# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-t" "gene" "-g" "Geneid" "-F" "GTF" "-a" "/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/featurecounts/bc2001_braker.gtf" "-o" "/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/featurecounts/bc2001_bin7_mapped.txt" "/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_001_mapped.bam" "/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_002_mapped.bam" "/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_003_mapped.bam" "/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_004_mapped.bam" "/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_005_mapped.bam" "/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_006_mapped.bam" "/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_007_mapped.bam" "/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_008_mapped.bam" 
Geneid	Chr	Start	End	Strand	Length	/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_001_mapped.bam	/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_002_mapped.bam	/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_003_mapped.bam	/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_004_mapped.bam	/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_005_mapped.bam	/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_006_mapped.bam	/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_007_mapped.bam	/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_008_mapped.bam
g12241	contig_54	691844	692866	+	1023	0	0	0	0	0	0	0	0
g12242	contig_54	692893	693258	-	366	0	0	0	0	0	0	0	0
g12243	contig_54	693360	694212	+	853	73	108	101	149	189	82	98	110
g12244	contig_54	696943	697167	+	225	0	0	0	0	0	0	0	0
g12245	contig_54	697190	699685	-	2496	2	4	0	0	0	1	0	2
g12246	contig_54	699807	700493	+	687	0	0	0	0	0	0	0	0
g12247	contig_54	701183	702649	+	1467	0	0	0	0	0	0	0	2
g12248	contig_54	703101	705144	-	2044	0	0	0	0	0	0	0	0
g12249	contig_54	705192	707243	+	2052	12	15	4	8	25	10	11	21
g12250	contig_54	707408	707743	+	336	0	0	0	0	0	0	0	0
g12251	contig_54	708279	709040	+	762	0	0	0	0	0	0	0	0
g12252	contig_54	709795	710232	+	438	2	0	0	0	0	0	0	0
g12253	contig_54	710327	714085	+	3759	0	0	0	0	0	5	0	0
g12254	contig_54	714145	715001	-	857	0	0	0	0	0	0	0	0
g12255	contig_54	715047	715454	+	408	0	0	0	0	0	0	0	0
g12256	contig_54	715527	717287	+	1761	0	0	0	0	0	0	0	0
g12257	contig_54	717666	718037	+	372	0	0	0	0	0	0	0	0
g12258	contig_54	718063	719787	-	1725	0	0	0	0	0	0	0	0
g12259	contig_54	719948	720907	+	960	0	3	0	0	0	0	0	0
g12260	contig_54	720943	721242	-	300	0	0	0	0	0	2	0	0
g12261	contig_54	721433	732912	+	11480	3570	9564	2684	8149	3401	7230	3030	8136
g12262	contig_54	733281	740045	-	6765	268690	255505	234832	225690	199825	205959	178340	246419
g12263	contig_54	740372	743906	-	3535	1592	2510	1333	2651	1868	1937	1548	2550
g12264	contig_54	744223	750102	-	5880	1385	2889	919	2301	1065	1903	1249	2332
g12265	contig_54	750268	754281	+	4014	1659	2989	1051	2538	1520	2180	1397	2463
g12266	contig_54	754344	755035	-	692	334	343	278	423	478	332	564	380
g12267	contig_54	755149	755775	+	627	566	926	550	1177	801	916	658	1175
g12268	contig_54	755917	757947	-	2031	669	844	472	1556	821	1003	710	827
g12269	contig_54	759299	760861	+	1563	4	0	0	11	0	0	0	1
g12270	contig_54	761421	762434	+	1014	115	123	75	93	84	91	54	98
g12271	contig_54	762511	765050	-	2540	13	14	8	6	27	4	20	18
g12272	contig_54	765842	766940	-	1099	3	8	7	12	15	10	16	5
g12273	contig_54	767799	768404	+	606	0	0	0	0	0	0	0	0
g12274	contig_54	768646	770086	-	1441	4	21	9	36	3	12	4	13
g12275	contig_54	770247	771065	+	819	1	1	0	9	1	0	2	2
g12276	contig_54	771109	773330	+	2222	208	136	173	184	321	157	315	208
g12277	contig_54	774168	775502	-	1335	0	0	0	3	0	0	7	12
g12278	contig_54	775917	776471	-	555	0	0	0	1	0	7	0	3
g12279	contig_54	777232	778050	-	819	7	1	0	7	0	0	0	0
g12280	contig_54	778903	780645	+	1743	624	1119	525	1050	681	1118	734	1099
g12281	contig_54	780799	782579	+	1781	1482	1525	1482	1630	2160	1804	1750	1703
g12282	contig_54	782962	784752	+	1791	254	473	150	276	116	347	189	255
g12283	contig_54	785120	785908	-	789	842	901	801	997	1299	895	1184	930
g12284	contig_54	786058	787458	+	1401	608	575	378	336	282	298	470	393
g12285	contig_54	787919	789364	-	1446	703	572	452	384	634	433	650	442
g12286	contig_54	789507	793040	+	3534	13819	11866	14485	13671	17499	11557	14267	14033
g12287	contig_54	793256	794103	-	848	1108	1636	962	1689	1665	1578	1665	1756
g12288	contig_54	794367	797343	+	2977	2093	3695	1866	3984	2731	4007	2061	3766
g12289	contig_54	797652	798766	-	1115	3400	3864	3558	4846	5747	5097	4995	4950
g12290	contig_54	799106	800635	-	1530	7681	8249	8220	11549	11141	9863	9890	11183
g12291	contig_54	800707	805264	+	4558	6292	5852	5676	5737	7514	5552	6704	6040
g12292	contig_54	805843	807354	+	1512	148	404	103	270	141	147	129	178
g12293	contig_54	807794	808997	+	1204	124	271	52	118	38	104	60	131
g12294	contig_54	809156	809497	+	342	6	8	4	5	12	0	2	9
g12295	contig_54	809523	810810	-	1288	0	0	0	0	0	0	0	0
g12296	contig_54	810684	812411	+	1728	0	0	0	2	0	0	0	0
g12297	contig_54	812437	813821	-	1385	0	0	0	0	0	0	0	0
g12298	contig_54	813955	816184	+	2230	0	0	0	0	0	0	0	0
g12299	contig_54	816213	819920	-	3708	0	0	0	0	0	0	1	1
g12300	contig_54	820098	820700	+	603	139	280	113	145	112	88	95	132
g12301	contig_54	823696	825043	-	1348	0	1	2	0	0	0	2	0
g12302	contig_54	825092	825724	-	633	0	2	0	0	0	0	0	0
g12303	contig_54	827224	828323	-	1100	0	0	0	0	4	0	0	0
g12304	contig_54	828381	828713	-	333	0	0	0	0	0	0	0	0
g12305	contig_54	830974	832081	-	1108	338	662	287	565	413	434	361	555
g12306	contig_54	832225	833237	-	1013	70	256	59	152	68	111	69	146
g12307	contig_54	833837	834594	+	758	24	21	22	20	42	6	11	24
g12308	contig_54	835619	838923	+	3305	882	1023	803	1074	1059	964	732	1163
g12309	contig_54	846592	848045	-	1454	0	10	0	0	0	1	8	6
g12310	contig_54	848723	850833	+	2111	0	0	0	0	0	0	0	0
g12311	contig_54	850931	851452	+	522	0	0	0	0	0	0	0	0
g12312	contig_54	851531	852430	+	900	0	0	0	0	0	0	0	0
g12313	contig_54	852722	854364	-	1643	0	0	0	0	0	0	0	0
g12314	contig_54	854614	856144	+	1531	0	0	0	0	0	0	0	0
g12315	contig_54	856171	857892	-	1722	0	0	0	0	0	0	0	0
g12316	contig_54	858062	859039	+	978	0	0	0	0	0	0	0	0
g12317	contig_54	859067	859597	-	531	0	0	0	2	1	2	4	0
g12318	contig_54	860188	863131	-	2944	93	223	82	148	167	137	191	164
g12319	contig_54	863391	863765	+	375	0	2	2	4	0	0	1	12
g12320	contig_54	863801	864837	-	1037	0	0	1	8	2	0	0	0
g12321	contig_54	864997	865998	-	1002	0	0	0	0	0	0	0	0
g12322	contig_54	866158	867879	+	1722	0	0	0	0	0	0	0	0
g12323	contig_54	867906	869632	-	1727	0	0	0	0	0	0	0	1
g12324	contig_54	869685	870712	+	1028	0	0	0	0	0	0	0	0
g12325	contig_54	870758	871324	+	567	0	0	0	0	0	0	0	0
g12326	contig_54	871623	875464	-	3842	1	0	0	0	0	0	0	0
g12327	contig_54	875727	876326	-	600	0	0	0	0	0	0	0	0
g12328	contig_54	876503	878227	+	1725	0	0	0	0	0	0	0	0
g12329	contig_54	878273	878758	-	486	0	0	0	0	0	1	0	0
g12330	contig_54	880230	880752	-	523	0	0	0	0	0	0	2	0
g12331	contig_54	882228	883424	+	1197	0	0	0	0	0	0	0	0
g12332	contig_54	883737	884663	-	927	0	0	0	0	0	0	0	0
g12333	contig_54	884797	886980	+	2184	0	0	0	0	0	1	0	5
g12334	contig_54	887043	890432	-	3390	0	0	0	0	0	0	0	0
g12335	contig_54	890457	890798	-	342	0	0	0	0	0	0	0	0
g12336	contig_54	893219	893884	+	666	0	0	0	0	0	0	0	0
g12337	contig_54	896178	896561	-	384	5	1	2	0	0	0	0	2
g12338	contig_54	898697	899088	-	392	0	0	0	0	0	0	0	0
g12339	contig_54	903605	904048	+	444	0	0	0	0	5	0	0	0
g12340	contig_54	904247	905398	+	1152	0	0	0	0	0	0	0	1
g12341	contig_54	909506	909889	-	384	0	0	0	0	0	0	0	0
g12342	contig_54	913503	916975	-	3473	29	115	9	87	19	63	20	85
g12343	contig_548	105	1907	-	1803	0	0	0	0	0	0	0	0
g12344	contig_548	2454	2696	+	243	0	0	0	0	0	0	0	0
g12345	contig_548	3696	4586	+	891	0	0	0	0	0	0	0	0
g12346	contig_548	5468	9166	+	3699	0	0	0	0	0	0	0	0
g12347	contig_548	9195	11167	-	1973	0	0	0	0	0	0	0	2
g12348	contig_548	11418	12973	+	1556	0	0	0	0	0	0	0	0
g12349	contig_548	13000	14724	-	1725	0	0	0	0	0	0	0	0
g12350	contig_548	14885	15891	+	1007	0	0	0	0	0	0	0	0
g12351	contig_548	15918	16244	-	327	0	0	0	1	0	0	0	0
g12352	contig_548	18701	19525	+	825	0	0	0	0	0	0	0	0
g12353	contig_548	19560	21311	-	1752	0	0	0	0	0	0	0	0
g12354	contig_548	22001	24219	+	2219	2766	3741	2796	3797	4051	3564	3212	3948
g12355	contig_548	24403	30286	-	5884	324	436	386	430	467	385	340	442
g12356	contig_548	30520	31578	-	1059	0	4	3	4	14	0	0	3
g12357	contig_548	32302	35333	+	3032	1807	2408	1828	2824	2693	2297	1981	2305
g12358	contig_548	35518	37133	-	1616	624	527	708	848	783	548	716	647
g12359	contig_548	37262	38521	+	1260	978	841	1048	901	1168	845	1076	852
g12360	contig_548	38744	39134	+	391	766	948	655	1314	900	1047	983	1099
g12361	contig_548	39365	42856	+	3492	4946	5519	4301	6850	4085	5853	4037	4886
g12362	contig_548	43193	44251	-	1059	15	12	11	13	6	5	6	13
g12363	contig_548	45394	47659	+	2266	2798	2441	2790	2498	4228	2271	3435	2558
g12364	contig_548	47859	48642	-	784	893	1478	1032	1960	1797	1497	1818	2034
g12365	contig_548	48705	50533	+	1829	1060	1718	852	1907	1236	1903	1069	1823
g12366	contig_548	50652	60215	+	9564	10580	12876	7655	12039	8053	9577	8252	10753
g12367	contig_548	60586	61149	-	564	76	176	35	71	33	86	52	111
g12368	contig_548	61441	62515	-	1075	45	144	24	71	33	78	19	48
g12369	contig_548	62810	64760	-	1951	941	258	997	366	1932	345	1348	322
g12370	contig_548	64788	65234	-	447	0	0	0	0	0	0	0	0
g12371	contig_548	65480	66356	-	877	0	0	4	7	0	0	0	0
g12372	contig_548	66802	67979	+	1178	10	13	8	6	13	4	8	30
g12373	contig_548	68871	73499	-	4629	491	791	385	735	521	705	541	613
g12374	contig_55	1	1055	+	1055	0	0	1	0	0	1	2	0
g12375	contig_55	1126	2840	+	1715	11	15	7	21	9	19	6	8
g12376	contig_55	3684	4485	-	802	2	1	1	0	2	0	0	0
g12377	contig_55	4624	5173	-	550	133	181	71	224	146	192	143	204
g12378	contig_55	5898	8523	+	2626	0	0	0	0	0	0	0	0
g12379	contig_55	8595	9035	-	441	0	0	0	0	0	0	0	0
g12380	contig_55	9072	9515	-	444	0	0	0	0	0	0	0	0
g12381	contig_55	11248	12224	+	977	0	4	1	2	3	0	0	0
g12382	contig_55	14788	15501	+	714	0	0	0	0	0	0	0	0
g12383	contig_55	15621	16787	-	1167	0	0	0	0	0	0	0	0
g12384	contig_55	17635	18897	-	1263	1	8	0	1	0	0	1	0
g12385	contig_55	20354	25333	-	4980	4	12	13	5	29	7	9	6
g12386	contig_55	27780	29731	+	1952	3726	4073	3444	3682	3558	3179	3362	4295
g12387	contig_55	33760	35419	-	1660	12	39	4	35	12	22	15	31
g12388	contig_55	35552	36328	-	777	2	41	5	34	0	54	0	93
g12389	contig_55	38000	40824	+	2825	3617	4880	2591	4887	2888	3879	2436	4609
g12390	contig_55	43942	45921	-	1980	242	444	116	320	228	261	155	258
g12391	contig_55	45953	51695	-	5743	125	177	45	139	48	90	79	90
g12392	contig_55	52712	53206	+	495	216	391	141	236	200	201	247	183
g12393	contig_55	53951	59018	-	5068	5185	5172	3746	4567	4417	4069	4103	5378
g12394	contig_55	59382	62175	+	2794	15	34	30	43	21	37	10	34
g12395	contig_55	62269	63087	-	819	0	0	0	0	0	0	0	0
g12396	contig_55	65662	67168	-	1507	0	0	0	0	0	0	0	0
g12397	contig_55	68837	71066	+	2230	4	1	0	0	9	4	2	1
g12398	contig_55	73552	75900	+	2349	0	0	0	0	0	0	0	0
g12399	contig_55	75941	77089	-	1149	0	0	0	0	0	0	0	0
g12400	contig_55	78220	79055	+	836	9	15	4	12	12	7	11	10
g12401	contig_55	79081	80806	+	1726	339	485	230	352	282	300	331	391
g12402	contig_55	81256	83067	+	1812	39	205	34	193	36	114	51	174
g12403	contig_55	85522	87962	-	2441	1219	2088	1168	2428	1953	1960	1288	1996
g12404	contig_55	88130	92553	+	4424	6249	5158	7408	5610	9398	5299	6520	5503
g12405	contig_55	92953	93855	-	903	725	1256	653	1337	906	1048	818	1278
g12406	contig_55	94065	96141	-	2077	321	385	287	310	487	256	442	329
g12407	contig_55	96655	100193	-	3539	1939	3544	1711	3400	2143	3867	1597	3459
g12408	contig_55	100323	102285	+	1963	1348	1851	1083	1919	1663	1574	1458	2036
g12409	contig_55	102359	105359	-	3001	8707	8207	9082	9961	12247	10358	11868	9971
g12410	contig_55	105461	106468	+	1008	806	904	551	1029	674	883	749	943
g12411	contig_55	106637	110283	-	3647	2034	2177	1558	1997	2762	1861	2031	2295
g12412	contig_55	111165	112123	-	959	139	116	67	140	142	68	119	152
g12413	contig_55	112295	112579	-	285	18	43	15	33	53	15	22	40
g12414	contig_55	114226	115429	+	1204	483	318	479	349	527	274	554	335
g12415	contig_55	117597	121364	+	3768	0	1	0	0	0	0	0	0
g12416	contig_55	121399	123525	-	2127	0	0	0	0	0	0	0	0
g12417	contig_55	123623	125045	+	1423	0	0	0	0	0	0	0	0
g12418	contig_55	125093	126817	-	1725	0	0	0	0	0	0	0	0
g12419	contig_55	126989	127930	+	942	0	0	0	2	0	0	0	0
g12420	contig_55	127966	128319	-	354	0	0	0	0	1	0	0	0
g12421	contig_55	128393	128685	-	293	16	22	10	4	14	3	12	11
g12422	contig_55	128821	134698	+	5878	2642	4296	2067	3783	2418	3540	2146	3825
g12423	contig_55	134728	137692	+	2965	1621	1707	1068	1767	1404	1481	1383	1498
g12424	contig_55	138714	139465	+	752	11	15	13	24	20	16	13	18
g12425	contig_55	140593	141135	-	543	4	12	0	15	4	7	4	4
g12426	contig_55	141972	144340	-	2369	0	0	0	0	0	0	0	0
g12427	contig_55	145358	146074	-	717	0	0	0	0	0	0	0	0
g12428	contig_55	146441	147721	-	1281	0	0	0	0	0	0	0	0
g12429	contig_55	147787	149959	+	2173	0	1	0	0	0	0	0	0
g12430	contig_55	150359	151830	+	1472	0	0	0	0	0	0	0	0
g12431	contig_55	152395	152787	+	393	0	0	0	0	0	0	0	0
g12432	contig_55	153416	156940	+	3525	0	0	0	0	0	0	0	0
g12433	contig_55	156980	157671	-	692	0	1	0	0	0	0	0	0
g12434	contig_55	157847	164280	+	6434	0	2	0	1	0	0	0	0
g12435	contig_55	164605	164967	+	363	0	2	0	0	0	0	0	0
g12436	contig_55	165086	165484	+	399	0	0	0	2	0	0	0	0
g12437	contig_55	165569	169087	+	3519	1	0	0	0	0	2	0	1
g12438	contig_55	169111	169961	-	851	0	0	0	0	0	0	0	0
g12439	contig_55	170007	170414	+	408	0	0	0	1	0	0	0	0
g12440	contig_55	170444	172264	+	1821	0	0	0	0	0	0	0	0
g12441	contig_55	172935	173318	+	384	4	1	6	0	3	6	4	1
g12442	contig_55	173351	173758	+	408	0	0	0	0	0	0	0	0
g12443	contig_55	173786	174742	-	957	0	5	0	0	0	0	0	0
g12444	contig_55	174903	175573	+	671	0	0	0	0	0	0	0	0
g12445	contig_55	175622	176626	+	1005	0	0	0	0	0	0	0	0
g12446	contig_55	176653	178368	-	1716	0	0	0	0	0	0	0	0
g12447	contig_55	178432	180388	+	1957	0	0	0	0	0	0	0	0
g12448	contig_55	180419	184135	-	3717	0	0	0	0	0	0	0	0
g12449	contig_55	184168	184530	-	363	1	0	1	4	0	0	7	0
g12450	contig_55	184975	185864	+	890	0	0	0	0	0	0	0	0
g12451	contig_55	187179	188270	-	1092	0	0	0	0	0	0	0	0
g12452	contig_55	189458	190391	+	934	0	3	3	0	0	1	0	0
g12453	contig_55	194692	195833	+	1142	667	959	711	842	910	735	923	782
g12454	contig_55	196376	200484	+	4109	4151	5308	3945	5487	4514	5434	4466	5624
g12455	contig_55	200658	205140	-	4483	10828	10972	11327	12464	12703	11415	9932	12707
g12456	contig_55	205266	210946	+	5681	1910	2625	1677	2620	2427	2295	2118	2628
g12457	contig_55	211311	213611	+	2301	3413	3072	3515	3325	4253	3414	3673	3258
g12458	contig_55	213745	216391	-	2647	2506	2426	2281	2274	2600	1772	2064	2106
g12459	contig_55	216448	218825	+	2378	0	1	0	0	0	0	0	0
g12460	contig_55	219863	222731	+	2869	1668	2270	1171	2110	1391	1745	1389	2022
g12461	contig_55	223601	229555	-	5955	1184	2381	938	2934	1922	3358	1946	3381
g12462	contig_55	229948	234847	-	4900	2918	3012	2419	3023	3652	2349	3492	2910
g12463	contig_55	235228	238943	+	3716	5082	5444	4539	5519	6165	5157	5683	5767
g12464	contig_55	239697	246325	+	6629	2322	6547	1871	6322	2479	5840	1964	6157
g12465	contig_55	246962	249214	+	2253	898	1859	586	1829	702	1935	635	2030
g12466	contig_55	249896	250531	+	636	390	293	377	348	657	264	425	340
g12467	contig_55	250536	251585	-	1050	44	73	16	99	15	68	36	74
g12468	contig_55	251722	257599	+	5878	3812	5329	3165	5712	3530	4747	3259	4772
g12469	contig_55	258161	259912	+	1752	350	645	256	495	419	451	343	518
g12470	contig_55	260002	264849	+	4848	492	929	452	710	561	679	484	822
g12471	contig_55	265108	268068	+	2961	2056	2346	1410	1928	1803	1811	1647	2038
g12472	contig_55	268324	273123	-	4800	1848	4241	1134	3845	1510	3415	1407	3318
g12473	contig_55	273175	274685	+	1511	5525	6674	5691	7277	6853	7072	5054	7466
g12474	contig_55	274879	277225	-	2347	903	1151	774	1272	1301	1088	1093	1321
g12475	contig_55	277284	280630	+	3347	4742	7293	5014	7566	5004	5700	4156	7183
g12476	contig_55	281811	288029	+	6219	319	312	381	320	423	314	351	357
g12477	contig_55	288190	291180	-	2991	1018	1515	615	1363	719	1159	811	1103
g12478	contig_55	291744	293303	+	1560	1	29	0	18	0	6	9	19
g12479	contig_55	294338	297233	+	2896	422	616	435	586	255	506	341	588
g12480	contig_55	298961	300240	-	1280	3	4	0	0	0	2	0	5
g12481	contig_55	300443	302125	+	1683	0	0	0	0	0	0	0	0
g12482	contig_55	302202	303324	-	1123	0	1	0	1	0	4	0	5
g12483	contig_55	305079	305542	-	464	0	0	0	0	0	0	0	0
g12484	contig_55	305613	306844	+	1232	0	0	0	0	0	0	0	1
g12485	contig_55	306928	307437	+	510	2	0	0	0	2	1	0	5
g12486	contig_55	307592	307816	+	225	0	1	0	4	0	0	0	2
g12487	contig_55	307844	311155	-	3312	11	16	0	2	0	6	0	7
g12488	contig_55	311767	313096	-	1330	686	1257	631	1252	1211	1167	860	1165
g12489	contig_55	313226	315336	+	2111	902	1495	451	1116	481	921	601	927
g12490	contig_55	315619	317724	-	2106	1560	3100	1365	3564	1819	3196	1452	3038
g12491	contig_55	318176	327091	+	8916	9838	11444	8216	13018	10092	11299	8755	13048
g12492	contig_55	327279	337902	-	10624	19188	39641	15815	33294	13670	34660	13610	33600
g12493	contig_55	338124	340484	-	2361	1348	2361	1566	2776	2484	2290	1653	2690
g12494	contig_55	340701	344466	-	3766	3518	4306	3524	4968	5187	4423	4277	5112
g12495	contig_55	344607	348880	+	4274	1243	2254	1001	2114	1374	1825	987	2186
g12496	contig_55	349177	351343	-	2167	1412	1455	1304	1716	1450	1166	1249	1636
g12497	contig_55	351975	352726	-	752	3458	4376	3342	5205	5037	4258	4167	5197
g12498	contig_55	352967	356749	+	3783	5980	6711	6384	8025	6391	7259	5993	7963
g12499	contig_55	356982	361435	-	4454	7490	5468	7322	6279	8418	5334	8151	5760
g12500	contig_55	361577	363428	+	1852	10255	8093	10679	8604	19200	9263	13936	9078
g12501	contig_55	364120	364786	+	667	1570	1536	1564	1714	2830	1549	2366	1773
g12502	contig_55	364941	367336	-	2396	1818	1022	1796	1477	1608	1041	1420	1153
g12503	contig_55	367548	374894	+	7347	10746	15861	9210	15209	9550	15558	8553	14961
g12504	contig_55	375172	375918	+	747	0	5	0	0	6	0	0	0
g12505	contig_55	376958	377704	+	747	4	28	0	20	19	41	1	20
g12506	contig_55	379844	384062	-	4219	10347	15693	9318	16593	11806	15377	10555	15979
g12507	contig_55	384100	385043	+	944	1695	2036	1890	2623	2863	2565	2255	2386
g12508	contig_55	385977	390859	+	4883	4302	5795	3279	5525	4194	5355	3778	5463
g12509	contig_55	391029	392707	-	1679	721	1206	453	1166	586	870	492	896
g12510	contig_55	392850	395011	+	2162	651	933	289	686	440	655	377	535
g12511	contig_55	395162	397046	+	1885	352	734	344	599	438	547	358	524
g12512	contig_55	397312	400102	-	2791	953	1416	831	1323	939	1145	881	1192
g12513	contig_55	400268	401313	+	1046	63	34	45	25	37	43	81	47
g12514	contig_55	404948	405397	-	450	0	0	4	0	0	0	0	0
g12515	contig_55	406604	408427	+	1824	0	0	0	0	0	0	0	0
g12516	contig_55	408437	409261	-	825	0	0	0	0	0	0	0	0
g12517	contig_55	411833	413333	-	1501	0	0	0	0	0	0	0	0
g12518	contig_55	414063	414575	-	513	0	0	0	0	0	0	0	0
g12519	contig_55	414844	415715	+	872	0	0	0	0	0	0	0	0
g12520	contig_55	415954	417149	+	1196	5	4	0	9	13	5	2	3
g12521	contig_55	417753	418166	-	414	0	0	0	0	0	0	0	0
g12522	contig_55	418521	419678	+	1158	0	0	0	0	0	0	0	0
g12523	contig_55	419750	422073	-	2324	0	0	0	0	0	0	0	0
g12524	contig_55	423782	425044	+	1263	35	54	31	30	39	28	30	42
g12525	contig_55	425449	426738	+	1290	1	3	2	0	3	2	6	10
g12526	contig_55	427426	431685	-	4260	2495	2798	2037	2579	2157	2366	2298	2535
g12527	contig_55	432859	434170	+	1312	6	28	2	14	19	14	13	10
g12528	contig_55	434674	435278	-	605	4037	3713	4964	4472	7770	4127	7781	4050
g12529	contig_55	435466	442566	+	7101	10156	14778	8394	15022	9945	12994	8937	14091
g12530	contig_55	442874	444187	+	1314	2288	7431	2615	9223	2379	6980	1934	7053
g12531	contig_55	444469	446321	-	1853	3778	5871	2707	5332	4194	4821	3844	5294
g12532	contig_55	446772	447413	+	642	9	5	1	5	1	10	7	11
g12533	contig_55	447689	450466	+	2778	3	8	1	10	0	7	0	8
g12534	contig_55	450847	452679	+	1833	0	0	0	0	0	0	0	0
g12535	contig_55	452715	453533	-	819	0	0	0	0	0	0	0	0
g12536	contig_55	455617	458771	+	3155	6	1	2	2	26	0	6	1
g12537	contig_55	459297	463127	+	3831	1	0	0	1	2	0	0	0
g12538	contig_55	463156	463976	-	821	0	0	0	0	0	0	0	0
g12539	contig_55	464109	464843	-	735	0	0	0	0	0	0	0	0
g12540	contig_55	465214	465774	-	561	0	0	0	0	0	0	0	0
g12541	contig_55	465908	467310	+	1403	0	0	0	0	0	0	0	0
g12542	contig_55	467336	469066	-	1731	0	0	0	0	0	0	0	0
g12543	contig_55	469229	470251	+	1023	0	0	0	0	0	0	0	0
g12544	contig_55	470278	470640	-	363	0	0	1	3	3	0	6	5
g12545	contig_55	471178	471861	+	684	0	2	0	2	0	0	0	0
g12546	contig_55	471890	472776	-	887	0	0	0	0	0	0	0	0
g12547	contig_55	472828	474109	-	1282	0	0	0	0	0	0	0	0
g12548	contig_55	474243	475633	+	1391	0	0	0	0	0	0	0	0
g12549	contig_55	475673	477397	-	1725	0	0	0	0	0	0	0	0
g12550	contig_55	477561	478583	+	1023	0	0	0	0	0	0	0	0
g12551	contig_55	478610	478960	-	351	0	0	0	0	0	0	0	0
g12552	contig_55	480122	481538	-	1417	0	0	0	0	3	0	3	2
g12553	contig_55	482268	482780	-	513	0	0	0	0	0	0	0	0
g12554	contig_55	483334	485136	+	1803	0	0	0	0	0	0	0	0
g12555	contig_55	485208	487187	-	1980	0	0	0	0	0	0	0	0
g12556	contig_55	488738	494598	-	5861	3054	8113	2356	7751	2874	6355	2275	7469
g12557	contig_55	494723	496531	+	1809	1491	2879	1481	3483	1978	2843	1551	3056
g12558	contig_55	496798	499391	-	2594	6413	12555	5918	10707	8243	10152	7094	13366
g12559	contig_55	500034	501705	+	1672	11	26	13	15	6	23	5	11
g12560	contig_55	502013	506545	-	4533	123	216	74	147	114	138	125	141
g12561	contig_55	506658	513441	+	6784	2723	3598	2235	3016	2812	2823	2511	3052
g12562	contig_55	513622	527235	-	13614	40175	89905	22456	98002	50669	89596	34995	78645
g12563	contig_55	527807	529440	-	1634	1461	1624	1350	1775	1403	1507	1411	1599
g12564	contig_55	529870	530382	-	513	0	4	0	2	0	0	7	1
g12565	contig_55	533347	533571	+	225	0	0	0	0	0	0	0	0
g12566	contig_55	533594	534400	-	807	0	0	0	0	0	0	0	0
g12567	contig_55	534586	536620	-	2035	0	0	0	0	0	0	0	0
g12568	contig_55	536668	537666	+	999	0	0	0	0	0	0	0	0
g12569	contig_55	537699	538145	+	447	0	0	0	0	0	0	0	0
g12570	contig_55	538210	539268	+	1059	0	0	0	0	0	1	0	0
g12571	contig_55	539826	541022	-	1197	0	0	0	0	0	0	0	0
g12572	contig_55	542497	543019	+	523	0	5	0	1	0	1	1	0
g12573	contig_55	544676	545428	+	753	0	0	0	0	0	0	0	0
g12574	contig_55	546148	546678	+	531	0	0	0	0	0	0	0	0
g12575	contig_55	546756	550601	+	3846	0	0	0	0	0	0	0	0
g12576	contig_55	550661	551508	-	848	0	0	0	0	0	0	0	0
g12577	contig_55	551554	553224	+	1671	0	0	0	0	0	0	0	0
g12578	contig_55	553560	557052	-	3493	9	5	7	4	4	1	3	5
g12579	contig_55	557460	561826	+	4367	1382	1734	905	1019	952	954	1082	1380
g12580	contig_55	562095	563248	+	1154	285	292	201	213	405	182	328	293
g12581	contig_55	563311	563671	+	361	773	717	341	625	486	386	516	583
