Orthogroup	dicty_braker	acastellanii_braker
OG0003278	dicty_g7324.t1	acastellanii_g6046.t2, acastellanii_g6046.t1
OG0003279	dicty_g6265.t1	acastellanii_g6055.t1
OG0003280	dicty_g3755.t1	acastellanii_g6067.t1
OG0003281	dicty_g4222.t1	acastellanii_g6069.t1
OG0003282	dicty_g1140.t1	acastellanii_g6101.t2, acastellanii_g6101.t1
OG0003283	dicty_g7661.t1	acastellanii_g6124.t1
OG0003284	dicty_g2531.t1, dicty_g2944.t1	acastellanii_g6128.t1
OG0003285	dicty_g7828.t1	acastellanii_g6132.t1
OG0003286	dicty_g1520.t1	acastellanii_g6133.t2, acastellanii_g6133.t1
OG0003287	dicty_g7379.t1	acastellanii_g6149.t1, acastellanii_g6149.t2
OG0003288	dicty_g1086.t1	acastellanii_g6157.t1
OG0003289	dicty_g8790.t1	acastellanii_g6175.t1
OG0003290	dicty_g7559.t1	acastellanii_g6183.t1
OG0003291	dicty_g9658.t1	acastellanii_g6184.t1
OG0003292	dicty_g8581.t1	acastellanii_g6244.t1, acastellanii_g2404.t1, acastellanii_g2901.t1, acastellanii_g2405.t1
OG0003293	dicty_g3431.t1	acastellanii_g4466.t1, acastellanii_g6281.t1
OG0003294	dicty_g4550.t1	acastellanii_g6286.t2, acastellanii_g6286.t1
OG0003295	dicty_g9032.t1	acastellanii_g6310.t1
OG0003296	dicty_g810.t1	acastellanii_g6311.t1
OG0003297	dicty_g5178.t1	acastellanii_g6323.t1
OG0003299	dicty_g4680.t1	acastellanii_g6342.t1
OG0003300	dicty_g7412.t1	acastellanii_g6345.t1
OG0003301	dicty_g1207.t1	acastellanii_g6349.t2, acastellanii_g6349.t1
OG0003302	dicty_g8220.t1	acastellanii_g6350.t1
OG0003304	dicty_g6499.t1	acastellanii_g6360.t1
OG0003305	dicty_g1709.t1	acastellanii_g6378.t2, acastellanii_g6378.t1
OG0003306	dicty_g5643.t1	acastellanii_g6387.t1, acastellanii_g6387.t2
OG0003307	dicty_g2286.t1	acastellanii_g6403.t1
OG0003308	dicty_g6425.t1	acastellanii_g6409.t2, acastellanii_g6409.t1
OG0003309	dicty_g5304.t1, dicty_g5304.t2	acastellanii_g6416.t1
OG0003310	dicty_g6390.t1	acastellanii_g6423.t1, acastellanii_g2917.t2, acastellanii_g2917.t1, acastellanii_g6510.t2, acastellanii_g6510.t1
OG0003311	dicty_g4978.t1	acastellanii_g6426.t1
OG0003312	dicty_g3309.t1	acastellanii_g6443.t1
OG0003313	dicty_g8637.t1, dicty_g5201.t1, dicty_g9350.t1, dicty_g4590.t1, dicty_g455.t1	acastellanii_g6447.t1
OG0003316	dicty_g3804.t1	acastellanii_g6468.t1, acastellanii_g6469.t1
OG0003317	dicty_g1641.t1	acastellanii_g6470.t1, acastellanii_g6470.t2
OG0003319	dicty_g5632.t1	acastellanii_g6491.t1, acastellanii_g6491.t2
OG0003320	dicty_g1751.t1	acastellanii_g6563.t1, acastellanii_g6563.t2
OG0003321	dicty_g11034.t1	acastellanii_g6571.t1
OG0003322	dicty_g6238.t1	acastellanii_g6577.t1
OG0003323	dicty_g6468.t1	acastellanii_g6580.t1
OG0003324	dicty_g6005.t1	acastellanii_g6592.t1
OG0003325	dicty_g9781.t1, dicty_g1657.t1	acastellanii_g6625.t1, acastellanii_g6625.t2
OG0003326	dicty_g3985.t1	acastellanii_g6641.t1, acastellanii_g6641.t2
OG0003327	dicty_g9015.t1	acastellanii_g6663.t1
OG0003330	dicty_g7877.t1	acastellanii_g5970.t1, acastellanii_g5083.t1
OG0003331	dicty_g4858.t1	acastellanii_g5886.t2, acastellanii_g5886.t1
OG0003332	dicty_g3495.t1	acastellanii_g5820.t1
OG0003333	dicty_g901.t1	acastellanii_g5830.t1, acastellanii_g5830.t2
OG0003336	dicty_g4538.t1	acastellanii_g5868.t2, acastellanii_g5868.t1
OG0003337	dicty_g7349.t1	acastellanii_g5699.t1, acastellanii_g3752.t1
OG0003338	dicty_g117.t1	acastellanii_g5707.t1
OG0003339	dicty_g4163.t1, dicty_g8044.t1	acastellanii_g5770.t1
OG0003340	dicty_g11244.t1	acastellanii_g5775.t1, acastellanii_g5775.t2
OG0003341	dicty_g1286.t3, dicty_g1286.t1	acastellanii_g5786.t1
OG0003342	dicty_g5558.t1	acastellanii_g5686.t1
OG0003343	dicty_g7426.t1	acastellanii_g5513.t1
OG0003345	dicty_g9191.t1	acastellanii_g5543.t2, acastellanii_g5543.t1
OG0003346	dicty_g8794.t1	acastellanii_g1047.t1
OG0003346	dicty_g3320.t1, dicty_g7535.t1, dicty_g3409.t1	acastellanii_g5566.t1
OG0003347	dicty_g7765.t1	acastellanii_g5595.t2, acastellanii_g5595.t1
OG0003349	dicty_g10666.t1	acastellanii_g5611.t1
OG0003351	dicty_g3339.t1	acastellanii_g5630.t1, acastellanii_g864.t1
OG0003353	dicty_g10739.t1	acastellanii_g5647.t1
OG0003354	dicty_g1379.t1	acastellanii_g5656.t1
OG0003355	dicty_g7115.t1	acastellanii_g5674.t1
OG0003356	dicty_g3643.t1	acastellanii_g3655.t1, acastellanii_g5480.t1
OG0003357	dicty_g3033.t1	acastellanii_g5459.t1, acastellanii_g212.t1
OG0003358	dicty_g6269.t1, dicty_g6198.t1	acastellanii_g5460.t1
OG0003359	dicty_g6674.t1	acastellanii_g5462.t2, acastellanii_g5462.t1
OG0003361	dicty_g10369.t1	acastellanii_g5436.t1
OG0003363	dicty_g896.t1	acastellanii_g5448.t1
OG0003365	dicty_g3511.t1	acastellanii_g5397.t2, acastellanii_g5397.t1
OG0003366	dicty_g9877.t1	acastellanii_g5398.t1
OG0003367	dicty_g10592.t1, dicty_g10592.t2	acastellanii_g5245.t1
OG0003369	dicty_g676.t1	acastellanii_g5293.t1
OG0003370	dicty_g6735.t1	acastellanii_g4650.t2, acastellanii_g4650.t1, acastellanii_g5309.t1
OG0003371	dicty_g5603.t1	acastellanii_g5348.t1
OG0003373	dicty_g7357.t1	acastellanii_g5232.t1, acastellanii_g4762.t1
OG0003374	dicty_g10251.t1	acastellanii_g5213.t1
OG0003375	dicty_g2381.t1	acastellanii_g5110.t1
OG0003376	dicty_g5017.t1	acastellanii_g4913.t1, acastellanii_g5135.t1
OG0003377	dicty_g6134.t1	acastellanii_g5137.t1
OG0003379	dicty_g9184.t1	acastellanii_g5159.t1
OG0003380	dicty_g7865.t1	acastellanii_g5168.t2, acastellanii_g5168.t1
OG0003381	dicty_g4037.t1	acastellanii_g5183.t1
OG0003382	dicty_g7514.t1, dicty_g7515.t1	acastellanii_g5184.t1
OG0003383	dicty_g6980.t1	acastellanii_g5186.t1, acastellanii_g5186.t2
OG0003384	dicty_g7387.t1	acastellanii_g5187.t1, acastellanii_g5187.t2
OG0003386	dicty_g617.t1, dicty_g617.t2	acastellanii_g4919.t1
OG0003388	dicty_g10346.t1	acastellanii_g4873.t1
OG0003389	dicty_g3576.t1	acastellanii_g4882.t2, acastellanii_g4882.t1
OG0003390	dicty_g9163.t1	acastellanii_g4912.t1, acastellanii_g606.t1
OG0003391	dicty_g1350.t1	acastellanii_g4795.t1
OG0003392	dicty_g1566.t2, dicty_g1566.t1	acastellanii_g4810.t1
OG0003393	dicty_g5234.t1	acastellanii_g4811.t2, acastellanii_g4811.t1
OG0003394	dicty_g9608.t1	acastellanii_g4812.t1
OG0003395	dicty_g100.t1	acastellanii_g4663.t2, acastellanii_g4663.t1
OG0003396	dicty_g2352.t1	acastellanii_g4693.t1, acastellanii_g4693.t2
OG0003397	dicty_g1497.t1	acastellanii_g4714.t1
OG0003398	dicty_g4826.t1	acastellanii_g4724.t1
OG0003399	dicty_g2296.t1	acastellanii_g4741.t1
OG0003400	dicty_g9214.t1	acastellanii_g4750.t1, acastellanii_g2689.t1, acastellanii_g4751.t1, acastellanii_g2688.t1
OG0003401	dicty_g5714.t1, dicty_g10294.t1	acastellanii_g4542.t1
OG0003402	dicty_g8969.t1	acastellanii_g4573.t1, acastellanii_g4573.t2
OG0003403	dicty_g9010.t1	acastellanii_g4575.t1
OG0003404	dicty_g1681.t1	acastellanii_g4588.t1
OG0003405	dicty_g10912.t1	acastellanii_g4510.t2, acastellanii_g3177.t1
OG0003406	dicty_g9794.t1, dicty_g9794.t2	acastellanii_g4481.t1
OG0003407	dicty_g4490.t1	acastellanii_g4468.t1
OG0003408	dicty_g3762.t1	acastellanii_g4391.t1, acastellanii_g576.t1
OG0003409	dicty_g1177.t1	acastellanii_g4393.t1, acastellanii_g4393.t2
OG0003410	dicty_g604.t1, dicty_g6802.t1	acastellanii_g4414.t1
OG0003411	dicty_g3287.t1	acastellanii_g4417.t1, acastellanii_g4417.t2
OG0003413	dicty_g3064.t1	acastellanii_g4464.t2, acastellanii_g4464.t1
OG0003414	dicty_g7154.t1	acastellanii_g4369.t1
OG0003415	dicty_g9336.t1	acastellanii_g4019.t1, acastellanii_g4019.t2
OG0003417	dicty_g5886.t1, dicty_g10829.t1	acastellanii_g4030.t1
OG0003419	dicty_g4762.t1	acastellanii_g4045.t1, acastellanii_g4045.t2
OG0003420	dicty_g9681.t1	acastellanii_g4054.t1, acastellanii_g4052.t1
OG0003421	dicty_g7700.t1	acastellanii_g4081.t2, acastellanii_g4081.t1
OG0003422	dicty_g5247.t1	acastellanii_g4124.t1
OG0003423	dicty_g2722.t1, dicty_g2756.t1	acastellanii_g4148.t1
OG0003424	dicty_g2994.t1, dicty_g2482.t1	acastellanii_g4153.t1
OG0003425	dicty_g7407.t1	acastellanii_g4156.t3, acastellanii_g3647.t1
OG0003427	dicty_g7378.t1	acastellanii_g4172.t1
OG0003428	dicty_g1723.t1, dicty_g1723.t2	acastellanii_g4173.t1
OG0003429	dicty_g6440.t1	acastellanii_g4185.t1
OG0003430	dicty_g9246.t1	acastellanii_g4198.t2, acastellanii_g4198.t1
OG0003432	dicty_g7600.t1	acastellanii_g4223.t2, acastellanii_g4223.t1
OG0003433	dicty_g6056.t1	acastellanii_g4231.t1
OG0003434	dicty_g2123.t1	acastellanii_g4232.t1
OG0003435	dicty_g7071.t1	acastellanii_g4237.t1
OG0003436	dicty_g2771.t1, dicty_g2706.t1	acastellanii_g4255.t1
OG0003437	dicty_g5387.t1, dicty_g9685.t1	acastellanii_g4271.t1
OG0003438	dicty_g8885.t1	acastellanii_g4286.t1
OG0003439	dicty_g4329.t1	acastellanii_g4290.t2, acastellanii_g4290.t1
OG0003440	dicty_g5179.t1	acastellanii_g4345.t1
OG0003441	dicty_g9640.t1	acastellanii_g3973.t1
OG0003442	dicty_g2638.t1, dicty_g2839.t1	acastellanii_g3982.t1
OG0003443	dicty_g10763.t1	acastellanii_g3985.t1, acastellanii_g3985.t2
OG0003444	dicty_g9999.t1	acastellanii_g3943.t1
OG0003445	dicty_g1298.t1	acastellanii_g3950.t1
OG0003446	dicty_g9911.t1	acastellanii_g3880.t1
OG0003447	dicty_g7099.t1	acastellanii_g3884.t1
OG0003448	dicty_g347.t1	acastellanii_g3893.t2, acastellanii_g3893.t1
OG0003449	dicty_g11025.t1	acastellanii_g3900.t2, acastellanii_g3900.t1
OG0003451	dicty_g5348.t1	acastellanii_g3903.t1
OG0003452	dicty_g5750.t1	acastellanii_g3904.t1
OG0003453	dicty_g8521.t2, dicty_g8521.t1	acastellanii_g3762.t1
OG0003454	dicty_g8372.t1	acastellanii_g3766.t2, acastellanii_g3766.t1
OG0003455	dicty_g9470.t2, dicty_g9470.t1	acastellanii_g3791.t1
OG0003456	dicty_g815.t1	acastellanii_g3822.t3
OG0003457	dicty_g2143.t1	acastellanii_g3826.t1
OG0003458	dicty_g992.t1	acastellanii_g3829.t1, acastellanii_g3829.t2
OG0003459	dicty_g7098.t1, dicty_g10640.t1	acastellanii_g3846.t2, acastellanii_g3846.t1
OG0003460	dicty_g4987.t1	acastellanii_g3854.t2, acastellanii_g3854.t1
OG0003461	dicty_g4616.t1	acastellanii_g3855.t1
OG0003462	dicty_g10550.t1	acastellanii_g3642.t1
OG0003463	dicty_g4486.t2, dicty_g4486.t1	acastellanii_g3645.t1
OG0003464	dicty_g7629.t1, dicty_g2013.t1	acastellanii_g3657.t1
OG0003465	dicty_g5679.t1	acastellanii_g3636.t1, acastellanii_g3636.t2
OG0003467	dicty_g3428.t1	acastellanii_g3504.t1
OG0003468	dicty_g10950.t1	acastellanii_g3506.t1
OG0003469	dicty_g7837.t1	acastellanii_g3508.t1
OG0003470	dicty_g424.t1	acastellanii_g3531.t1
OG0003471	dicty_g7252.t1	acastellanii_g3551.t1, acastellanii_g3551.t2
OG0003472	dicty_g9376.t1	acastellanii_g3556.t1, acastellanii_g3560.t1
OG0003474	dicty_g5971.t1	acastellanii_g3575.t1, acastellanii_g3575.t2
OG0003475	dicty_g643.t1	acastellanii_g3451.t1, acastellanii_g3451.t2
OG0003477	dicty_g1461.t1	acastellanii_g3486.t1
OG0003478	dicty_g10709.t1	acastellanii_g3490.t1, acastellanii_g412.t1
OG0003479	dicty_g9581.t1	acastellanii_g1094.t1, acastellanii_g3495.t1
OG0003480	dicty_g10269.t1	acastellanii_g3342.t1
OG0003481	dicty_g7925.t1	acastellanii_g3376.t1
OG0003482	dicty_g1643.t1	acastellanii_g3393.t1
OG0003483	dicty_g5056.t1	acastellanii_g3321.t1
OG0003484	dicty_g8123.t1	acastellanii_g3320.t2, acastellanii_g3320.t1
OG0003486	dicty_g8216.t1, dicty_g8216.t2	acastellanii_g3267.t1
OG0003487	dicty_g6099.t1, dicty_g11383.t1	acastellanii_g3271.t1
OG0003488	dicty_g6329.t1	acastellanii_g3278.t1
OG0003489	dicty_g495.t1	acastellanii_g3284.t1
OG0003490	dicty_g1329.t1	acastellanii_g3291.t1, acastellanii_g3291.t2
OG0003491	dicty_g7298.t1, dicty_g7298.t2	acastellanii_g3222.t1
OG0003492	dicty_g1701.t1	acastellanii_g2958.t1
OG0003493	dicty_g10870.t1	acastellanii_g2959.t1, acastellanii_g2959.t2
OG0003494	dicty_g855.t1	acastellanii_g3001.t1
OG0003496	dicty_g6998.t1	acastellanii_g3050.t1, acastellanii_g3050.t2
OG0003497	dicty_g1619.t1, dicty_g1618.t1	acastellanii_g3051.t1
OG0003499	dicty_g9872.t2, dicty_g9872.t1	acastellanii_g3074.t1
OG0003501	dicty_g10719.t1	acastellanii_g3092.t1
OG0003503	dicty_g177.t1	acastellanii_g3103.t1
OG0003506	dicty_g1797.t1	acastellanii_g3135.t2, acastellanii_g3135.t1
OG0003507	dicty_g3079.t1	acastellanii_g3137.t1
OG0003509	dicty_g1396.t1	acastellanii_g3162.t1
OG0003511	dicty_g10820.t1	acastellanii_g3172.t1
OG0003513	dicty_g5068.t1	acastellanii_g2861.t1
OG0003514	dicty_g5349.t1	acastellanii_g2869.t1
OG0003516	dicty_g6248.t1	acastellanii_g2912.t1
OG0003518	dicty_g9317.t1	acastellanii_g2946.t1, acastellanii_g2946.t2
OG0003519	dicty_g7798.t1	acastellanii_g2844.t1, acastellanii_g1292.t1, acastellanii_g1292.t2
OG0003520	dicty_g5165.t1, dicty_g5165.t2	acastellanii_g2446.t1, acastellanii_g2802.t1
OG0003522	dicty_g5228.t2, dicty_g5228.t1	acastellanii_g2789.t1
OG0003524	dicty_g1316.t1	acastellanii_g2735.t2, acastellanii_g2735.t1
OG0003526	dicty_g4828.t1	acastellanii_g2756.t2
OG0003527	dicty_g6926.t1	acastellanii_g2770.t1
OG0003529	dicty_g8807.t1	acastellanii_g2660.t1
OG0003530	dicty_g1325.t1	acastellanii_g2661.t1
OG0003531	dicty_g7822.t1	acastellanii_g2438.t1
OG0003532	dicty_g9322.t1	acastellanii_g2471.t1, acastellanii_g2471.t2
OG0003533	dicty_g8945.t1	acastellanii_g2490.t1
OG0003534	dicty_g6221.t1	acastellanii_g2504.t1, acastellanii_g1246.t1
OG0003535	dicty_g9771.t1	acastellanii_g2506.t1, acastellanii_g1247.t1
OG0003537	dicty_g5333.t1	acastellanii_g2533.t1, acastellanii_g2533.t2
OG0003538	dicty_g10683.t1	acastellanii_g2553.t1
OG0003539	dicty_g7497.t1, dicty_g7497.t2	acastellanii_g2556.t1
OG0003541	dicty_g3788.t1	acastellanii_g1103.t1, acastellanii_g2394.t1
OG0003542	dicty_g8271.t1	acastellanii_g2374.t1, acastellanii_g2374.t2
OG0003543	dicty_g5970.t1	acastellanii_g2326.t1
OG0003544	dicty_g3851.t1	acastellanii_g2302.t1, acastellanii_g2302.t2
OG0003545	dicty_g1319.t2, dicty_g1319.t1	acastellanii_g2285.t1
OG0003547	dicty_g6431.t1, dicty_g1502.t1	acastellanii_g1786.t1
OG0003551	dicty_g3680.t1	acastellanii_g1923.t1
OG0003552	dicty_g5468.t1	acastellanii_g1924.t1
OG0003554	dicty_g9447.t1	acastellanii_g1933.t1
OG0003555	dicty_g688.t1	acastellanii_g1940.t1
OG0003556	dicty_g667.t1	acastellanii_g1942.t1, acastellanii_g1068.t1
OG0003557	dicty_g7694.t1, dicty_g7694.t3	acastellanii_g1969.t1
OG0003558	dicty_g1650.t1	acastellanii_g2006.t1
OG0003559	dicty_g7038.t1	acastellanii_g2010.t1
OG0003560	dicty_g11045.t1	acastellanii_g2039.t2, acastellanii_g2039.t1
OG0003561	dicty_g10110.t1	acastellanii_g2040.t2, acastellanii_g2040.t1
OG0003562	dicty_g9050.t1	acastellanii_g2046.t1
OG0003564	dicty_g4628.t1	acastellanii_g2056.t1
OG0003565	dicty_g6658.t1	acastellanii_g2078.t1
OG0003566	dicty_g916.t1	acastellanii_g2084.t1, acastellanii_g2084.t2
OG0003568	dicty_g7370.t1, dicty_g7370.t2	acastellanii_g2164.t1
OG0003569	dicty_g9715.t1	acastellanii_g2175.t1
OG0003570	dicty_g8502.t1	acastellanii_g2192.t2, acastellanii_g2192.t1
OG0003571	dicty_g7052.t1	acastellanii_g2211.t1
OG0003572	dicty_g895.t1	acastellanii_g2245.t1
OG0003574	dicty_g9176.t1	acastellanii_g2281.t1
OG0003575	dicty_g6971.t1	acastellanii_g1763.t1
OG0003576	dicty_g10663.t1	acastellanii_g1743.t1, acastellanii_g1743.t2
OG0003577	dicty_g10168.t1	acastellanii_g1750.t1
OG0003578	dicty_g7228.t1	acastellanii_g1694.t1, acastellanii_g906.t1
OG0003579	dicty_g1726.t1	acastellanii_g1612.t2, acastellanii_g1612.t1
OG0003580	dicty_g9870.t1	acastellanii_g1474.t2, acastellanii_g1474.t1
OG0003581	dicty_g243.t1	acastellanii_g1508.t1, acastellanii_g1507.t1
OG0003582	dicty_g3710.t1	acastellanii_g1520.t2, acastellanii_g1520.t1
OG0003583	dicty_g4539.t3, dicty_g4539.t1, dicty_g4539.t4	acastellanii_g1555.t1
OG0003584	dicty_g4458.t1	acastellanii_g1456.t1, acastellanii_g1456.t2
OG0003585	dicty_g5962.t1	acastellanii_g1395.t1, acastellanii_g586.t1
OG0003586	dicty_g8577.t1	acastellanii_g1390.t1
OG0003587	dicty_g10561.t1	acastellanii_g1323.t1, acastellanii_g1323.t2
OG0003588	dicty_g2830.t1, dicty_g2647.t1, dicty_g823.t1	acastellanii_g231.t1, acastellanii_g1341.t1
OG0003589	dicty_g6349.t2, dicty_g6349.t1	acastellanii_g1366.t1
OG0003591	dicty_g5410.t1	acastellanii_g1281.t1
OG0003593	dicty_g3184.t1	acastellanii_g1210.t1
OG0003595	dicty_g6039.t1	acastellanii_g1198.t1
OG0003596	dicty_g8748.t1	acastellanii_g1199.t1
OG0003597	dicty_g752.t1	acastellanii_g1200.t2, acastellanii_g1200.t1
OG0003598	dicty_g559.t1	acastellanii_g1114.t1
OG0003599	dicty_g9265.t1	acastellanii_g1125.t1
OG0003600	dicty_g6346.t2	acastellanii_g1141.t1
OG0003601	dicty_g9956.t1, dicty_g9956.t2	acastellanii_g1147.t1
OG0003602	dicty_g411.t1	acastellanii_g1165.t1
OG0003603	dicty_g2373.t1	acastellanii_g1064.t1
OG0003605	dicty_g6740.t1	acastellanii_g938.t1
OG0003606	dicty_g5037.t1	acastellanii_g944.t1, acastellanii_g944.t2
OG0003607	dicty_g9386.t1	acastellanii_g951.t1
OG0003609	dicty_g8629.t1	acastellanii_g727.t1
OG0003610	dicty_g7069.t1	acastellanii_g757.t1
OG0003611	dicty_g5862.t1	acastellanii_g759.t1, acastellanii_g758.t1
OG0003612	dicty_g959.t1	acastellanii_g766.t1
OG0003613	dicty_g9745.t1	acastellanii_g773.t1
OG0003614	dicty_g10037.t1	acastellanii_g793.t1
OG0003615	dicty_g713.t1	acastellanii_g795.t2, acastellanii_g795.t1
OG0003616	dicty_g6934.t1	acastellanii_g796.t1
OG0003617	dicty_g3862.t1	acastellanii_g802.t1
OG0003618	dicty_g4244.t1	acastellanii_g812.t1
OG0003619	dicty_g335.t1	acastellanii_g814.t1, acastellanii_g814.t2
OG0003620	dicty_g5128.t1	acastellanii_g825.t1, acastellanii_g825.t2
OG0003621	dicty_g5010.t1	acastellanii_g840.t1
OG0003622	dicty_g207.t1, dicty_g207.t2	acastellanii_g866.t1
OG0003623	dicty_g1139.t1	acastellanii_g887.t1
OG0003624	dicty_g10120.t1	acastellanii_g908.t1
OG0003625	dicty_g5262.t1	acastellanii_g614.t1
OG0003628	dicty_g3879.t1	acastellanii_g494.t1
OG0003629	dicty_g7528.t1	acastellanii_g495.t2, acastellanii_g495.t1
OG0003630	dicty_g7915.t1	acastellanii_g506.t1, acastellanii_g506.t2
OG0003631	dicty_g3247.t1	acastellanii_g544.t1
OG0003632	dicty_g1046.t1	acastellanii_g462.t1
OG0003633	dicty_g3871.t1	acastellanii_g341.t1
OG0003634	dicty_g365.t1	acastellanii_g423.t1
OG0003635	dicty_g7028.t2, dicty_g7028.t1	acastellanii_g429.t1
OG0003637	dicty_g4500.t1	acastellanii_g237.t1
OG0003638	dicty_g8486.t1	acastellanii_g244.t1
OG0003639	dicty_g433.t1	acastellanii_g269.t1
OG0003640	dicty_g4817.t1	acastellanii_g275.t1
OG0003641	dicty_g9547.t1	acastellanii_g183.t1
OG0003642	dicty_g8294.t1	acastellanii_g122.t1, acastellanii_g122.t2
OG0003643	dicty_g675.t1	acastellanii_g124.t1
OG0003644	dicty_g9494.t1	acastellanii_g142.t1
OG0003646	dicty_g8936.t1	acastellanii_g57.t1, acastellanii_g57.t2
OG0003647	dicty_g4073.t1	acastellanii_g82.t1, acastellanii_g82.t2, acastellanii_g83.t2, acastellanii_g83.t1
OG0003648	dicty_g7113.t1	acastellanii_g15.t2, acastellanii_g15.t1
OG0004022	dicty_g10998.t1	acastellanii_g13912.t1, acastellanii_g14253.t1
OG0004023	dicty_g1972.t1	acastellanii_g4147.t1, acastellanii_g14222.t1
OG0004024	dicty_g500.t1	acastellanii_g14223.t1
OG0004027	dicty_g4885.t1	acastellanii_g7137.t1, acastellanii_g14191.t1
OG0004028	dicty_g6865.t1	acastellanii_g14197.t1
OG0004031	dicty_g11108.t1	acastellanii_g14179.t1, acastellanii_g2390.t1, acastellanii_g12703.t1
OG0004033	dicty_g7608.t1	acastellanii_g14173.t1
OG0004034	dicty_g5119.t1	acastellanii_g14149.t1
OG0004036	dicty_g5730.t1	acastellanii_g14154.t1
OG0004037	dicty_g9268.t1	acastellanii_g14156.t1
OG0004039	dicty_g7987.t1	acastellanii_g14159.t1
OG0004040	dicty_g6068.t1	acastellanii_g14160.t1
OG0004041	dicty_g1768.t1	acastellanii_g14163.t1
OG0004044	dicty_g8085.t1	acastellanii_g12886.t1, acastellanii_g14138.t1
OG0004045	dicty_g7026.t1	acastellanii_g14140.t1
OG0004047	dicty_g4492.t1	acastellanii_g14115.t1
OG0004049	dicty_g6818.t2	acastellanii_g4859.t1, acastellanii_g14084.t1
OG0004050	dicty_g7297.t1	acastellanii_g13562.t1
OG0004051	dicty_g8595.t1	acastellanii_g13585.t1
OG0004052	dicty_g3057.t1	acastellanii_g13587.t1
OG0004054	dicty_g1382.t1	acastellanii_g13594.t1
OG0004055	dicty_g7985.t1	acastellanii_g13595.t1
OG0004056	dicty_g8720.t1	acastellanii_g13611.t1
OG0004058	dicty_g4539.t2	acastellanii_g13622.t1
OG0004059	dicty_g8985.t1	acastellanii_g13638.t1
OG0004060	dicty_g10802.t1	acastellanii_g13644.t1
OG0004061	dicty_g8558.t1	acastellanii_g13649.t1
OG0004062	dicty_g5271.t1	acastellanii_g13651.t1
OG0004063	dicty_g5658.t1	acastellanii_g13665.t1
OG0004066	dicty_g4805.t1	acastellanii_g13722.t1
OG0004067	dicty_g6061.t1	acastellanii_g13726.t1
OG0004068	dicty_g280.t1	acastellanii_g13730.t1
OG0004069	dicty_g4564.t1	acastellanii_g13736.t1
OG0004071	dicty_g10849.t1	acastellanii_g13748.t1
OG0004072	dicty_g11022.t1	acastellanii_g13761.t1
OG0004074	dicty_g9687.t1	acastellanii_g10152.t1, acastellanii_g13788.t1
OG0004075	dicty_g9562.t1	acastellanii_g13791.t1
OG0004079	dicty_g11361.t1	acastellanii_g13813.t1
OG0004080	dicty_g10336.t1	acastellanii_g13824.t1
OG0004081	dicty_g8143.t1	acastellanii_g13835.t1
OG0004082	dicty_g7775.t1	acastellanii_g13836.t1
OG0004083	dicty_g10445.t1	acastellanii_g13837.t1
OG0004084	dicty_g1213.t1	acastellanii_g13838.t1
OG0004085	dicty_g11398.t1	acastellanii_g13842.t1
OG0004086	dicty_g9834.t1	acastellanii_g13846.t1
OG0004087	dicty_g9548.t1	acastellanii_g13854.t1
OG0004088	dicty_g2444.t1	acastellanii_g13856.t1
OG0004090	dicty_g778.t1	acastellanii_g13893.t1
OG0004091	dicty_g3751.t1	acastellanii_g13897.t1
OG0004092	dicty_g6602.t1	acastellanii_g13900.t1
OG0004093	dicty_g546.t1	acastellanii_g13937.t1
OG0004094	dicty_g1587.t1	acastellanii_g13943.t1
OG0004095	dicty_g5161.t1	acastellanii_g13952.t1
OG0004096	dicty_g8846.t1	acastellanii_g13953.t1
OG0004097	dicty_g4621.t1	acastellanii_g13960.t1
OG0004098	dicty_g11039.t1	acastellanii_g13975.t1
OG0004100	dicty_g8750.t1	acastellanii_g13982.t1
OG0004101	dicty_g437.t1	acastellanii_g5381.t1, acastellanii_g13991.t1
OG0004103	dicty_g5474.t1	acastellanii_g14002.t1
OG0004104	dicty_g9863.t1	acastellanii_g14005.t1
OG0004105	dicty_g4701.t1	acastellanii_g14012.t1
OG0004106	dicty_g5519.t1	acastellanii_g14013.t1
OG0004107	dicty_g6787.t1	acastellanii_g14020.t1
OG0004109	dicty_g3075.t1	acastellanii_g14039.t1
OG0004110	dicty_g4665.t1	acastellanii_g14049.t1
OG0004111	dicty_g1778.t1	acastellanii_g14064.t1
OG0004112	dicty_g5943.t1	acastellanii_g14071.t1
OG0004113	dicty_g9251.t1	acastellanii_g14075.t1
OG0004114	dicty_g1234.t1	acastellanii_g9301.t1, acastellanii_g13504.t1, acastellanii_g1802.t1
OG0004115	dicty_g8017.t1	acastellanii_g13507.t1
OG0004117	dicty_g1157.t1	acastellanii_g13511.t1
OG0004118	dicty_g5291.t1	acastellanii_g11359.t1, acastellanii_g13515.t1
