Orthogroup	dicty_braker	bc2001_braker
OG0003196	dicty_g10393.t1	bc2001_g45.t1
OG0003197	dicty_g7212.t1	bc2001_g16565.t2, bc2001_g16565.t1
OG0003198	dicty_g8337.t1	bc2001_g2565.t1
OG0003199	dicty_g4803.t1	bc2001_g10525.t1
OG0003201	dicty_g7401.t1	bc2001_g9359.t1, bc2001_g9359.t2
OG0003203	dicty_g4300.t1	bc2001_g6426.t1
OG0003204	dicty_g10410.t1	bc2001_g13800.t1, bc2001_g13800.t2
OG0003205	dicty_g8668.t1	bc2001_g10531.t1
OG0003206	dicty_g9607.t1	bc2001_g14059.t1
OG0003207	dicty_g6050.t1	bc2001_g14006.t1
OG0003208	dicty_g7960.t1	bc2001_g14005.t1
OG0003211	dicty_g395.t1	bc2001_g7358.t1
OG0003212	dicty_g7523.t1	bc2001_g6315.t1
OG0003213	dicty_g10577.t1	bc2001_g4254.t1, bc2001_g4254.t2
OG0003214	dicty_g8186.t1	bc2001_g17323.t1
OG0003215	dicty_g1407.t1	bc2001_g9526.t1
OG0003216	dicty_g1365.t1, dicty_g3239.t1	bc2001_g19518.t1
OG0003218	dicty_g7293.t1	bc2001_g14721.t1
OG0003219	dicty_g6334.t2, dicty_g6334.t1	bc2001_g4290.t4
OG0003220	dicty_g7430.t1	bc2001_g7917.t1
OG0003221	dicty_g1532.t1	bc2001_g1154.t1
OG0003222	dicty_g456.t1	bc2001_g4867.t1
OG0003223	dicty_g7374.t1	bc2001_g7969.t1
OG0003224	dicty_g1456.t1	bc2001_g8445.t1
OG0003225	dicty_g6921.t1	bc2001_g6434.t1, bc2001_g6434.t2
OG0003226	dicty_g6285.t1	bc2001_g291.t1, bc2001_g291.t2
OG0003227	dicty_g7269.t1	bc2001_g2246.t1
OG0003228	dicty_g6323.t1	bc2001_g19096.t1
OG0003229	dicty_g3683.t1	bc2001_g10231.t1
OG0003230	dicty_g7406.t1	bc2001_g19120.t1
OG0003232	dicty_g10551.t1	bc2001_g13676.t1
OG0003233	dicty_g7722.t1	bc2001_g17195.t1
OG0003234	dicty_g1331.t1	bc2001_g8504.t2
OG0003235	dicty_g8756.t1	bc2001_g1096.t3
OG0003236	dicty_g3304.t1	bc2001_g2334.t1
OG0003239	dicty_g10063.t1	bc2001_g72.t1
OG0003240	dicty_g6733.t1	bc2001_g15155.t1
OG0003241	dicty_g8732.t1	bc2001_g9546.t1
OG0003242	dicty_g5007.t1	bc2001_g8995.t1, bc2001_g18942.t1
OG0003244	dicty_g1897.t1	bc2001_g5884.t1
OG0003245	dicty_g11218.t1	bc2001_g6166.t1, bc2001_g6166.t2
OG0003246	dicty_g4772.t1	bc2001_g18427.t1
OG0003248	dicty_g11420.t1	bc2001_g15649.t1
OG0003249	dicty_g5370.t1	bc2001_g25.t1
OG0003250	dicty_g10385.t1	bc2001_g15885.t1
OG0003251	dicty_g10517.t1	bc2001_g17649.t2, bc2001_g17649.t1
OG0003252	dicty_g5641.t1	bc2001_g15555.t1
OG0003253	dicty_g8221.t1	bc2001_g10552.t1, bc2001_g10552.t2
OG0003254	dicty_g3659.t1	bc2001_g8347.t1
OG0003255	dicty_g3008.t1	bc2001_g12761.t1
OG0003259	dicty_g2516.t2, dicty_g2959.t1, dicty_g2516.t1	bc2001_g14882.t1
OG0003260	dicty_g7943.t1	bc2001_g9825.t1
OG0003262	dicty_g10694.t1	bc2001_g16812.t1
OG0003263	dicty_g1524.t1	bc2001_g1107.t1
OG0003265	dicty_g4724.t1	bc2001_g9672.t1
OG0003266	dicty_g4336.t1	bc2001_g6619.t1
OG0003267	dicty_g4454.t1, dicty_g4454.t2	bc2001_g18502.t1
OG0003268	dicty_g6205.t1	bc2001_g5341.t1, bc2001_g5341.t2
OG0003270	dicty_g7434.t2, dicty_g7434.t1	bc2001_g18256.t1
OG0003271	dicty_g3005.t1	bc2001_g8632.t1, bc2001_g8632.t2
OG0003273	dicty_g9241.t1	bc2001_g14421.t1, bc2001_g14421.t2
OG0003275	dicty_g4362.t1, dicty_g4766.t1	bc2001_g13665.t1
OG0003276	dicty_g2136.t1	bc2001_g19142.t1
OG0003277	dicty_g9089.t1	bc2001_g10189.t3
OG0003278	dicty_g7324.t1	bc2001_g8396.t1
OG0003279	dicty_g6265.t1	bc2001_g12495.t1
OG0003280	dicty_g3755.t1	bc2001_g409.t1
OG0003281	dicty_g4222.t1	bc2001_g8722.t1
OG0003282	dicty_g1140.t1	bc2001_g9715.t1
OG0003283	dicty_g7661.t1	bc2001_g6825.t1
OG0003284	dicty_g2531.t1, dicty_g2944.t1	bc2001_g5060.t1
OG0003285	dicty_g7828.t1	bc2001_g10283.t1
OG0003286	dicty_g1520.t1	bc2001_g12981.t1
OG0003287	dicty_g7379.t1	bc2001_g10294.t1
OG0003288	dicty_g1086.t1	bc2001_g18740.t1
OG0003289	dicty_g8790.t1	bc2001_g4175.t2, bc2001_g4175.t1
OG0003290	dicty_g7559.t1	bc2001_g407.t1
OG0003291	dicty_g9658.t1	bc2001_g7371.t1, bc2001_g7371.t2
OG0003293	dicty_g3431.t1	bc2001_g5368.t1
OG0003294	dicty_g4550.t1	bc2001_g18260.t1
OG0003295	dicty_g9032.t1	bc2001_g126.t1, bc2001_g126.t2
OG0003296	dicty_g810.t1	bc2001_g15905.t1, bc2001_g12200.t1
OG0003297	dicty_g5178.t1	bc2001_g19148.t1
OG0003299	dicty_g4680.t1	bc2001_g15882.t1, bc2001_g15883.t1
OG0003300	dicty_g7412.t1	bc2001_g17491.t3, bc2001_g17491.t2, bc2001_g17491.t1
OG0003301	dicty_g1207.t1	bc2001_g1343.t1
OG0003302	dicty_g8220.t1	bc2001_g9655.t1
OG0003304	dicty_g6499.t1	bc2001_g11629.t1
OG0003305	dicty_g1709.t1	bc2001_g6972.t1
OG0003306	dicty_g5643.t1	bc2001_g1348.t1
OG0003307	dicty_g2286.t1	bc2001_g17834.t1
OG0003308	dicty_g6425.t1	bc2001_g10428.t1
OG0003309	dicty_g5304.t1, dicty_g5304.t2	bc2001_g13315.t1
OG0003311	dicty_g4978.t1	bc2001_g17471.t2
OG0003312	dicty_g3309.t1	bc2001_g1842.t1, bc2001_g1842.t2
OG0003316	dicty_g3804.t1	bc2001_g18032.t2
OG0003317	dicty_g1641.t1	bc2001_g16599.t1
OG0003319	dicty_g5632.t1	bc2001_g9688.t1
OG0003320	dicty_g1751.t1	bc2001_g5435.t1
OG0003321	dicty_g11034.t1	bc2001_g8494.t1
OG0003322	dicty_g6238.t1	bc2001_g18248.t1
OG0003323	dicty_g6468.t1	bc2001_g2122.t1
OG0003324	dicty_g6005.t1	bc2001_g10197.t1
OG0003326	dicty_g3985.t1	bc2001_g2938.t3, bc2001_g2938.t1
OG0003327	dicty_g9015.t1	bc2001_g18856.t2, bc2001_g18856.t1
OG0003330	dicty_g7877.t1	bc2001_g5968.t1
OG0003331	dicty_g4858.t1	bc2001_g18595.t1
OG0003332	dicty_g3495.t1	bc2001_g16271.t1, bc2001_g16270.t1
OG0003333	dicty_g901.t1	bc2001_g5135.t1
OG0003336	dicty_g4538.t1	bc2001_g12493.t1
OG0003337	dicty_g7349.t1	bc2001_g14066.t1
OG0003338	dicty_g117.t1	bc2001_g145.t1
OG0003339	dicty_g4163.t1, dicty_g8044.t1	bc2001_g2224.t1
OG0003340	dicty_g11244.t1	bc2001_g6367.t1
OG0003341	dicty_g1286.t3, dicty_g1286.t1	bc2001_g11232.t1
OG0003342	dicty_g5558.t1	bc2001_g19501.t1
OG0003343	dicty_g7426.t1	bc2001_g19538.t2, bc2001_g19538.t1
OG0003345	dicty_g9191.t1	bc2001_g1563.t1
OG0003347	dicty_g7765.t1	bc2001_g7887.t1
OG0003349	dicty_g10666.t1	bc2001_g8723.t1, bc2001_g8723.t2
OG0003351	dicty_g3339.t1	bc2001_g11369.t1
OG0003353	dicty_g10739.t1	bc2001_g76.t1
OG0003354	dicty_g1379.t1	bc2001_g3857.t1
OG0003355	dicty_g7115.t1	bc2001_g16700.t1
OG0003356	dicty_g3643.t1	bc2001_g5574.t1
OG0003357	dicty_g3033.t1	bc2001_g10862.t1
OG0003358	dicty_g6269.t1, dicty_g6198.t1	bc2001_g18301.t1
OG0003359	dicty_g6674.t1	bc2001_g1869.t1
OG0003361	dicty_g10369.t1	bc2001_g14308.t1, bc2001_g14308.t2
OG0003363	dicty_g896.t1	bc2001_g14947.t1
OG0003365	dicty_g3511.t1	bc2001_g7561.t1
OG0003366	dicty_g9877.t1	bc2001_g6975.t1, bc2001_g6975.t2
OG0003367	dicty_g10592.t1, dicty_g10592.t2	bc2001_g19527.t1
OG0003369	dicty_g676.t1	bc2001_g9820.t1
OG0003370	dicty_g6735.t1	bc2001_g7764.t1
OG0003371	dicty_g5603.t1	bc2001_g16909.t1
OG0003373	dicty_g7357.t1	bc2001_g13111.t1
OG0003374	dicty_g10251.t1	bc2001_g14817.t1
OG0003375	dicty_g2381.t1	bc2001_g16992.t1
OG0003376	dicty_g5017.t1	bc2001_g770.t1
OG0003377	dicty_g6134.t1	bc2001_g17067.t1
OG0003379	dicty_g9184.t1	bc2001_g9889.t1
OG0003380	dicty_g7865.t1	bc2001_g18440.t1
OG0003381	dicty_g4037.t1	bc2001_g14102.t1
OG0003382	dicty_g7514.t1, dicty_g7515.t1	bc2001_g18406.t1
OG0003383	dicty_g6980.t1	bc2001_g18434.t1
OG0003384	dicty_g7387.t1	bc2001_g18433.t1
OG0003386	dicty_g617.t1, dicty_g617.t2	bc2001_g6408.t1
OG0003388	dicty_g10346.t1	bc2001_g18771.t2, bc2001_g18771.t1
OG0003389	dicty_g3576.t1	bc2001_g6985.t1
OG0003390	dicty_g9163.t1	bc2001_g5700.t1
OG0003391	dicty_g1350.t1	bc2001_g9508.t1
OG0003392	dicty_g1566.t2, dicty_g1566.t1	bc2001_g9658.t1
OG0003393	dicty_g5234.t1	bc2001_g9522.t1
OG0003394	dicty_g9608.t1	bc2001_g14143.t1, bc2001_g14143.t2
OG0003395	dicty_g100.t1	bc2001_g14904.t1
OG0003396	dicty_g2352.t1	bc2001_g2403.t1
OG0003397	dicty_g1497.t1	bc2001_g16606.t1
OG0003398	dicty_g4826.t1	bc2001_g5820.t1
OG0003399	dicty_g2296.t1	bc2001_g1134.t1, bc2001_g1134.t2
OG0003401	dicty_g5714.t1, dicty_g10294.t1	bc2001_g16732.t1
OG0003402	dicty_g8969.t1	bc2001_g9718.t1
OG0003403	dicty_g9010.t1	bc2001_g7754.t1, bc2001_g7754.t2
OG0003404	dicty_g1681.t1	bc2001_g769.t1
OG0003405	dicty_g10912.t1	bc2001_g19504.t1
OG0003406	dicty_g9794.t1, dicty_g9794.t2	bc2001_g18328.t1
OG0003407	dicty_g4490.t1	bc2001_g3815.t1, bc2001_g19684.t1
OG0003408	dicty_g3762.t1	bc2001_g10184.t1
OG0003409	dicty_g1177.t1	bc2001_g5586.t1
OG0003410	dicty_g604.t1, dicty_g6802.t1	bc2001_g9388.t1
OG0003411	dicty_g3287.t1	bc2001_g6250.t1
OG0003413	dicty_g3064.t1	bc2001_g14712.t1
OG0003414	dicty_g7154.t1	bc2001_g15340.t1
OG0003415	dicty_g9336.t1	bc2001_g10384.t2
OG0003417	dicty_g5886.t1, dicty_g10829.t1	bc2001_g9366.t1
OG0003419	dicty_g4762.t1	bc2001_g5174.t1
OG0003420	dicty_g9681.t1	bc2001_g2297.t1
OG0003421	dicty_g7700.t1	bc2001_g12810.t1
OG0003422	dicty_g5247.t1	bc2001_g3940.t2, bc2001_g3940.t1
OG0003423	dicty_g2722.t1, dicty_g2756.t1	bc2001_g7982.t1
OG0003424	dicty_g2994.t1, dicty_g2482.t1	bc2001_g2321.t1
OG0003425	dicty_g7407.t1	bc2001_g19709.t1
OG0003427	dicty_g7378.t1	bc2001_g9421.t1
OG0003428	dicty_g1723.t1, dicty_g1723.t2	bc2001_g5132.t1
OG0003429	dicty_g6440.t1	bc2001_g2335.t1
OG0003430	dicty_g9246.t1	bc2001_g16587.t1
OG0003432	dicty_g7600.t1	bc2001_g6024.t1
OG0003433	dicty_g6056.t1	bc2001_g17200.t1
OG0003434	dicty_g2123.t1	bc2001_g7132.t1
OG0003435	dicty_g7071.t1	bc2001_g17136.t1
OG0003436	dicty_g2771.t1, dicty_g2706.t1	bc2001_g16890.t1
OG0003437	dicty_g5387.t1, dicty_g9685.t1	bc2001_g2978.t1
OG0003438	dicty_g8885.t1	bc2001_g1710.t1
OG0003439	dicty_g4329.t1	bc2001_g14823.t1
OG0003440	dicty_g5179.t1	bc2001_g19149.t1, bc2001_g19149.t2
OG0003441	dicty_g9640.t1	bc2001_g11409.t1
OG0003442	dicty_g2638.t1, dicty_g2839.t1	bc2001_g6523.t1
OG0003443	dicty_g10763.t1	bc2001_g10513.t1
OG0003444	dicty_g9999.t1	bc2001_g9277.t1
OG0003445	dicty_g1298.t1	bc2001_g16485.t1
OG0003446	dicty_g9911.t1	bc2001_g4347.t1, bc2001_g4347.t2
OG0003447	dicty_g7099.t1	bc2001_g5116.t1
OG0003448	dicty_g347.t1	bc2001_g3718.t1
OG0003449	dicty_g11025.t1	bc2001_g17529.t1
OG0003451	dicty_g5348.t1	bc2001_g17530.t2
OG0003452	dicty_g5750.t1	bc2001_g17277.t1
OG0003453	dicty_g8521.t2, dicty_g8521.t1	bc2001_g9682.t1
OG0003454	dicty_g8372.t1	bc2001_g12857.t1
OG0003455	dicty_g9470.t2, dicty_g9470.t1	bc2001_g17168.t1
OG0003456	dicty_g815.t1	bc2001_g12883.t2, bc2001_g12883.t1
OG0003457	dicty_g2143.t1	bc2001_g5470.t2, bc2001_g5470.t1
OG0003458	dicty_g992.t1	bc2001_g16608.t1
OG0003459	dicty_g7098.t1, dicty_g10640.t1	bc2001_g11408.t3
OG0003460	dicty_g4987.t1	bc2001_g5032.t1
OG0003461	dicty_g4616.t1	bc2001_g15440.t1, bc2001_g15437.t1
OG0003462	dicty_g10550.t1	bc2001_g13789.t2
OG0003463	dicty_g4486.t2, dicty_g4486.t1	bc2001_g1834.t1
OG0003464	dicty_g7629.t1, dicty_g2013.t1	bc2001_g3269.t1
OG0003465	dicty_g5679.t1	bc2001_g11510.t1
OG0003467	dicty_g3428.t1	bc2001_g11709.t1, bc2001_g11709.t2
OG0003469	dicty_g7837.t1	bc2001_g18240.t2, bc2001_g18240.t1
OG0003470	dicty_g424.t1	bc2001_g6973.t2, bc2001_g6973.t1
OG0003471	dicty_g7252.t1	bc2001_g1165.t1
OG0003472	dicty_g9376.t1	bc2001_g7093.t1
OG0003474	dicty_g5971.t1	bc2001_g5459.t1
OG0003475	dicty_g643.t1	bc2001_g18530.t1
OG0003477	dicty_g1461.t1	bc2001_g8443.t1, bc2001_g8443.t2
OG0003478	dicty_g10709.t1	bc2001_g11826.t1
OG0003479	dicty_g9581.t1	bc2001_g16467.t1
OG0003480	dicty_g10269.t1	bc2001_g4507.t1, bc2001_g4507.t2
OG0003481	dicty_g7925.t1	bc2001_g11449.t1
OG0003482	dicty_g1643.t1	bc2001_g10138.t2, bc2001_g10138.t1
OG0003483	dicty_g5056.t1	bc2001_g18053.t1
OG0003484	dicty_g8123.t1	bc2001_g8974.t1
OG0003486	dicty_g8216.t1, dicty_g8216.t2	bc2001_g1727.t1
OG0003487	dicty_g6099.t1, dicty_g11383.t1	bc2001_g19574.t1
OG0003488	dicty_g6329.t1	bc2001_g12145.t1
OG0003489	dicty_g495.t1	bc2001_g13104.t1
OG0003490	dicty_g1329.t1	bc2001_g9016.t1
OG0003491	dicty_g7298.t1, dicty_g7298.t2	bc2001_g11088.t1
OG0003492	dicty_g1701.t1	bc2001_g16729.t1, bc2001_g16729.t2
OG0003493	dicty_g10870.t1	bc2001_g1264.t1
OG0003494	dicty_g855.t1	bc2001_g13459.t2, bc2001_g13459.t1
OG0003496	dicty_g6998.t1	bc2001_g16763.t1
OG0003497	dicty_g1619.t1, dicty_g1618.t1	bc2001_g16766.t1
OG0003499	dicty_g9872.t2, dicty_g9872.t1	bc2001_g9729.t1
OG0003501	dicty_g10719.t1	bc2001_g16696.t1
OG0003503	dicty_g177.t1	bc2001_g10137.t3, bc2001_g10137.t1
OG0003506	dicty_g1797.t1	bc2001_g2160.t1
OG0003507	dicty_g3079.t1	bc2001_g1109.t1
OG0003509	dicty_g1396.t1	bc2001_g15280.t1, bc2001_g15280.t2
OG0003511	dicty_g10820.t1	bc2001_g10425.t1, bc2001_g10425.t2
OG0003513	dicty_g5068.t1	bc2001_g17604.t1, bc2001_g17619.t1
OG0003514	dicty_g5349.t1	bc2001_g132.t2, bc2001_g132.t1
OG0003516	dicty_g6248.t1	bc2001_g1967.t2
OG0003518	dicty_g9317.t1	bc2001_g3951.t1
OG0003520	dicty_g5165.t1, dicty_g5165.t2	bc2001_g17882.t1
OG0003522	dicty_g5228.t2, dicty_g5228.t1	bc2001_g6993.t1
OG0003524	dicty_g1316.t1	bc2001_g17884.t2, bc2001_g17884.t1
OG0003526	dicty_g4828.t1	bc2001_g17059.t1
OG0003527	dicty_g6926.t1	bc2001_g7836.t1, bc2001_g7836.t2
OG0003529	dicty_g8807.t1	bc2001_g5835.t1
OG0003530	dicty_g1325.t1	bc2001_g2717.t2, bc2001_g2717.t1
OG0003531	dicty_g7822.t1	bc2001_g18492.t2, bc2001_g18492.t1
OG0003532	dicty_g9322.t1	bc2001_g12283.t1
OG0003533	dicty_g8945.t1	bc2001_g9588.t1, bc2001_g9588.t2
OG0003534	dicty_g6221.t1	bc2001_g5623.t1
OG0003535	dicty_g9771.t1	bc2001_g17470.t1
OG0003537	dicty_g5333.t1	bc2001_g16578.t1
OG0003538	dicty_g10683.t1	bc2001_g18287.t1, bc2001_g18287.t2
OG0003539	dicty_g7497.t1, dicty_g7497.t2	bc2001_g11808.t1
OG0003541	dicty_g3788.t1	bc2001_g6920.t1
OG0003542	dicty_g8271.t1	bc2001_g8446.t1
OG0003543	dicty_g5970.t1	bc2001_g8484.t1
OG0003544	dicty_g3851.t1	bc2001_g12895.t1
OG0003545	dicty_g1319.t2, dicty_g1319.t1	bc2001_g1747.t1
OG0003547	dicty_g6431.t1, dicty_g1502.t1	bc2001_g222.t1
OG0003551	dicty_g3680.t1	bc2001_g12462.t1
OG0003554	dicty_g9447.t1	bc2001_g18995.t1
OG0003555	dicty_g688.t1	bc2001_g7472.t1
OG0003556	dicty_g667.t1	bc2001_g7904.t1
OG0003557	dicty_g7694.t1, dicty_g7694.t3	bc2001_g5617.t1
OG0003558	dicty_g1650.t1	bc2001_g12946.t1
OG0003559	dicty_g7038.t1	bc2001_g584.t1
OG0003560	dicty_g11045.t1	bc2001_g2162.t1
OG0003561	dicty_g10110.t1	bc2001_g9846.t1
OG0003562	dicty_g9050.t1	bc2001_g7566.t1
OG0003564	dicty_g4628.t1	bc2001_g2730.t1
OG0003565	dicty_g6658.t1	bc2001_g2857.t1, bc2001_g2857.t2
OG0003566	dicty_g916.t1	bc2001_g13103.t1
OG0003568	dicty_g7370.t1, dicty_g7370.t2	bc2001_g2992.t1
OG0003569	dicty_g9715.t1	bc2001_g10122.t1
OG0003570	dicty_g8502.t1	bc2001_g17782.t1
OG0003571	dicty_g7052.t1	bc2001_g18731.t1
OG0003572	dicty_g895.t1	bc2001_g17285.t1
OG0003574	dicty_g9176.t1	bc2001_g15578.t1
OG0003575	dicty_g6971.t1	bc2001_g17368.t1
OG0003576	dicty_g10663.t1	bc2001_g12146.t1
OG0003577	dicty_g10168.t1	bc2001_g14824.t1
OG0003578	dicty_g7228.t1	bc2001_g6651.t1
OG0003579	dicty_g1726.t1	bc2001_g14737.t1
OG0003580	dicty_g9870.t1	bc2001_g13573.t1
OG0003581	dicty_g243.t1	bc2001_g19115.t1
OG0003582	dicty_g3710.t1	bc2001_g12180.t1
OG0003584	dicty_g4458.t1	bc2001_g9716.t1
OG0003585	dicty_g5962.t1	bc2001_g5422.t1
OG0003586	dicty_g8577.t1	bc2001_g8931.t1
OG0003587	dicty_g10561.t1	bc2001_g7174.t1
OG0003589	dicty_g6349.t2, dicty_g6349.t1	bc2001_g14007.t1
OG0003591	dicty_g5410.t1	bc2001_g8495.t1
OG0003595	dicty_g6039.t1	bc2001_g14439.t1
OG0003596	dicty_g8748.t1	bc2001_g10874.t1
OG0003597	dicty_g752.t1	bc2001_g9207.t1
OG0003598	dicty_g559.t1	bc2001_g14827.t2, bc2001_g14826.t1
OG0003599	dicty_g9265.t1	bc2001_g2398.t1
OG0003600	dicty_g6346.t2	bc2001_g2090.t1
OG0003601	dicty_g9956.t1, dicty_g9956.t2	bc2001_g452.t1
OG0003602	dicty_g411.t1	bc2001_g5587.t1
OG0003603	dicty_g2373.t1	bc2001_g3530.t1, bc2001_g9192.t1
OG0003605	dicty_g6740.t1	bc2001_g6644.t2, bc2001_g6644.t1
OG0003606	dicty_g5037.t1	bc2001_g16658.t1
OG0003607	dicty_g9386.t1	bc2001_g19137.t2
OG0003609	dicty_g8629.t1	bc2001_g19088.t1
OG0003610	dicty_g7069.t1	bc2001_g13064.t1
OG0003611	dicty_g5862.t1	bc2001_g7466.t1
OG0003612	dicty_g959.t1	bc2001_g5457.t2, bc2001_g5457.t1
OG0003613	dicty_g9745.t1	bc2001_g17066.t1, bc2001_g17066.t2
OG0003614	dicty_g10037.t1	bc2001_g13922.t1
OG0003615	dicty_g713.t1	bc2001_g2401.t1
OG0003616	dicty_g6934.t1	bc2001_g14435.t1
OG0003617	dicty_g3862.t1	bc2001_g11764.t1
OG0003618	dicty_g4244.t1	bc2001_g4291.t1
OG0003619	dicty_g335.t1	bc2001_g2301.t2
OG0003620	dicty_g5128.t1	bc2001_g17450.t1
OG0003621	dicty_g5010.t1	bc2001_g18500.t1, bc2001_g18500.t2
OG0003622	dicty_g207.t1, dicty_g207.t2	bc2001_g10691.t1
OG0003623	dicty_g1139.t1	bc2001_g2834.t2, bc2001_g2834.t1
OG0003624	dicty_g10120.t1	bc2001_g1574.t1
OG0003625	dicty_g5262.t1	bc2001_g8231.t1
OG0003628	dicty_g3879.t1	bc2001_g7423.t1
OG0003629	dicty_g7528.t1	bc2001_g10996.t1
OG0003630	dicty_g7915.t1	bc2001_g12114.t1
OG0003631	dicty_g3247.t1	bc2001_g9130.t1
OG0003632	dicty_g1046.t1	bc2001_g15258.t1
OG0003633	dicty_g3871.t1	bc2001_g5291.t2, bc2001_g5291.t1
OG0003634	dicty_g365.t1	bc2001_g19347.t1
OG0003635	dicty_g7028.t2, dicty_g7028.t1	bc2001_g5423.t1
OG0003637	dicty_g4500.t1	bc2001_g7882.t1
OG0003638	dicty_g8486.t1	bc2001_g18872.t1
OG0003639	dicty_g433.t1	bc2001_g7826.t1
OG0003640	dicty_g4817.t1	bc2001_g7829.t2, bc2001_g7829.t1
OG0003641	dicty_g9547.t1	bc2001_g3441.t1
OG0003642	dicty_g8294.t1	bc2001_g5592.t1
OG0003643	dicty_g675.t1	bc2001_g10142.t1, bc2001_g10142.t2
OG0003644	dicty_g9494.t1	bc2001_g2337.t1
OG0003646	dicty_g8936.t1	bc2001_g14922.t1
OG0003648	dicty_g7113.t1	bc2001_g1011.t1
OG0003649	dicty_g10352.t1	bc2001_g89.t2
OG0003658	dicty_g325.t1	bc2001_g529.t3, bc2001_g529.t2, bc2001_g529.t1
OG0003660	dicty_g674.t2	bc2001_g547.t2, bc2001_g547.t1
OG0003662	dicty_g5230.t1, dicty_g5231.t1, dicty_g9577.t1	bc2001_g589.t1
OG0003682	dicty_g5152.t1	bc2001_g1439.t2, bc2001_g1439.t1
OG0003692	dicty_g3593.t1, dicty_g3593.t2	bc2001_g1872.t1
OG0003694	dicty_g11342.t1, dicty_g7047.t1	bc2001_g2048.t1
OG0003695	dicty_g6103.t1	bc2001_g2159.t1, bc2001_g2159.t2
OG0003696	dicty_g5170.t1	bc2001_g2177.t3, bc2001_g2177.t1
OG0003697	dicty_g364.t1	bc2001_g2218.t1
OG0003698	dicty_g6007.t1	bc2001_g2248.t1, bc2001_g2248.t2
OG0003699	dicty_g4911.t1	bc2001_g2291.t1, bc2001_g2291.t3, bc2001_g2291.t2
OG0003700	dicty_g4330.t1	bc2001_g2319.t1, bc2001_g2319.t2
OG0003702	dicty_g10956.t1	bc2001_g2494.t2, bc2001_g2494.t1
OG0003734	dicty_g5269.t1	bc2001_g4707.t1
OG0003741	dicty_g3172.t1	bc2001_g5179.t1
OG0003744	dicty_g5844.t1	bc2001_g5302.t1, bc2001_g5302.t2
OG0003748	dicty_g4795.t1	bc2001_g5472.t1, bc2001_g5472.t3, bc2001_g5472.t2
OG0003749	dicty_g5003.t2, dicty_g5003.t1	bc2001_g5505.t1
OG0003751	dicty_g3505.t1	bc2001_g5530.t1
OG0003752	dicty_g512.t1	bc2001_g5535.t2, bc2001_g5535.t1
OG0003755	dicty_g3136.t1, dicty_g3136.t2	bc2001_g5705.t1, bc2001_g5705.t2
OG0003762	dicty_g3801.t1	bc2001_g6475.t3, bc2001_g6475.t1
OG0003764	dicty_g10850.t1	bc2001_g6623.t2, bc2001_g6623.t1
OG0003766	dicty_g3494.t1	bc2001_g6881.t1
OG0003775	dicty_g5947.t1	bc2001_g7282.t1
OG0003776	dicty_g11326.t1	bc2001_g7288.t1
OG0003779	dicty_g6422.t1, dicty_g6421.t1	bc2001_g7435.t1
OG0003786	dicty_g11397.t1	bc2001_g8320.t3, bc2001_g8320.t1
OG0003790	dicty_g6195.t1, dicty_g389.t1	bc2001_g8788.t1
OG0003794	dicty_g6772.t1	bc2001_g9064.t1, bc2001_g9064.t3, bc2001_g9064.t2
OG0003796	dicty_g3250.t1, dicty_g3250.t2	bc2001_g9193.t1
OG0003797	dicty_g6314.t1, dicty_g1130.t1	bc2001_g9223.t1
OG0003798	dicty_g6518.t1, dicty_g6518.t2	bc2001_g9289.t1, bc2001_g9289.t2
OG0003799	dicty_g1108.t1, dicty_g1108.t2	bc2001_g9426.t1, bc2001_g9426.t2
OG0003803	dicty_g10538.t1	bc2001_g9719.t1, bc2001_g9719.t2
OG0003808	dicty_g354.t1, dicty_g2388.t1	bc2001_g10234.t1
OG0003812	dicty_g2337.t1, dicty_g4203.t1	bc2001_g10553.t1
OG0003820	dicty_g3515.t1	bc2001_g10910.t1
OG0003821	dicty_g907.t1	bc2001_g10913.t2, bc2001_g10913.t1
OG0003822	dicty_g6673.t1	bc2001_g10936.t1, bc2001_g10935.t1
OG0003824	dicty_g6106.t1	bc2001_g10989.t1, bc2001_g10990.t1
OG0003825	dicty_g3572.t1	bc2001_g11090.t1
OG0003829	dicty_g1575.t1	bc2001_g11992.t1
OG0003831	dicty_g5176.t1	bc2001_g12289.t2, bc2001_g12289.t1
OG0003832	dicty_g5175.t1	bc2001_g12290.t2, bc2001_g12290.t1
OG0003833	dicty_g7165.t1, dicty_g7164.t1	bc2001_g12369.t2, bc2001_g12369.t1
OG0003839	dicty_g5016.t1	bc2001_g12805.t1, bc2001_g12805.t2
OG0003841	dicty_g4758.t1	bc2001_g12878.t3, bc2001_g12878.t1, bc2001_g12878.t2
OG0003843	dicty_g5475.t1, dicty_g5475.t2	bc2001_g12969.t1
OG0003846	dicty_g5359.t1	bc2001_g13207.t1
OG0003851	dicty_g5134.t1	bc2001_g13614.t2, bc2001_g13614.t1
OG0003852	dicty_g3945.t1, dicty_g3919.t1	bc2001_g13781.t1
OG0003853	dicty_g3658.t1	bc2001_g13977.t2, bc2001_g13977.t1
OG0003855	dicty_g9845.t1	bc2001_g14079.t1, bc2001_g14079.t2
OG0003856	dicty_g291.t1	bc2001_g14309.t1, bc2001_g14309.t2
OG0003858	dicty_g10740.t1	bc2001_g14443.t2, bc2001_g14443.t1
OG0003859	dicty_g3927.t1	bc2001_g14444.t2, bc2001_g14444.t1
