Geneid,KO_ID
g12464,
g12465,
g12466,K10769
g12467,
g12468,K01408
g12469,
g12470,
g12471,
g12472,K17505
g12473,
g12473,
g12474,K01796
g12475,K08074
g12476,K01180
g12477,
g12478,
g12479,
g12480,
g12481,
g12482,
g12483,
g12484,
g12485,
g12486,
g12487,
g12488,
g12489,
g12489,
g12490,K25818
g12491,K00555
g12491,K00555
g12491,K00555
g12492,K12440
g12493,K03979
g12494,
g12494,
g12495,K14440
g12496,
g12496,
g12497,
g12498,K10402
g12498,K10402
g12498,K10402
g12499,K03002
g12499,K03002
g12499,K03002
g12500,K18655
g12501,K12620
g12502,
g12502,
g12503,
g12503,
g12504,
g12505,
g12506,K14960
g12507,
g12508,K20181
g12509,
g12509,
g12510,
g12511,
g12512,K02606
g12513,
g12514,
g12515,
g12516,
g12517,
g12518,
g12519,
g12520,
g12521,
g12522,
g12523,
g12524,
g12525,
g12526,
g12527,
g12528,
g12529,K22530
g12529,K22530
g12529,K22530
g12530,
g12531,
g12532,
g12533,
g12533,
g12534,
g12535,
g12536,
g12537,
g12538,
g12539,
g12540,
g12541,
g12542,
g12543,
g12544,
g12545,
g12546,
g12547,
g12548,
g12549,
g12550,
g12551,
g12552,
g12553,
g12554,
g12555,
g12556,
g12557,
g12558,
g12559,
g12560,
g12561,
g12561,
g12561,
g12562,
g12563,
g12564,
g12565,
g12566,
g12567,
g12568,
g12569,
g12570,
g12571,
g12572,
g12573,
g12574,
g12575,
g12576,
g12577,
g12578,
g12578,
g12579,
g12580,
g12580,
g12581,
g12582,
g12583,
g12584,
g12585,
g12586,
g12587,
g12588,
g12589,
g12590,
g12591,
g12591,
g12592,
g12593,
g12593,
g12594,
g12595,
g12596,
g12597,
g12598,
g12599,
g12600,
g12601,
g12602,
g12603,
g12604,
g12605,
g12606,
g12607,
g12608,
g12609,
g12610,
g12611,
g12612,
g12613,
g12614,
g12615,
g12616,
g12617,
g12618,
g12619,
g12620,
g12621,
g12622,
g12623,
g12624,K06158
g12625,K23332
g12626,
g12627,
g12628,
g12629,
g12629,K02503
g12630,
g12631,
g12632,
g12633,
g12634,
g12635,
g12636,
g12637,
g12638,
g12639,
g12640,
g12641,
g12642,
g12643,
g12644,
g12645,
g12646,
g12646,
g12647,
g12648,
g12649,
g12650,
g12651,
g12652,
g12653,
g12654,
g12655,
g12656,
g12657,
g12658,
g12659,
g12660,
g12661,
g12662,
g12663,
g12664,
g12665,
g12666,
g12667,
g12668,K13718
g12669,
g12670,
g12671,
g12671,
g12672,
g12673,
g12674,
g12675,
g12676,
g12677,
g12678,
g12679,
g12680,
g12681,
g12682,
g12683,
g12684,
g12685,
g12686,
g12687,
g12688,
g12689,
g12690,
g12691,
g12692,
g12693,
g12694,
g12695,
g12696,
g12697,
g12698,
g12699,
g12700,
g12701,
g12702,
g12703,
g12704,
g12705,
g12706,
g12707,
g12708,
g12709,
g12710,
g12711,K05103
g12712,K15264
g12713,
g12714,
g12715,
g12716,
g12717,
g12718,
g12719,
g12720,
g12721,K15865
g12722,K10648
g12723,
g12723,K05105
g12723,K05105
g12724,
g12725,K15264
g12726,K05110
g12727,
g12728,
g12729,
g12730,
g12731,
g12732,
g12733,
g12733,
g12734,
g12735,
g12735,
g12735,
g12736,K03134
g12737,K06201
g12738,K23727
g12739,
g12740,K02867
g12741,
g12742,
g12743,
g12744,
g12745,
g12746,
g12747,K10523
g12748,
g12749,
g12750,
g12751,K10685
g12752,
g12753,K03066
g12753,K03066
g12754,
g12755,K26498
g12756,
g12757,
g12758,
g12759,
g12760,
g12761,K24940
g12762,K08991
g12763,
g12763,
g12764,
g12765,
g12766,
g12767,
g12768,
g12769,
g12770,K13963
g12770,K13963
g12771,
g12772,
g12773,
g12774,
g12775,
g12776,
g12777,
g12778,
g12779,
g12780,
g12781,
g12782,
g12782,
g12782,
g12782,
g12783,
g12783,
g12784,
g12785,
g12786,
g12787,
g12788,
g12789,
g12790,
g12791,
g12792,
g12793,
g12794,
g12795,
g12796,K01490
g12797,
g12798,
g12799,
g12799,
g12800,
g12800,
g12801,K00232
g12802,K13703
g12803,K03039
g12804,
g12805,
g12805,
g12806,
g12807,K00235
g12807,K00235
g12808,
g12809,K09659
g12810,K00760
g12811,
g12812,K07836
g12813,
g12813,
g12814,
g12814,K22420
g12815,
g12816,
g12817,
g12817,
g12817,
g12818,
g12819,
g12819,
g12820,
g12820,K01379
g12821,K03099
g12822,
g12823,K06963
g12823,K06963
g12824,K07407
g12825,K03778
g12826,K05110
g12826,K05110
g12827,
g12828,
g12829,
g12830,
g12831,
g12832,
g12832,
g12833,
g12834,
g12835,
g12836,
g12837,
g12838,
g12839,K28023
g12840,K04681
g12840,K04681
g12841,
g12842,K25186
g12843,
g12844,K09140
g12845,
g12846,
g12847,
g12848,K14557
g12849,K01581
g12850,
g12851,
g12852,
g12853,K08675
g12854,
g12855,K25808
g12855,
g12856,K10950
g12857,K15463
g12858,K27905
g12859,
g12860,K13108
g12861,K00774
g12862,
g12863,
g12864,
g12865,
g12866,
g12867,
g12868,
g12869,
g12870,
g12871,
g12872,
g12873,
g12874,
g12875,
g12876,
g12877,K16066
g12878,
g12878,
g12878,
g12879,
g12880,K12778
g12881,
g12882,K00605
g12883,
g12883,K11377
g12884,
g12885,K08497
g12886,
g12887,
g12888,K24997
g12889,
g12890,K00326
g12891,
g12891,
g12892,K00922
g12893,
g12894,K20359
g12894,K20359
g12895,K27833
g12896,
g12897,K02433
g12897,K02433
g12898,K08497
g12899,K07555
g12899,K07555
g12899,K07555
g12900,
g12901,K01647
g12902,K01110
g12903,
g12904,
g12905,
g12906,K03135
g12907,
g12908,
g12909,
g12910,
g12911,K13348
g12912,K16815
g12913,K20290
g12914,K20102
g12914,K20102
g12914,
g12915,K15501
g12916,
g12917,
g12917,
g12918,
g12919,
g12920,
g12921,K11271
g12922,
g12923,
g12924,
g12925,
g12926,
g12927,
g12928,
g12929,
g12930,
g12931,
g12932,
g12933,
g12934,
g12935,
g12936,
g12937,
g12938,K12597
g12939,
g12940,
g12941,K13201
g12941,K13201
g12942,
g12943,
g12944,
g12945,
g12946,K07204
g12947,K15728
g12948,K07178
g12948,K07178
g12948,K07178
g12949,
g12949,
g12950,K20526
g12950,K20526
g12951,
g12951,
g12952,
g12953,
g12954,
g12954,
g12955,
g12956,
g12957,
g12958,
g12959,
g12960,
g12961,
g12962,
g12963,
g12964,
g12965,
g12966,
g12967,
g12968,
g12969,K00657
g12970,K21919
g12970,
g12971,K05728
g12972,
g12973,
g12974,
g12975,
g12976,
g12977,
g12978,
g12979,
g12980,K13708
g12981,K23490
g12982,
g12983,K06972
g12983,K06972
g12984,
g12984,
g12985,
g12985,
g12986,
g12987,K05605
g12987,K05605
g12988,
g12988,
g12989,K28098
g12990,K02981
g12991,K01874
g12992,
g12993,
g12994,K15074
g12995,
g12995,
g12996,
g12997,
g12998,
g12999,
g13000,
g13000,
g13001,
g13002,K12491
g13002,K12491
g13003,
g13004,
g13005,
g13006,
g13007,
g13008,
g13009,
g13010,
g13011,
g13012,
g13013,
g13014,
g13015,
g13016,
g13017,
g13018,
g13019,
g13020,K00668
g13020,K00668
g13021,
g13022,
g13023,
g13024,
g13025,
g13026,
g13027,
g13028,
g13029,
g13030,
g13031,
g13032,
g13033,
g13034,
g13035,
g13036,
g13037,
g13038,
g13039,
g13040,
g13041,
g13042,
g13043,
g13044,
g13045,
g13046,
g13047,
g13048,
g13049,
g13050,
g13051,
g13052,
g13053,
g13054,
g13055,
g13055,
g13056,
g13057,
g13058,
g13059,
g13060,
g13061,
g13062,
g13062,
g13063,K27310
g13064,K10776
g13065,K13719
g13066,
g13067,
g13068,
g13069,
g13070,
g13071,
g13072,
g13073,
g13074,
g13075,K01597
g13076,K14284
g13077,K07756
g13078,K13146
g13079,K01057
g13080,
g13081,
g13082,
g13083,
g13084,
g13085,
g13086,
g13087,
g13088,
g13089,
g13090,
g13091,
g13092,
g13093,
g13094,
g13095,
g13096,
g13097,
g13098,
g13099,
g13100,K11841
g13101,
g13102,
g13103,K18204
g13104,K07893
g13105,K01969
g13106,
g13107,
g13108,
g13109,
g13110,
g13111,K18953
g13112,
g13113,K24069
g13114,
g13115,
g13116,K13101
g13116,K13101
g13117,
g13118,
g13118,
g13119,K15734
g13120,K20161
g13121,
g13122,
g13123,
g13124,
g13124,
g13125,
g13126,K05758
g13127,
g13128,
g13129,K00771
g13130,
g13131,
g13132,
g13133,
g13134,K03539
g13135,
g13135,
g13136,K01586
g13137,
g13138,K18342
g13139,K17637
g13139,K17637
g13140,
g13141,
g13142,
g13143,
g13144,
g13145,
g13146,
g13147,
g13148,
g13149,
g13150,
g13151,
g13152,
g13153,
g13154,
g13155,
g13156,
g13157,
g13158,
g13159,
g13160,
g13161,
g13162,
g13163,
g13164,
g13165,
g13166,
g13167,
g13168,
g13169,
g13170,
g13171,
g13172,
g13173,
g13174,
g13175,
g13176,
g13177,
g13178,
g13179,
g13180,
g13181,
g13182,
g13183,
g13183,
g13184,
g13185,
g13186,
g13187,K03012
g13188,
g13189,
g13190,
g13191,K11412
g13192,
g13192,
g13193,
g13194,
g13195,K02879
g13196,
g13196,
g13197,
g13197,
g13198,
g13199,
g13200,K03163
g13201,
g13202,
g13203,
g13204,
g13205,
g13206,
g13207,K21027
g13207,K21027
g13208,
g13209,
g13210,K03349
g13211,
g13212,
g13213,
g13214,
g13215,
g13216,
g13217,
g13218,
g13219,
g13220,
g13221,K03128
g13221,K03128
g13222,
g13223,
g13223,
g13223,
g13223,K24273
g13224,K10737
g13224,K10737
g13225,K02210
g13225,K02210
g13225,
g13226,
g13227,K06965
g13228,
g13229,K00627
g13229,K00627
g13230,K09490
g13230,K09490
g13231,K19750
g13231,
g13232,K17868
g13233,K04392
g13234,K10426
g13235,
g13236,
g13237,
g13238,
g13239,
g13240,
g13241,
g13242,
g13243,
g13244,
g13245,
g13246,
g13247,K03283
g13248,
g13249,
g13250,
g13251,
g13252,
g13253,K10669
g13254,K14289
g13255,
g13256,
g13257,
g13258,
g13258,
g13258,
g13259,
g13259,
g13259,
g13260,
g13261,
g13261,
g13261,
g13262,
g13262,
g13263,
g13264,
g13265,
g13266,
g13266,
g13267,K11411
g13268,
g13268,
g13269,
g13270,
g13271,
g13271,
g13272,
g13273,K01052
g13274,K22127
g13274,K22127
g13274,
g13275,
g13276,
g13277,
g13278,K03250
g13279,
g13280,
g13281,K05592
g13281,K03257
g13282,K01279
g13283,
g13284,
g13285,K10646
g13286,
g13287,
g13288,
g13289,
g13290,
g13291,
g13292,
g13293,K24935
g13294,
g13294,
g13294,
g13295,
g13296,
g13297,
g13298,
g13299,
g13300,
g13301,
g13302,
g13303,
g13304,
g13305,
g13306,
g13307,K07426
g13308,
g13309,
g13310,K08894
g13310,
g13311,
g13312,K06642
g13312,K06642
g13313,
g13313,
g13314,
g13315,
g13316,
g13317,
g13318,
g13319,
g13320,
g13321,
g13322,
g13323,
g13324,
g13325,
g13326,
g13327,
g13328,
g13329,
g13330,
g13331,
g13332,
g13333,
g13334,
g13335,
g13336,
g13337,
g13338,
g13339,
g13340,
g13341,
g13341,K26244
g13341,K26244
g13342,
g13342,K08269
g13342,K08269
g13343,K23565
g13344,K05917
g13345,
g13346,
g13347,
g13348,
g13349,
g13350,
g13351,
g13352,
g13353,
g13354,
g13355,
g13356,
g13357,
g13358,
g13359,
g13360,
g13361,K11422
g13362,
g13363,
g13364,
g13365,
g13366,
g13367,
g13368,
g13369,
g13370,
g13371,
g13372,
g13373,
g13374,
g13375,
g13376,
g13377,
g13378,
g13379,
g13380,
g13381,
g13382,
g13383,
g13384,
g13385,
g13386,
g13387,
g13388,
g13389,
g13390,
g13391,
g13392,
g13393,
g13394,
g13395,
g13396,
g13397,
g13398,
g13399,
g13400,
g13401,
g13402,
g13403,
g13404,
g13405,
g13406,
g13407,
g13408,
g13409,
g13410,
g13411,
g13412,
g13413,
g13414,
g13415,
g13416,
g13417,
g13418,
g13419,
g13420,
g13421,
g13422,K05857
g13423,
g13424,
g13425,
g13426,K00940
g13427,
g13428,
g13429,
g13430,K02324
g13431,
g13431,
g13432,
g13433,
g13434,
g13435,
g13436,
g13437,
g13438,
g13439,
g13440,K07785
g13441,
g13442,
g13443,
g13444,
g13445,
g13446,
g13447,
g13448,K28026
g13449,K14286
g13449,K14286
g13449,
g13450,K15102
g13450,K15102
g13451,
g13452,K28063
g13453,K19531
g13453,K19531
g13453,K19531
g13454,
g13455,K19903
g13455,K19903
g13456,K03357
g13456,K03357
g13457,K07305
g13458,K03648
g13459,K14764
g13459,K14764
g13460,
g13461,
g13461,K01593
g13462,
g13463,
g13464,K21797
g13464,K21797
g13465,
g13465,
g13466,
g13467,
g13468,
g13469,
g13470,
g13471,
g13472,
g13473,
g13474,
g13475,
g13476,K12194
g13477,K00679
g13478,
g13479,
g13480,K01892
g13481,
g13482,
g13483,
g13483,
g13483,
g13484,
g13485,
g13486,
g13486,
g13487,
g13488,
g13489,
g13490,
g13491,
g13492,
g13493,
g13494,
g13495,
g13496,
g13497,
g13498,
g13499,
g13500,
g13501,K10260
g13502,
g13503,K17918
g13504,
g13504,
g13505,
g13506,K13126
g13507,K03978
g13508,
g13509,K02183
g13509,K02183
g13509,K02183
g13510,
g13511,
g13511,
g13512,K00700
g13513,
g13514,
g13515,
g13516,
g13517,K10563
g13517,K10563
g13518,
g13519,
g13520,
g13520,
g13521,
g13522,
g13523,
g13524,
g13525,
g13526,
g13527,
g13528,
g13529,
g13530,
g13531,
g13532,
g13533,
g13534,
g13535,
g13536,
g13537,
g13538,
g13539,
g13540,
g13541,
g13542,
g13543,
g13544,
g13545,
g13546,K24635
g13547,K12804
g13548,K05677
g13548,K05677
g13549,K00049
g13550,K09214
g13551,
g13552,
g13553,
g13554,
g13555,
g13556,
g13557,
g13557,
g13558,
g13559,
g13560,
g13561,
g13562,
g13563,
g13564,
g13565,
g13565,
g13566,
g13567,
g13568,
g13568,
g13568,
g13569,
g13569,
g13570,K17759
g13571,
g13572,K25815
g13572,K25815
g13573,K15151
g13574,
g13575,K00411
g13576,
g13577,
g13578,
g13579,
g13580,
g13581,
g13582,K20285
g13583,
g13583,
g13584,
g13585,
g13586,
g13587,
g13588,
g13589,
g13590,
g13591,K00142
g13591,K00142
g13592,
g13593,K00567
g13594,K07752
g13595,K06096
g13596,
g13597,
g13597,K03648
g13598,K06125
g13599,K20409
g13600,
g13600,
g13601,
g13602,
g13602,
g13603,
g13604,
g13605,K16578
g13606,K14794
g13607,
g13608,
g13609,
g13610,
g13611,
g13612,
g13612,
g13612,
g13612,
g13613,
g13614,K03252
g13614,K03252
g13615,
g13616,
g13617,K03626
g13618,
g13618,
g13619,K14165
g13619,K14165
g13620,
g13621,
g13621,
g13621,
g13621,
g13622,
g13623,
g13623,
g13624,
g13625,
g13626,
g13627,
g13628,
g13629,
g13630,
g13631,
g13632,
g13633,
g13634,
g13635,
g13636,
g13637,
g13638,
g13639,
g13640,
g13641,
g13642,
g13643,
g13644,
g13645,
g13646,
g13647,
g13648,
g13649,
g13650,
g13651,
g13652,
g13653,
g13654,
g13655,
g13656,
g13657,
g13658,
g13659,
g13659,K17576
g13660,
g13661,
g13662,
g13663,
g13664,
g13665,K11290
g13666,
g13666,
g13667,
g13668,
g13669,
g13670,
g13671,K24891
g13671,K24891
g13672,
g13673,
g13674,K06173
g13675,K06694
g13676,K18163
g13677,
g13677,
g13677,
g13678,
g13679,
g13680,K25877
g13680,K25877
g13681,
g13682,K00323
g13683,K00031
g13684,
g13685,
g13686,
g13687,
g13688,
g13689,
g13690,
g13691,
g13692,
g13693,
g13694,K13698
g13695,
g13696,
g13697,
g13698,K04348
g13698,
g13698,
g13699,
g13700,
g13701,
g13702,K00889
g13703,K12394
g13704,
g13704,
g13705,
g13706,
g13707,K04512
g13708,
g13708,
g13709,
g13710,
g13711,
g13712,K03514
g13713,
g13713,
g13714,K02152
g13715,K04559
g13716,
g13717,
g13718,
g13719,
g13720,
g13721,
g13722,
g13722,
g13723,K04512
g13724,
g13725,K05704
g13725,K05704
g13726,K01201
g13727,K08286
g13728,
g13729,
g13730,
g13731,
g13732,
g13733,
g13734,
g13735,
g13736,
g13737,
g13738,
g13738,
g13739,
g13740,K24523
g13741,
g13741,
g13742,
g13742,
g13743,K01179
g13744,
g13745,
g13746,K00432
g13747,
g13748,
g13748,
g13748,
g13748,
g13749,K14807
g13750,
g13750,
g13751,
g13751,
g13752,K18588
g13753,
g13754,
g13755,
g13756,K17506
g13756,K14803
g13757,K16344
g13758,
g13759,
g13760,
g13761,
g13762,
g13763,
g13764,
g13765,
g13766,
g13767,
g13768,
g13769,K03347
g13770,
g13771,K20476
g13772,
g13773,
g13774,
g13775,
g13776,
g13777,
g13778,
g13779,
g13780,
g13781,K01895
g13782,
g13783,
g13784,
g13785,K00974
g13785,K00974
g13786,
g13787,K03033
g13788,K12830
g13789,
g13789,K12614
g13790,K11644
g13790,K23213
g13791,
g13792,K15451
g13792,
g13792,
g13793,K03515
g13793,K03515
g13794,
g13795,K16185
g13796,
g13797,
g13798,K00814
g13799,K12198
g13800,K20773
g13800,K20773
g13801,
g13802,
g13803,
g13804,K24770
g13804,K24770
g13804,K24732
g13805,K06665
g13806,
g13807,K14964
g13807,K14964
g13808,K24413
g13808,
g13809,K18081
g13810,K01874
g13810,K01874
g13811,K00573
g13812,K14530
g13813,K12817
g13814,
g13815,
g13816,K04508
g13817,
g13818,
g13819,
g13820,
g13821,
g13822,
g13823,
g13824,
g13825,
g13826,
g13827,
g13828,
g13829,
g13830,
g13831,
g13832,
g13833,
g13834,
g13835,
g13836,
g13837,
g13838,
g13839,
g13840,
g13841,
g13842,
g13843,
g13844,
g13845,
g13846,
g13847,
g13848,
g13849,
g13850,
g13851,
g13852,
g13853,K17361
g13854,
g13855,
g13856,
g13856,K18164
g13856,
g13857,
g13858,K07252
g13859,K06066
g13860,
g13860,
g13861,
g13862,K17361
g13863,K18462
g13864,
g13865,
g13866,K05925
g13867,
g13868,
g13869,
g13870,
g13871,
g13872,K07407
g13873,
g13874,
g13875,
g13876,
g13877,
g13878,
g13879,
g13880,
g13881,
g13881,
g13882,
g13883,K23922
g13884,
g13885,
g13886,
g13887,K26403
g13888,K07238
g13889,K21752
g13890,K18622
g13891,
g13892,
g13892,
g13892,
g13893,
g13894,
g13895,K17686
g13895,K17686
g13896,
g13897,K18080
g13898,K17972
g13899,K06641
g13899,K06641
g13900,K09048
g13901,
g13901,
g13902,
g13903,
g13904,K26199
g13905,K06240
g13905,K06240
g13905,K06240
g13906,K06240
g13907,
g13908,
g13908,
g13909,
g13910,
g13911,
g13912,
g13913,K12890
g13913,K12890
g13914,
g13915,
g13916,
g13917,
g13918,K18703
g13919,K03259
g13920,
g13921,
g13922,
g13923,
g13924,K08968
g13925,
g13925,
g13926,K08874
g13927,
g13928,
g13929,
g13930,
g13931,K10356
g13932,K15538
g13933,
g13934,
g13935,
g13936,K12373
g13937,
g13938,K11835
g13939,
g13940,K23343
g13941,K04797
g13942,
g13943,
g13944,K00688
g13945,K00734
g13945,K00734
g13946,K22562
g13947,
g13947,
g13948,
g13948,
g13949,
g13950,
g13951,
g13952,
g13953,K14157
g13954,
g13955,
g13956,
g13957,
g13958,
g13959,
g13960,
g13961,
g13962,
g13963,
g13964,
g13965,
g13966,
g13967,
g13968,
g13969,
g13970,
g13971,
g13972,K12304
g13973,K05765
g13974,K15135
g13975,K02949
g13976,K02144
g13977,K00861
g13977,K00861
g13978,
g13979,K01598
g13980,
g13981,
g13982,
g13983,
g13984,
g13985,K01115
g13985,K01115
g13985,K01115
g13985,K01115
g13986,
g13986,
g13987,
g13988,
g13988,
g13989,
g13990,
g13991,
g13992,
g13993,
g13994,
g13995,
g13995,
g13995,
g13996,K01494
g13997,K23781
g13998,K08568
g13999,K01079
g14000,
g14001,
g14002,K13172
g14003,K05765
g14004,K10873
g14005,K08239
g14006,K14007
g14007,K05293
g14008,K13336
g14009,K14831
g14010,K12580
g14011,K05765
g14012,
g14013,
g14014,
g14014,
g14015,
g14015,
g14016,
g14017,
g14018,
g14019,
g14020,
g14020,
g14021,
g14022,
g14023,
g14024,
g14025,
g14026,
g14027,
g14028,
g14029,
g14030,
g14031,
g14032,
g14033,
g14034,K25768
g14035,K20606
g14035,K20606
g14035,K20606
g14035,K20606
g14036,K01206
g14037,K02993
g14038,
g14039,
g14039,
g14040,
g14040,
g14041,
g14042,
g14043,
g14044,
g14045,
g14046,
g14047,
g14048,
g14049,
g14050,
g14051,
g14052,
g14053,
g14054,
g14055,K18753
g14056,K03654
g14057,
g14058,K07880
g14059,K24971
g14060,K26502
g14061,K23563
g14062,
g14063,
g14064,
g14065,
g14065,
g14066,K08498
g14067,K00166
g14068,
g14069,K03869
g14070,
g14071,
g14072,
g14073,
g14074,K24664
g14075,
g14075,
g14076,
g14077,
g14078,K27894
g14079,K26401
g14079,K26401
g14080,
g14081,
g14082,
g14083,
g14084,
g14085,
g14086,
g14087,
g14088,
g14089,
g14090,
g14091,
g14092,
g14092,
g14093,
g14094,
g14095,
g14096,
g14097,K11173
g14098,
g14098,
g14099,
g14100,
g14101,
g14102,
g14103,
g14103,
g14104,
g14105,
