Geneid,KO_ID
g12740,
g12741,K01302
g12741,K01302
g12742,
g12743,K17278
g12744,
g12745,
g12746,
g12747,
g12748,
g12749,
g12750,
g12751,
g12752,K14717
g12753,
g12754,
g12755,
g12756,
g12757,
g12758,
g12759,
g12760,
g12761,
g12762,
g12763,K07834
g12764,
g12765,
g12766,K00598
g12767,K05724
g12768,
g12769,
g12770,
g12771,
g12772,
g12773,
g12774,
g12775,
g12776,
g12777,
g12778,
g12779,K19784
g12780,
g12781,
g12782,
g12783,
g12784,
g12785,
g12786,
g12787,K06277
g12788,
g12789,K04422
g12790,
g12791,
g12792,
g12793,
g12794,
g12795,
g12796,
g12797,
g12798,
g12799,
g12800,
g12801,
g12802,
g12803,
g12804,K14835
g12804,K14835
g12805,K04423
g12806,
g12807,
g12808,
g12809,
g12810,K03105
g12811,
g12812,
g12813,
g12814,K03417
g12815,
g12816,K12462
g12817,
g12818,
g12819,
g12820,
g12821,
g12822,
g12823,
g12824,
g12825,
g12826,
g12827,
g12828,
g12829,
g12830,K17821
g12831,
g12832,K07870
g12833,
g12834,K24825
g12835,K05752
g12836,
g12837,
g12838,
g12839,
g12840,K08267
g12841,K06662
g12842,
g12843,K20100
g12844,K12190
g12845,K21889
g12846,
g12847,
g12848,
g12849,
g12850,
g12851,K03008
g12852,
g12853,K02964
g12854,
g12855,K12842
g12856,K02885
g12857,K25291
g12857,K25291
g12858,
g12858,
g12859,
g12859,
g12860,
g12861,
g12862,
g12863,
g12864,
g12865,
g12866,
g12867,
g12868,
g12869,
g12870,
g12871,
g12872,
g12873,
g12874,
g12875,
g12876,
g12877,
g12878,
g12879,
g12880,
g12881,
g12882,
g12883,
g12884,
g12885,
g12886,
g12887,
g12888,
g12889,
g12890,
g12891,
g12892,
g12893,K05102
g12894,K21853
g12895,K06619
g12896,
g12897,
g12897,
g12898,
g12899,
g12900,
g12901,
g12902,
g12902,
g12903,
g12904,
g12905,
g12906,
g12907,
g12908,
g12909,
g12910,K01065
g12910,
g12911,
g12912,
g12913,
g12914,
g12915,
g12915,
g12916,
g12917,
g12918,
g12919,
g12920,
g12921,
g12922,
g12923,
g12924,
g12925,
g12926,
g12927,
g12928,
g12929,
g12930,
g12931,
g12932,
g12933,
g12934,
g12935,
g12936,
g12937,
g12938,
g12939,
g12940,
g12941,
g12942,
g12943,
g12944,
g12945,
g12946,
g12947,
g12948,
g12949,
g12950,
g12951,
g12952,
g12953,
g12954,
g12955,
g12956,
g12957,
g12958,
g12959,
g12960,
g12961,
g12962,
g12963,
g12964,
g12965,
g12966,
g12967,
g12968,
g12969,
g12970,
g12971,
g12972,
g12973,
g12974,
g12975,
g12976,
g12977,
g12978,
g12979,
g12980,
g12981,
g12982,
g12983,
g12984,
g12985,
g12986,
g12987,
g12988,
g12989,
g12990,
g12991,
g12992,
g12993,
g12994,
g12995,
g12996,
g12997,
g12998,
g12999,
g13000,
g13001,
g13002,
g13003,
g13004,
g13005,
g13006,
g13007,
g13008,
g13008,
g13009,
g13010,
g13011,K08870
g13012,
g13013,
g13014,
g13015,
g13016,
g13017,
g13017,
g13018,
g13019,
g13020,
g13021,
g13021,
g13022,
g13023,
g13024,
g13025,
g13026,
g13026,
g13027,
g13028,
g13029,
g13029,
g13030,
g13031,
g13032,K12896
g13032,K12896
g13033,K01490
g13034,
g13035,K01363
g13035,K01363
g13036,
g13037,
g13038,
g13039,
g13040,
g13041,
g13042,
g13043,
g13044,
g13045,
g13046,
g13047,
g13048,
g13049,
g13050,
g13051,K10595
g13051,K10595
g13052,
g13053,
g13054,
g13055,
g13056,
g13057,
g13058,
g13059,
g13060,
g13061,
g13062,
g13063,
g13064,
g13065,
g13066,
g13067,
g13068,
g13069,
g13070,
g13071,
g13072,
g13073,
g13074,
g13075,
g13076,
g13077,
g13078,
g13079,
g13080,K01205
g13081,K01205
g13082,K07019
g13083,
g13084,K02921
g13085,K03106
g13086,K12193
g13087,
g13087,
g13088,
g13089,
g13090,
g13091,
g13092,
g13093,
g13094,
g13095,
g13096,
g13097,
g13098,K10481
g13099,
g13100,
g13101,K10577
g13102,K16860
g13103,
g13104,
g13105,
g13106,
g13107,
g13108,
g13109,
g13110,
g13111,
g13112,
g13113,
g13114,
g13115,
g13116,
g13117,
g13118,
g13119,
g13120,
g13121,
g13122,
g13123,
g13124,
g13125,
g13126,
g13127,
g13128,
g13129,
g13130,
g13131,
g13132,
g13133,
g13134,
g13135,
g13136,
g13137,
g13138,
g13139,
g13140,
g13141,
g13142,
g13143,
g13144,
g13145,
g13146,
g13147,
g13148,
g13149,
g13150,
g13151,K05850
g13152,
g13152,
g13153,
g13154,
g13155,
g13156,
g13157,
g13158,
g13159,
g13160,K05857
g13161,
g13162,
g13163,K01623
g13164,
g13164,
g13165,
g13166,K11827
g13167,K05290
g13168,K00757
g13169,
g13170,K18464
g13171,
g13172,K07877
g13173,K14558
g13174,
g13175,K17907
g13176,
g13177,K00856
g13178,
g13179,
g13180,
g13181,K05104
g13182,
g13183,
g13184,K02893
g13185,
g13186,K14575
g13187,
g13188,
g13189,
g13190,
g13191,
g13192,
g13193,
g13194,
g13195,
g13196,
g13197,
g13198,
g13199,
g13200,
g13201,K17732
g13202,K17261
g13203,
g13204,
g13205,
g13206,
g13207,
g13208,
g13209,
g13210,
g13211,
g13212,
g13213,
g13214,
g13215,
g13216,
g13217,
g13218,
g13219,
g13220,
g13221,
g13222,
g13223,
g13224,K11843
g13225,K11131
g13226,
g13227,K13156
g13228,
g13229,
g13230,
g13230,
g13231,
g13232,
g13232,
g13232,
g13233,
g13234,
g13234,
g13235,
g13236,
g13237,
g13238,
g13239,
g13240,
g13241,
g13242,
g13243,
g13244,K00344
g13245,K15688
g13246,K14443
g13247,
g13248,K03152
g13249,K09458
g13249,K09458
g13250,
g13251,
g13252,
g13253,
g13254,
g13255,
g13256,
g13257,
g13258,
g13259,
g13260,K24730
g13260,
g13261,K27180
g13261,K27180
g13262,K02330
g13263,
g13264,
g13265,
g13265,
g13266,
g13267,
g13268,
g13269,
g13270,
g13271,
g13272,
g13273,
g13274,
g13275,
g13276,
g13277,
g13278,
g13279,
g13280,
g13281,
g13282,
g13283,
g13284,
g13285,
g13286,
g13287,
g13288,
g13289,
g13290,
g13291,
g13292,
g13293,
g13294,
g13295,
g13296,
g13297,
g13298,
g13299,
g13300,
g13301,
g13302,
g13303,
g13304,
g13305,
g13306,
g13307,
g13307,
g13308,
g13309,
g13310,
g13311,
g13312,
g13313,
g13314,K10646
g13315,
g13316,
g13317,K01279
g13318,K05592
g13318,K03257
g13319,
g13320,
g13321,K03250
g13322,
g13323,
g13324,
g13325,K22127
g13325,
g13325,K22127
g13326,K01052
g13327,
g13327,
g13328,
g13329,
g13330,
g13331,
g13332,K11411
g13333,
g13333,
g13333,
g13334,
g13335,
g13336,
g13337,
g13337,
g13337,
g13338,
g13338,
g13339,
g13340,
g13340,
g13341,
g13342,K14289
g13343,K10669
g13343,K10669
g13344,
g13345,
g13346,
g13347,
g13348,K03283
g13349,
g13350,
g13351,
g13352,
g13353,
g13354,
g13355,
g13356,
g13357,
g13358,
g13359,
g13360,
g13361,
g13362,K10426
g13363,K04392
g13364,K17868
g13365,
g13366,K09490
g13366,K09490
g13367,K00627
g13367,K00627
g13368,
g13369,K06965
g13370,
g13371,K02210
g13372,K10737
g13373,K24273
g13373,K24273
g13373,K24273
g13374,
g13375,K03128
g13375,K03128
g13376,
g13377,
g13378,
g13379,
g13380,
g13381,
g13382,
g13382,
g13383,
g13384,
g13385,K03349
g13386,
g13387,
g13388,
g13389,K21027
g13390,
g13391,
g13392,
g13393,
g13394,
g13395,
g13396,
g13397,K03163
g13398,
g13399,
g13400,
g13400,
g13401,
g13401,
g13402,K02879
g13403,
g13404,
g13405,
g13406,K11412
g13406,K11412
g13407,
g13408,
g13409,
g13410,K03012
g13411,K15501
g13412,
g13413,
g13414,
g13415,
g13416,
g13417,
g13418,
g13419,
g13420,
g13421,
g13422,K18666
g13423,
g13424,K04499
g13425,
g13426,
g13427,
g13428,K12666
g13429,K04717
g13430,
g13431,
g13432,K24272
g13433,
g13434,
g13435,
g13436,
g13437,
g13438,
g13439,
g13439,
g13440,
g13441,
g13442,
g13443,
g13444,
g13445,
g13446,
g13447,
g13448,
g13449,
g13450,
g13451,K10696
g13451,K10696
g13452,
g13453,K23298
g13454,
g13455,
g13456,
g13457,K13100
g13458,K09500
g13459,
g13460,K20799
g13460,K20799
g13461,K15076
g13462,K00029
g13463,K02520
g13464,
g13465,K20242
g13466,
g13467,
g13468,
g13469,
g13470,
g13471,
g13472,
g13472,
g13473,
g13474,
g13475,
g13476,
g13477,
g13478,K08286
g13479,
g13480,
g13481,
g13482,
g13483,
g13484,
g13485,
g13486,
g13487,
g13488,
g13489,
g13490,
g13491,
g13492,
g13493,
g13494,
g13495,
g13496,K24974
g13497,
g13498,
g13499,K15156
g13500,K14998
g13500,K14998
g13501,K12316
g13502,K01513
g13503,K12624
g13504,K01792
g13505,
g13506,
g13507,
g13508,
g13509,
g13510,
g13511,
g13512,
g13513,
g13514,
g13515,
g13516,
g13517,
g13518,
g13519,
g13520,
g13521,
g13522,
g13523,
g13524,
g13525,
g13526,
g13527,
g13528,
g13529,
g13530,
g13531,
g13532,
g13533,
g13534,
g13535,
g13536,
g13537,
g13538,
g13539,
g13540,
g13541,
g13542,
g13543,
g13544,
g13545,
g13546,
g13547,
g13548,
g13549,
g13550,
g13551,
g13552,
g13553,
g13554,
g13555,
g13556,
g13557,
g13558,
g13559,
g13560,
g13561,
g13562,
g13563,
g13564,
g13565,
g13566,
g13567,
g13567,
g13568,
g13569,
g13569,
g13570,
g13571,K05755
g13572,
g13573,K27318
g13574,
g13575,K01647
g13576,K15505
g13577,
g13578,
g13579,
g13580,
g13581,
g13582,
g13583,
g13584,
g13585,
g13586,
g13587,
g13588,
g13589,
g13590,
g13591,K10297
g13592,
g13593,
g13594,
g13595,
g13596,
g13597,
g13598,
g13599,
g13600,
g13601,
g13602,
g13603,
g13604,
g13605,
g13606,
g13606,
g13607,
g13608,K04352
g13609,K22078
g13610,K11836
g13611,
g13612,K11800
g13613,
g13614,
g13615,
g13615,
g13616,K09503
g13617,K11348
g13618,K11231
g13619,
g13620,
g13621,K13681
g13622,K00876
g13623,K20045
g13624,
g13624,
g13625,
g13626,
g13627,
g13628,
g13629,
g13630,
g13631,
g13632,
g13633,
g13634,
g13635,
g13636,
g13637,
g13638,
g13639,
g13640,
g13641,
g13642,
g13643,
g13644,
g13645,
g13646,
g13647,
g13648,
g13649,
g13650,
g13651,
g13652,
g13653,
g13654,
g13655,
g13656,
g13657,
g13658,
g13659,
g13660,
g13661,
g13662,
g13663,
g13664,
g13665,
g13666,
g13667,
g13668,
g13669,
g13670,
g13671,
g13672,
g13673,
g13674,
g13675,
g13676,
g13677,
g13678,
g13679,
g13680,
g13681,
g13682,
g13683,
g13684,
g13685,
g13686,
g13687,
g13688,
g13689,
g13690,
g13691,
g13692,
g13693,
g13694,
g13695,
g13696,
g13697,
g13698,
g13699,
g13700,
g13701,
g13702,
g13703,
g13704,
g13705,
g13706,
g13707,
g13708,
g13709,
g13710,
g13711,
g13712,
g13713,
g13714,K11187
g13715,K17255
g13716,K22856
g13717,
g13718,
g13719,
g13720,K03946
g13721,K14841
g13722,
g13723,
g13724,
g13725,
g13726,K05609
g13727,K05609
g13728,
g13729,
g13730,
g13731,K01900
g13732,
g13732,
g13733,
g13734,
g13735,
g13736,
g13737,
g13738,
g13739,K11273
g13740,
g13740,
g13741,
g13742,
g13743,
g13744,
g13745,
g13746,
g13747,
g13748,
g13749,
g13750,
g13751,
g13752,
g13753,
g13754,
g13755,K00520
g13756,K00148
g13756,K00148
g13757,
g13758,K16600
g13759,
g13760,
g13761,
g13762,K16573
g13763,K12661
g13764,K15692
g13765,K17336
g13766,
g13767,
g13768,
g13769,
g13770,
g13771,
g13772,
g13773,
g13774,
g13775,
g13776,K15433
g13777,
g13778,K04536
g13779,K10771
g13780,
g13781,
g13781,K14775
g13782,K00586
g13783,K18327
g13784,
g13785,
g13786,K11414
g13787,
g13788,
g13788,
g13789,
g13790,K02003
g13791,K03953
g13791,K03953
g13792,
g13792,
g13793,
g13794,
g13795,
g13796,
g13797,
g13798,K03439
g13799,K10991
g13800,K09564
g13801,K24536
g13801,K24536
g13802,K02961
g13803,K11684
g13804,
g13805,
g13806,
g13807,K23040
g13808,
g13809,K08892
g13810,
g13811,K21813
g13811,
g13812,
g13813,K23327
g13814,K19525
g13815,
g13816,K21421
g13817,K19199
g13817,K19199
g13818,K11269
g13819,
g13820,
g13821,
g13822,
g13823,K00987
g13824,
g13825,
g13826,
g13827,
g13828,
g13829,
g13830,
g13831,
g13832,
g13833,
g13834,
g13835,
g13836,
g13837,
g13838,
g13839,
g13840,
g13841,
g13842,
g13843,
g13844,K08894
g13845,
g13846,
g13847,
g13848,
g13849,
g13849,
g13850,K20463
g13850,K20174
g13851,
g13852,
g13853,K06128
g13854,K01875
g13855,K13095
g13856,K10524
g13856,
g13857,
g13858,
g13859,
g13860,
g13861,
g13862,
g13863,
g13864,
g13865,
g13866,
g13867,
g13868,
g13869,
g13870,
g13871,
g13872,K06147
g13873,K10481
g13874,
g13875,K12771
g13876,K15376
g13876,
g13877,
g13878,
g13879,
g13879,
g13880,
g13881,
g13881,
g13882,K17266
g13883,K17491
g13884,
g13885,
g13886,K14006
g13887,K14006
g13888,
g13889,K14571
g13890,K10450
g13891,K05970
g13891,K05970
g13892,K22390
g13893,
g13894,K07756
g13895,
g13896,
g13897,K09560
g13898,K11584
g13898,K11584
g13899,
g13900,K14768
g13901,
g13902,K00565
g13903,K06961
g13904,K04349
g13905,
g13906,
g13907,
g13908,K08764
g13909,
g13910,K14621
g13911,K17600
g13912,
g13913,K15171
g13914,K04564
g13914,K04564
g13915,K10639
g13916,
g13917,
g13918,
g13919,
g13920,
g13921,
g13922,
g13923,
g13924,
g13925,
g13926,
g13927,
g13928,
g13929,
g13930,
g13931,
g13932,K19031
g13933,K00503
g13934,
g13935,
g13936,
g13936,
g13937,
g13938,K11517
g13939,K11527
g13940,
g13941,
g13942,
g13942,
g13943,
g13944,
g13945,
g13946,
g13947,
g13948,
g13949,
g13950,
g13951,
g13952,
g13953,
g13954,
g13955,
g13956,
g13957,
g13958,
g13959,
g13960,
g13961,
g13962,
g13963,K04527
g13964,
g13965,
g13966,
g13967,
g13968,
g13969,
g13970,
g13971,
g13972,
g13973,
g13974,
g13975,
g13976,
g13977,
g13978,
g13979,
g13980,
g13981,
g13982,
g13983,
g13984,
g13985,
g13986,
g13987,
g13988,
g13989,
g13990,
g13991,
g13992,
g13993,
g13994,
g13995,
g13996,
g13997,
g13998,
g13999,
g14000,K23792
g14001,
g14002,
g14003,K14537
g14004,K00658
g14005,
g14006,
g14007,
g14008,K06100
g14009,K02870
g14010,
g14011,K03061
g14012,K12403
g14013,K22382
g14014,K01522
g14015,K01104
g14015,K01104
g14016,K02932
g14017,
g14018,K07588
g14019,
g14020,K27164
g14021,K14830
g14022,
g14023,K14407
g14024,
g14024,
g14025,K17497
g14026,K08894
g14026,
g14027,
g14028,K12166
g14029,
g14030,
g14031,
g14032,K20068
g14033,
g14034,K01279
g14034,K01279
g14035,
g14036,
g14037,
g14038,
g14039,
g14040,
g14041,
g14042,
g14043,
g14044,
g14045,
g14046,
g14047,
g14048,
g14049,
g14050,
g14051,
g14052,
g14053,
g14054,
g14055,
g14056,
g14057,
g14058,
g14059,
g14060,
g14061,
g14062,
g14063,
g14064,
g14065,
g14066,
g14067,
g14068,
g14069,
g14070,
g14071,
g14072,
g14073,
g14074,
g14075,
g14076,
g14077,
g14078,
g14079,
g14080,
g14081,
g14082,
g14083,
g14084,
g14085,
g14086,
g14087,
g14088,
g14089,
g14090,
g14091,
g14092,
g14093,
g14094,
g14095,
g14096,
g14097,
g14098,
g14099,
g14100,
g14101,
g14102,
g14103,
g14104,
g14105,
g14106,
g14107,
g14108,
g14109,
g14110,
g14111,K05105
g14112,
g14113,K06820
g14114,
g14115,
g14116,
g14117,
g14118,
g14119,
g14120,
g14121,K04352
g14122,
g14123,
g14124,
g14124,
g14124,
g14125,K03232
g14126,
g14127,K22564
g14128,
g14129,
g14130,
g14130,
g14131,
g14131,
g14132,
g14132,
g14133,
g14134,
g14135,
g14135,
g14136,
g14137,K27803
g14138,
g14138,
g14139,
g14140,K23288
g14141,
g14142,K01115
g14143,
g14144,
g14145,
g14146,
g14147,
g14148,
g14149,
g14150,
g14151,
g14152,
g14153,
g14154,
g14155,
g14156,
g14157,
g14158,
g14159,
g14160,
g14161,
g14162,
g14163,
g14164,
g14165,
g14166,
g14167,
g14168,
g14169,
g14170,
g14171,
g14172,
g14173,
g14174,
g14175,
g14176,
g14177,
g14178,
g14179,
g14180,
g14181,
g14182,
g14183,
g14184,
g14185,
g14186,
g14187,
g14188,
g14189,
g14190,
g14191,
g14192,
g14193,
g14194,
g14195,
g14196,
g14197,
g14198,K22381
g14199,K11529
g14199,K11529
g14200,K08819
g14200,K08819
g14201,
g14202,
g14203,K03671
g14204,
g14205,
g14206,
g14207,K02357
g14208,K01876
g14209,K12165
g14210,
g14211,
g14212,
g14213,
g14213,
g14214,
g14215,
g14216,
g14217,
g14218,
g14219,
g14220,
g14221,
g14222,
g14223,
g14224,
g14225,
g14226,
g14227,
g14228,
g14229,
g14230,
g14231,
g14232,K27084
g14233,
g14234,K05289
g14234,K05289
g14235,K12571
g14236,
g14237,
g14238,
g14239,
g14240,
g14241,
g14242,
g14243,
g14244,
g14245,
g14246,
g14247,
g14248,
g14249,
g14250,
g14251,
g14252,
g14253,
g14254,
g14255,
g14256,K09595
g14257,
g14258,K11802
g14258,K11802
g14259,
g14259,
g14260,K14684
g14261,K07583
g14262,K06630
g14263,K06630
g14264,K03386
g14265,K17908
g14266,
g14267,
g14268,
g14269,
g14270,
g14271,
g14272,
g14273,
g14274,
g14274,
g14275,
g14276,
g14277,K05728
g14278,
g14279,
g14280,
g14281,
g14282,
g14283,
g14284,
g14285,
g14286,
g14287,
g14288,
g14289,
g14290,
g14291,K03754
g14292,
g14293,
g14294,
g14295,
g14296,
g14297,K19539
g14297,K19539
g14297,K19539
g14298,K07320
g14299,
g14300,
g14300,
g14300,
g14301,K10086
g14302,K08671
g14303,
g14303,
g14304,K12380
g14305,
g14306,
g14307,
g14308,
g14308,
g14309,K05986
g14310,K13728
g14311,
g14312,
g14313,
g14314,
g14315,
g14316,
g14317,
g14318,
g14319,K27084
g14320,
g14321,
g14322,
g14323,
g14324,
g14325,
g14326,
g14327,
g14328,
g14329,
g14330,
g14331,
g14332,
g14333,
g14334,
g14335,
g14336,
g14337,
g14338,
g14339,
g14340,
g14341,
g14342,
g14343,
g14344,
g14345,
g14346,
g14347,
g14348,
g14349,
g14350,
g14351,
g14352,
g14353,
g14354,
g14355,
g14356,
g14357,
g14358,
g14359,
g14360,
g14361,
g14362,
g14363,
g14364,
g14365,
g14366,
g14367,K11877
g14368,
g14369,
g14369,
g14370,
g14371,
g14372,
g14373,
g14374,
g14375,
g14376,
g14377,K01638
g14378,K01466
g14379,K13348
g14380,K00365
g14381,K20398
g14382,
g14383,K13412
g14384,K11294
g14384,K11294
g14385,K27966
g14386,K06619
g14387,
g14388,
g14389,
g14390,
g14391,K01425
g14392,
g14393,
g14394,
g14395,
g14396,
g14397,
g14398,
g14399,
g14400,
g14401,
g14402,
g14403,
g14404,K26939
g14405,K10586
g14406,K00597
g14407,K08869
g14407,K08869
g14408,
g14409,
g14410,
g14411,
g14412,
g14413,
g14414,
g14414,
g14415,
g14416,
g14417,
g14418,
g14419,
g14420,
g14421,
g14422,
g14423,
g14424,
g14425,
g14426,
g14427,
g14428,
g14429,
g14430,
g14431,
g14432,
g14433,
g14434,
g14435,
g14436,
g14437,
g14438,
g14439,
g14440,
g14441,
g14442,
g14443,
g14444,
g14445,
g14446,
g14447,
g14448,
g14449,
g14450,
g14451,K03514
g14452,
g14453,K04559
g14453,K02152
g14453,K04559
g14454,
g14455,
g14456,
g14457,
g14458,
g14459,
g14460,K04512
g14461,
g14461,
g14462,K05704
g14463,K01201
g14464,K08286
g14465,
g14466,
g14467,
g14468,
g14469,
g14470,
g14471,
g14472,
g14473,
g14473,
g14474,
g14475,K24523
g14476,
g14477,
g14477,
g14477,
g14478,K01179
g14479,
g14480,
g14481,K00432
g14482,
g14483,
g14483,
g14484,K14807
g14485,
g14486,
g14487,K18588
g14488,
g14489,
g14490,
g14491,K17506
g14491,K14803
g14492,K16344
g14493,
g14494,
g14495,
g14496,
g14497,
g14498,
g14499,
g14500,
g14501,
g14502,
g14503,K03347
g14504,
g14505,K20476
g14506,
g14507,
g14508,
g14509,
g14510,
g14511,
g14512,
g14513,
g14514,
g14515,K01895
g14516,
g14517,
g14518,
g14519,K00974
g14520,
g14520,
g14521,K03033
g14522,K12830
g14523,K12614
g14524,K11644
g14524,K11644
g14525,
g14526,K15451
g14526,
g14526,
g14527,K03515
g14528,
g14529,K16185
g14530,
g14530,
g14531,
g14532,K00814
g14533,K12198
g14534,K20773
g14535,
g14536,
g14537,
g14538,K24732
g14539,K06665
g14540,
g14541,
g14542,K14964
g14543,K24413
g14544,K18081
