Orthogroup	bc2001_braker	vvermcdc19_braker
OG0003564	bc2001_g2730.t1	vverm_g15384.t1, vverm_g4846.t1
OG0003565	bc2001_g2857.t1, bc2001_g2857.t2	vverm_g6327.t1
OG0003566	bc2001_g13103.t1	vverm_g128.t1
OG0003568	bc2001_g2992.t1	vverm_g14443.t1
OG0003569	bc2001_g10122.t1	vverm_g10215.t2, vverm_g10215.t1
OG0003570	bc2001_g17782.t1	vverm_g7302.t1
OG0003571	bc2001_g18731.t1	vverm_g15511.t1, vverm_g11205.t2, vverm_g11205.t1
OG0003572	bc2001_g17285.t1	vverm_g11489.t2, vverm_g11489.t1
OG0003573	bc2001_g5102.t1, bc2001_g5102.t2	vverm_g9766.t1
OG0003574	bc2001_g15578.t1	vverm_g5864.t1, vverm_g14075.t1
OG0003575	bc2001_g17368.t1	vverm_g11433.t1, vverm_g11433.t2
OG0003576	bc2001_g12146.t1	vverm_g5402.t1
OG0003577	bc2001_g14824.t1	vverm_g3195.t2
OG0003578	bc2001_g6651.t1	vverm_g15294.t1
OG0003579	bc2001_g14737.t1	vverm_g9129.t1
OG0003580	bc2001_g13573.t1	vverm_g8146.t1
OG0003581	bc2001_g19115.t1	vverm_g1933.t1
OG0003582	bc2001_g12180.t1	vverm_g8863.t1
OG0003584	bc2001_g9716.t1	vverm_g3726.t1
OG0003585	bc2001_g5422.t1	vverm_g14830.t1
OG0003586	bc2001_g8931.t1	vverm_g5576.t1, vverm_g5576.t2
OG0003587	bc2001_g7174.t1	vverm_g12968.t1
OG0003589	bc2001_g14007.t1	vverm_g8960.t1
OG0003590	bc2001_g16867.t1, bc2001_g16867.t2	vverm_g3756.t1, vverm_g3756.t2
OG0003591	bc2001_g8495.t1	vverm_g12177.t1, vverm_g12177.t2
OG0003592	bc2001_g11997.t1	vverm_g10134.t1, vverm_g10134.t2
OG0003594	bc2001_g3429.t1, bc2001_g3445.t1	vverm_g16715.t1, vverm_g7550.t1
OG0003595	bc2001_g14439.t1	vverm_g91.t2, vverm_g91.t1
OG0003596	bc2001_g10874.t1	vverm_g13968.t1, vverm_g14558.t1
OG0003597	bc2001_g9207.t1	vverm_g2202.t1
OG0003598	bc2001_g14827.t2, bc2001_g14826.t1	vverm_g3196.t1
OG0003599	bc2001_g2398.t1	vverm_g11287.t1, vverm_g11283.t1
OG0003600	bc2001_g2090.t1	vverm_g12384.t2, vverm_g12384.t1
OG0003601	bc2001_g452.t1	vverm_g12143.t1
OG0003602	bc2001_g5587.t1	vverm_g7989.t2, vverm_g7989.t1
OG0003603	bc2001_g3530.t1, bc2001_g9192.t1	vverm_g2183.t1
OG0003604	bc2001_g16185.t1	vverm_g12.t1, vverm_g6617.t1, vverm_g6617.t2
OG0003605	bc2001_g6644.t2, bc2001_g6644.t1	vverm_g13644.t1
OG0003606	bc2001_g16658.t1	vverm_g8670.t1
OG0003607	bc2001_g19137.t2	vverm_g1939.t2, vverm_g1939.t1
OG0003609	bc2001_g19088.t1	vverm_g1874.t2, vverm_g1874.t1
OG0003610	bc2001_g13064.t1	vverm_g126.t3, vverm_g126.t1
OG0003611	bc2001_g7466.t1	vverm_g63.t1
OG0003612	bc2001_g5457.t2, bc2001_g5457.t1	vverm_g14864.t1
OG0003613	bc2001_g17066.t1, bc2001_g17066.t2	vverm_g15961.t1
OG0003614	bc2001_g13922.t1	vverm_g10854.t2, vverm_g10854.t1
OG0003615	bc2001_g2401.t1	vverm_g11297.t1
OG0003616	bc2001_g14435.t1	vverm_g15859.t1, vverm_g5443.t1
OG0003617	bc2001_g11764.t1	vverm_g16536.t1, vverm_g16536.t2
OG0003618	bc2001_g4291.t1	vverm_g6539.t1, vverm_g6539.t2
OG0003619	bc2001_g2301.t2	vverm_g11245.t1
OG0003620	bc2001_g17450.t1	vverm_g6080.t1
OG0003621	bc2001_g18500.t1, bc2001_g18500.t2	vverm_g13352.t1
OG0003622	bc2001_g10691.t1	vverm_g8381.t1
OG0003623	bc2001_g2834.t2, bc2001_g2834.t1	vverm_g6339.t1
OG0003624	bc2001_g1574.t1	vverm_g563.t1
OG0003625	bc2001_g8231.t1	vverm_g936.t1, vverm_g936.t2
OG0003626	bc2001_g13222.t1	vverm_g15330.t1
OG0003627	bc2001_g9101.t1, bc2001_g9127.t2, bc2001_g9127.t1	vverm_g207.t1
OG0003628	bc2001_g7423.t1	vverm_g12429.t2, vverm_g12429.t1
OG0003629	bc2001_g10996.t1	vverm_g11803.t1
OG0003630	bc2001_g12114.t1	vverm_g10088.t1
OG0003631	bc2001_g9130.t1	vverm_g192.t1
OG0003632	bc2001_g15258.t1	vverm_g16217.t1, vverm_g16217.t3
OG0003633	bc2001_g5291.t2, bc2001_g5291.t1	vverm_g3709.t1
OG0003634	bc2001_g19347.t1	vverm_g3046.t1
OG0003635	bc2001_g5423.t1	vverm_g13232.t1
OG0003636	bc2001_g14333.t1, bc2001_g14333.t2	vverm_g15405.t1
OG0003637	bc2001_g7882.t1	vverm_g7782.t1, vverm_g7782.t2
OG0003638	bc2001_g18872.t1	vverm_g16394.t1, vverm_g16394.t2
OG0003639	bc2001_g7826.t1	vverm_g16482.t1
OG0003640	bc2001_g7829.t2, bc2001_g7829.t1	vverm_g7750.t1
OG0003641	bc2001_g3441.t1	vverm_g10376.t1
OG0003642	bc2001_g5592.t1	vverm_g7995.t1
OG0003643	bc2001_g10142.t1, bc2001_g10142.t2	vverm_g10283.t1
OG0003644	bc2001_g2337.t1	vverm_g9979.t2, vverm_g9979.t1
OG0003645	bc2001_g1349.t1, bc2001_g1349.t2	vverm_g10734.t2, vverm_g10734.t1
OG0003646	bc2001_g14922.t1	vverm_g7678.t1
OG0003648	bc2001_g1011.t1	vverm_g16730.t1
OG0003649	bc2001_g89.t2	vverm_g9834.t1, vverm_g16101.t1, vverm_g11603.t1
OG0003652	bc2001_g6839.t1, bc2001_g276.t1, bc2001_g5999.t1	vverm_g705.t1
OG0003654	bc2001_g390.t1, bc2001_g5625.t2, bc2001_g5625.t1	vverm_g8021.t1
OG0003659	bc2001_g17146.t1, bc2001_g539.t1, bc2001_g537.t1	vverm_g3288.t1
OG0003660	bc2001_g547.t2, bc2001_g547.t1	vverm_g4996.t1
OG0003662	bc2001_g589.t1	vverm_g6045.t1
OG0003663	bc2001_g652.t3, bc2001_g652.t1, bc2001_g652.t2	vverm_g2711.t2, vverm_g2711.t1
OG0003669	bc2001_g867.t1, bc2001_g866.t1	vverm_g14208.t3, vverm_g14208.t2, vverm_g14208.t1
OG0003675	bc2001_g1095.t1, bc2001_g1095.t2	vverm_g5200.t2, vverm_g5200.t1
OG0003682	bc2001_g1439.t2, bc2001_g1439.t1	vverm_g15234.t1
OG0003686	bc2001_g1578.t1, bc2001_g6171.t1	vverm_g16726.t2, vverm_g16726.t1
OG0003692	bc2001_g1872.t1	vverm_g11024.t1
OG0003694	bc2001_g2048.t1	vverm_g13759.t1, vverm_g13753.t1
OG0003695	bc2001_g2159.t1, bc2001_g2159.t2	vverm_g7145.t2, vverm_g7145.t1
OG0003696	bc2001_g2177.t3, bc2001_g2177.t1	vverm_g6382.t1
OG0003697	bc2001_g2218.t1	vverm_g288.t1, vverm_g12289.t1, vverm_g12289.t2
OG0003698	bc2001_g2248.t1, bc2001_g2248.t2	vverm_g12302.t2, vverm_g12302.t1
OG0003699	bc2001_g2291.t1, bc2001_g2291.t3, bc2001_g2291.t2	vverm_g11238.t1
OG0003700	bc2001_g2319.t1, bc2001_g2319.t2	vverm_g11255.t1
OG0003702	bc2001_g2494.t2, bc2001_g2494.t1	vverm_g15639.t1, vverm_g15639.t2
OG0003703	bc2001_g2564.t2, bc2001_g2564.t1, bc2001_g2563.t1	vverm_g15644.t1
OG0003705	bc2001_g2645.t1, bc2001_g11645.t1, bc2001_g11645.t2	vverm_g15707.t1
OG0003710	bc2001_g3083.t1, bc2001_g3081.t1	vverm_g12514.t1, vverm_g13149.t1
OG0003712	bc2001_g16994.t1, bc2001_g15152.t1, bc2001_g3169.t1	vverm_g12954.t1
OG0003724	bc2001_g3875.t1, bc2001_g11763.t1	vverm_g4051.t2, vverm_g4051.t1
OG0003725	bc2001_g3886.t1	vverm_g15445.t1, vverm_g4921.t1, vverm_g6702.t1, vverm_g4648.t1
OG0003727	bc2001_g4001.t1, bc2001_g4001.t2	vverm_g9062.t1, vverm_g9062.t2
OG0003728	bc2001_g4380.t2, bc2001_g4380.t1	vverm_g12395.t2, vverm_g12395.t1
OG0003734	bc2001_g4707.t1	vverm_g14377.t1, vverm_g6487.t1, vverm_g5512.t1
OG0003741	bc2001_g5179.t1	vverm_g12810.t2, vverm_g12810.t1
OG0003744	bc2001_g5302.t1, bc2001_g5302.t2	vverm_g13675.t1
OG0003745	bc2001_g5369.t1, bc2001_g8006.t1	vverm_g7085.t1, vverm_g7085.t2
OG0003746	bc2001_g5381.t1	vverm_g14911.t1, vverm_g14911.t2
OG0003746	bc2001_g5382.t1	vverm_g10326.t1
OG0003748	bc2001_g5472.t1, bc2001_g5472.t3, bc2001_g5472.t2	vverm_g8312.t1
OG0003749	bc2001_g5505.t1	vverm_g854.t1
OG0003751	bc2001_g5530.t1	vverm_g10020.t2, vverm_g10020.t1, vverm_g10020.t3
OG0003752	bc2001_g5535.t2, bc2001_g5535.t1	vverm_g4502.t2, vverm_g4502.t1
OG0003753	bc2001_g5629.t2, bc2001_g5629.t1	vverm_g13586.t2, vverm_g13586.t1
OG0003755	bc2001_g5705.t1, bc2001_g5705.t2	vverm_g12601.t1
OG0003762	bc2001_g6475.t3, bc2001_g6475.t1	vverm_g7046.t1
OG0003764	bc2001_g6623.t2, bc2001_g6623.t1	vverm_g5475.t1, vverm_g5475.t2
OG0003766	bc2001_g6881.t1	vverm_g13017.t1, vverm_g15696.t1
OG0003771	bc2001_g15118.t1, bc2001_g15110.t1, bc2001_g7154.t1	vverm_g3771.t1
OG0003775	bc2001_g7282.t1	vverm_g12990.t1
OG0003776	bc2001_g7288.t1	vverm_g6485.t1, vverm_g5510.t2, vverm_g5510.t1
OG0003779	bc2001_g7435.t1	vverm_g11910.t1, vverm_g15344.t3
OG0003780	bc2001_g7785.t1	vverm_g3482.t1, vverm_g5554.t1, vverm_g3482.t2
OG0003781	bc2001_g7919.t1, bc2001_g7919.t2	vverm_g6717.t2, vverm_g6717.t1
OG0003783	bc2001_g7975.t1, bc2001_g7974.t2, bc2001_g7974.t1	vverm_g14530.t1
OG0003784	bc2001_g7976.t2, bc2001_g7976.t1	vverm_g5121.t1
OG0003785	bc2001_g8253.t2, bc2001_g8253.t1	vverm_g14622.t2, vverm_g14622.t1
OG0003786	bc2001_g8320.t3, bc2001_g8320.t1	vverm_g11980.t1, vverm_g11980.t2
OG0003788	bc2001_g8623.t4, bc2001_g8623.t3, bc2001_g8631.t4	vverm_g12097.t1
OG0003790	bc2001_g8788.t1	vverm_g13113.t1, vverm_g7574.t1
OG0003793	bc2001_g8919.t2, bc2001_g8919.t1	vverm_g16528.t3
OG0003794	bc2001_g9064.t1, bc2001_g9064.t3, bc2001_g9064.t2	vverm_g16301.t1
OG0003795	bc2001_g9087.t1, bc2001_g9087.t2	vverm_g15371.t2, vverm_g15371.t1
OG0003796	bc2001_g9193.t1	vverm_g4969.t1
OG0003797	bc2001_g9223.t1	vverm_g12334.t1
OG0003798	bc2001_g9289.t1, bc2001_g9289.t2	vverm_g1159.t1
OG0003799	bc2001_g9426.t1, bc2001_g9426.t2	vverm_g15368.t1
OG0003800	bc2001_g9455.t1	vverm_g9729.t1, vverm_g9729.t2, vverm_g9730.t1, vverm_g9730.t2
OG0003803	bc2001_g9719.t1, bc2001_g9719.t2	vverm_g3730.t1
OG0003805	bc2001_g9895.t3, bc2001_g9895.t2, bc2001_g9895.t1	vverm_g4195.t1, vverm_g4195.t2
OG0003806	bc2001_g9899.t1	vverm_g10542.t1, vverm_g5525.t1
OG0003808	bc2001_g10234.t1	vverm_g15065.t1, vverm_g11931.t1
OG0003809	bc2001_g10353.t1, bc2001_g10353.t2	vverm_g7899.t1, vverm_g7899.t2
OG0003811	bc2001_g10538.t1, bc2001_g10538.t2	vverm_g9351.t1, vverm_g5101.t1, vverm_g10231.t1
OG0003812	bc2001_g10553.t1	vverm_g3182.t2, vverm_g3182.t1
OG0003813	bc2001_g10554.t3	vverm_g3876.t1, vverm_g16024.t1, vverm_g3876.t2, vverm_g16024.t2
OG0003815	bc2001_g10720.t2, bc2001_g10720.t1, bc2001_g10720.t3	vverm_g15694.t1, vverm_g15693.t1
OG0003818	bc2001_g10860.t1	vverm_g15107.t1, vverm_g16712.t1, vverm_g9078.t1, vverm_g12851.t1
OG0003819	bc2001_g10877.t1	vverm_g6612.t1, vverm_g6612.t2, vverm_g17.t2, vverm_g17.t1
OG0003820	bc2001_g10910.t1	vverm_g5327.t1, vverm_g6631.t1, vverm_g5327.t2
OG0003821	bc2001_g10913.t2, bc2001_g10913.t1	vverm_g11859.t1
OG0003822	bc2001_g10936.t1	vverm_g11849.t1
OG0003822	bc2001_g10935.t1	vverm_g11837.t1
OG0003824	bc2001_g10989.t1, bc2001_g10990.t1	vverm_g11805.t1, vverm_g11806.t1
OG0003825	bc2001_g11090.t1	vverm_g4292.t1, vverm_g11701.t2, vverm_g11701.t1
OG0003826	bc2001_g11549.t1	vverm_g6868.t1, vverm_g15143.t3, vverm_g15143.t2, vverm_g15143.t1
OG0003827	bc2001_g11555.t1, bc2001_g11554.t1	vverm_g6863.t1, vverm_g15151.t1, vverm_g15151.t2
OG0003829	bc2001_g11992.t1	vverm_g8982.t2, vverm_g8982.t1, vverm_g12059.t1
OG0003830	bc2001_g12207.t1	vverm_g5438.t1, vverm_g541.t1, vverm_g7638.t1, vverm_g15982.t1
OG0003831	bc2001_g12289.t2, bc2001_g12289.t1	vverm_g529.t1
OG0003832	bc2001_g12290.t2, bc2001_g12290.t1	vverm_g530.t1
OG0003833	bc2001_g12369.t2, bc2001_g12369.t1	vverm_g12939.t1
OG0003839	bc2001_g12805.t1, bc2001_g12805.t2	vverm_g11190.t1
OG0003840	bc2001_g12820.t2, bc2001_g12820.t1	vverm_g11142.t1, vverm_g11178.t1, vverm_g14609.t1
OG0003841	bc2001_g12878.t3, bc2001_g12878.t1, bc2001_g12878.t2	vverm_g9143.t1
OG0003842	bc2001_g12950.t1, bc2001_g12950.t2	vverm_g10170.t3, vverm_g10170.t2, vverm_g10170.t1
OG0003843	bc2001_g12969.t1	vverm_g14147.t1, vverm_g14147.t2
OG0003844	bc2001_g13106.t1	vverm_g2286.t1, vverm_g1328.t1, vverm_g1327.t1, vverm_g1327.t2
OG0003846	bc2001_g13207.t1	vverm_g15310.t1
OG0003848	bc2001_g13258.t3, bc2001_g13258.t2, bc2001_g13258.t1	vverm_g5799.t1
OG0003849	bc2001_g13266.t2, bc2001_g13266.t1	vverm_g5796.t1
OG0003850	bc2001_g13453.t3, bc2001_g13453.t1, bc2001_g13453.t2	vverm_g6687.t1
OG0003851	bc2001_g13614.t2, bc2001_g13614.t1	vverm_g8168.t1
OG0003852	bc2001_g13781.t1	vverm_g1250.t1, vverm_g2386.t1
OG0003853	bc2001_g13977.t2, bc2001_g13977.t1	vverm_g12656.t1
OG0003855	bc2001_g14079.t1, bc2001_g14079.t2	vverm_g12673.t2, vverm_g12673.t1
OG0003856	bc2001_g14309.t1, bc2001_g14309.t2	vverm_g1365.t1
OG0003857	bc2001_g14375.t2, bc2001_g14375.t1, bc2001_g14375.t3	vverm_g10543.t1, vverm_g5526.t1
OG0003858	bc2001_g14443.t2, bc2001_g14443.t1	vverm_g87.t1
OG0003859	bc2001_g14444.t2, bc2001_g14444.t1	vverm_g86.t1
OG0003860	bc2001_g14538.t1, bc2001_g14565.t1	vverm_g3155.t1
OG0003861	bc2001_g14542.t2, bc2001_g14542.t1	vverm_g16872.t1, vverm_g16872.t2
OG0003863	bc2001_g15023.t1	vverm_g8441.t1, vverm_g558.t1, vverm_g558.t2
OG0003865	bc2001_g15115.t2, bc2001_g15115.t1, bc2001_g15115.t3	vverm_g10348.t1
OG0003866	bc2001_g15253.t2, bc2001_g15253.t1	vverm_g433.t1, vverm_g13514.t1
OG0003868	bc2001_g15441.t1	vverm_g2622.t1, vverm_g2622.t2, vverm_g8231.t1, vverm_g8231.t2, vverm_g8231.t3
OG0003869	bc2001_g15603.t1, bc2001_g15603.t2	vverm_g14029.t1, vverm_g5910.t1
OG0003871	bc2001_g15799.t1, bc2001_g15706.t1, bc2001_g15613.t1	vverm_g5958.t1
OG0003872	bc2001_g15641.t1	vverm_g14048.t1, vverm_g5889.t1, vverm_g14047.t1
OG0003873	bc2001_g16231.t1, bc2001_g16231.t2, bc2001_g15733.t1	vverm_g14305.t1
OG0003875	bc2001_g16003.t2, bc2001_g16003.t1	vverm_g16851.t1, vverm_g16851.t2
OG0003876	bc2001_g16176.t1, bc2001_g16176.t2	vverm_g16128.t1
OG0003877	bc2001_g16252.t1	vverm_g16158.t1, vverm_g16159.t1, vverm_g10902.t1, vverm_g10694.t1
OG0003878	bc2001_g16308.t2, bc2001_g16308.t1	vverm_g16189.t1
OG0003879	bc2001_g16490.t1, bc2001_g16490.t2	vverm_g2284.t1
OG0003880	bc2001_g16563.t1, bc2001_g16563.t3, bc2001_g16563.t2	vverm_g8724.t5
OG0003881	bc2001_g16575.t1, bc2001_g16617.t1	vverm_g13313.t1, vverm_g7410.t1
OG0003883	bc2001_g16580.t1, bc2001_g16580.t2	vverm_g8689.t1
OG0003884	bc2001_g16591.t1, bc2001_g16616.t1	vverm_g71.t1
OG0003885	bc2001_g16598.t1, bc2001_g16598.t3, bc2001_g16598.t2	vverm_g8636.t1
OG0003886	bc2001_g16672.t1, bc2001_g16672.t3	vverm_g8608.t2, vverm_g8608.t1
OG0003887	bc2001_g16684.t1, bc2001_g16684.t2	vverm_g8565.t2, vverm_g8565.t1
OG0003888	bc2001_g16720.t1, bc2001_g16720.t2	vverm_g15591.t1
OG0003889	bc2001_g16725.t1	vverm_g15601.t1, vverm_g15601.t2
OG0003890	bc2001_g16731.t2, bc2001_g16731.t1, bc2001_g16731.t3	vverm_g655.t1
OG0003891	bc2001_g16744.t1	vverm_g676.t1
OG0003892	bc2001_g16770.t1	vverm_g2585.t1
OG0003893	bc2001_g16835.t2, bc2001_g16835.t1	vverm_g612.t1, vverm_g612.t2
OG0003894	bc2001_g16857.t2, bc2001_g16857.t1	vverm_g1066.t2, vverm_g1066.t1
OG0003895	bc2001_g17023.t1, bc2001_g16980.t1	vverm_g15998.t1
OG0003896	bc2001_g17177.t1	vverm_g3270.t2, vverm_g3270.t1
OG0003897	bc2001_g17221.t1, bc2001_g17221.t2	vverm_g3229.t1
OG0003898	bc2001_g17243.t1	vverm_g10569.t1, vverm_g10750.t1, vverm_g10570.t1
OG0003899	bc2001_g17324.t1	vverm_g11472.t1, vverm_g11472.t2
OG0003900	bc2001_g17346.t1	vverm_g3232.t1, vverm_g3232.t2
OG0003901	bc2001_g17370.t1, bc2001_g17370.t2	vverm_g11380.t1
OG0003902	bc2001_g17372.t3, bc2001_g17372.t1	vverm_g11421.t2, vverm_g11421.t1
OG0003903	bc2001_g17625.t1	vverm_g6022.t1, vverm_g6022.t2, vverm_g13842.t1
OG0003905	bc2001_g18038.t1, bc2001_g18051.t2, bc2001_g18051.t1	vverm_g13798.t1
OG0003906	bc2001_g18215.t2, bc2001_g18215.t1	vverm_g2623.t1
OG0003907	bc2001_g18247.t2	vverm_g8252.t1, vverm_g6078.t1, vverm_g6076.t2, vverm_g6076.t1
OG0003908	bc2001_g18452.t2, bc2001_g18452.t1	vverm_g13340.t1
OG0003909	bc2001_g18493.t1, bc2001_g18493.t2	vverm_g8818.t1, vverm_g8818.t2
OG0003910	bc2001_g18575.t2, bc2001_g18575.t3, bc2001_g18575.t1	vverm_g13942.t1
OG0003911	bc2001_g18616.t1, bc2001_g18629.t1	vverm_g8032.t1
OG0003912	bc2001_g18655.t2	vverm_g9974.t1
OG0003912	bc2001_g18655.t1	vverm_g6073.t1
OG0003913	bc2001_g18665.t2, bc2001_g18665.t1	vverm_g9938.t1, vverm_g9938.t2
OG0003915	bc2001_g19087.t1	vverm_g1873.t2, vverm_g1873.t1
OG0003916	bc2001_g19118.t3, bc2001_g19118.t1, bc2001_g19118.t2	vverm_g1927.t1, vverm_g1927.t2
OG0003917	bc2001_g19243.t1, bc2001_g19243.t2	vverm_g1968.t1
OG0003918	bc2001_g19324.t2, bc2001_g19324.t3, bc2001_g19324.t1	vverm_g1994.t1
OG0003920	bc2001_g19377.t1	vverm_g3013.t1, vverm_g3015.t1, vverm_g3015.t2
OG0004024	bc2001_g5417.t1	vverm_g14821.t1
OG0004028	bc2001_g13200.t1	vverm_g15318.t1
OG0004029	bc2001_g13283.t1	vverm_g16209.t1, vverm_g16209.t2
OG0004033	bc2001_g11476.t1	vverm_g6792.t1
OG0004034	bc2001_g4461.t1	vverm_g8942.t1
OG0004036	bc2001_g7875.t1	vverm_g7759.t1
OG0004037	bc2001_g13425.t1	vverm_g16173.t1
OG0004038	bc2001_g2806.t1	vverm_g2805.t1
OG0004039	bc2001_g9273.t1	vverm_g1149.t1
OG0004040	bc2001_g7879.t1	vverm_g7781.t1
OG0004041	bc2001_g14881.t1	vverm_g7730.t1
OG0004042	bc2001_g7884.t1	vverm_g7770.t1
OG0004043	bc2001_g5462.t1	vverm_g14898.t1
OG0004045	bc2001_g9845.t1	vverm_g8010.t1
OG0004047	bc2001_g5583.t1	vverm_g7985.t1
OG0004049	bc2001_g16608.t2	vverm_g8661.t1
OG0004050	bc2001_g1877.t1	vverm_g11028.t1
OG0004051	bc2001_g18532.t1	vverm_g8006.t1
OG0004054	bc2001_g8270.t1	vverm_g962.t1
OG0004055	bc2001_g8251.t1	vverm_g952.t1
OG0004056	bc2001_g4311.t1	vverm_g4813.t1
OG0004058	bc2001_g9659.t1	vverm_g10483.t1
OG0004059	bc2001_g11556.t1	vverm_g9455.t1
OG0004060	bc2001_g17068.t1	vverm_g3002.t1
OG0004061	bc2001_g7908.t1	vverm_g7812.t1
OG0004062	bc2001_g8287.t1	vverm_g3042.t1
OG0004063	bc2001_g13816.t1	vverm_g318.t1
OG0004066	bc2001_g17270.t1	vverm_g11505.t1
OG0004067	bc2001_g14321.t1	vverm_g1372.t1
OG0004068	bc2001_g10984.t1	vverm_g11811.t1
OG0004069	bc2001_g18660.t1	vverm_g9941.t1
OG0004070	bc2001_g13951.t1	vverm_g14529.t1
OG0004071	bc2001_g17997.t1	vverm_g6031.t1
OG0004072	bc2001_g2729.t1	vverm_g15407.t1
OG0004073	bc2001_g2743.t1	vverm_g3990.t1, vverm_g7857.t1
OG0004075	bc2001_g5479.t1	vverm_g8324.t1
OG0004079	bc2001_g5501.t2	vverm_g4506.t1
OG0004080	bc2001_g16256.t1	vverm_g16142.t1
OG0004081	bc2001_g3007.t1	vverm_g1661.t1
OG0004082	bc2001_g3633.t1	vverm_g4109.t1
OG0004083	bc2001_g18246.t1	vverm_g2569.t1
OG0004084	bc2001_g3003.t1	vverm_g1657.t1
OG0004085	bc2001_g13938.t1	vverm_g14491.t1
OG0004086	bc2001_g5810.t1	vverm_g8306.t1
OG0004087	bc2001_g19520.t1	vverm_g4140.t1
OG0004088	bc2001_g18533.t1	vverm_g10516.t1
OG0004090	bc2001_g9839.t1	vverm_g5636.t1
OG0004091	bc2001_g1440.t1	vverm_g15246.t1
OG0004092	bc2001_g13975.t1	vverm_g12654.t1
OG0004093	bc2001_g13907.t1	vverm_g422.t1
OG0004094	bc2001_g9561.t1	vverm_g3171.t1
OG0004095	bc2001_g11485.t1	vverm_g15392.t1
OG0004096	bc2001_g19534.t1	vverm_g4129.t1
OG0004097	bc2001_g12144.t1	vverm_g10051.t1
OG0004098	bc2001_g13079.t1	vverm_g137.t1
OG0004100	bc2001_g9594.t1	vverm_g1532.t1
OG0004101	bc2001_g15457.t1	vverm_g2458.t1
OG0004102	bc2001_g2417.t2, bc2001_g2417.t1	vverm_g13430.t1
OG0004103	bc2001_g10857.t1	vverm_g14600.t1
OG0004104	bc2001_g24.t1	vverm_g6972.t1
OG0004105	bc2001_g8747.t1	vverm_g7605.t1
OG0004106	bc2001_g1593.t1	vverm_g7163.t1
OG0004107	bc2001_g16274.t1	vverm_g16180.t1
OG0004108	bc2001_g4251.t1	vverm_g16501.t2, vverm_g16501.t1
OG0004109	bc2001_g13745.t1	vverm_g305.t1
OG0004110	bc2001_g16701.t1	vverm_g715.t1
OG0004111	bc2001_g11845.t1	vverm_g11520.t1
OG0004112	bc2001_g11106.t1	vverm_g11692.t1
OG0004113	bc2001_g11862.t1	vverm_g11519.t1
OG0004115	bc2001_g5037.t1	vverm_g2502.t1
OG0004116	bc2001_g13226.t1	vverm_g5780.t1
OG0004117	bc2001_g8250.t1	vverm_g953.t1
OG0004118	bc2001_g15747.t1	vverm_g5952.t1
OG0004119	bc2001_g14739.t1	vverm_g9138.t1
OG0004120	bc2001_g6976.t2	vverm_g12897.t1
OG0004122	bc2001_g1854.t1	vverm_g11044.t1
OG0004123	bc2001_g9632.t1	vverm_g9252.t1
OG0004124	bc2001_g13575.t1	vverm_g8148.t1
OG0004126	bc2001_g4223.t1	vverm_g13242.t1
OG0004127	bc2001_g995.t1	vverm_g14289.t1
OG0004128	bc2001_g14686.t1	vverm_g9123.t1
OG0004129	bc2001_g14115.t1	vverm_g12704.t1
OG0004130	bc2001_g7092.t1	vverm_g12926.t1
OG0004131	bc2001_g581.t1	vverm_g7171.t1
OG0004133	bc2001_g7673.t1	vverm_g7008.t1
OG0004134	bc2001_g638.t1	vverm_g2761.t1
OG0004135	bc2001_g12136.t1	vverm_g10042.t1
OG0004136	bc2001_g16180.t1	vverm_g16946.t1
OG0004138	bc2001_g2819.t1	vverm_g6381.t1
OG0004139	bc2001_g16172.t1	vverm_g16945.t1
OG0004140	bc2001_g10912.t1	vverm_g11858.t1
OG0004141	bc2001_g16585.t1	vverm_g8706.t1
OG0004144	bc2001_g1330.t1	vverm_g246.t1
OG0004146	bc2001_g16299.t1	vverm_g16182.t1
OG0004147	bc2001_g16724.t1	vverm_g5082.t1
OG0004150	bc2001_g14684.t1	vverm_g9121.t1
OG0004152	bc2001_g16187.t4	vverm_g16922.t1
OG0004153	bc2001_g14319.t1	vverm_g1373.t1
OG0004154	bc2001_g10889.t1	vverm_g11836.t1
OG0004155	bc2001_g8921.t1	vverm_g16524.t1
OG0004156	bc2001_g11757.t1	vverm_g3206.t1
OG0004157	bc2001_g6113.t1	vverm_g5768.t1
OG0004158	bc2001_g6098.t1	vverm_g16683.t1
OG0004159	bc2001_g6087.t1	vverm_g16693.t1
OG0004161	bc2001_g14146.t1	vverm_g12774.t1
OG0004162	bc2001_g18228.t1	vverm_g13356.t1
OG0004163	bc2001_g6112.t1	vverm_g5767.t1
OG0004164	bc2001_g6091.t1	vverm_g16692.t1
OG0004165	bc2001_g14116.t1	vverm_g12705.t1
OG0004168	bc2001_g2411.t1	vverm_g11307.t1
OG0004169	bc2001_g8415.t1	vverm_g6905.t1
OG0004170	bc2001_g17193.t1	vverm_g3249.t1
OG0004171	bc2001_g11287.t1	vverm_g3386.t1
OG0004175	bc2001_g16336.t1	vverm_g5792.t1
OG0004177	bc2001_g10050.t1	vverm_g10238.t1
OG0004178	bc2001_g15172.t1	vverm_g9901.t1
OG0004179	bc2001_g10982.t1	vverm_g11818.t1
OG0004180	bc2001_g5303.t1	vverm_g13674.t1
OG0004181	bc2001_g7885.t1	vverm_g7772.t1
OG0004182	bc2001_g14941.t1	vverm_g7692.t1
OG0004184	bc2001_g219.t1	vverm_g8749.t1
OG0004185	bc2001_g13512.t1	vverm_g6638.t1
