Orthogroup	bc2001_braker	bc2002_braker
OG0007628	bc2001_g17005.t1	bc2002_g18345.t1
OG0007628	bc2001_g14207.t1	bc2002_g7916.t1
OG0007629	bc2001_g14223.t1	bc2002_g18360.t1
OG0007630	bc2001_g14237.t1	bc2002_g18375.t1
OG0007631	bc2001_g14264.t1	bc2002_g5699.t1
OG0007632	bc2001_g14307.t1	bc2002_g5740.t1
OG0007633	bc2001_g14312.t1	bc2002_g5745.t1
OG0007634	bc2001_g14337.t2, bc2001_g14337.t1	bc2002_g5767.t1
OG0007635	bc2001_g14381.t1	bc2002_g6547.t1
OG0007636	bc2001_g14395.t1	bc2002_g6560.t1
OG0007637	bc2001_g14398.t1	bc2002_g16309.t1
OG0007638	bc2001_g14424.t1	bc2002_g16282.t1
OG0007639	bc2001_g14427.t2, bc2001_g14427.t1	bc2002_g16279.t1
OG0007640	bc2001_g14434.t1	bc2002_g16272.t1
OG0007641	bc2001_g14475.t1	bc2002_g16230.t1
OG0007642	bc2001_g15766.t1	bc2002_g9583.t1
OG0007642	bc2001_g14490.t1	bc2002_g19878.t1
OG0007643	bc2001_g14547.t1	bc2002_g15177.t1, bc2002_g18389.t1, bc2002_g8207.t1
OG0007644	bc2001_g14555.t1	bc2002_g15185.t1, bc2002_g9778.t1, bc2002_g8200.t1
OG0007645	bc2001_g17274.t1, bc2001_g17897.t1, bc2001_g14657.t1	bc2002_g19554.t1
OG0007646	bc2001_g14673.t1	bc2002_g9713.t1
OG0007646	bc2001_g14719.t1	bc2002_g9664.t1
OG0007647	bc2001_g14689.t1	bc2002_g12146.t1, bc2002_g18700.t1, bc2002_g9699.t1
OG0007648	bc2001_g14717.t1	bc2002_g9666.t1
OG0007650	bc2001_g14738.t1	bc2002_g9646.t1
OG0007651	bc2001_g14789.t1, bc2001_g14789.t2	bc2002_g4375.t1
OG0007652	bc2001_g14810.t1	bc2002_g4400.t1
OG0007653	bc2001_g14812.t1	bc2002_g4402.t1
OG0007654	bc2001_g18804.t1, bc2001_g16090.t1, bc2001_g14888.t1	bc2002_g19327.t1
OG0007655	bc2001_g14890.t1	bc2002_g19329.t1
OG0007656	bc2001_g14899.t1	bc2002_g19339.t1
OG0007657	bc2001_g14903.t1	bc2002_g19343.t1
OG0007659	bc2001_g15334.t1	bc2002_g7103.t1
OG0007659	bc2001_g14994.t1	bc2002_g19104.t1
OG0007660	bc2001_g14995.t1	bc2002_g19648.t1, bc2002_g3263.t1, bc2002_g19103.t1
OG0007661	bc2001_g15000.t1	bc2002_g19098.t1
OG0007662	bc2001_g15021.t3, bc2001_g15021.t2, bc2001_g15021.t1	bc2002_g19071.t1
OG0007663	bc2001_g15072.t1	bc2002_g19025.t1, bc2002_g8291.t1, bc2002_g6770.t1
OG0007664	bc2001_g15096.t1	bc2002_g18997.t1
OG0007665	bc2001_g15114.t1	bc2002_g18978.t1
OG0007666	bc2001_g15122.t1	bc2002_g18970.t1, bc2002_g18970.t2
OG0007667	bc2001_g16533.t1, bc2001_g15144.t1, bc2001_g15130.t1	bc2002_g17670.t1
OG0007668	bc2001_g15154.t1	bc2002_g18942.t1
OG0007669	bc2001_g15157.t1, bc2001_g15157.t2	bc2002_g18939.t1
OG0007670	bc2001_g15159.t1	bc2002_g18937.t1
OG0007671	bc2001_g15160.t1	bc2002_g18936.t1
OG0007672	bc2001_g15163.t1	bc2002_g18933.t1
OG0007673	bc2001_g17244.t1, bc2001_g15215.t1	bc2002_g7871.t1, bc2002_g8000.t1
OG0007674	bc2001_g15256.t1	bc2002_g8375.t1
OG0007675	bc2001_g15257.t1	bc2002_g8376.t1
OG0007676	bc2001_g15259.t1	bc2002_g8378.t1
OG0007677	bc2001_g15260.t1	bc2002_g8379.t1
OG0007678	bc2001_g15267.t1	bc2002_g8397.t1
OG0007678	bc2001_g15268.t1	bc2002_g8398.t1
OG0007679	bc2001_g15351.t1	bc2002_g7087.t1
OG0007680	bc2001_g15355.t1	bc2002_g7079.t1, bc2002_g608.t1, bc2002_g7080.t1
OG0007681	bc2001_g15367.t1	bc2002_g3974.t1, bc2002_g8652.t1, bc2002_g7065.t1
OG0007682	bc2001_g18879.t1	bc2002_g19.t1
OG0007682	bc2001_g15417.t1	bc2002_g8984.t1
OG0007683	bc2001_g15488.t1	bc2002_g16422.t1, bc2002_g17751.t2
OG0007684	bc2001_g15507.t1	bc2002_g17768.t1
OG0007685	bc2001_g15520.t1, bc2001_g15520.t2	bc2002_g17780.t1
OG0007686	bc2001_g15522.t1	bc2002_g17782.t1, bc2002_g17782.t2
OG0007687	bc2001_g15525.t2	bc2002_g10368.t1, bc2002_g8808.t1, bc2002_g17785.t1
OG0007688	bc2001_g15538.t1, bc2001_g15537.t1	bc2002_g17798.t1
OG0007689	bc2001_g15587.t1	bc2002_g17844.t1
OG0007691	bc2001_g15703.t4, bc2001_g15802.t1, bc2001_g15609.t1	bc2002_g17864.t1
OG0007692	bc2001_g15631.t1	bc2002_g175.t1, bc2002_g18554.t1, bc2002_g17888.t1
OG0007693	bc2001_g15669.t1	bc2002_g17928.t1, bc2002_g17928.t2
OG0007694	bc2001_g15680.t1	bc2002_g17938.t1, bc2002_g7396.t1, bc2002_g5837.t1
OG0007695	bc2001_g17501.t1, bc2001_g18397.t1, bc2001_g15808.t1	bc2002_g9587.t1
OG0007696	bc2001_g18761.t1, bc2001_g18636.t1, bc2001_g15948.t1	bc2002_g659.t1
OG0007697	bc2001_g16021.t1	bc2002_g3700.t1
OG0007698	bc2001_g16030.t1	bc2002_g3709.t1
OG0007699	bc2001_g18984.t1	bc2002_g5664.t1
OG0007699	bc2001_g16081.t1	bc2002_g1318.t1
OG0007700	bc2001_g16111.t1	bc2002_g3595.t1, bc2002_g4306.t1, bc2002_g2401.t1
OG0007701	bc2001_g16141.t1	bc2002_g8407.t1
OG0007701	bc2001_g18110.t1	bc2002_g4353.t1
OG0007702	bc2001_g16175.t1	bc2002_g8443.t1
OG0007703	bc2001_g16190.t1	bc2002_g8460.t1
OG0007704	bc2001_g16210.t1	bc2002_g8482.t1, bc2002_g1553.t1, bc2002_g12999.t1
OG0007705	bc2001_g16229.t1	bc2002_g8500.t1
OG0007706	bc2001_g16234.t1, bc2001_g16234.t2	bc2002_g8505.t1
OG0007707	bc2001_g16238.t1	bc2002_g8510.t1
OG0007708	bc2001_g16244.t1	bc2002_g8514.t1
OG0007709	bc2001_g16245.t1	bc2002_g8515.t1
OG0007710	bc2001_g16334.t1, bc2001_g16334.t2	bc2002_g8600.t2, bc2002_g8600.t1
OG0007711	bc2001_g16340.t1	bc2002_g8606.t1
OG0007712	bc2001_g16344.t1	bc2002_g8610.t3, bc2002_g8610.t2, bc2002_g8610.t1
OG0007713	bc2001_g16347.t1	bc2002_g8612.t1
OG0007714	bc2001_g16348.t1	bc2002_g8613.t1
OG0007715	bc2001_g16416.t1	bc2002_g1869.t1, bc2002_g3037.t1, bc2002_g15005.t1
OG0007716	bc2001_g16496.t1	bc2002_g17706.t1
OG0007717	bc2001_g16502.t1, bc2001_g16502.t2	bc2002_g17702.t1
OG0007718	bc2001_g16534.t1	bc2002_g17669.t1
OG0007718	bc2001_g18755.t1	bc2002_g18568.t1
OG0007719	bc2001_g16560.t1	bc2002_g17647.t1
OG0007720	bc2001_g16571.t1	bc2002_g17636.t1
OG0007721	bc2001_g16607.t1	bc2002_g17602.t1
OG0007722	bc2001_g16623.t1	bc2002_g16689.t1, bc2002_g926.t1, bc2002_g17586.t1
OG0007723	bc2001_g16653.t1	bc2002_g17552.t1
OG0007724	bc2001_g16667.t1	bc2002_g17538.t1
OG0007725	bc2001_g16673.t1	bc2002_g17532.t1
OG0007726	bc2001_g16675.t1	bc2002_g17530.t1
OG0007727	bc2001_g16693.t1	bc2002_g17513.t2, bc2002_g17513.t1
OG0007728	bc2001_g16738.t1	bc2002_g17467.t1
OG0007729	bc2001_g16740.t1	bc2002_g17465.t1
OG0007730	bc2001_g16741.t1	bc2002_g17464.t2
OG0007730	bc2001_g16741.t2	bc2002_g17464.t1
OG0007731	bc2001_g16745.t1, bc2001_g16745.t2	bc2002_g17460.t1
OG0007732	bc2001_g16750.t2	bc2002_g17456.t1
OG0007733	bc2001_g16762.t1	bc2002_g17444.t1
OG0007733	bc2001_g16762.t2	bc2002_g17444.t2
OG0007734	bc2001_g16797.t1	bc2002_g17408.t1
OG0007735	bc2001_g16839.t1	bc2002_g3227.t1
OG0007736	bc2001_g16852.t1	bc2002_g7845.t1, bc2002_g13943.t1, bc2002_g3240.t1
OG0007737	bc2001_g16866.t1	bc2002_g3257.t2
OG0007738	bc2001_g16871.t1	bc2002_g3261.t2, bc2002_g3261.t1
OG0007739	bc2001_g16893.t1	bc2002_g3283.t1
OG0007740	bc2001_g16912.t1	bc2002_g3302.t1
OG0007741	bc2001_g16924.t1	bc2002_g3320.t2, bc2002_g3320.t1
OG0007742	bc2001_g16946.t1	bc2002_g1326.t1, bc2002_g1325.t1, bc2002_g3344.t1
OG0007743	bc2001_g17022.t1, bc2001_g16981.t1	bc2002_g7934.t1, bc2002_g7894.t1
OG0007744	bc2001_g17021.t2, bc2001_g16982.t1	bc2002_g7932.t1, bc2002_g7895.t1
OG0007745	bc2001_g16988.t1	bc2002_g7901.t1
OG0007746	bc2001_g16989.t1	bc2002_g7902.t1
OG0007747	bc2001_g17094.t1	bc2002_g7718.t1, bc2002_g9689.t1, bc2002_g12950.t1
OG0007748	bc2001_g17111.t1	bc2002_g7736.t1
OG0007749	bc2001_g17128.t1	bc2002_g7752.t1
OG0007750	bc2001_g17172.t1	bc2002_g7797.t1
OG0007751	bc2001_g17175.t1	bc2002_g7800.t1
OG0007752	bc2001_g17179.t1	bc2002_g7804.t1
OG0007753	bc2001_g17186.t3, bc2001_g17186.t1, bc2001_g17186.t2	bc2002_g7812.t1
OG0007754	bc2001_g17196.t1	bc2002_g7822.t1
OG0007755	bc2001_g17217.t1	bc2002_g7843.t1, bc2002_g13059.t1, bc2002_g13945.t1
OG0007756	bc2001_g17223.t1	bc2002_g7850.t1
OG0007757	bc2001_g17225.t1	bc2002_g7852.t1
OG0007760	bc2001_g17275.t1	bc2002_g13441.t1, bc2002_g19553.t1, bc2002_g18454.t1
OG0007761	bc2001_g17278.t1, bc2001_g17278.t2	bc2002_g19550.t1
OG0007762	bc2001_g17281.t1	bc2002_g19547.t1
OG0007763	bc2001_g17282.t1	bc2002_g8936.t1, bc2002_g19546.t1
OG0007764	bc2001_g17294.t1	bc2002_g19535.t1, bc2002_g19535.t2
OG0007765	bc2001_g17344.t1	bc2002_g19485.t1
OG0007766	bc2001_g17345.t1	bc2002_g19484.t1
OG0007767	bc2001_g17347.t1	bc2002_g19482.t1
OG0007768	bc2001_g17361.t1	bc2002_g19468.t1
OG0007769	bc2001_g17379.t1	bc2002_g19446.t1
OG0007770	bc2001_g17440.t1	bc2002_g77.t1
OG0007771	bc2001_g17463.t1	bc2002_g15484.t1
OG0007772	bc2001_g17474.t1	bc2002_g15472.t1
OG0007773	bc2001_g17482.t1	bc2002_g15463.t2, bc2002_g19573.t2, bc2002_g15463.t1
OG0007774	bc2001_g17484.t1	bc2002_g15461.t1
OG0007776	bc2001_g17531.t1	bc2002_g5196.t1
OG0007777	bc2001_g17595.t1	bc2002_g16427.t1
OG0007778	bc2001_g17600.t1	bc2002_g16433.t1
OG0007779	bc2001_g17621.t1	bc2002_g16453.t1, bc2002_g13099.t1, bc2002_g11139.t1
OG0007780	bc2001_g17635.t2, bc2001_g17635.t1	bc2002_g16467.t1
OG0007781	bc2001_g17638.t1	bc2002_g16470.t1
OG0007782	bc2001_g17745.t1, bc2001_g17745.t2	bc2002_g504.t1
OG0007783	bc2001_g17747.t1	bc2002_g502.t1
OG0007784	bc2001_g17757.t1	bc2002_g493.t1
OG0007785	bc2001_g17776.t1, bc2001_g17776.t2	bc2002_g469.t1
OG0007786	bc2001_g17781.t2, bc2001_g17781.t1	bc2002_g464.t1
OG0007787	bc2001_g17783.t1	bc2002_g462.t1
OG0007788	bc2001_g17791.t2, bc2001_g17791.t1	bc2002_g454.t1
OG0007789	bc2001_g17809.t1	bc2002_g432.t1
OG0007790	bc2001_g17869.t1	bc2002_g368.t1, bc2002_g7472.t1, bc2002_g9110.t1
OG0007791	bc2001_g17933.t1	bc2002_g6211.t1
OG0007792	bc2001_g17958.t1, bc2001_g17961.t1	bc2002_g6185.t1, bc2002_g6182.t1
OG0007793	bc2001_g17972.t2, bc2001_g17972.t1	bc2002_g6170.t1
OG0007794	bc2001_g18044.t1	bc2002_g15794.t1
OG0007795	bc2001_g18057.t1	bc2002_g15782.t2, bc2002_g15782.t1
OG0007796	bc2001_g18058.t1	bc2002_g15781.t1
OG0007797	bc2001_g18075.t1	bc2002_g15761.t1, bc2002_g18603.t1, bc2002_g13268.t1
OG0007798	bc2001_g18089.t1	bc2002_g18535.t1
OG0007799	bc2001_g18092.t1	bc2002_g4371.t1
OG0007800	bc2001_g18096.t1	bc2002_g4367.t1
OG0007801	bc2001_g18120.t2	bc2002_g4343.t1
OG0007802	bc2001_g18705.t1	bc2002_g13658.t1
OG0007802	bc2001_g18155.t1	bc2002_g18033.t2
OG0007803	bc2001_g18237.t1	bc2002_g15934.t1
OG0007804	bc2001_g18238.t1	bc2002_g15935.t2
OG0007804	bc2001_g18242.t1	bc2002_g15935.t1
OG0007805	bc2001_g18244.t1	bc2002_g15939.t1
OG0007806	bc2001_g18257.t1	bc2002_g15952.t1
OG0007807	bc2001_g18278.t1	bc2002_g15971.t2, bc2002_g15971.t1
OG0007808	bc2001_g18279.t2, bc2001_g18279.t1	bc2002_g15973.t1
OG0007809	bc2001_g18285.t1	bc2002_g15980.t1
OG0007810	bc2001_g18286.t1	bc2002_g15981.t1
OG0007811	bc2001_g18352.t1	bc2002_g16048.t1
OG0007811	bc2001_g18352.t2	bc2002_g16048.t2
OG0007812	bc2001_g18382.t1	bc2002_g16075.t1
OG0007813	bc2001_g18384.t1	bc2002_g5299.t1, bc2002_g8742.t1, bc2002_g16077.t1
OG0007814	bc2001_g18385.t1, bc2001_g18385.t2	bc2002_g16078.t1
OG0007815	bc2001_g18404.t1	bc2002_g16101.t1
OG0007816	bc2001_g18432.t1	bc2002_g16128.t1
OG0007817	bc2001_g18437.t1	bc2002_g16133.t1
OG0007818	bc2001_g18460.t1	bc2002_g8620.t1, bc2002_g15524.t1, bc2002_g16159.t1
OG0007819	bc2001_g18507.t1	bc2002_g16211.t1
OG0007820	bc2001_g18541.t1	bc2002_g19847.t1, bc2002_g5455.t1, bc2002_g15902.t1
OG0007821	bc2001_g18566.t1	bc2002_g5545.t1
OG0007822	bc2001_g18576.t1	bc2002_g18379.t1, bc2002_g18316.t1, bc2002_g5535.t1
OG0007823	bc2001_g18617.t1	bc2002_g13440.t1, bc2002_g13568.t1
OG0007824	bc2001_g18618.t1, bc2001_g18618.t2	bc2002_g13569.t2, bc2002_g13569.t1
OG0007825	bc2001_g18621.t1	bc2002_g13572.t1
OG0007826	bc2001_g18656.t1	bc2002_g13607.t1
OG0007827	bc2001_g18661.t1	bc2002_g13612.t1
OG0007828	bc2001_g18664.t2, bc2001_g18664.t1	bc2002_g13615.t2, bc2002_g13615.t1
OG0007829	bc2001_g18668.t1	bc2002_g13619.t1
OG0007830	bc2001_g18720.t1	bc2002_g56.t1
OG0007831	bc2001_g18744.t1	bc2002_g32.t1
OG0007832	bc2001_g18957.t1, bc2001_g18792.t1	bc2002_g1508.t1, bc2002_g15649.t1
OG0007833	bc2001_g18823.t1	bc2002_g4555.t1, bc2002_g10672.t1, bc2002_g12412.t1
OG0007834	bc2001_g18837.t1	bc2002_g4541.t1
OG0007835	bc2001_g18849.t1	bc2002_g4482.t1
OG0007835	bc2001_g18849.t2	bc2002_g4482.t2
OG0007836	bc2001_g18850.t1	bc2002_g4483.t1
OG0007837	bc2001_g18854.t1	bc2002_g4487.t1
OG0007838	bc2001_g18906.t1	bc2002_g3822.t1
OG0007839	bc2001_g18917.t1	bc2002_g3832.t1
OG0007840	bc2001_g18941.t1	bc2002_g3861.t1
OG0007840	bc2001_g18941.t2	bc2002_g3861.t2
OG0007841	bc2001_g18967.t1	bc2002_g15657.t1
OG0007841	bc2001_g19414.t1	bc2002_g2799.t1
OG0007842	bc2001_g18972.t1	bc2002_g15662.t1
OG0007843	bc2001_g18997.t1	bc2002_g5652.t1, bc2002_g15027.t2, bc2002_g15026.t1
OG0007844	bc2001_g19018.t1	bc2002_g7594.t1, bc2002_g2774.t1, bc2002_g15653.t1
OG0007845	bc2001_g19031.t1	bc2002_g6778.t1
OG0007845	bc2001_g19024.t1	bc2002_g6768.t1
OG0007846	bc2001_g19048.t1	bc2002_g6751.t1
OG0007847	bc2001_g19058.t1	bc2002_g6742.t1
OG0007848	bc2001_g19060.t1	bc2002_g6740.t1
OG0007849	bc2001_g19085.t1, bc2001_g19085.t2	bc2002_g6712.t1
OG0007850	bc2001_g19119.t1	bc2002_g6679.t1
OG0007851	bc2001_g19124.t1	bc2002_g6674.t1
OG0007852	bc2001_g19125.t1	bc2002_g6673.t1
OG0007853	bc2001_g19135.t1, bc2001_g19135.t2	bc2002_g6662.t1
OG0007854	bc2001_g19173.t1	bc2002_g6620.t1
OG0007855	bc2001_g19216.t1	bc2002_g1143.t1
OG0007856	bc2001_g19219.t1	bc2002_g1145.t2, bc2002_g1145.t1
OG0007857	bc2001_g19230.t1	bc2002_g4722.t1, bc2002_g17179.t1, bc2002_g1155.t1
OG0007858	bc2001_g19231.t1	bc2002_g1157.t1, bc2002_g1305.t1, bc2002_g13132.t1
OG0007859	bc2001_g19245.t1	bc2002_g1171.t1
OG0007860	bc2001_g19246.t1	bc2002_g1172.t1
OG0007861	bc2001_g19271.t1	bc2002_g1201.t1, bc2002_g11217.t1, bc2002_g9585.t1
OG0007862	bc2001_g19326.t1	bc2002_g1265.t1
OG0007863	bc2001_g19336.t2, bc2001_g19336.t3, bc2001_g19336.t1	bc2002_g1275.t1
OG0007864	bc2001_g19394.t1	bc2002_g2829.t1
OG0007865	bc2001_g19467.t1	bc2002_g1912.t1
OG0007866	bc2001_g19475.t2, bc2001_g19475.t1	bc2002_g1921.t1
OG0007867	bc2001_g19498.t1	bc2002_g1947.t1
OG0007868	bc2001_g19516.t1	bc2002_g1964.t1, bc2002_g1965.t1
OG0007869	bc2001_g19523.t1, bc2001_g19522.t1	bc2002_g1971.t1
OG0007870	bc2001_g19524.t2, bc2001_g19524.t1	bc2002_g1972.t1, bc2002_g1972.t2
OG0007871	bc2001_g19525.t1	bc2002_g1973.t1
OG0007872	bc2001_g19541.t1	bc2002_g1990.t1
OG0007873	bc2001_g19581.t1	bc2002_g2035.t1
OG0007874	bc2001_g19604.t1	bc2002_g2058.t1
OG0007875	bc2001_g19678.t1	bc2002_g16664.t1
OG0007876	bc2001_g19691.t1	bc2002_g16680.t1, bc2002_g8946.t1, bc2002_g8402.t1
OG0007877	bc2001_g19702.t2, bc2001_g19702.t1, bc2001_g19702.t3	bc2002_g16690.t1
OG0008159	bc2001_g17924.t1	bc2002_g6219.t1
OG0008180	bc2001_g8227.t1	bc2002_g245.t1
OG0008231	bc2001_g11799.t1	bc2002_g13763.t1
OG0008307	bc2001_g1246.t1	bc2002_g13807.t1
OG0008370	bc2001_g10159.t1	bc2002_g16873.t1
OG0008394	bc2001_g9357.t1	bc2002_g2383.t1
OG0008461	bc2001_g19319.t1	bc2002_g1258.t1
OG0008479	bc2001_g2215.t1	bc2002_g9549.t1
OG0008500	bc2001_g6616.t1	bc2002_g8672.t1
OG0008564	bc2001_g8483.t1	bc2002_g9454.t1
OG0008615	bc2001_g12741.t1	bc2002_g15330.t1
OG0008628	bc2001_g18815.t1	bc2002_g4564.t1
OG0008630	bc2001_g9540.t1	bc2002_g9807.t1
OG0008646	bc2001_g1118.t1	bc2002_g4207.t1
OG0008677	bc2001_g16970.t1	bc2002_g7884.t1
OG0008681	bc2001_g18996.t1	bc2002_g5653.t1
OG0008683	bc2001_g12178.t1	bc2002_g12187.t1
OG0008688	bc2001_g10350.t1	bc2002_g15831.t1
OG0008729	bc2001_g11877.t1	bc2002_g13185.t1
OG0008750	bc2001_g19151.t1	bc2002_g6645.t1
OG0008756	bc2001_g13584.t1	bc2002_g9256.t1
OG0008772	bc2001_g15697.t1	bc2002_g17960.t1
OG0008800	bc2001_g12886.t1	bc2002_g2900.t1
OG0008818	bc2001_g6453.t1	bc2002_g10605.t1
OG0008819	bc2001_g16489.t1	bc2002_g17713.t1
OG0008866	bc2001_g4342.t1	bc2002_g16650.t1
OG0008895	bc2001_g368.t1, bc2001_g4.t1	bc2002_g11707.t1
OG0008896	bc2001_g14.t1, bc2001_g4603.t1	bc2002_g8880.t1
OG0008897	bc2001_g26.t1	bc2002_g8866.t1
OG0008898	bc2001_g27.t2	bc2002_g8865.t1, bc2002_g6255.t1
OG0008899	bc2001_g30.t1	bc2002_g8862.t1
OG0008900	bc2001_g47.t2	bc2002_g8842.t2, bc2002_g8842.t1
OG0008901	bc2001_g48.t1	bc2002_g8841.t1
OG0008902	bc2001_g49.t1	bc2002_g8840.t1
OG0008903	bc2001_g56.t1	bc2002_g8833.t1
OG0008904	bc2001_g60.t1	bc2002_g8829.t1
OG0008905	bc2001_g90.t1	bc2002_g8798.t1
OG0008906	bc2001_g93.t1	bc2002_g8795.t1
OG0008907	bc2001_g102.t1	bc2002_g8786.t1, bc2002_g8786.t2
OG0008908	bc2001_g112.t1	bc2002_g8776.t1, bc2002_g5381.t1
OG0008909	bc2001_g113.t1, bc2001_g18461.t1	bc2002_g8775.t1
OG0008910	bc2001_g136.t1	bc2002_g8752.t1
OG0008911	bc2001_g139.t1	bc2002_g8749.t1
OG0008912	bc2001_g148.t1, bc2001_g17985.t1	bc2002_g867.t1
OG0008913	bc2001_g151.t1	bc2002_g8739.t1
OG0008914	bc2001_g153.t1	bc2002_g8737.t1, bc2002_g8737.t2
OG0008915	bc2001_g16361.t1, bc2001_g161.t1	bc2002_g14450.t1
OG0008916	bc2001_g162.t1	bc2002_g11706.t1, bc2002_g14449.t1
OG0008917	bc2001_g6446.t1, bc2001_g171.t1	bc2002_g10595.t1
OG0008918	bc2001_g181.t1	bc2002_g3170.t1, bc2002_g14420.t1
OG0008919	bc2001_g197.t1	bc2002_g14405.t1
OG0008920	bc2001_g541.t1, bc2001_g213.t1	bc2002_g14387.t1
OG0008921	bc2001_g217.t1	bc2002_g14383.t1
OG0008922	bc2001_g9194.t1, bc2001_g225.t1	bc2002_g14375.t1
OG0008923	bc2001_g232.t1	bc2002_g14368.t1
OG0008924	bc2001_g238.t1	bc2002_g14362.t1, bc2002_g13435.t1
OG0008926	bc2001_g278.t1	bc2002_g14233.t1, bc2002_g14318.t1
OG0008928	bc2001_g280.t1	bc2002_g14316.t1, bc2002_g4919.t2
OG0008929	bc2001_g9049.t1, bc2001_g284.t1	bc2002_g14314.t1
OG0008930	bc2001_g287.t1	bc2002_g14311.t1
OG0008931	bc2001_g288.t1	bc2002_g14310.t1
OG0008932	bc2001_g290.t1	bc2002_g14308.t1, bc2002_g14308.t2
OG0008933	bc2001_g298.t2, bc2001_g298.t1	bc2002_g14300.t2
OG0008934	bc2001_g300.t1	bc2002_g14298.t1
OG0008935	bc2001_g309.t1	bc2002_g14293.t1
OG0008937	bc2001_g323.t1	bc2002_g11756.t1
OG0008938	bc2001_g329.t1	bc2002_g11751.t1, bc2002_g288.t1
OG0008939	bc2001_g348.t1	bc2002_g11728.t1, bc2002_g4947.t1
OG0008940	bc2001_g17849.t1, bc2001_g356.t1	bc2002_g11719.t1
OG0008941	bc2001_g357.t1	bc2002_g17756.t1, bc2002_g11718.t1
OG0008942	bc2001_g11245.t1, bc2001_g360.t1	bc2002_g11715.t1
OG0008943	bc2001_g372.t1	bc2002_g14699.t1, bc2002_g11702.t1
OG0008944	bc2001_g376.t1, bc2001_g17398.t1	bc2002_g11697.t1
OG0008945	bc2001_g379.t1, bc2001_g804.t1	bc2002_g11694.t1
OG0008946	bc2001_g380.t1, bc2001_g11248.t1	bc2002_g11693.t1
OG0008947	bc2001_g387.t1, bc2001_g19165.t1	bc2002_g6630.t1
OG0008948	bc2001_g395.t1, bc2001_g15982.t1	bc2002_g11677.t1
OG0008949	bc2001_g399.t1, bc2001_g10786.t1	bc2002_g11674.t1
OG0008950	bc2001_g412.t1	bc2002_g11663.t1
OG0008951	bc2001_g10710.t1, bc2001_g419.t1	bc2002_g11656.t1
OG0008952	bc2001_g447.t1, bc2001_g12481.t1	bc2002_g11627.t1
OG0008953	bc2001_g459.t1, bc2001_g454.t1	bc2002_g10294.t1
OG0008954	bc2001_g455.t1, bc2001_g460.t1	bc2002_g10293.t1
OG0008955	bc2001_g18800.t1, bc2001_g489.t1	bc2002_g1605.t1
OG0008956	bc2001_g503.t1	bc2002_g1618.t2
OG0008957	bc2001_g506.t1	bc2002_g1621.t2, bc2002_g1621.t1
OG0008958	bc2001_g508.t2, bc2001_g508.t1	bc2002_g1623.t1
OG0008959	bc2001_g512.t1	bc2002_g1627.t1
OG0008960	bc2001_g530.t1	bc2002_g16500.t1
OG0008961	bc2001_g540.t1	bc2002_g16508.t1
OG0008962	bc2001_g544.t2, bc2001_g544.t1	bc2002_g16528.t1
OG0008963	bc2001_g13297.t1, bc2001_g557.t1	bc2002_g15365.t1
OG0008964	bc2001_g3327.t1, bc2001_g566.t1	bc2002_g16593.t1
OG0008965	bc2001_g591.t1, bc2001_g4309.t1	bc2002_g16617.t1
OG0008966	bc2001_g593.t1	bc2002_g1643.t1
OG0008967	bc2001_g613.t1	bc2002_g1661.t1, bc2002_g8168.t1
OG0008968	bc2001_g9486.t1, bc2001_g616.t1	bc2002_g9755.t1
OG0008969	bc2001_g630.t1	bc2002_g1676.t1
OG0008970	bc2001_g633.t1	bc2002_g1679.t1
OG0008971	bc2001_g647.t1	bc2002_g1692.t1
OG0008972	bc2001_g648.t1, bc2001_g648.t2	bc2002_g1693.t1
OG0008973	bc2001_g654.t1	bc2002_g1699.t1
OG0008974	bc2001_g681.t1, bc2001_g6830.t1	bc2002_g4028.t1
OG0008975	bc2001_g682.t1	bc2002_g4029.t1, bc2002_g3274.t1
OG0008976	bc2001_g683.t1	bc2002_g4030.t1, bc2002_g12297.t1
OG0008977	bc2001_g684.t1	bc2002_g4031.t1, bc2002_g8169.t1
OG0008978	bc2001_g689.t1, bc2001_g18945.t1	bc2002_g4037.t1
OG0008979	bc2001_g691.t1, bc2001_g10124.t1	bc2002_g4039.t1
OG0008980	bc2001_g694.t1, bc2001_g694.t2	bc2002_g4042.t1
OG0008982	bc2001_g15871.t1, bc2001_g715.t1	bc2002_g895.t1
OG0008983	bc2001_g725.t1	bc2002_g4080.t1, bc2002_g4730.t1
OG0008984	bc2001_g743.t1	bc2002_g1339.t1, bc2002_g5572.t1
OG0008985	bc2001_g2643.t1, bc2001_g752.t1	bc2002_g14830.t1
OG0008986	bc2001_g765.t1	bc2002_g2079.t1, bc2002_g4122.t1
OG0008987	bc2001_g782.t1, bc2001_g17247.t1	bc2002_g7875.t1
OG0008988	bc2001_g15485.t1, bc2001_g789.t1	bc2002_g1585.t1
OG0008989	bc2001_g801.t1, bc2001_g881.t1	bc2002_g11322.t1
OG0008990	bc2001_g831.t1	bc2002_g11291.t1
OG0008991	bc2001_g842.t1, bc2001_g3720.t1	bc2002_g11281.t1
OG0008992	bc2001_g846.t1, bc2001_g846.t2	bc2002_g11277.t1
OG0008993	bc2001_g852.t2, bc2001_g852.t1	bc2002_g11271.t1
OG0008994	bc2001_g854.t1	bc2002_g11269.t1
OG0008995	bc2001_g856.t1	bc2002_g11267.t1
OG0008996	bc2001_g858.t1	bc2002_g11263.t1
