Orthogroup	acastellanii_braker	bc2002_braker
OG0003219	acastellanii_g7569.t1	bc2002_g2641.t1
OG0003220	acastellanii_g2147.t1, acastellanii_g7586.t1	bc2002_g19201.t1
OG0003221	acastellanii_g7498.t1	bc2002_g4165.t2, bc2002_g4165.t1
OG0003222	acastellanii_g111.t1, acastellanii_g7491.t1	bc2002_g10818.t2, bc2002_g10818.t1
OG0003223	acastellanii_g7398.t2, acastellanii_g7398.t1	bc2002_g15554.t1
OG0003224	acastellanii_g2835.t1, acastellanii_g7404.t1	bc2002_g9414.t1
OG0003225	acastellanii_g7419.t1	bc2002_g10583.t1
OG0003226	acastellanii_g7432.t1	bc2002_g14306.t1
OG0003227	acastellanii_g7471.t1, acastellanii_g7471.t2	bc2002_g9515.t1
OG0003228	acastellanii_g7472.t1	bc2002_g6701.t1
OG0003229	acastellanii_g7368.t1	bc2002_g16801.t1
OG0003230	acastellanii_g7322.t2, acastellanii_g7322.t1	bc2002_g6678.t1
OG0003231	acastellanii_g1186.t1, acastellanii_g7300.t1	bc2002_g2779.t1
OG0003232	acastellanii_g7241.t1	bc2002_g5815.t2, bc2002_g5815.t1
OG0003233	acastellanii_g7237.t1, acastellanii_g7237.t2	bc2002_g7821.t1
OG0003234	acastellanii_g6989.t2, acastellanii_g6989.t1	bc2002_g9474.t1
OG0003235	acastellanii_g6997.t1	bc2002_g4233.t1
OG0003236	acastellanii_g698.t1, acastellanii_g7005.t1	bc2002_g2184.t1
OG0003239	acastellanii_g7013.t1, acastellanii_g7013.t2	bc2002_g8817.t1
OG0003240	acastellanii_g7024.t1, acastellanii_g7024.t2	bc2002_g18941.t1
OG0003241	acastellanii_g7040.t1	bc2002_g9812.t1
OG0003242	acastellanii_g7041.t1	bc2002_g3862.t1
OG0003243	acastellanii_g7052.t1	bc2002_g15465.t1
OG0003244	acastellanii_g7062.t1, acastellanii_g7062.t2	bc2002_g1052.t1
OG0003245	acastellanii_g7080.t1	bc2002_g12909.t1
OG0003246	acastellanii_g7101.t2, acastellanii_g7101.t1	bc2002_g16124.t1
OG0003247	acastellanii_g7103.t3, acastellanii_g7103.t2, acastellanii_g7103.t1	bc2002_g17963.t1
OG0003248	acastellanii_g7105.t1	bc2002_g17907.t1
OG0003249	acastellanii_g7122.t1	bc2002_g8867.t1
OG0003250	acastellanii_g7123.t1	bc2002_g883.t1
OG0003251	acastellanii_g7134.t1	bc2002_g16481.t1
OG0003252	acastellanii_g7139.t1	bc2002_g17817.t1
OG0003253	acastellanii_g7147.t1	bc2002_g746.t1
OG0003254	acastellanii_g7149.t1, acastellanii_g7149.t2	bc2002_g120.t1
OG0003255	acastellanii_g7152.t2, acastellanii_g7152.t1	bc2002_g6297.t1
OG0003256	acastellanii_g3673.t1, acastellanii_g3686.t1, acastellanii_g7168.t1	bc2002_g13497.t1
OG0003258	acastellanii_g2138.t1, acastellanii_g7192.t1	bc2002_g774.t1
OG0003260	acastellanii_g7205.t2, acastellanii_g7205.t1	bc2002_g11893.t1
OG0003261	acastellanii_g7214.t1	bc2002_g150.t2, bc2002_g150.t1
OG0003262	acastellanii_g6975.t1, acastellanii_g370.t1	bc2002_g17393.t1
OG0003263	acastellanii_g364.t1, acastellanii_g6980.t1	bc2002_g4221.t1
OG0003264	acastellanii_g6932.t1, acastellanii_g459.t1, acastellanii_g6370.t1	bc2002_g7746.t1
OG0003265	acastellanii_g6787.t2, acastellanii_g6787.t1	bc2002_g18167.t1
OG0003266	acastellanii_g6827.t1, acastellanii_g6827.t2	bc2002_g8669.t1
OG0003267	acastellanii_g6851.t1	bc2002_g16206.t1
OG0003268	acastellanii_g6862.t1	bc2002_g6875.t1
OG0003270	acastellanii_g6728.t1	bc2002_g15951.t1
OG0003271	acastellanii_g6731.t1	bc2002_g17195.t1
OG0003273	acastellanii_g6749.t1	bc2002_g16285.t1
OG0003274	acastellanii_g6756.t2, acastellanii_g6756.t1	bc2002_g2067.t2, bc2002_g2067.t1
OG0003275	acastellanii_g6015.t1	bc2002_g5803.t1
OG0003276	acastellanii_g6034.t1	bc2002_g6655.t1
OG0003278	acastellanii_g6046.t2, acastellanii_g6046.t1	bc2002_g9369.t1
OG0003279	acastellanii_g6055.t1	bc2002_g10134.t1
OG0003280	acastellanii_g6067.t1	bc2002_g11666.t1
OG0003281	acastellanii_g6069.t1	bc2002_g17286.t1
OG0003282	acastellanii_g6101.t2, acastellanii_g6101.t1	bc2002_g18123.t1
OG0003284	acastellanii_g6128.t1	bc2002_g19755.t1
OG0003285	acastellanii_g6132.t1	bc2002_g16750.t1
OG0003286	acastellanii_g6133.t2, acastellanii_g6133.t1	bc2002_g7669.t1
OG0003287	acastellanii_g6149.t1, acastellanii_g6149.t2	bc2002_g16739.t1
OG0003288	acastellanii_g6157.t1	bc2002_g36.t2, bc2002_g36.t1
OG0003289	acastellanii_g6175.t1	bc2002_g18023.t1
OG0003290	acastellanii_g6183.t1	bc2002_g11668.t1
OG0003291	acastellanii_g6184.t1	bc2002_g4628.t1
OG0003293	acastellanii_g4466.t1, acastellanii_g6281.t1	bc2002_g6903.t1
OG0003294	acastellanii_g6286.t2, acastellanii_g6286.t1	bc2002_g15955.t1
OG0003295	acastellanii_g6310.t1	bc2002_g8761.t1
OG0003296	acastellanii_g6311.t1	bc2002_g12167.t1
OG0003297	acastellanii_g6323.t1	bc2002_g6648.t1
OG0003298	acastellanii_g6337.t1, acastellanii_g6337.t2	bc2002_g3797.t1
OG0003299	acastellanii_g6342.t1	bc2002_g884.t1
OG0003301	acastellanii_g6349.t2, acastellanii_g6349.t1	bc2002_g18755.t1
OG0003302	acastellanii_g6350.t1	bc2002_g18184.t2, bc2002_g18184.t1
OG0003303	acastellanii_g6352.t1	bc2002_g5062.t1, bc2002_g10604.t1
OG0003304	acastellanii_g6360.t1	bc2002_g12447.t1
OG0003305	acastellanii_g6378.t2, acastellanii_g6378.t1	bc2002_g4684.t1
OG0003306	acastellanii_g6387.t1, acastellanii_g6387.t2	bc2002_g18750.t1
OG0003307	acastellanii_g6403.t1	bc2002_g407.t1
OG0003308	acastellanii_g6409.t2, acastellanii_g6409.t1	bc2002_g7546.t1
OG0003309	acastellanii_g6416.t1	bc2002_g15378.t1
OG0003311	acastellanii_g6426.t1	bc2002_g15475.t1, bc2002_g15475.t2
OG0003312	acastellanii_g6443.t1	bc2002_g7280.t1
OG0003314	acastellanii_g6461.t1, acastellanii_g6461.t2	bc2002_g142.t1
OG0003315	acastellanii_g6463.t1	bc2002_g13347.t1
OG0003316	acastellanii_g6468.t1, acastellanii_g6469.t1	bc2002_g15807.t1
OG0003317	acastellanii_g6470.t1, acastellanii_g6470.t2	bc2002_g17610.t1
OG0003318	acastellanii_g5915.t1, acastellanii_g6485.t1	bc2002_g15742.t1
OG0003319	acastellanii_g6491.t1, acastellanii_g6491.t2	bc2002_g18151.t1
OG0003320	acastellanii_g6563.t1, acastellanii_g6563.t2	bc2002_g6971.t1
OG0003321	acastellanii_g6571.t1	bc2002_g9464.t1
OG0003322	acastellanii_g6577.t1	bc2002_g15943.t1
OG0003323	acastellanii_g6580.t1	bc2002_g11370.t1
OG0003324	acastellanii_g6592.t1	bc2002_g16834.t1
OG0003325	acastellanii_g6625.t1, acastellanii_g6625.t2	bc2002_g9725.t1
OG0003326	acastellanii_g6641.t1, acastellanii_g6641.t2	bc2002_g11591.t1
OG0003327	acastellanii_g6663.t1	bc2002_g4489.t1
OG0003329	acastellanii_g5969.t1	bc2002_g8956.t1, bc2002_g5279.t1
OG0003330	acastellanii_g5970.t1, acastellanii_g5083.t1	bc2002_g14260.t1
OG0003331	acastellanii_g5886.t2, acastellanii_g5886.t1	bc2002_g5516.t1
OG0003332	acastellanii_g5820.t1	bc2002_g8540.t1
OG0003333	acastellanii_g5830.t1, acastellanii_g5830.t2	bc2002_g3500.t1
OG0003334	acastellanii_g5862.t1, acastellanii_g5864.t1	bc2002_g8869.t1
OG0003335	acastellanii_g5865.t1, acastellanii_g5865.t2	bc2002_g13714.t1
OG0003336	acastellanii_g5868.t2, acastellanii_g5868.t1	bc2002_g10136.t1
OG0003337	acastellanii_g5699.t1, acastellanii_g3752.t1	bc2002_g10974.t1
OG0003338	acastellanii_g5707.t1	bc2002_g8743.t1
OG0003339	acastellanii_g5770.t1	bc2002_g9540.t1
OG0003340	acastellanii_g5775.t1, acastellanii_g5775.t2	bc2002_g3542.t1
OG0003341	acastellanii_g5786.t1	bc2002_g8019.t1
OG0003342	acastellanii_g5686.t1	bc2002_g1950.t1, bc2002_g1950.t2
OG0003343	acastellanii_g5513.t1	bc2002_g1986.t1
OG0003344	acastellanii_g5537.t1, acastellanii_g5537.t2	bc2002_g9669.t1
OG0003345	acastellanii_g5543.t2, acastellanii_g5543.t1	bc2002_g15272.t2, bc2002_g15272.t1
OG0003347	acastellanii_g5595.t2, acastellanii_g5595.t1	bc2002_g19231.t1
OG0003348	acastellanii_g5605.t1	bc2002_g4694.t1, bc2002_g4694.t2
OG0003349	acastellanii_g5611.t1	bc2002_g17287.t1
OG0003350	acastellanii_g5622.t1, acastellanii_g5622.t2	bc2002_g1715.t2, bc2002_g1715.t1
OG0003351	acastellanii_g5630.t1, acastellanii_g864.t1	bc2002_g2516.t1
OG0003352	acastellanii_g5633.t1	bc2002_g14660.t1, bc2002_g14661.t1
OG0003353	acastellanii_g5647.t1	bc2002_g8813.t1
OG0003354	acastellanii_g5656.t1	bc2002_g13461.t1
OG0003355	acastellanii_g5674.t1	bc2002_g17506.t1, bc2002_g17506.t2
OG0003356	acastellanii_g3655.t1, acastellanii_g5480.t1	bc2002_g20072.t1
OG0003357	acastellanii_g5459.t1, acastellanii_g212.t1	bc2002_g5413.t1
OG0003358	acastellanii_g5460.t1	bc2002_g15998.t1
OG0003359	acastellanii_g5462.t2, acastellanii_g5462.t1	bc2002_g7307.t1
OG0003360	acastellanii_g5452.t1	bc2002_g10769.t1
OG0003361	acastellanii_g5436.t1	bc2002_g5741.t1
OG0003362	acastellanii_g5439.t1	bc2002_g14258.t2, bc2002_g14258.t1
OG0003363	acastellanii_g5448.t1	bc2002_g19331.t1, bc2002_g19385.t1
OG0003364	acastellanii_g5408.t1, acastellanii_g5408.t2	bc2002_g16825.t1
OG0003365	acastellanii_g5397.t2, acastellanii_g5397.t1	bc2002_g14004.t1
OG0003366	acastellanii_g5398.t1	bc2002_g4687.t1
OG0003367	acastellanii_g5245.t1	bc2002_g1975.t1
OG0003368	acastellanii_g5266.t1	bc2002_g4786.t1
OG0003369	acastellanii_g5293.t1	bc2002_g11888.t1
OG0003371	acastellanii_g5348.t1	bc2002_g3298.t1
OG0003373	acastellanii_g5232.t1, acastellanii_g4762.t1	bc2002_g16377.t1
OG0003374	acastellanii_g5213.t1	bc2002_g4406.t1
OG0003375	acastellanii_g5110.t1	bc2002_g7905.t1, bc2002_g7905.t2
OG0003376	acastellanii_g4913.t1, acastellanii_g5135.t1	bc2002_g8009.t1
OG0003377	acastellanii_g5137.t1	bc2002_g7981.t1
OG0003379	acastellanii_g5159.t1	bc2002_g11958.t1
OG0003380	acastellanii_g5168.t2, acastellanii_g5168.t1	bc2002_g16136.t1
OG0003381	acastellanii_g5183.t1	bc2002_g11009.t1
OG0003382	acastellanii_g5184.t1	bc2002_g16103.t1
OG0003383	acastellanii_g5186.t1, acastellanii_g5186.t2	bc2002_g16130.t1
OG0003384	acastellanii_g5187.t1, acastellanii_g5187.t2	bc2002_g16129.t1
OG0003385	acastellanii_g5084.t1	bc2002_g13311.t1
OG0003386	acastellanii_g4919.t1	bc2002_g10557.t1
OG0003387	acastellanii_g4854.t1	bc2002_g10982.t1, bc2002_g10982.t2
OG0003388	acastellanii_g4873.t1	bc2002_g6.t1
OG0003389	acastellanii_g4882.t2, acastellanii_g4882.t1	bc2002_g4696.t1
OG0003390	acastellanii_g4912.t1, acastellanii_g606.t1	bc2002_g10755.t1
OG0003391	acastellanii_g4795.t1	bc2002_g9774.t1
OG0003392	acastellanii_g4810.t1	bc2002_g18181.t1
OG0003393	acastellanii_g4811.t2, acastellanii_g4811.t1	bc2002_g9789.t1
OG0003394	acastellanii_g4812.t1	bc2002_g11052.t2
OG0003395	acastellanii_g4663.t2, acastellanii_g4663.t1	bc2002_g19344.t1
OG0003396	acastellanii_g4693.t1, acastellanii_g4693.t2	bc2002_g2254.t1
OG0003397	acastellanii_g4714.t1	bc2002_g17603.t1
OG0003398	acastellanii_g4724.t1	bc2002_g994.t1
OG0003399	acastellanii_g4741.t1	bc2002_g4189.t1
OG0003401	acastellanii_g4542.t1	bc2002_g17472.t1
OG0003402	acastellanii_g4573.t1, acastellanii_g4573.t2	bc2002_g18120.t1
OG0003404	acastellanii_g4588.t1	bc2002_g8008.t1, bc2002_g8008.t2
OG0003405	acastellanii_g4510.t2, acastellanii_g3177.t1	bc2002_g1953.t1
OG0003406	acastellanii_g4481.t1	bc2002_g16025.t3
OG0003407	acastellanii_g4468.t1	bc2002_g13504.t1
OG0003408	acastellanii_g4391.t1, acastellanii_g576.t1	bc2002_g16846.t1
OG0003409	acastellanii_g4393.t1, acastellanii_g4393.t2	bc2002_g20061.t1
OG0003410	acastellanii_g4414.t1	bc2002_g2357.t1
OG0003411	acastellanii_g4417.t1, acastellanii_g4417.t2	bc2002_g13011.t1
OG0003412	acastellanii_g4443.t1	bc2002_g10229.t1, bc2002_g10229.t2
OG0003413	acastellanii_g4464.t2, acastellanii_g4464.t1	bc2002_g9672.t1
OG0003414	acastellanii_g4369.t1	bc2002_g7097.t1
OG0003415	acastellanii_g4019.t1, acastellanii_g4019.t2	bc2002_g7499.t1
OG0003417	acastellanii_g4030.t1	bc2002_g2375.t1
OG0003419	acastellanii_g4045.t1, acastellanii_g4045.t2	bc2002_g3462.t1
OG0003420	acastellanii_g4054.t1, acastellanii_g4052.t1	bc2002_g2143.t1
OG0003421	acastellanii_g4081.t2, acastellanii_g4081.t1	bc2002_g2978.t1
OG0003422	acastellanii_g4124.t1	bc2002_g14748.t1
OG0003423	acastellanii_g4148.t1	bc2002_g15568.t1
OG0003424	acastellanii_g4153.t1	bc2002_g2170.t1
OG0003425	acastellanii_g4156.t3, acastellanii_g3647.t1	bc2002_g16695.t1
OG0003426	acastellanii_g4170.t1	bc2002_g12691.t1
OG0003427	acastellanii_g4172.t1	bc2002_g2325.t1
OG0003428	acastellanii_g4173.t1	bc2002_g3503.t1
OG0003429	acastellanii_g4185.t1	bc2002_g2185.t1
OG0003430	acastellanii_g4198.t2, acastellanii_g4198.t1	bc2002_g17622.t1
OG0003431	acastellanii_g4215.t1, acastellanii_g4215.t2	bc2002_g16008.t1
OG0003432	acastellanii_g4223.t2, acastellanii_g4223.t1	bc2002_g14203.t1
OG0003433	acastellanii_g4231.t1	bc2002_g7826.t1
OG0003434	acastellanii_g4232.t1	bc2002_g4846.t1
OG0003435	acastellanii_g4237.t1	bc2002_g7761.t1
OG0003436	acastellanii_g4255.t1	bc2002_g3280.t1
OG0003437	acastellanii_g4271.t1	bc2002_g11853.t1
OG0003438	acastellanii_g4286.t1	bc2002_g3190.t1
OG0003439	acastellanii_g4290.t2, acastellanii_g4290.t1	bc2002_g4411.t1
OG0003440	acastellanii_g4345.t1	bc2002_g6647.t1
OG0003441	acastellanii_g3973.t1	bc2002_g12678.t1
OG0003442	acastellanii_g3982.t1	bc2002_g10683.t1
OG0003443	acastellanii_g3985.t1, acastellanii_g3985.t2	bc2002_g784.t1
OG0003444	acastellanii_g3943.t1	bc2002_g18475.t1
OG0003445	acastellanii_g3950.t1	bc2002_g17717.t1
OG0003446	acastellanii_g3880.t1	bc2002_g18307.t1
OG0003447	acastellanii_g3884.t1	bc2002_g19812.t1
OG0003448	acastellanii_g3893.t2, acastellanii_g3893.t1	bc2002_g19925.t1
OG0003449	acastellanii_g3900.t2, acastellanii_g3900.t1	bc2002_g5199.t1
OG0003450	acastellanii_g3901.t2, acastellanii_g3901.t1	bc2002_g10157.t1
OG0003451	acastellanii_g3903.t1	bc2002_g5198.t1
OG0003452	acastellanii_g3904.t1	bc2002_g19551.t1
OG0003453	acastellanii_g3762.t1	bc2002_g18156.t1
OG0003454	acastellanii_g3766.t2, acastellanii_g3766.t1	bc2002_g2931.t1
OG0003455	acastellanii_g3791.t1	bc2002_g7793.t1
OG0003456	acastellanii_g3822.t3	bc2002_g2903.t1
OG0003457	acastellanii_g3826.t1	bc2002_g7004.t1
OG0003458	acastellanii_g3829.t1, acastellanii_g3829.t2	bc2002_g17601.t1
OG0003460	acastellanii_g3854.t2, acastellanii_g3854.t1	bc2002_g19730.t1
OG0003462	acastellanii_g3642.t1	bc2002_g14523.t1
OG0003463	acastellanii_g3645.t1	bc2002_g7272.t1
OG0003464	acastellanii_g3657.t1	bc2002_g7138.t1
OG0003465	acastellanii_g3636.t1, acastellanii_g3636.t2	bc2002_g12573.t1
OG0003467	acastellanii_g3504.t1	bc2002_g12369.t1
OG0003468	acastellanii_g3506.t1	bc2002_g3212.t2, bc2002_g3212.t1
OG0003469	acastellanii_g3508.t1	bc2002_g15937.t1
OG0003470	acastellanii_g3531.t1	bc2002_g4685.t1
OG0003471	acastellanii_g3551.t1, acastellanii_g3551.t2	bc2002_g4153.t1
OG0003472	acastellanii_g3556.t1, acastellanii_g3560.t1	bc2002_g4806.t1
OG0003473	acastellanii_g3574.t1	bc2002_g744.t1
OG0003474	acastellanii_g3575.t1, acastellanii_g3575.t2	bc2002_g6993.t1
OG0003475	acastellanii_g3451.t1, acastellanii_g3451.t2	bc2002_g19860.t1
OG0003476	acastellanii_g3476.t1	bc2002_g14267.t1
OG0003477	acastellanii_g3486.t1	bc2002_g9412.t1
OG0003478	acastellanii_g3490.t1, acastellanii_g412.t1	bc2002_g13243.t1
OG0003479	acastellanii_g1094.t1, acastellanii_g3495.t1	bc2002_g17737.t1
OG0003480	acastellanii_g3342.t1	bc2002_g10400.t1
OG0003481	acastellanii_g3376.t1	bc2002_g12635.t1
OG0003482	acastellanii_g3393.t1	bc2002_g16894.t1
OG0003483	acastellanii_g3321.t1	bc2002_g15785.t1
OG0003484	acastellanii_g3320.t2, acastellanii_g3320.t1	bc2002_g8970.t1
OG0003485	acastellanii_g3308.t2, acastellanii_g3308.t1	bc2002_g2541.t1
OG0003487	acastellanii_g3271.t1	bc2002_g2029.t1
OG0003488	acastellanii_g3278.t1	bc2002_g12222.t1
OG0003489	acastellanii_g3284.t1	bc2002_g16370.t1
OG0003490	acastellanii_g3291.t1, acastellanii_g3291.t2	bc2002_g3880.t1
OG0003491	acastellanii_g3222.t1	bc2002_g10285.t1
OG0003492	acastellanii_g2958.t1	bc2002_g17476.t1
OG0003493	acastellanii_g2959.t1, acastellanii_g2959.t2	bc2002_g13790.t1
OG0003494	acastellanii_g3001.t1	bc2002_g9133.t1
OG0003495	acastellanii_g3020.t1	bc2002_g14309.t1
OG0003496	acastellanii_g3050.t1, acastellanii_g3050.t2	bc2002_g17443.t1
OG0003497	acastellanii_g3051.t1	bc2002_g17440.t1
OG0003498	acastellanii_g3069.t1	bc2002_g4915.t2, bc2002_g4915.t1
OG0003499	acastellanii_g3074.t1	bc2002_g18108.t1
OG0003500	acastellanii_g3083.t1	bc2002_g2909.t1
OG0003501	acastellanii_g3092.t1	bc2002_g17510.t1
OG0003503	acastellanii_g3103.t1	bc2002_g16895.t1
OG0003504	acastellanii_g3105.t2, acastellanii_g3105.t1	bc2002_g15958.t1
OG0003505	acastellanii_g3114.t2, acastellanii_g3114.t1	bc2002_g7803.t1
OG0003506	acastellanii_g3135.t2, acastellanii_g3135.t1	bc2002_g11408.t1
OG0003507	acastellanii_g3137.t1	bc2002_g4219.t1
OG0003508	acastellanii_g3161.t1	bc2002_g17256.t1
OG0003509	acastellanii_g3162.t1	bc2002_g5867.t1
OG0003510	acastellanii_g3170.t1	bc2002_g14527.t1
OG0003511	acastellanii_g3172.t1	bc2002_g7543.t1
OG0003513	acastellanii_g2861.t1	bc2002_g16451.t1
OG0003514	acastellanii_g2869.t1	bc2002_g8756.t1
OG0003515	acastellanii_g2905.t1, acastellanii_g2905.t2	bc2002_g12610.t2, bc2002_g12610.t1
OG0003516	acastellanii_g2912.t1	bc2002_g7410.t1
OG0003517	acastellanii_g2916.t2, acastellanii_g2916.t1	bc2002_g78.t1
OG0003518	acastellanii_g2946.t1, acastellanii_g2946.t2	bc2002_g14759.t1
OG0003519	acastellanii_g2844.t1, acastellanii_g1292.t1, acastellanii_g1292.t2	bc2002_g289.t1
OG0003521	acastellanii_g2787.t2, acastellanii_g2787.t1	bc2002_g12207.t2, bc2002_g12207.t1
OG0003522	acastellanii_g2789.t1	bc2002_g4704.t1
OG0003523	acastellanii_g2709.t1	bc2002_g9085.t2, bc2002_g9085.t1
OG0003525	acastellanii_g2756.t1, acastellanii_g2756.t3	bc2002_g123.t1
OG0003526	acastellanii_g2756.t2	bc2002_g7974.t2, bc2002_g7974.t1
OG0003527	acastellanii_g2770.t1	bc2002_g19285.t1
OG0003528	acastellanii_g2693.t1	bc2002_g18802.t1, bc2002_g18802.t2
OG0003529	acastellanii_g2660.t1	bc2002_g1008.t1, bc2002_g1130.t1
OG0003530	acastellanii_g2661.t1	bc2002_g18865.t1
OG0003531	acastellanii_g2438.t1	bc2002_g16193.t1
OG0003532	acastellanii_g2471.t1, acastellanii_g2471.t2	bc2002_g12080.t1
OG0003533	acastellanii_g2490.t1	bc2002_g9853.t1
OG0003534	acastellanii_g2504.t1, acastellanii_g1246.t1	bc2002_g20022.t1
OG0003535	acastellanii_g2506.t1, acastellanii_g1247.t1	bc2002_g15477.t1
OG0003536	acastellanii_g1435.t1, acastellanii_g2522.t1, acastellanii_g1250.t1, acastellanii_g1250.t2	bc2002_g15464.t1
OG0003537	acastellanii_g2533.t1, acastellanii_g2533.t2	bc2002_g17629.t1
OG0003538	acastellanii_g2553.t1	bc2002_g15982.t1
OG0003539	acastellanii_g2556.t1	bc2002_g13262.t1
OG0003540	acastellanii_g2629.t1, acastellanii_g2626.t1	bc2002_g932.t1
OG0003541	acastellanii_g1103.t1, acastellanii_g2394.t1	bc2002_g18813.t1
OG0003542	acastellanii_g2374.t1, acastellanii_g2374.t2	bc2002_g9415.t1
OG0003543	acastellanii_g2326.t1	bc2002_g9455.t1
OG0003544	acastellanii_g2302.t1, acastellanii_g2302.t2	bc2002_g2891.t1
OG0003545	acastellanii_g2285.t1	bc2002_g3941.t1
OG0003546	acastellanii_g1784.t2, acastellanii_g1784.t1	bc2002_g8030.t1, bc2002_g8029.t1
OG0003547	acastellanii_g1786.t1	bc2002_g14378.t1
OG0003548	acastellanii_g1860.t1, acastellanii_g1847.t2, acastellanii_g1847.t1	bc2002_g1729.t1
OG0003549	acastellanii_g1872.t1	bc2002_g5560.t2, bc2002_g5560.t1, bc2002_g5560.t3
OG0003550	acastellanii_g1907.t2, acastellanii_g1907.t1	bc2002_g16913.t1
OG0003551	acastellanii_g1923.t1	bc2002_g10168.t2, bc2002_g10168.t1
OG0003552	acastellanii_g1924.t1	bc2002_g8006.t1
OG0003553	acastellanii_g1925.t1	bc2002_g11230.t1
OG0003554	acastellanii_g1933.t1	bc2002_g5654.t1
OG0003555	acastellanii_g1940.t1	bc2002_g13909.t1
OG0003556	acastellanii_g1942.t1, acastellanii_g1068.t1	bc2002_g19214.t1, bc2002_g19214.t2
OG0003557	acastellanii_g1969.t1	bc2002_g20028.t1
OG0003559	acastellanii_g2010.t1	bc2002_g16611.t2, bc2002_g16611.t1
OG0003560	acastellanii_g2039.t2, acastellanii_g2039.t1	bc2002_g11410.t1
OG0003561	acastellanii_g2040.t2, acastellanii_g2040.t1	bc2002_g11912.t1
OG0003562	acastellanii_g2046.t1	bc2002_g14009.t1
OG0003563	acastellanii_g2053.t1	bc2002_g286.t1
OG0003564	acastellanii_g2056.t1	bc2002_g18875.t1
OG0003565	acastellanii_g2078.t1	bc2002_g11504.t1
OG0003566	acastellanii_g2084.t1, acastellanii_g2084.t2	bc2002_g16369.t1
OG0003568	acastellanii_g2164.t1	bc2002_g11839.t1
OG0003569	acastellanii_g2175.t1	bc2002_g16910.t1
OG0003570	acastellanii_g2192.t2, acastellanii_g2192.t1	bc2002_g463.t1
OG0003572	acastellanii_g2245.t1	bc2002_g19544.t1
OG0003573	acastellanii_g1597.t1, acastellanii_g2274.t1	bc2002_g19799.t1
OG0003574	acastellanii_g2281.t1	bc2002_g17837.t1
OG0003575	acastellanii_g1763.t1	bc2002_g19461.t1
OG0003576	acastellanii_g1743.t1, acastellanii_g1743.t2	bc2002_g12221.t1
OG0003577	acastellanii_g1750.t1	bc2002_g4412.t2, bc2002_g4412.t1
OG0003578	acastellanii_g1694.t1, acastellanii_g906.t1	bc2002_g8639.t1
OG0003579	acastellanii_g1612.t2, acastellanii_g1612.t1	bc2002_g9647.t1
OG0003580	acastellanii_g1474.t2, acastellanii_g1474.t1	bc2002_g9245.t1
OG0003581	acastellanii_g1508.t1, acastellanii_g1507.t1	bc2002_g6683.t1
OG0003582	acastellanii_g1520.t2, acastellanii_g1520.t1	bc2002_g12185.t1
OG0003584	acastellanii_g1456.t1, acastellanii_g1456.t2	bc2002_g18122.t1
OG0003585	acastellanii_g1395.t1, acastellanii_g586.t1	bc2002_g6958.t1
OG0003586	acastellanii_g1390.t1	bc2002_g9018.t1
OG0003587	acastellanii_g1323.t1, acastellanii_g1323.t2	bc2002_g4887.t1
OG0003589	acastellanii_g1366.t1	bc2002_g10919.t1
OG0003590	acastellanii_g1312.t1	bc2002_g3257.t1
OG0003591	acastellanii_g1281.t1	bc2002_g9465.t1
OG0003592	acastellanii_g1294.t2, acastellanii_g1294.t1	bc2002_g1804.t1
OG0003594	acastellanii_g1218.t1	bc2002_g15669.t1
OG0003595	acastellanii_g1198.t1	bc2002_g16267.t1
OG0003596	acastellanii_g1199.t1	bc2002_g5402.t1
OG0003597	acastellanii_g1200.t2, acastellanii_g1200.t1	bc2002_g18399.t1
OG0003598	acastellanii_g1114.t1	bc2002_g4414.t1
OG0003599	acastellanii_g1125.t1	bc2002_g2249.t1
OG0003600	acastellanii_g1141.t1	bc2002_g13853.t1
OG0003601	acastellanii_g1147.t1	bc2002_g10295.t1
OG0003602	acastellanii_g1165.t1	bc2002_g20060.t1
OG0003603	acastellanii_g1064.t1	bc2002_g18384.t1
OG0003604	acastellanii_g1081.t1	bc2002_g8455.t1
OG0003605	acastellanii_g938.t1	bc2002_g8646.t1
OG0003606	acastellanii_g944.t1, acastellanii_g944.t2	bc2002_g17547.t1
OG0003607	acastellanii_g951.t1	bc2002_g6660.t1
OG0003609	acastellanii_g727.t1	bc2002_g6709.t1
OG0003610	acastellanii_g757.t1	bc2002_g16324.t1
OG0003611	acastellanii_g759.t1, acastellanii_g758.t1	bc2002_g13903.t1
OG0003612	acastellanii_g766.t1	bc2002_g6991.t1
OG0003613	acastellanii_g773.t1	bc2002_g7980.t1
OG0003614	acastellanii_g793.t1	bc2002_g14667.t1
OG0003615	acastellanii_g795.t2, acastellanii_g795.t1	bc2002_g2252.t1
OG0003616	acastellanii_g796.t1	bc2002_g16271.t1
OG0003617	acastellanii_g802.t1	bc2002_g13729.t1
OG0003618	acastellanii_g812.t1	bc2002_g2639.t1
