Orthogroup	acastellanii_braker	bc2001_braker
OG0002931	acastellanii_g11447.t1	bc2001_g5695.t2, bc2001_g5695.t1
OG0002932	acastellanii_g11462.t1	bc2001_g5781.t1
OG0002933	acastellanii_g11468.t1	bc2001_g34.t1
OG0002934	acastellanii_g11475.t1	bc2001_g8450.t1
OG0002935	acastellanii_g11478.t1	bc2001_g12882.t1
OG0002937	acastellanii_g11484.t1	bc2001_g1458.t1
OG0002938	acastellanii_g11488.t1	bc2001_g13207.t2
OG0002940	acastellanii_g5880.t1, acastellanii_g11492.t1	bc2001_g7571.t1
OG0002941	acastellanii_g5881.t1, acastellanii_g11493.t1	bc2001_g10344.t1
OG0002942	acastellanii_g276.t1, acastellanii_g11386.t1	bc2001_g7821.t1
OG0002943	acastellanii_g11331.t1	bc2001_g545.t2, bc2001_g545.t1
OG0002944	acastellanii_g11340.t1	bc2001_g13948.t1, bc2001_g13948.t2
OG0002945	acastellanii_g9084.t1, acastellanii_g11304.t1	bc2001_g17.t1, bc2001_g17.t2
OG0002946	acastellanii_g11255.t1	bc2001_g4337.t1
OG0002947	acastellanii_g9805.t1	bc2001_g6023.t1
OG0002948	acastellanii_g11190.t1	bc2001_g826.t1
OG0002949	acastellanii_g1467.t1, acastellanii_g11210.t2, acastellanii_g11210.t1	bc2001_g8576.t1
OG0002950	acastellanii_g11232.t1	bc2001_g16808.t1
OG0002951	acastellanii_g11239.t1, acastellanii_g11239.t2	bc2001_g7133.t2, bc2001_g7133.t1
OG0002953	acastellanii_g11156.t1, acastellanii_g7428.t1	bc2001_g10514.t1
OG0002954	acastellanii_g4436.t2, acastellanii_g4436.t1, acastellanii_g10945.t1	bc2001_g1856.t1
OG0002955	acastellanii_g10970.t1, acastellanii_g10967.t1	bc2001_g44.t1
OG0002957	acastellanii_g10998.t1	bc2001_g6939.t1
OG0002959	acastellanii_g11017.t1	bc2001_g12112.t1
OG0002960	acastellanii_g11043.t1	bc2001_g14711.t1
OG0002962	acastellanii_g11053.t1	bc2001_g17049.t2, bc2001_g17049.t1
OG0002963	acastellanii_g11096.t1, acastellanii_g4528.t1, acastellanii_g10170.t1	bc2001_g5544.t1
OG0002964	acastellanii_g11146.t1	bc2001_g19162.t2, bc2001_g19162.t1
OG0002965	acastellanii_g10899.t1, acastellanii_g2572.t1	bc2001_g11288.t1
OG0002966	acastellanii_g10908.t1	bc2001_g19075.t2, bc2001_g19075.t1
OG0002967	acastellanii_g8088.t1, acastellanii_g10911.t1	bc2001_g13118.t2, bc2001_g13118.t1
OG0002969	acastellanii_g10919.t1	bc2001_g8343.t2, bc2001_g8343.t1, bc2001_g8343.t3
OG0002970	acastellanii_g10876.t1	bc2001_g14734.t1
OG0002971	acastellanii_g10858.t1, acastellanii_g7065.t1	bc2001_g13430.t1
OG0002972	acastellanii_g10857.t1	bc2001_g10793.t1
OG0002973	acastellanii_g7393.t1, acastellanii_g10703.t1	bc2001_g1961.t1
OG0002974	acastellanii_g7389.t1, acastellanii_g10709.t1	bc2001_g2211.t1
OG0002976	acastellanii_g10753.t1	bc2001_g17342.t1
OG0002977	acastellanii_g10756.t1, acastellanii_g10756.t2	bc2001_g8510.t1
OG0002978	acastellanii_g10761.t1	bc2001_g6415.t2, bc2001_g6415.t1
OG0002979	acastellanii_g10770.t1	bc2001_g2209.t2, bc2001_g2209.t1
OG0002980	acastellanii_g10778.t1	bc2001_g4639.t1
OG0002982	acastellanii_g10796.t1	bc2001_g1939.t1
OG0002984	acastellanii_g10814.t1, acastellanii_g6643.t1	bc2001_g4849.t1
OG0002985	acastellanii_g10834.t1	bc2001_g8293.t1
OG0002986	acastellanii_g10835.t1	bc2001_g10801.t1
OG0002988	acastellanii_g2333.t1, acastellanii_g10689.t1	bc2001_g10041.t2
OG0002989	acastellanii_g10672.t1	bc2001_g12286.t1
OG0002991	acastellanii_g10608.t1	bc2001_g12881.t1
OG0002992	acastellanii_g10620.t1	bc2001_g5818.t1
OG0002993	acastellanii_g10631.t1, acastellanii_g10628.t1	bc2001_g1970.t1
OG0002994	acastellanii_g10594.t1	bc2001_g10688.t1
OG0002995	acastellanii_g10567.t1	bc2001_g9675.t1
OG0002996	acastellanii_g10425.t1	bc2001_g1878.t1
OG0002998	acastellanii_g10455.t1, acastellanii_g10455.t2	bc2001_g9377.t1
OG0003000	acastellanii_g10465.t1	bc2001_g3495.t2, bc2001_g3495.t1
OG0003001	acastellanii_g10491.t1	bc2001_g14097.t1
OG0003002	acastellanii_g10494.t1, acastellanii_g3054.t1	bc2001_g6412.t1
OG0003003	acastellanii_g10512.t1	bc2001_g6526.t1, bc2001_g6526.t2
OG0003004	acastellanii_g10527.t1	bc2001_g9211.t2, bc2001_g9211.t1
OG0003005	acastellanii_g10260.t1, acastellanii_g1170.t1	bc2001_g13293.t1
OG0003006	acastellanii_g10270.t1	bc2001_g18484.t2, bc2001_g18484.t1
OG0003007	acastellanii_g10273.t1	bc2001_g9605.t1
OG0003008	acastellanii_g10313.t1, acastellanii_g3280.t1	bc2001_g8854.t1
OG0003009	acastellanii_g10321.t1	bc2001_g13616.t1
OG0003010	acastellanii_g10335.t1	bc2001_g5915.t1
OG0003011	acastellanii_g10344.t2, acastellanii_g10344.t1	bc2001_g9290.t1
OG0003012	acastellanii_g10029.t1, acastellanii_g10017.t1	bc2001_g11752.t1
OG0003013	acastellanii_g10025.t1	bc2001_g92.t1
OG0003014	acastellanii_g10046.t1	bc2001_g19372.t1
OG0003015	acastellanii_g10047.t1, acastellanii_g10047.t2	bc2001_g989.t1
OG0003016	acastellanii_g10059.t1	bc2001_g13105.t1
OG0003017	acastellanii_g10077.t1	bc2001_g12357.t1
OG0003018	acastellanii_g10091.t1	bc2001_g592.t1
OG0003019	acastellanii_g10094.t1	bc2001_g5148.t1
OG0003020	acastellanii_g10099.t2, acastellanii_g10099.t1	bc2001_g9623.t1
OG0003021	acastellanii_g10104.t1	bc2001_g17627.t1
OG0003022	acastellanii_g10109.t1	bc2001_g5044.t1
OG0003023	acastellanii_g10149.t1	bc2001_g2928.t3
OG0003024	acastellanii_g10151.t1, acastellanii_g10151.t2	bc2001_g5882.t1
OG0003025	acastellanii_g10157.t2, acastellanii_g10157.t1	bc2001_g17602.t1
OG0003026	acastellanii_g10161.t2, acastellanii_g10161.t1	bc2001_g12825.t1
OG0003027	acastellanii_g1038.t1	bc2001_g3489.t1
OG0003028	acastellanii_g10200.t1	bc2001_g7898.t1
OG0003029	acastellanii_g10206.t1	bc2001_g3978.t1
OG0003031	acastellanii_g10235.t1	bc2001_g5142.t2, bc2001_g5142.t1
OG0003032	acastellanii_g4851.t1, acastellanii_g10246.t1	bc2001_g2937.t1
OG0003033	acastellanii_g9988.t1, acastellanii_g9988.t2	bc2001_g7570.t1
OG0003034	acastellanii_g9596.t1, acastellanii_g9596.t2	bc2001_g16895.t1
OG0003035	acastellanii_g9608.t1, acastellanii_g6100.t1	bc2001_g16846.t1
OG0003036	acastellanii_g1573.t1, acastellanii_g9610.t1	bc2001_g2803.t1
OG0003037	acastellanii_g9621.t2, acastellanii_g9621.t1	bc2001_g18811.t1
OG0003038	acastellanii_g9642.t2, acastellanii_g9642.t1	bc2001_g2324.t1
OG0003039	acastellanii_g9649.t1	bc2001_g18970.t1
OG0003040	acastellanii_g9661.t2, acastellanii_g9661.t1	bc2001_g3980.t1
OG0003041	acastellanii_g9726.t1	bc2001_g6529.t1
OG0003042	acastellanii_g9730.t1	bc2001_g8457.t2, bc2001_g8457.t1
OG0003043	acastellanii_g9731.t1	bc2001_g9552.t1
OG0003044	acastellanii_g9735.t1	bc2001_g2377.t1
OG0003045	acastellanii_g9738.t1	bc2001_g14432.t1, bc2001_g14432.t2
OG0003046	acastellanii_g9747.t1	bc2001_g9499.t1
OG0003047	acastellanii_g9750.t1	bc2001_g7891.t1
OG0003048	acastellanii_g9775.t1	bc2001_g7338.t1
OG0003050	acastellanii_g9819.t1	bc2001_g8163.t1
OG0003051	acastellanii_g9834.t1	bc2001_g11571.t1
OG0003052	acastellanii_g8633.t1, acastellanii_g9842.t1	bc2001_g16689.t1
OG0003053	acastellanii_g9846.t1, acastellanii_g9846.t2	bc2001_g9501.t1
OG0003054	acastellanii_g9870.t1, acastellanii_g9870.t2	bc2001_g18447.t1
OG0003056	acastellanii_g8915.t1, acastellanii_g9906.t1	bc2001_g8451.t1
OG0003057	acastellanii_g9955.t1	bc2001_g4511.t1, bc2001_g3715.t1
OG0003058	acastellanii_g9336.t1, acastellanii_g9336.t2	bc2001_g3018.t2, bc2001_g3018.t1
OG0003061	acastellanii_g9350.t1, acastellanii_g9350.t2	bc2001_g15107.t1
OG0003062	acastellanii_g9356.t1	bc2001_g4824.t1, bc2001_g4824.t2
OG0003063	acastellanii_g9399.t2, acastellanii_g9399.t3, acastellanii_g9399.t1	bc2001_g4817.t2, bc2001_g10526.t1
OG0003064	acastellanii_g9409.t1	bc2001_g19362.t1
OG0003066	acastellanii_g9414.t1, acastellanii_g9414.t2	bc2001_g13672.t1
OG0003067	acastellanii_g9427.t1, acastellanii_g9427.t2	bc2001_g1068.t1
OG0003068	acastellanii_g9432.t1, acastellanii_g9432.t2	bc2001_g13137.t1
OG0003069	acastellanii_g9435.t1	bc2001_g3985.t1
OG0003070	acastellanii_g9436.t1, acastellanii_g9436.t2	bc2001_g6428.t1
OG0003071	acastellanii_g9443.t1	bc2001_g7468.t1
OG0003073	acastellanii_g9461.t2, acastellanii_g9461.t1	bc2001_g16309.t1
OG0003074	acastellanii_g9466.t1	bc2001_g4459.t1, bc2001_g4459.t2
OG0003075	acastellanii_g9480.t1	bc2001_g6427.t1
OG0003076	acastellanii_g9497.t1	bc2001_g18658.t1
OG0003077	acastellanii_g9512.t2, acastellanii_g9512.t1	bc2001_g18669.t1, bc2001_g906.t1
OG0003078	acastellanii_g9514.t1	bc2001_g9891.t1
OG0003079	acastellanii_g9515.t1	bc2001_g3961.t2, bc2001_g3961.t1
OG0003080	acastellanii_g9516.t1	bc2001_g14061.t1, bc2001_g14062.t1
OG0003082	acastellanii_g9550.t1	bc2001_g10529.t2, bc2001_g10529.t1
OG0003083	acastellanii_g9567.t1	bc2001_g3214.t2, bc2001_g3214.t1
OG0003084	acastellanii_g9570.t1	bc2001_g17380.t2, bc2001_g17380.t1
OG0003085	acastellanii_g9287.t1	bc2001_g3592.t1
OG0003086	acastellanii_g9288.t1	bc2001_g9109.t1
OG0003087	acastellanii_g9289.t1	bc2001_g6596.t2, bc2001_g6596.t1
OG0003088	acastellanii_g9279.t1	bc2001_g6764.t1
OG0003089	acastellanii_g9256.t1	bc2001_g3843.t2, bc2001_g3843.t1
OG0003090	acastellanii_g9237.t1, acastellanii_g9237.t2	bc2001_g6411.t1
OG0003091	acastellanii_g9143.t1	bc2001_g16307.t1
OG0003092	acastellanii_g9184.t1	bc2001_g13232.t1
OG0003093	acastellanii_g9190.t1	bc2001_g1415.t1, bc2001_g1415.t2
OG0003094	acastellanii_g8731.t1	bc2001_g11258.t1
OG0003095	acastellanii_g8736.t2, acastellanii_g8736.t1	bc2001_g7389.t1
OG0003096	acastellanii_g7032.t1, acastellanii_g8739.t1, acastellanii_g2022.t1	bc2001_g4341.t1
OG0003097	acastellanii_g8747.t1	bc2001_g2181.t1
OG0003098	acastellanii_g7890.t1, acastellanii_g8754.t1	bc2001_g11412.t1, bc2001_g11412.t2
OG0003099	acastellanii_g8755.t1	bc2001_g18262.t1
OG0003100	acastellanii_g7224.t1, acastellanii_g8760.t1	bc2001_g3644.t3
OG0003101	acastellanii_g8767.t1	bc2001_g2070.t1
OG0003102	acastellanii_g8803.t1	bc2001_g16592.t1, bc2001_g16615.t1
OG0003103	acastellanii_g8804.t1	bc2001_g11576.t1
OG0003104	acastellanii_g8809.t1	bc2001_g6984.t1
OG0003105	acastellanii_g4740.t1, acastellanii_g8823.t1	bc2001_g2212.t1
OG0003107	acastellanii_g8901.t1	bc2001_g19064.t1
OG0003108	acastellanii_g8906.t1, acastellanii_g1179.t1	bc2001_g531.t1
OG0003110	acastellanii_g8931.t1, acastellanii_g8930.t1, acastellanii_g4319.t1	bc2001_g9887.t1
OG0003111	acastellanii_g8939.t1	bc2001_g15677.t1, bc2001_g15677.t2
OG0003112	acastellanii_g8947.t1	bc2001_g11774.t1
OG0003113	acastellanii_g8951.t1	bc2001_g9278.t2, bc2001_g9278.t1
OG0003114	acastellanii_g8957.t2, acastellanii_g8957.t1	bc2001_g5215.t1
OG0003115	acastellanii_g8969.t1	bc2001_g15683.t1
OG0003116	acastellanii_g8986.t1	bc2001_g12723.t1, bc2001_g12723.t2
OG0003117	acastellanii_g8995.t1	bc2001_g12802.t1
OG0003119	acastellanii_g9032.t1	bc2001_g11999.t1
OG0003120	acastellanii_g9035.t1	bc2001_g7439.t1, bc2001_g7439.t2
OG0003121	acastellanii_g9038.t1	bc2001_g15878.t1
OG0003122	acastellanii_g9043.t1	bc2001_g18851.t2, bc2001_g18851.t1
OG0003123	acastellanii_g8719.t1, acastellanii_g5218.t1	bc2001_g9879.t1
OG0003124	acastellanii_g8707.t2, acastellanii_g8707.t1	bc2001_g3067.t1, bc2001_g320.t1
OG0003125	acastellanii_g8653.t1	bc2001_g4263.t1, bc2001_g4263.t2
OG0003126	acastellanii_g8654.t2, acastellanii_g8654.t1	bc2001_g14055.t1
OG0003127	acastellanii_g8664.t1	bc2001_g10859.t1
OG0003128	acastellanii_g8415.t2	bc2001_g11091.t3, bc2001_g11091.t2, bc2001_g11091.t1
OG0003129	acastellanii_g8416.t2, acastellanii_g8416.t1	bc2001_g12411.t2, bc2001_g12411.t1
OG0003130	acastellanii_g8425.t1	bc2001_g19455.t1
OG0003132	acastellanii_g8439.t1, acastellanii_g8439.t2	bc2001_g12172.t1
OG0003134	acastellanii_g8448.t1	bc2001_g12105.t1, bc2001_g12105.t2
OG0003135	acastellanii_g8468.t1	bc2001_g3977.t1
OG0003136	acastellanii_g8471.t1	bc2001_g16067.t1
OG0003137	acastellanii_g5038.t1, acastellanii_g8498.t1	bc2001_g7671.t1
OG0003138	acastellanii_g8504.t1, acastellanii_g8504.t2, acastellanii_g7645.t1	bc2001_g7591.t3
OG0003139	acastellanii_g8532.t1	bc2001_g15876.t1
OG0003140	acastellanii_g4956.t1, acastellanii_g8597.t1, acastellanii_g8597.t2	bc2001_g14621.t1
OG0003142	acastellanii_g8025.t1	bc2001_g19146.t1
OG0003143	acastellanii_g8039.t1	bc2001_g9096.t1
OG0003144	acastellanii_g8041.t1	bc2001_g4256.t1
OG0003145	acastellanii_g8050.t1	bc2001_g16817.t1
OG0003146	acastellanii_g8051.t1	bc2001_g16184.t1, bc2001_g16184.t2
OG0003147	acastellanii_g8060.t1	bc2001_g11507.t1
OG0003148	acastellanii_g8075.t1	bc2001_g125.t1
OG0003149	acastellanii_g8085.t1, acastellanii_g8085.t2	bc2001_g10061.t1
OG0003150	acastellanii_g8101.t1	bc2001_g18919.t1, bc2001_g18919.t2
OG0003151	acastellanii_g8102.t1	bc2001_g11558.t1
OG0003152	acastellanii_g8130.t2, acastellanii_g8130.t1	bc2001_g9803.t1
OG0003153	acastellanii_g8145.t2, acastellanii_g8145.t1	bc2001_g9419.t1
OG0003154	acastellanii_g8158.t2, acastellanii_g8158.t1	bc2001_g11515.t1
OG0003155	acastellanii_g8159.t1	bc2001_g2155.t1
OG0003156	acastellanii_g8160.t1	bc2001_g11575.t1
OG0003158	acastellanii_g8178.t1	bc2001_g19080.t1
OG0003159	acastellanii_g8196.t1	bc2001_g17190.t1
OG0003160	acastellanii_g8204.t1	bc2001_g1003.t2, bc2001_g1003.t1
OG0003161	acastellanii_g8234.t1	bc2001_g17048.t1, bc2001_g17048.t2
OG0003162	acastellanii_g8249.t1	bc2001_g10132.t1
OG0003164	acastellanii_g8271.t1	bc2001_g872.t1, bc2001_g873.t1
OG0003165	acastellanii_g8290.t1	bc2001_g15589.t1, bc2001_g15589.t2
OG0003166	acastellanii_g8291.t1	bc2001_g16750.t3, bc2001_g16750.t1
OG0003167	acastellanii_g8297.t1	bc2001_g7348.t1
OG0003168	acastellanii_g5228.t1, acastellanii_g8303.t1	bc2001_g16668.t1
OG0003169	acastellanii_g8313.t2, acastellanii_g8313.t1	bc2001_g105.t1
OG0003170	acastellanii_g8324.t1	bc2001_g16465.t2, bc2001_g16465.t1
OG0003171	acastellanii_g8329.t1, acastellanii_g8329.t2	bc2001_g16491.t1
OG0003172	acastellanii_g8351.t1, acastellanii_g8351.t3, acastellanii_g8351.t2	bc2001_g4914.t1
OG0003173	acastellanii_g8375.t1	bc2001_g2827.t1
OG0003174	acastellanii_g8381.t2, acastellanii_g8381.t1	bc2001_g4920.t3
OG0003175	acastellanii_g8407.t1	bc2001_g10949.t1
OG0003177	acastellanii_g8007.t4	bc2001_g3889.t1
OG0003178	acastellanii_g7959.t2, acastellanii_g7959.t1	bc2001_g10136.t1
OG0003179	acastellanii_g7767.t1	bc2001_g5797.t1
OG0003180	acastellanii_g7776.t1	bc2001_g5788.t1
OG0003181	acastellanii_g7781.t1	bc2001_g18904.t1, bc2001_g18903.t1
OG0003182	acastellanii_g7786.t1	bc2001_g9610.t2, bc2001_g9610.t1
OG0003183	acastellanii_g7791.t2, acastellanii_g7791.t1	bc2001_g17629.t1
OG0003184	acastellanii_g7792.t1, acastellanii_g7792.t2	bc2001_g5488.t1
OG0003185	acastellanii_g7816.t1, acastellanii_g191.t1	bc2001_g2425.t1
OG0003186	acastellanii_g7818.t2, acastellanii_g7818.t1	bc2001_g18337.t1
OG0003187	acastellanii_g7834.t2, acastellanii_g7834.t1	bc2001_g8533.t2, bc2001_g8533.t1
OG0003188	acastellanii_g7844.t1	bc2001_g8779.t1
OG0003189	acastellanii_g7888.t1	bc2001_g11305.t1, bc2001_g4675.t1
OG0003190	acastellanii_g7894.t1	bc2001_g15575.t1
OG0003191	acastellanii_g7899.t1	bc2001_g65.t1
OG0003193	acastellanii_g7906.t1, acastellanii_g7905.t1	bc2001_g17199.t1
OG0003194	acastellanii_g7909.t1, acastellanii_g7909.t2	bc2001_g17201.t1
OG0003195	acastellanii_g7925.t1, acastellanii_g7927.t1	bc2001_g11471.t1
OG0003196	acastellanii_g7719.t1	bc2001_g45.t1
OG0003197	acastellanii_g7721.t1	bc2001_g16565.t2, bc2001_g16565.t1
OG0003198	acastellanii_g7730.t2, acastellanii_g7730.t1	bc2001_g2565.t1
OG0003199	acastellanii_g7731.t1	bc2001_g10525.t1
OG0003200	acastellanii_g7694.t2, acastellanii_g7694.t1	bc2001_g296.t1
OG0003201	acastellanii_g7695.t1	bc2001_g9359.t1, bc2001_g9359.t2
OG0003202	acastellanii_g7700.t1, acastellanii_g7700.t2	bc2001_g16497.t1, bc2001_g16497.t2
OG0003203	acastellanii_g7709.t1	bc2001_g6426.t1
OG0003204	acastellanii_g7712.t1	bc2001_g13800.t1, bc2001_g13800.t2
OG0003205	acastellanii_g7660.t1	bc2001_g10531.t1
OG0003206	acastellanii_g7664.t1, acastellanii_g7664.t2	bc2001_g14059.t1
OG0003207	acastellanii_g7665.t1, acastellanii_g7665.t2	bc2001_g14006.t1
OG0003208	acastellanii_g7666.t1	bc2001_g14005.t1
OG0003209	acastellanii_g499.t1, acastellanii_g7602.t1	bc2001_g19084.t1
OG0003211	acastellanii_g7619.t1	bc2001_g7358.t1
OG0003212	acastellanii_g7625.t1	bc2001_g6315.t1
OG0003213	acastellanii_g7634.t1	bc2001_g4254.t1, bc2001_g4254.t2
OG0003214	acastellanii_g7638.t1, acastellanii_g3959.t1	bc2001_g17323.t1
OG0003215	acastellanii_g7594.t1	bc2001_g9526.t1
OG0003216	acastellanii_g7600.t1	bc2001_g19518.t1
OG0003217	acastellanii_g7547.t1, acastellanii_g324.t1, acastellanii_g7546.t1	bc2001_g19586.t1
OG0003218	acastellanii_g7564.t1, acastellanii_g7565.t1	bc2001_g14721.t1
OG0003219	acastellanii_g7569.t1	bc2001_g4290.t4
OG0003220	acastellanii_g2147.t1, acastellanii_g7586.t1	bc2001_g7917.t1
OG0003221	acastellanii_g7498.t1	bc2001_g1154.t1
OG0003222	acastellanii_g111.t1, acastellanii_g7491.t1	bc2001_g4867.t1
OG0003223	acastellanii_g7398.t2, acastellanii_g7398.t1	bc2001_g7969.t1
OG0003224	acastellanii_g2835.t1, acastellanii_g7404.t1	bc2001_g8445.t1
OG0003225	acastellanii_g7419.t1	bc2001_g6434.t1, bc2001_g6434.t2
OG0003226	acastellanii_g7432.t1	bc2001_g291.t1, bc2001_g291.t2
OG0003227	acastellanii_g7471.t1, acastellanii_g7471.t2	bc2001_g2246.t1
OG0003228	acastellanii_g7472.t1	bc2001_g19096.t1
OG0003229	acastellanii_g7368.t1	bc2001_g10231.t1
OG0003230	acastellanii_g7322.t2, acastellanii_g7322.t1	bc2001_g19120.t1
OG0003232	acastellanii_g7241.t1	bc2001_g13676.t1
OG0003233	acastellanii_g7237.t1, acastellanii_g7237.t2	bc2001_g17195.t1
OG0003234	acastellanii_g6989.t2, acastellanii_g6989.t1	bc2001_g8504.t2
OG0003235	acastellanii_g6997.t1	bc2001_g1096.t3
OG0003236	acastellanii_g698.t1, acastellanii_g7005.t1	bc2001_g2334.t1
OG0003239	acastellanii_g7013.t1, acastellanii_g7013.t2	bc2001_g72.t1
OG0003240	acastellanii_g7024.t1, acastellanii_g7024.t2	bc2001_g15155.t1
OG0003241	acastellanii_g7040.t1	bc2001_g9546.t1
OG0003242	acastellanii_g7041.t1	bc2001_g8995.t1, bc2001_g18942.t1
OG0003243	acastellanii_g7052.t1	bc2001_g17481.t2, bc2001_g17481.t1
OG0003244	acastellanii_g7062.t1, acastellanii_g7062.t2	bc2001_g5884.t1
OG0003245	acastellanii_g7080.t1	bc2001_g6166.t1, bc2001_g6166.t2
OG0003246	acastellanii_g7101.t2, acastellanii_g7101.t1	bc2001_g18427.t1
OG0003247	acastellanii_g7103.t3, acastellanii_g7103.t2, acastellanii_g7103.t1	bc2001_g15700.t1
OG0003248	acastellanii_g7105.t1	bc2001_g15649.t1
OG0003249	acastellanii_g7122.t1	bc2001_g25.t1
OG0003250	acastellanii_g7123.t1	bc2001_g15885.t1
OG0003251	acastellanii_g7134.t1	bc2001_g17649.t2, bc2001_g17649.t1
OG0003252	acastellanii_g7139.t1	bc2001_g15555.t1
OG0003253	acastellanii_g7147.t1	bc2001_g10552.t1, bc2001_g10552.t2
OG0003254	acastellanii_g7149.t1, acastellanii_g7149.t2	bc2001_g8347.t1
OG0003255	acastellanii_g7152.t2, acastellanii_g7152.t1	bc2001_g12761.t1
OG0003256	acastellanii_g3673.t1, acastellanii_g3686.t1, acastellanii_g7168.t1	bc2001_g3824.t1
OG0003258	acastellanii_g2138.t1, acastellanii_g7192.t1	bc2001_g10521.t1
OG0003259	acastellanii_g7196.t1	bc2001_g14882.t1
OG0003260	acastellanii_g7205.t2, acastellanii_g7205.t1	bc2001_g9825.t1
OG0003261	acastellanii_g7214.t1	bc2001_g8316.t2, bc2001_g8316.t1
OG0003262	acastellanii_g6975.t1, acastellanii_g370.t1	bc2001_g16812.t1
OG0003263	acastellanii_g364.t1, acastellanii_g6980.t1	bc2001_g1107.t1
OG0003264	acastellanii_g6932.t1, acastellanii_g459.t1, acastellanii_g6370.t1	bc2001_g17121.t1
OG0003265	acastellanii_g6787.t2, acastellanii_g6787.t1	bc2001_g9672.t1
OG0003266	acastellanii_g6827.t1, acastellanii_g6827.t2	bc2001_g6619.t1
OG0003267	acastellanii_g6851.t1	bc2001_g18502.t1
OG0003268	acastellanii_g6862.t1	bc2001_g5341.t1, bc2001_g5341.t2
OG0003270	acastellanii_g6728.t1	bc2001_g18256.t1
OG0003271	acastellanii_g6731.t1	bc2001_g8632.t1, bc2001_g8632.t2
OG0003273	acastellanii_g6749.t1	bc2001_g14421.t1, bc2001_g14421.t2
OG0003274	acastellanii_g6756.t2, acastellanii_g6756.t1	bc2001_g19612.t1
OG0003275	acastellanii_g6015.t1	bc2001_g13665.t1
OG0003276	acastellanii_g6034.t1	bc2001_g19142.t1
OG0003277	acastellanii_g6038.t1, acastellanii_g6038.t2	bc2001_g10189.t3
OG0003278	acastellanii_g6046.t2, acastellanii_g6046.t1	bc2001_g8396.t1
OG0003279	acastellanii_g6055.t1	bc2001_g12495.t1
OG0003280	acastellanii_g6067.t1	bc2001_g409.t1
OG0003281	acastellanii_g6069.t1	bc2001_g8722.t1
OG0003282	acastellanii_g6101.t2, acastellanii_g6101.t1	bc2001_g9715.t1
OG0003283	acastellanii_g6124.t1	bc2001_g6825.t1
OG0003284	acastellanii_g6128.t1	bc2001_g5060.t1
OG0003285	acastellanii_g6132.t1	bc2001_g10283.t1
OG0003286	acastellanii_g6133.t2, acastellanii_g6133.t1	bc2001_g12981.t1
OG0003287	acastellanii_g6149.t1, acastellanii_g6149.t2	bc2001_g10294.t1
OG0003288	acastellanii_g6157.t1	bc2001_g18740.t1
OG0003289	acastellanii_g6175.t1	bc2001_g4175.t2, bc2001_g4175.t1
OG0003290	acastellanii_g6183.t1	bc2001_g407.t1
OG0003291	acastellanii_g6184.t1	bc2001_g7371.t1, bc2001_g7371.t2
OG0003293	acastellanii_g4466.t1, acastellanii_g6281.t1	bc2001_g5368.t1
OG0003294	acastellanii_g6286.t2, acastellanii_g6286.t1	bc2001_g18260.t1
OG0003295	acastellanii_g6310.t1	bc2001_g126.t1, bc2001_g126.t2
OG0003296	acastellanii_g6311.t1	bc2001_g15905.t1, bc2001_g12200.t1
OG0003297	acastellanii_g6323.t1	bc2001_g19148.t1
OG0003298	acastellanii_g6337.t1, acastellanii_g6337.t2	bc2001_g4773.t1
OG0003299	acastellanii_g6342.t1	bc2001_g15882.t1, bc2001_g15883.t1
OG0003300	acastellanii_g6345.t1	bc2001_g17491.t3, bc2001_g17491.t2, bc2001_g17491.t1
OG0003301	acastellanii_g6349.t2, acastellanii_g6349.t1	bc2001_g1343.t1
OG0003302	acastellanii_g6350.t1	bc2001_g9655.t1
OG0003303	acastellanii_g6352.t1	bc2001_g12670.t1, bc2001_g12630.t1
OG0003304	acastellanii_g6360.t1	bc2001_g11629.t1
OG0003305	acastellanii_g6378.t2, acastellanii_g6378.t1	bc2001_g6972.t1
OG0003306	acastellanii_g6387.t1, acastellanii_g6387.t2	bc2001_g1348.t1
OG0003307	acastellanii_g6403.t1	bc2001_g17834.t1
OG0003308	acastellanii_g6409.t2, acastellanii_g6409.t1	bc2001_g10428.t1
OG0003309	acastellanii_g6416.t1	bc2001_g13315.t1
OG0003311	acastellanii_g6426.t1	bc2001_g17471.t2
OG0003312	acastellanii_g6443.t1	bc2001_g1842.t1, bc2001_g1842.t2
OG0003314	acastellanii_g6461.t1, acastellanii_g6461.t2	bc2001_g8324.t1
OG0003315	acastellanii_g6463.t1	bc2001_g13249.t1, bc2001_g13248.t1
OG0003316	acastellanii_g6468.t1, acastellanii_g6469.t1	bc2001_g18032.t2
OG0003317	acastellanii_g6470.t1, acastellanii_g6470.t2	bc2001_g16599.t1
OG0003318	acastellanii_g5915.t1, acastellanii_g6485.t1	bc2001_g9457.t1
OG0003319	acastellanii_g6491.t1, acastellanii_g6491.t2	bc2001_g9688.t1
OG0003320	acastellanii_g6563.t1, acastellanii_g6563.t2	bc2001_g5435.t1
OG0003321	acastellanii_g6571.t1	bc2001_g8494.t1
OG0003322	acastellanii_g6577.t1	bc2001_g18248.t1
