Orthogroup	vvermcdc19_braker	dicty_braker
OG0003520	vverm_g13794.t1	dicty_g5165.t1, dicty_g5165.t2
OG0003522	vverm_g12859.t1	dicty_g5228.t2, dicty_g5228.t1
OG0003524	vverm_g13796.t1	dicty_g1316.t1
OG0003526	vverm_g15964.t1	dicty_g4828.t1
OG0003527	vverm_g7746.t1	dicty_g6926.t1
OG0003529	vverm_g13805.t1	dicty_g8807.t1
OG0003530	vverm_g15389.t1	dicty_g1325.t1
OG0003531	vverm_g9433.t1	dicty_g7822.t1
OG0003532	vverm_g4018.t1	dicty_g9322.t1
OG0003533	vverm_g1551.t1	dicty_g8945.t1
OG0003534	vverm_g8024.t1	dicty_g6221.t1
OG0003535	vverm_g13768.t1	dicty_g9771.t1
OG0003537	vverm_g8687.t1	dicty_g5333.t1
OG0003538	vverm_g6118.t1	dicty_g10683.t1
OG0003539	vverm_g12871.t1	dicty_g7497.t1, dicty_g7497.t2
OG0003541	vverm_g983.t1	dicty_g3788.t1
OG0003542	vverm_g12237.t1	dicty_g8271.t1
OG0003543	vverm_g12165.t2, vverm_g12165.t1	dicty_g5970.t1
OG0003544	vverm_g9451.t1	dicty_g3851.t1
OG0003545	vverm_g6236.t1	dicty_g1319.t2, dicty_g1319.t1
OG0003547	vverm_g473.t1	dicty_g6431.t1, dicty_g1502.t1
OG0003551	vverm_g1325.t1	dicty_g3680.t1
OG0003552	vverm_g10102.t1, vverm_g14449.t2, vverm_g14449.t1	dicty_g5468.t1
OG0003554	vverm_g7528.t1, vverm_g7680.t1	dicty_g9447.t1
OG0003555	vverm_g15422.t2, vverm_g15422.t1	dicty_g688.t1
OG0003557	vverm_g8015.t1	dicty_g7694.t1, dicty_g7694.t3
OG0003558	vverm_g1035.t1, vverm_g998.t2, vverm_g998.t1	dicty_g1650.t1
OG0003559	vverm_g4111.t1	dicty_g7038.t1
OG0003560	vverm_g4626.t1	dicty_g11045.t1
OG0003561	vverm_g8012.t1	dicty_g10110.t1
OG0003562	vverm_g15529.t2, vverm_g15529.t1	dicty_g9050.t1
OG0003564	vverm_g15384.t1, vverm_g4846.t1	dicty_g4628.t1
OG0003565	vverm_g6327.t1	dicty_g6658.t1
OG0003566	vverm_g128.t1	dicty_g916.t1
OG0003568	vverm_g14443.t1	dicty_g7370.t1, dicty_g7370.t2
OG0003569	vverm_g10215.t2, vverm_g10215.t1	dicty_g9715.t1
OG0003570	vverm_g7302.t1	dicty_g8502.t1
OG0003571	vverm_g15511.t1, vverm_g11205.t2, vverm_g11205.t1	dicty_g7052.t1
OG0003572	vverm_g11489.t2, vverm_g11489.t1	dicty_g895.t1
OG0003574	vverm_g5864.t1, vverm_g14075.t1	dicty_g9176.t1
OG0003575	vverm_g11433.t1, vverm_g11433.t2	dicty_g6971.t1
OG0003576	vverm_g5402.t1	dicty_g10663.t1
OG0003577	vverm_g3195.t2	dicty_g10168.t1
OG0003578	vverm_g15294.t1	dicty_g7228.t1
OG0003579	vverm_g9129.t1	dicty_g1726.t1
OG0003580	vverm_g8146.t1	dicty_g9870.t1
OG0003581	vverm_g1933.t1	dicty_g243.t1
OG0003582	vverm_g8863.t1	dicty_g3710.t1
OG0003583	vverm_g16542.t1, vverm_g16542.t2	dicty_g4539.t3, dicty_g4539.t1, dicty_g4539.t4
OG0003584	vverm_g3726.t1	dicty_g4458.t1
OG0003585	vverm_g14830.t1	dicty_g5962.t1
OG0003586	vverm_g5576.t1, vverm_g5576.t2	dicty_g8577.t1
OG0003587	vverm_g12968.t1	dicty_g10561.t1
OG0003588	vverm_g10116.t1	dicty_g2830.t1, dicty_g2647.t1, dicty_g823.t1
OG0003589	vverm_g8960.t1	dicty_g6349.t2, dicty_g6349.t1
OG0003591	vverm_g12177.t1, vverm_g12177.t2	dicty_g5410.t1
OG0003593	vverm_g7227.t1, vverm_g3793.t1, vverm_g13493.t1, vverm_g13032.t1	dicty_g3184.t1
OG0003595	vverm_g91.t2, vverm_g91.t1	dicty_g6039.t1
OG0003596	vverm_g13968.t1, vverm_g14558.t1	dicty_g8748.t1
OG0003597	vverm_g2202.t1	dicty_g752.t1
OG0003598	vverm_g3196.t1	dicty_g559.t1
OG0003599	vverm_g11287.t1, vverm_g11283.t1	dicty_g9265.t1
OG0003600	vverm_g12384.t2, vverm_g12384.t1	dicty_g6346.t2
OG0003601	vverm_g12143.t1	dicty_g9956.t1, dicty_g9956.t2
OG0003602	vverm_g7989.t2, vverm_g7989.t1	dicty_g411.t1
OG0003603	vverm_g2183.t1	dicty_g2373.t1
OG0003605	vverm_g13644.t1	dicty_g6740.t1
OG0003606	vverm_g8670.t1	dicty_g5037.t1
OG0003607	vverm_g1939.t2, vverm_g1939.t1	dicty_g9386.t1
OG0003609	vverm_g1874.t2, vverm_g1874.t1	dicty_g8629.t1
OG0003610	vverm_g126.t3, vverm_g126.t1	dicty_g7069.t1
OG0003611	vverm_g63.t1	dicty_g5862.t1
OG0003612	vverm_g14864.t1	dicty_g959.t1
OG0003613	vverm_g15961.t1	dicty_g9745.t1
OG0003614	vverm_g10854.t2, vverm_g10854.t1	dicty_g10037.t1
OG0003615	vverm_g11297.t1	dicty_g713.t1
OG0003616	vverm_g15859.t1, vverm_g5443.t1	dicty_g6934.t1
OG0003617	vverm_g16536.t1, vverm_g16536.t2	dicty_g3862.t1
OG0003618	vverm_g6539.t1, vverm_g6539.t2	dicty_g4244.t1
OG0003619	vverm_g11245.t1	dicty_g335.t1
OG0003620	vverm_g6080.t1	dicty_g5128.t1
OG0003621	vverm_g13352.t1	dicty_g5010.t1
OG0003622	vverm_g8381.t1	dicty_g207.t1, dicty_g207.t2
OG0003623	vverm_g6339.t1	dicty_g1139.t1
OG0003624	vverm_g563.t1	dicty_g10120.t1
OG0003625	vverm_g936.t1, vverm_g936.t2	dicty_g5262.t1
OG0003628	vverm_g12429.t2, vverm_g12429.t1	dicty_g3879.t1
OG0003629	vverm_g11803.t1	dicty_g7528.t1
OG0003630	vverm_g10088.t1	dicty_g7915.t1
OG0003631	vverm_g192.t1	dicty_g3247.t1
OG0003632	vverm_g16217.t1, vverm_g16217.t3	dicty_g1046.t1
OG0003633	vverm_g3709.t1	dicty_g3871.t1
OG0003634	vverm_g3046.t1	dicty_g365.t1
OG0003635	vverm_g13232.t1	dicty_g7028.t2, dicty_g7028.t1
OG0003637	vverm_g7782.t1, vverm_g7782.t2	dicty_g4500.t1
OG0003638	vverm_g16394.t1, vverm_g16394.t2	dicty_g8486.t1
OG0003639	vverm_g16482.t1	dicty_g433.t1
OG0003640	vverm_g7750.t1	dicty_g4817.t1
OG0003641	vverm_g10376.t1	dicty_g9547.t1
OG0003642	vverm_g7995.t1	dicty_g8294.t1
OG0003643	vverm_g10283.t1	dicty_g675.t1
OG0003644	vverm_g9979.t2, vverm_g9979.t1	dicty_g9494.t1
OG0003646	vverm_g7678.t1	dicty_g8936.t1
OG0003647	vverm_g2394.t1	dicty_g4073.t1
OG0003648	vverm_g16730.t1	dicty_g7113.t1
OG0003649	vverm_g9834.t1, vverm_g16101.t1, vverm_g11603.t1	dicty_g10352.t1
OG0003660	vverm_g4996.t1	dicty_g674.t2
OG0003662	vverm_g6045.t1	dicty_g5230.t1, dicty_g5231.t1, dicty_g9577.t1
OG0003682	vverm_g15234.t1	dicty_g5152.t1
OG0003692	vverm_g11024.t1	dicty_g3593.t1, dicty_g3593.t2
OG0003694	vverm_g13759.t1, vverm_g13753.t1	dicty_g11342.t1, dicty_g7047.t1
OG0003695	vverm_g7145.t2, vverm_g7145.t1	dicty_g6103.t1
OG0003696	vverm_g6382.t1	dicty_g5170.t1
OG0003697	vverm_g288.t1, vverm_g12289.t1, vverm_g12289.t2	dicty_g364.t1
OG0003698	vverm_g12302.t2, vverm_g12302.t1	dicty_g6007.t1
OG0003699	vverm_g11238.t1	dicty_g4911.t1
OG0003700	vverm_g11255.t1	dicty_g4330.t1
OG0003702	vverm_g15639.t1, vverm_g15639.t2	dicty_g10956.t1
OG0003734	vverm_g14377.t1, vverm_g6487.t1, vverm_g5512.t1	dicty_g5269.t1
OG0003741	vverm_g12810.t2, vverm_g12810.t1	dicty_g3172.t1
OG0003744	vverm_g13675.t1	dicty_g5844.t1
OG0003748	vverm_g8312.t1	dicty_g4795.t1
OG0003749	vverm_g854.t1	dicty_g5003.t2, dicty_g5003.t1
OG0003751	vverm_g10020.t2, vverm_g10020.t1, vverm_g10020.t3	dicty_g3505.t1
OG0003752	vverm_g4502.t2, vverm_g4502.t1	dicty_g512.t1
OG0003755	vverm_g12601.t1	dicty_g3136.t1, dicty_g3136.t2
OG0003762	vverm_g7046.t1	dicty_g3801.t1
OG0003764	vverm_g5475.t1, vverm_g5475.t2	dicty_g10850.t1
OG0003766	vverm_g13017.t1, vverm_g15696.t1	dicty_g3494.t1
OG0003775	vverm_g12990.t1	dicty_g5947.t1
OG0003776	vverm_g6485.t1, vverm_g5510.t2, vverm_g5510.t1	dicty_g11326.t1
OG0003779	vverm_g11910.t1, vverm_g15344.t3	dicty_g6422.t1, dicty_g6421.t1
OG0003786	vverm_g11980.t1, vverm_g11980.t2	dicty_g11397.t1
OG0003790	vverm_g13113.t1, vverm_g7574.t1	dicty_g6195.t1, dicty_g389.t1
OG0003794	vverm_g16301.t1	dicty_g6772.t1
OG0003796	vverm_g4969.t1	dicty_g3250.t1, dicty_g3250.t2
OG0003797	vverm_g12334.t1	dicty_g6314.t1, dicty_g1130.t1
OG0003798	vverm_g1159.t1	dicty_g6518.t1, dicty_g6518.t2
OG0003799	vverm_g15368.t1	dicty_g1108.t1, dicty_g1108.t2
OG0003803	vverm_g3730.t1	dicty_g10538.t1
OG0003808	vverm_g15065.t1, vverm_g11931.t1	dicty_g354.t1, dicty_g2388.t1
OG0003812	vverm_g3182.t2, vverm_g3182.t1	dicty_g2337.t1, dicty_g4203.t1
OG0003820	vverm_g5327.t1, vverm_g6631.t1, vverm_g5327.t2	dicty_g3515.t1
OG0003821	vverm_g11859.t1	dicty_g907.t1
OG0003822	vverm_g11849.t1, vverm_g11837.t1	dicty_g6673.t1
OG0003824	vverm_g11805.t1, vverm_g11806.t1	dicty_g6106.t1
OG0003825	vverm_g4292.t1, vverm_g11701.t2, vverm_g11701.t1	dicty_g3572.t1
OG0003829	vverm_g8982.t2, vverm_g8982.t1, vverm_g12059.t1	dicty_g1575.t1
OG0003831	vverm_g529.t1	dicty_g5176.t1
OG0003832	vverm_g530.t1	dicty_g5175.t1
OG0003833	vverm_g12939.t1	dicty_g7165.t1, dicty_g7164.t1
OG0003839	vverm_g11190.t1	dicty_g5016.t1
OG0003841	vverm_g9143.t1	dicty_g4758.t1
OG0003843	vverm_g14147.t1, vverm_g14147.t2	dicty_g5475.t1, dicty_g5475.t2
OG0003846	vverm_g15310.t1, vverm_g9480.t1	dicty_g5359.t1
OG0003851	vverm_g8168.t1	dicty_g5134.t1
OG0003852	vverm_g1250.t1, vverm_g2386.t1	dicty_g3945.t1, dicty_g3919.t1
OG0003853	vverm_g12656.t1	dicty_g3658.t1
OG0003855	vverm_g12673.t2, vverm_g12673.t1	dicty_g9845.t1
OG0003856	vverm_g1365.t1	dicty_g291.t1
OG0003858	vverm_g87.t1	dicty_g10740.t1
OG0003859	vverm_g86.t1	dicty_g3927.t1
OG0003860	vverm_g3155.t1	dicty_g4400.t1
OG0003863	vverm_g8441.t1, vverm_g558.t1, vverm_g558.t2	dicty_g9655.t1
OG0003865	vverm_g10348.t1	dicty_g4441.t1
OG0003871	vverm_g5958.t1	dicty_g5438.t2
OG0003872	vverm_g14048.t1, vverm_g5889.t1, vverm_g14047.t1	dicty_g608.t1
OG0003875	vverm_g16851.t1, vverm_g16851.t2	dicty_g4536.t1
OG0003876	vverm_g16128.t1	dicty_g5521.t1, dicty_g5520.t1
OG0003878	vverm_g16189.t1	dicty_g3181.t1, dicty_g4220.t1
OG0003880	vverm_g8724.t5	dicty_g11387.t1
OG0003883	vverm_g8689.t1	dicty_g9816.t1, dicty_g9816.t2
OG0003884	vverm_g71.t1	dicty_g7094.t1
OG0003887	vverm_g8565.t2, vverm_g8565.t1	dicty_g1789.t1
OG0003888	vverm_g15591.t1	dicty_g9028.t1
OG0003889	vverm_g15601.t1, vverm_g15601.t2	dicty_g8823.t1, dicty_g8822.t1
OG0003890	vverm_g655.t1	dicty_g5668.t1
OG0003891	vverm_g676.t1	dicty_g1877.t1, dicty_g1876.t1, dicty_g1878.t1
OG0003892	vverm_g2585.t1	dicty_g1823.t1, dicty_g5305.t1
OG0003895	vverm_g15998.t1	dicty_g3115.t1
OG0003896	vverm_g3270.t2, vverm_g3270.t1	dicty_g6267.t1
OG0003897	vverm_g3229.t1	dicty_g9891.t1
OG0003899	vverm_g11472.t1, vverm_g11472.t2	dicty_g358.t1, dicty_g11327.t1
OG0003900	vverm_g3232.t1, vverm_g3232.t2	dicty_g11038.t1
OG0003901	vverm_g11380.t1	dicty_g4950.t1
OG0003903	vverm_g6022.t1, vverm_g6022.t2, vverm_g13842.t1	dicty_g1375.t1
OG0003906	vverm_g2623.t1	dicty_g4855.t1
OG0003908	vverm_g13340.t1	dicty_g9257.t1
OG0003913	vverm_g9938.t1, vverm_g9938.t2	dicty_g10472.t1
OG0003915	vverm_g1873.t2, vverm_g1873.t1	dicty_g3447.t1
OG0003917	vverm_g1968.t1	dicty_g10808.t1
OG0003918	vverm_g1994.t1	dicty_g5288.t1
OG0003920	vverm_g3013.t1, vverm_g3015.t1, vverm_g3015.t2	dicty_g4630.t1
OG0003933	vverm_g8398.t1	dicty_g10283.t1, dicty_g1306.t1, dicty_g1308.t1, dicty_g1296.t1, dicty_g1309.t1
OG0003944	vverm_g10153.t1, vverm_g5271.t1, vverm_g5292.t2, vverm_g5292.t3, vverm_g5292.t1	dicty_g4623.t1
OG0003946	vverm_g16294.t1, vverm_g7663.t1, vverm_g9218.t1, vverm_g7434.t1, vverm_g5671.t1	dicty_g6822.t1
OG0003950	vverm_g3120.t2, vverm_g3120.t1, vverm_g3922.t1, vverm_g12038.t1, vverm_g6432.t1	dicty_g9280.t1
OG0004022	vverm_g13082.t1, vverm_g13058.t1	dicty_g10998.t1
OG0004023	vverm_g16318.t1, vverm_g16318.t2	dicty_g1972.t1
OG0004024	vverm_g14821.t1	dicty_g500.t1
OG0004028	vverm_g15318.t1	dicty_g6865.t1
OG0004031	vverm_g10715.t1	dicty_g11108.t1
OG0004033	vverm_g6792.t1	dicty_g7608.t1
OG0004034	vverm_g8942.t1	dicty_g5119.t1
OG0004036	vverm_g7759.t1	dicty_g5730.t1
OG0004037	vverm_g16173.t1	dicty_g9268.t1
OG0004039	vverm_g1149.t1	dicty_g7987.t1
OG0004040	vverm_g7781.t1	dicty_g6068.t1
OG0004041	vverm_g7730.t1	dicty_g1768.t1
OG0004044	vverm_g9479.t1	dicty_g8085.t1
OG0004045	vverm_g8010.t1	dicty_g7026.t1
OG0004047	vverm_g7985.t1	dicty_g4492.t1
OG0004049	vverm_g8661.t1	dicty_g6818.t2
OG0004050	vverm_g11028.t1	dicty_g7297.t1
OG0004051	vverm_g8006.t1	dicty_g8595.t1
OG0004052	vverm_g991.t2, vverm_g991.t1	dicty_g3057.t1
OG0004054	vverm_g962.t1	dicty_g1382.t1
OG0004055	vverm_g952.t1	dicty_g7985.t1
OG0004056	vverm_g4813.t1	dicty_g8720.t1
OG0004058	vverm_g10483.t1	dicty_g4539.t2
OG0004059	vverm_g9455.t1	dicty_g8985.t1
OG0004060	vverm_g3002.t1	dicty_g10802.t1
OG0004061	vverm_g7812.t1	dicty_g8558.t1
OG0004062	vverm_g3042.t1	dicty_g5271.t1
OG0004063	vverm_g318.t1	dicty_g5658.t1
OG0004066	vverm_g11505.t1	dicty_g4805.t1
OG0004067	vverm_g1372.t1	dicty_g6061.t1
OG0004068	vverm_g11811.t1	dicty_g280.t1
OG0004069	vverm_g9941.t1	dicty_g4564.t1
OG0004071	vverm_g6031.t1	dicty_g10849.t1
OG0004072	vverm_g15407.t1	dicty_g11022.t1
OG0004074	vverm_g4826.t2, vverm_g4826.t1	dicty_g9687.t1
OG0004075	vverm_g8324.t1	dicty_g9562.t1
OG0004079	vverm_g4506.t1	dicty_g11361.t1
OG0004080	vverm_g16142.t1	dicty_g10336.t1
OG0004081	vverm_g1661.t1	dicty_g8143.t1
OG0004082	vverm_g4109.t1	dicty_g7775.t1
OG0004083	vverm_g2569.t1	dicty_g10445.t1
OG0004084	vverm_g1657.t1	dicty_g1213.t1
OG0004085	vverm_g14491.t1	dicty_g11398.t1
OG0004086	vverm_g8306.t1	dicty_g9834.t1
OG0004087	vverm_g4140.t1	dicty_g9548.t1
OG0004088	vverm_g10516.t1	dicty_g2444.t1
OG0004090	vverm_g5636.t1	dicty_g778.t1
OG0004091	vverm_g15246.t1	dicty_g3751.t1
OG0004092	vverm_g12654.t1	dicty_g6602.t1
OG0004093	vverm_g422.t1	dicty_g546.t1
OG0004094	vverm_g3171.t1	dicty_g1587.t1
OG0004095	vverm_g15392.t1	dicty_g5161.t1
OG0004096	vverm_g4129.t1	dicty_g8846.t1
OG0004097	vverm_g10051.t1	dicty_g4621.t1
OG0004098	vverm_g137.t1	dicty_g11039.t1
OG0004100	vverm_g1532.t1	dicty_g8750.t1
OG0004101	vverm_g2458.t1	dicty_g437.t1
OG0004103	vverm_g14600.t1	dicty_g5474.t1
OG0004104	vverm_g6972.t1	dicty_g9863.t1
OG0004105	vverm_g7605.t1	dicty_g4701.t1
OG0004106	vverm_g7163.t1	dicty_g5519.t1
OG0004107	vverm_g16180.t1	dicty_g6787.t1
OG0004109	vverm_g305.t1	dicty_g3075.t1
OG0004110	vverm_g715.t1	dicty_g4665.t1
OG0004111	vverm_g11520.t1	dicty_g1778.t1
OG0004112	vverm_g11692.t1	dicty_g5943.t1
OG0004113	vverm_g11519.t1	dicty_g9251.t1
OG0004114	vverm_g7493.t1	dicty_g1234.t1
OG0004115	vverm_g2502.t1	dicty_g8017.t1
OG0004117	vverm_g953.t1	dicty_g1157.t1
OG0004118	vverm_g5952.t1	dicty_g5291.t1
OG0004119	vverm_g9138.t1	dicty_g10097.t1
OG0004120	vverm_g12897.t1	dicty_g7022.t1
OG0004122	vverm_g11044.t1	dicty_g9014.t1
OG0004123	vverm_g9252.t1	dicty_g4349.t1
OG0004124	vverm_g8148.t1	dicty_g7604.t1
OG0004126	vverm_g13242.t1	dicty_g3185.t1
OG0004127	vverm_g14289.t1	dicty_g5059.t1
OG0004128	vverm_g9123.t1	dicty_g6000.t1
OG0004129	vverm_g12704.t1	dicty_g7491.t1
OG0004130	vverm_g12926.t1	dicty_g8545.t1
OG0004131	vverm_g7171.t1	dicty_g973.t1
OG0004133	vverm_g7008.t1	dicty_g10944.t1
OG0004134	vverm_g2761.t1	dicty_g5282.t1
OG0004135	vverm_g10042.t1	dicty_g5652.t1
OG0004136	vverm_g16946.t1	dicty_g2393.t1
OG0004138	vverm_g6381.t1	dicty_g9761.t1
OG0004139	vverm_g16945.t1	dicty_g8560.t1
OG0004146	vverm_g16182.t1	dicty_g2454.t1
OG0004147	vverm_g5082.t1	dicty_g8818.t1
OG0004150	vverm_g9121.t1	dicty_g5295.t1
OG0004151	vverm_g13994.t1, vverm_g13994.t2	dicty_g9244.t1
OG0004152	vverm_g16922.t1	dicty_g3771.t1
OG0004153	vverm_g1373.t1	dicty_g2418.t1
OG0004154	vverm_g11836.t1	dicty_g4161.t1
OG0004155	vverm_g16524.t1	dicty_g5447.t1
OG0004156	vverm_g3206.t1	dicty_g10018.t1
OG0004157	vverm_g5768.t1	dicty_g6212.t1
OG0004158	vverm_g16683.t1	dicty_g10869.t1
OG0004159	vverm_g16693.t1	dicty_g330.t1
OG0004162	vverm_g13356.t1	dicty_g3647.t1
OG0004163	vverm_g5767.t1	dicty_g6208.t1
OG0004164	vverm_g16692.t1	dicty_g776.t1
OG0004165	vverm_g12705.t1	dicty_g1457.t1
OG0004168	vverm_g11307.t1	dicty_g5540.t1
OG0004169	vverm_g6905.t1	dicty_g943.t1
OG0004170	vverm_g3249.t1	dicty_g11462.t1
OG0004171	vverm_g3386.t1	dicty_g415.t1
OG0004174	vverm_g13821.t3, vverm_g13821.t2, vverm_g13821.t1	dicty_g792.t1
OG0004175	vverm_g5792.t1	dicty_g1134.t1
OG0004178	vverm_g9901.t1	dicty_g1263.t1
OG0004179	vverm_g11818.t1	dicty_g584.t1
OG0004180	vverm_g13674.t1	dicty_g10756.t1
OG0004181	vverm_g7772.t1	dicty_g678.t1
OG0004184	vverm_g8749.t1	dicty_g10235.t1
OG0004185	vverm_g6638.t1	dicty_g3121.t1
OG0004188	vverm_g5521.t1, vverm_g10539.t1	dicty_g3764.t1
OG0004189	vverm_g9486.t1	dicty_g8538.t1
OG0004190	vverm_g2396.t1	dicty_g957.t1
OG0004192	vverm_g7305.t1	dicty_g10774.t1
OG0004193	vverm_g13817.t1	dicty_g7625.t1
OG0004194	vverm_g12454.t1	dicty_g7953.t1
OG0004196	vverm_g2625.t1	dicty_g7732.t1
OG0004198	vverm_g8014.t1	dicty_g3032.t1
OG0004200	vverm_g1884.t1	dicty_g8982.t1
OG0004202	vverm_g16646.t1	dicty_g3930.t1
OG0004203	vverm_g11524.t1	dicty_g11083.t1
OG0004204	vverm_g8013.t1	dicty_g6542.t1
OG0004205	vverm_g14589.t1	dicty_g10848.t1
OG0004206	vverm_g14290.t1	dicty_g7360.t1
OG0004207	vverm_g11823.t1	dicty_g781.t1
OG0004208	vverm_g8809.t1	dicty_g8071.t1
OG0004209	vverm_g7705.t1	dicty_g10813.t1
OG0004210	vverm_g4825.t1	dicty_g8679.t1
OG0004211	vverm_g10268.t1	dicty_g10893.t1
OG0004212	vverm_g8947.t1	dicty_g10895.t1
OG0004213	vverm_g15268.t1	dicty_g9309.t1
OG0004214	vverm_g3269.t1	dicty_g6686.t1
OG0004216	vverm_g16917.t1	dicty_g6127.t1
OG0004218	vverm_g82.t1, vverm_g82.t2	dicty_g5446.t1
OG0004219	vverm_g15319.t1	dicty_g221.t1
OG0004220	vverm_g10969.t1	dicty_g6105.t1
OG0004221	vverm_g11935.t1	dicty_g2133.t1
OG0004222	vverm_g4744.t1	dicty_g9086.t1
OG0004224	vverm_g11631.t1	dicty_g10686.t1
OG0004225	vverm_g16943.t1	dicty_g8233.t1
OG0004226	vverm_g2522.t1	dicty_g801.t1
OG0004227	vverm_g5572.t1	dicty_g7439.t1
OG0004228	vverm_g2247.t1	dicty_g8626.t1
OG0004229	vverm_g6943.t1, vverm_g6943.t2, vverm_g6935.t1	dicty_g11069.t1
OG0004230	vverm_g11521.t1	dicty_g6319.t1
OG0004231	vverm_g11523.t1	dicty_g4327.t1
OG0004232	vverm_g5571.t1	dicty_g10341.t1
OG0004235	vverm_g14913.t1	dicty_g8274.t1
OG0004236	vverm_g11233.t1, vverm_g11233.t2, vverm_g11233.t3	dicty_g3538.t1
OG0004238	vverm_g4355.t1	dicty_g332.t1
OG0004239	vverm_g3049.t1	dicty_g5081.t1
OG0004241	vverm_g11950.t1	dicty_g8461.t1
OG0004244	vverm_g6530.t1	dicty_g5965.t1
OG0004245	vverm_g5199.t1	dicty_g1322.t1
OG0004248	vverm_g11249.t1	dicty_g4288.t1
OG0004250	vverm_g12134.t1	dicty_g8932.t1
OG0004251	vverm_g15866.t2	dicty_g9786.t1
OG0004252	vverm_g12170.t1	dicty_g5765.t1
OG0004253	vverm_g8473.t1	dicty_g3763.t1
OG0004254	vverm_g9417.t1	dicty_g4088.t1
OG0004255	vverm_g4933.t1	dicty_g6336.t1
OG0004256	vverm_g10850.t1	dicty_g3754.t1
OG0004257	vverm_g11541.t1	dicty_g3002.t1
OG0004259	vverm_g7130.t1	dicty_g10272.t1
OG0004260	vverm_g8606.t1	dicty_g8318.t1
OG0004261	vverm_g14822.t1	dicty_g3549.t1
OG0004262	vverm_g14755.t1	dicty_g5515.t1
OG0004263	vverm_g8964.t1	dicty_g5130.t1
OG0004265	vverm_g12695.t1	dicty_g1304.t1
OG0004266	vverm_g10302.t1	dicty_g9541.t1
OG0004267	vverm_g8976.t1	dicty_g6884.t1
OG0004268	vverm_g8773.t1, vverm_g8773.t2	dicty_g1077.t1
OG0004269	vverm_g8223.t1	dicty_g451.t1
OG0004270	vverm_g16423.t1	dicty_g3045.t1
OG0004272	vverm_g14812.t1	dicty_g3603.t1
OG0004273	vverm_g14825.t1	dicty_g9306.t1
OG0004274	vverm_g14826.t1	dicty_g4634.t1
OG0004275	vverm_g12399.t1	dicty_g6160.t2
OG0004277	vverm_g8979.t1	dicty_g4927.t1
OG0004278	vverm_g12422.t1	dicty_g10079.t1
OG0004279	vverm_g16944.t1	dicty_g7873.t1
OG0004280	vverm_g6781.t1	dicty_g1166.t1
OG0004281	vverm_g5188.t1	dicty_g7156.t1
OG0004282	vverm_g14894.t2, vverm_g14894.t1, vverm_g14894.t3	dicty_g6108.t1
OG0004284	vverm_g10754.t1, vverm_g10584.t1	dicty_g6844.t2, dicty_g6844.t1
OG0004285	vverm_g4544.t1	dicty_g128.t1
OG0004286	vverm_g6328.t1	dicty_g7214.t1
OG0004287	vverm_g4389.t1	dicty_g7832.t1
OG0004288	vverm_g1160.t1	dicty_g870.t1
OG0004289	vverm_g12430.t1	dicty_g4148.t1
OG0004290	vverm_g16931.t1	dicty_g2347.t1
OG0004291	vverm_g1172.t1	dicty_g4669.t1
OG0004292	vverm_g8667.t1	dicty_g6912.t1
OG0004293	vverm_g14828.t1	dicty_g7302.t1
OG0004294	vverm_g7001.t1	dicty_g6405.t1
OG0004295	vverm_g1957.t3	dicty_g4237.t1
OG0004296	vverm_g12949.t1	dicty_g11046.t1
OG0004298	vverm_g16483.t1	dicty_g922.t1
OG0004299	vverm_g3200.t1	dicty_g5300.t1
OG0004300	vverm_g12236.t1	dicty_g9491.t1
OG0004301	vverm_g6821.t1	dicty_g7989.t1
OG0004302	vverm_g12756.t1	dicty_g1632.t1
OG0004303	vverm_g678.t1	dicty_g7876.t1
OG0004304	vverm_g3220.t1	dicty_g6146.t1
OG0004305	vverm_g307.t1	dicty_g11381.t1
OG0004309	vverm_g9600.t1	dicty_g5162.t1
OG0004310	vverm_g8363.t1	dicty_g5783.t1
OG0004311	vverm_g4128.t1	dicty_g3954.t1
OG0004312	vverm_g15501.t1	dicty_g9561.t1
OG0004314	vverm_g4133.t1	dicty_g8767.t1
OG0004315	vverm_g15088.t1	dicty_g2137.t1
OG0004316	vverm_g5584.t1	dicty_g8080.t1
OG0004318	vverm_g7295.t1	dicty_g5088.t1
OG0004319	vverm_g14253.t1	dicty_g1523.t1
OG0004321	vverm_g13996.t1	dicty_g9333.t1
OG0004322	vverm_g9896.t1	dicty_g308.t1
OG0004323	vverm_g2263.t1	dicty_g692.t1
OG0004324	vverm_g2597.t1	dicty_g3997.t1
OG0004325	vverm_g4399.t1	dicty_g8218.t1
OG0004327	vverm_g8750.t1	dicty_g4007.t1
OG0004328	vverm_g9091.t1	dicty_g3204.t1
OG0004332	vverm_g16349.t1	dicty_g9843.t1
OG0004333	vverm_g4801.t1	dicty_g9930.t1
OG0004334	vverm_g6896.t1	dicty_g1573.t1
OG0004335	vverm_g16863.t1	dicty_g5321.t1
OG0004336	vverm_g1798.t2, vverm_g1798.t1, vverm_g1798.t3	dicty_g278.t1
OG0004337	vverm_g12951.t1	dicty_g6242.t1
OG0004338	vverm_g7765.t1	dicty_g7286.t1
OG0004340	vverm_g14013.t1	dicty_g11295.t1
OG0004341	vverm_g5773.t1	dicty_g4010.t1
OG0004342	vverm_g933.t1	dicty_g4864.t1
OG0004343	vverm_g14670.t1	dicty_g7247.t1
OG0004344	vverm_g12802.t1	dicty_g8350.t1
