Orthogroup	bc2002_braker	dicty_braker
OG0003409	bc2002_g20061.t1	dicty_g1177.t1
OG0003410	bc2002_g2357.t1	dicty_g604.t1, dicty_g6802.t1
OG0003411	bc2002_g13011.t1	dicty_g3287.t1
OG0003413	bc2002_g9672.t1	dicty_g3064.t1
OG0003414	bc2002_g7097.t1	dicty_g7154.t1
OG0003415	bc2002_g7499.t1	dicty_g9336.t1
OG0003417	bc2002_g2375.t1	dicty_g5886.t1, dicty_g10829.t1
OG0003419	bc2002_g3462.t1	dicty_g4762.t1
OG0003420	bc2002_g2143.t1	dicty_g9681.t1
OG0003421	bc2002_g2978.t1	dicty_g7700.t1
OG0003422	bc2002_g14748.t1	dicty_g5247.t1
OG0003423	bc2002_g15568.t1	dicty_g2722.t1, dicty_g2756.t1
OG0003424	bc2002_g2170.t1	dicty_g2994.t1, dicty_g2482.t1
OG0003425	bc2002_g16695.t1	dicty_g7407.t1
OG0003427	bc2002_g2325.t1	dicty_g7378.t1
OG0003428	bc2002_g3503.t1	dicty_g1723.t1, dicty_g1723.t2
OG0003429	bc2002_g2185.t1	dicty_g6440.t1
OG0003430	bc2002_g17622.t1	dicty_g9246.t1
OG0003432	bc2002_g14203.t1	dicty_g7600.t1
OG0003433	bc2002_g7826.t1	dicty_g6056.t1
OG0003434	bc2002_g4846.t1	dicty_g2123.t1
OG0003435	bc2002_g7761.t1	dicty_g7071.t1
OG0003436	bc2002_g3280.t1	dicty_g2771.t1, dicty_g2706.t1
OG0003437	bc2002_g11853.t1	dicty_g5387.t1, dicty_g9685.t1
OG0003438	bc2002_g3190.t1	dicty_g8885.t1
OG0003439	bc2002_g4411.t1	dicty_g4329.t1
OG0003440	bc2002_g6647.t1	dicty_g5179.t1
OG0003441	bc2002_g12678.t1	dicty_g9640.t1
OG0003442	bc2002_g10683.t1	dicty_g2638.t1, dicty_g2839.t1
OG0003443	bc2002_g784.t1	dicty_g10763.t1
OG0003444	bc2002_g18475.t1	dicty_g9999.t1
OG0003445	bc2002_g17717.t1	dicty_g1298.t1
OG0003446	bc2002_g18307.t1	dicty_g9911.t1
OG0003447	bc2002_g19812.t1	dicty_g7099.t1
OG0003448	bc2002_g19925.t1	dicty_g347.t1
OG0003449	bc2002_g5199.t1	dicty_g11025.t1
OG0003451	bc2002_g5198.t1	dicty_g5348.t1
OG0003452	bc2002_g19551.t1	dicty_g5750.t1
OG0003453	bc2002_g18156.t1	dicty_g8521.t2, dicty_g8521.t1
OG0003454	bc2002_g2931.t1	dicty_g8372.t1
OG0003455	bc2002_g7793.t1	dicty_g9470.t2, dicty_g9470.t1
OG0003456	bc2002_g2903.t1	dicty_g815.t1
OG0003457	bc2002_g7004.t1	dicty_g2143.t1
OG0003458	bc2002_g17601.t1	dicty_g992.t1
OG0003460	bc2002_g19730.t1	dicty_g4987.t1
OG0003462	bc2002_g14523.t1	dicty_g10550.t1
OG0003463	bc2002_g7272.t1	dicty_g4486.t2, dicty_g4486.t1
OG0003464	bc2002_g7138.t1	dicty_g7629.t1, dicty_g2013.t1
OG0003465	bc2002_g12573.t1	dicty_g5679.t1
OG0003467	bc2002_g12369.t1	dicty_g3428.t1
OG0003468	bc2002_g3212.t2, bc2002_g3212.t1	dicty_g10950.t1
OG0003469	bc2002_g15937.t1	dicty_g7837.t1
OG0003470	bc2002_g4685.t1	dicty_g424.t1
OG0003471	bc2002_g4153.t1	dicty_g7252.t1
OG0003472	bc2002_g4806.t1	dicty_g9376.t1
OG0003474	bc2002_g6993.t1	dicty_g5971.t1
OG0003475	bc2002_g19860.t1	dicty_g643.t1
OG0003477	bc2002_g9412.t1	dicty_g1461.t1
OG0003478	bc2002_g13243.t1	dicty_g10709.t1
OG0003479	bc2002_g17737.t1	dicty_g9581.t1
OG0003480	bc2002_g10400.t1	dicty_g10269.t1
OG0003481	bc2002_g12635.t1	dicty_g7925.t1
OG0003482	bc2002_g16894.t1	dicty_g1643.t1
OG0003483	bc2002_g15785.t1	dicty_g5056.t1
OG0003484	bc2002_g8970.t1	dicty_g8123.t1
OG0003487	bc2002_g2029.t1	dicty_g6099.t1, dicty_g11383.t1
OG0003488	bc2002_g12222.t1	dicty_g6329.t1
OG0003489	bc2002_g16370.t1	dicty_g495.t1
OG0003490	bc2002_g3880.t1	dicty_g1329.t1
OG0003491	bc2002_g10285.t1	dicty_g7298.t1, dicty_g7298.t2
OG0003492	bc2002_g17476.t1	dicty_g1701.t1
OG0003493	bc2002_g13790.t1	dicty_g10870.t1
OG0003494	bc2002_g9133.t1	dicty_g855.t1
OG0003496	bc2002_g17443.t1	dicty_g6998.t1
OG0003497	bc2002_g17440.t1	dicty_g1619.t1, dicty_g1618.t1
OG0003499	bc2002_g18108.t1	dicty_g9872.t2, dicty_g9872.t1
OG0003501	bc2002_g17510.t1	dicty_g10719.t1
OG0003503	bc2002_g16895.t1	dicty_g177.t1
OG0003506	bc2002_g11408.t1	dicty_g1797.t1
OG0003507	bc2002_g4219.t1	dicty_g3079.t1
OG0003509	bc2002_g5867.t1	dicty_g1396.t1
OG0003511	bc2002_g7543.t1	dicty_g10820.t1
OG0003513	bc2002_g16451.t1	dicty_g5068.t1
OG0003514	bc2002_g8756.t1	dicty_g5349.t1
OG0003516	bc2002_g7410.t1	dicty_g6248.t1
OG0003518	bc2002_g14759.t1	dicty_g9317.t1
OG0003519	bc2002_g289.t1	dicty_g7798.t1
OG0003522	bc2002_g4704.t1	dicty_g5228.t2, dicty_g5228.t1
OG0003526	bc2002_g7974.t2, bc2002_g7974.t1	dicty_g4828.t1
OG0003527	bc2002_g19285.t1	dicty_g6926.t1
OG0003529	bc2002_g1008.t1, bc2002_g1130.t1	dicty_g8807.t1
OG0003530	bc2002_g18865.t1	dicty_g1325.t1
OG0003531	bc2002_g16193.t1	dicty_g7822.t1
OG0003532	bc2002_g12080.t1	dicty_g9322.t1
OG0003533	bc2002_g9853.t1	dicty_g8945.t1
OG0003534	bc2002_g20022.t1	dicty_g6221.t1
OG0003535	bc2002_g15477.t1	dicty_g9771.t1
OG0003537	bc2002_g17629.t1	dicty_g5333.t1
OG0003538	bc2002_g15982.t1	dicty_g10683.t1
OG0003539	bc2002_g13262.t1	dicty_g7497.t1, dicty_g7497.t2
OG0003541	bc2002_g18813.t1	dicty_g3788.t1
OG0003542	bc2002_g9415.t1	dicty_g8271.t1
OG0003543	bc2002_g9455.t1	dicty_g5970.t1
OG0003544	bc2002_g2891.t1	dicty_g3851.t1
OG0003545	bc2002_g3941.t1	dicty_g1319.t2, dicty_g1319.t1
OG0003547	bc2002_g14378.t1	dicty_g6431.t1, dicty_g1502.t1
OG0003551	bc2002_g10168.t2, bc2002_g10168.t1	dicty_g3680.t1
OG0003552	bc2002_g8006.t1	dicty_g5468.t1
OG0003554	bc2002_g5654.t1	dicty_g9447.t1
OG0003555	bc2002_g13909.t1	dicty_g688.t1
OG0003556	bc2002_g19214.t1, bc2002_g19214.t2	dicty_g667.t1
OG0003557	bc2002_g20028.t1	dicty_g7694.t1, dicty_g7694.t3
OG0003559	bc2002_g16611.t2, bc2002_g16611.t1	dicty_g7038.t1
OG0003560	bc2002_g11410.t1	dicty_g11045.t1
OG0003561	bc2002_g11912.t1	dicty_g10110.t1
OG0003562	bc2002_g14009.t1	dicty_g9050.t1
OG0003564	bc2002_g18875.t1	dicty_g4628.t1
OG0003565	bc2002_g11504.t1	dicty_g6658.t1
OG0003566	bc2002_g16369.t1	dicty_g916.t1
OG0003568	bc2002_g11839.t1	dicty_g7370.t1, dicty_g7370.t2
OG0003569	bc2002_g16910.t1	dicty_g9715.t1
OG0003570	bc2002_g463.t1	dicty_g8502.t1
OG0003572	bc2002_g19544.t1	dicty_g895.t1
OG0003574	bc2002_g17837.t1	dicty_g9176.t1
OG0003575	bc2002_g19461.t1	dicty_g6971.t1
OG0003576	bc2002_g12221.t1	dicty_g10663.t1
OG0003577	bc2002_g4412.t2, bc2002_g4412.t1	dicty_g10168.t1
OG0003578	bc2002_g8639.t1	dicty_g7228.t1
OG0003579	bc2002_g9647.t1	dicty_g1726.t1
OG0003580	bc2002_g9245.t1	dicty_g9870.t1
OG0003581	bc2002_g6683.t1	dicty_g243.t1
OG0003582	bc2002_g12185.t1	dicty_g3710.t1
OG0003584	bc2002_g18122.t1	dicty_g4458.t1
OG0003585	bc2002_g6958.t1	dicty_g5962.t1
OG0003586	bc2002_g9018.t1	dicty_g8577.t1
OG0003587	bc2002_g4887.t1	dicty_g10561.t1
OG0003589	bc2002_g10919.t1	dicty_g6349.t2, dicty_g6349.t1
OG0003591	bc2002_g9465.t1	dicty_g5410.t1
OG0003595	bc2002_g16267.t1	dicty_g6039.t1
OG0003596	bc2002_g5402.t1	dicty_g8748.t1
OG0003597	bc2002_g18399.t1	dicty_g752.t1
OG0003598	bc2002_g4414.t1	dicty_g559.t1
OG0003599	bc2002_g2249.t1	dicty_g9265.t1
OG0003600	bc2002_g13853.t1	dicty_g6346.t2
OG0003601	bc2002_g10295.t1	dicty_g9956.t1, dicty_g9956.t2
OG0003602	bc2002_g20060.t1	dicty_g411.t1
OG0003603	bc2002_g18384.t1	dicty_g2373.t1
OG0003605	bc2002_g8646.t1	dicty_g6740.t1
OG0003606	bc2002_g17547.t1	dicty_g5037.t1
OG0003607	bc2002_g6660.t1	dicty_g9386.t1
OG0003609	bc2002_g6709.t1	dicty_g8629.t1
OG0003610	bc2002_g16324.t1	dicty_g7069.t1
OG0003611	bc2002_g13903.t1	dicty_g5862.t1
OG0003612	bc2002_g6991.t1	dicty_g959.t1
OG0003613	bc2002_g7980.t1	dicty_g9745.t1
OG0003614	bc2002_g14667.t1	dicty_g10037.t1
OG0003615	bc2002_g2252.t1	dicty_g713.t1
OG0003616	bc2002_g16271.t1	dicty_g6934.t1
OG0003617	bc2002_g13729.t1	dicty_g3862.t1
OG0003618	bc2002_g2639.t1	dicty_g4244.t1
OG0003619	bc2002_g2147.t1	dicty_g335.t1
OG0003620	bc2002_g87.t1	dicty_g5128.t1
OG0003621	bc2002_g16204.t1	dicty_g5010.t1
OG0003622	bc2002_g15047.t1	dicty_g207.t1, dicty_g207.t2
OG0003623	bc2002_g11479.t1	dicty_g1139.t1
OG0003624	bc2002_g15281.t2, bc2002_g15281.t1	dicty_g10120.t1
OG0003625	bc2002_g241.t1	dicty_g5262.t1
OG0003628	bc2002_g4575.t1	dicty_g3879.t1
OG0003629	bc2002_g5281.t1	dicty_g7528.t1
OG0003630	bc2002_g12250.t1	dicty_g7915.t1
OG0003631	bc2002_g2443.t2, bc2002_g2443.t1	dicty_g3247.t1
OG0003632	bc2002_g8377.t1	dicty_g1046.t1
OG0003633	bc2002_g6818.t1	dicty_g3871.t1
OG0003634	bc2002_g2873.t2, bc2002_g2873.t1	dicty_g365.t1
OG0003635	bc2002_g6959.t1	dicty_g7028.t2, dicty_g7028.t1
OG0003637	bc2002_g19236.t1	dicty_g4500.t1
OG0003638	bc2002_g4507.t1	dicty_g8486.t1
OG0003639	bc2002_g19295.t1, bc2002_g19295.t2	dicty_g433.t1
OG0003640	bc2002_g19292.t1	dicty_g4817.t1
OG0003641	bc2002_g15674.t1, bc2002_g15674.t2	dicty_g9547.t1
OG0003642	bc2002_g20055.t1	dicty_g8294.t1
OG0003643	bc2002_g16890.t1	dicty_g675.t1
OG0003644	bc2002_g2187.t1	dicty_g9494.t1
OG0003646	bc2002_g19362.t1	dicty_g8936.t1
OG0003648	bc2002_g11103.t1	dicty_g7113.t1
OG0003649	bc2002_g8799.t1	dicty_g10352.t1
OG0003658	bc2002_g16499.t2, bc2002_g16499.t1	dicty_g325.t1
OG0003660	bc2002_g16531.t2, bc2002_g16531.t1	dicty_g674.t2
OG0003662	bc2002_g16616.t1	dicty_g5230.t1, dicty_g5231.t1, dicty_g9577.t1
OG0003682	bc2002_g18655.t1, bc2002_g18655.t2	dicty_g5152.t1
OG0003692	bc2002_g7310.t1, bc2002_g7310.t2	dicty_g3593.t1, dicty_g3593.t2
OG0003694	bc2002_g8264.t1	dicty_g11342.t1, dicty_g7047.t1
OG0003695	bc2002_g11407.t1	dicty_g6103.t1
OG0003696	bc2002_g11426.t3, bc2002_g11426.t1	dicty_g5170.t1
OG0003697	bc2002_g9546.t1	dicty_g364.t1
OG0003698	bc2002_g9513.t1	dicty_g6007.t1
OG0003699	bc2002_g2135.t1	dicty_g4911.t1
OG0003700	bc2002_g2168.t1, bc2002_g2168.t2	dicty_g4330.t1
OG0003702	bc2002_g14979.t1	dicty_g10956.t1
OG0003734	bc2002_g6418.t1	dicty_g5269.t1
OG0003741	bc2002_g3457.t1, bc2002_g3455.t1	dicty_g3172.t1
OG0003744	bc2002_g6831.t1, bc2002_g6831.t2	dicty_g5844.t1
OG0003748	bc2002_g7006.t1	dicty_g4795.t1
OG0003749	bc2002_g20140.t2, bc2002_g20140.t1	dicty_g5003.t2, dicty_g5003.t1
OG0003751	bc2002_g20115.t1	dicty_g3505.t1
OG0003752	bc2002_g20110.t1	dicty_g512.t1
OG0003755	bc2002_g10750.t1	dicty_g3136.t1, dicty_g3136.t2
OG0003762	bc2002_g10626.t3, bc2002_g10626.t1	dicty_g3801.t1
OG0003764	bc2002_g8664.t1	dicty_g10850.t1
OG0003766	bc2002_g1732.t1, bc2002_g1732.t2	dicty_g3494.t1
OG0003775	bc2002_g5013.t1, bc2002_g5012.t1, bc2002_g5011.t1	dicty_g5947.t1
OG0003776	bc2002_g5019.t1	dicty_g11326.t1
OG0003779	bc2002_g13874.t1	dicty_g6422.t1, dicty_g6421.t1
OG0003786	bc2002_g146.t1	dicty_g11397.t1
OG0003790	bc2002_g17352.t1	dicty_g6195.t1, dicty_g389.t1
OG0003794	bc2002_g3923.t1	dicty_g6772.t1
OG0003796	bc2002_g18385.t1, bc2002_g18386.t1	dicty_g3250.t1, dicty_g3250.t2
OG0003797	bc2002_g18413.t1, bc2002_g18413.t2	dicty_g6314.t1, dicty_g1130.t1
OG0003798	bc2002_g18488.t1	dicty_g6518.t1, dicty_g6518.t2
OG0003799	bc2002_g2320.t1	dicty_g1108.t1, dicty_g1108.t2
OG0003803	bc2002_g18119.t2, bc2002_g18119.t1	dicty_g10538.t1
OG0003808	bc2002_g16798.t1	dicty_g354.t1, dicty_g2388.t1
OG0003812	bc2002_g745.t1	dicty_g2337.t1, dicty_g4203.t1
OG0003820	bc2002_g5364.t1	dicty_g3515.t1
OG0003821	bc2002_g5361.t2, bc2002_g5361.t1	dicty_g907.t1
OG0003822	bc2002_g5336.t1	dicty_g6673.t1
OG0003824	bc2002_g5286.t1	dicty_g6106.t1
OG0003825	bc2002_g10283.t1	dicty_g3572.t1
OG0003829	bc2002_g1799.t1	dicty_g1575.t1
OG0003831	bc2002_g12074.t2, bc2002_g12074.t1	dicty_g5176.t1
OG0003832	bc2002_g12073.t2, bc2002_g12073.t1	dicty_g5175.t1
OG0003833	bc2002_g5120.t1	dicty_g7165.t1, dicty_g7164.t1
OG0003839	bc2002_g2983.t1, bc2002_g2983.t2	dicty_g5016.t1
OG0003841	bc2002_g2908.t1	dicty_g4758.t1
OG0003843	bc2002_g7681.t1	dicty_g5475.t1, dicty_g5475.t2
OG0003846	bc2002_g13388.t1, bc2002_g1472.t1	dicty_g5359.t1
OG0003851	bc2002_g9280.t2, bc2002_g9280.t1	dicty_g5134.t1
OG0003852	bc2002_g14515.t1	dicty_g3945.t1, dicty_g3919.t1
OG0003853	bc2002_g10886.t2, bc2002_g10886.t1	dicty_g3658.t1
OG0003855	bc2002_g10986.t1	dicty_g9845.t1
OG0003856	bc2002_g5742.t1, bc2002_g5742.t2	dicty_g291.t1
OG0003858	bc2002_g16263.t2, bc2002_g16263.t1	dicty_g10740.t1
OG0003859	bc2002_g16262.t2, bc2002_g16262.t1	dicty_g3927.t1
OG0003860	bc2002_g15167.t1, bc2002_g15195.t1	dicty_g4400.t1
OG0003863	bc2002_g19070.t1	dicty_g9655.t1
OG0003865	bc2002_g18977.t1	dicty_g4441.t1
OG0003871	bc2002_g17868.t1	dicty_g5438.t2
OG0003872	bc2002_g17900.t1	dicty_g608.t1
OG0003875	bc2002_g601.t1	dicty_g4536.t1
OG0003876	bc2002_g8444.t1	dicty_g5521.t1, dicty_g5520.t1
OG0003878	bc2002_g8575.t1	dicty_g3181.t1, dicty_g4220.t1
OG0003880	bc2002_g17644.t1	dicty_g11387.t1
OG0003883	bc2002_g17628.t1	dicty_g9816.t1, dicty_g9816.t2
OG0003884	bc2002_g17618.t1, bc2002_g17593.t1	dicty_g7094.t1
OG0003887	bc2002_g17521.t1	dicty_g1789.t1
OG0003888	bc2002_g17484.t1, bc2002_g17484.t2	dicty_g9028.t1
OG0003889	bc2002_g17479.t1	dicty_g8823.t1, dicty_g8822.t1
OG0003890	bc2002_g17473.t1	dicty_g5668.t1
OG0003891	bc2002_g17461.t1	dicty_g1877.t1, dicty_g1876.t1, dicty_g1878.t1
OG0003892	bc2002_g17435.t1, bc2002_g17435.t2	dicty_g1823.t1, dicty_g5305.t1
OG0003895	bc2002_g7893.t1, bc2002_g7935.t1	dicty_g3115.t1
OG0003896	bc2002_g7802.t2, bc2002_g7802.t1	dicty_g6267.t1
OG0003897	bc2002_g7848.t1, bc2002_g7848.t2	dicty_g9891.t1
OG0003899	bc2002_g19503.t1	dicty_g358.t1, dicty_g11327.t1
OG0003900	bc2002_g19483.t2, bc2002_g19483.t1	dicty_g11038.t1
OG0003901	bc2002_g19459.t1, bc2002_g19458.t1	dicty_g4950.t1
OG0003903	bc2002_g16458.t1	dicty_g1375.t1
OG0003906	bc2002_g15914.t2, bc2002_g15914.t1	dicty_g4855.t1
OG0003908	bc2002_g16147.t2, bc2002_g16147.t1	dicty_g9257.t1
OG0003913	bc2002_g13616.t1	dicty_g10472.t1
OG0003915	bc2002_g6710.t1, bc2002_g6710.t2	dicty_g3447.t1
OG0003917	bc2002_g1169.t1, bc2002_g1169.t2	dicty_g10808.t1
OG0003918	bc2002_g1263.t1	dicty_g5288.t1
OG0003920	bc2002_g2843.t1	dicty_g4630.t1
OG0004024	bc2002_g6953.t1	dicty_g500.t1
OG0004027	bc2002_g18788.t1	dicty_g4885.t1
OG0004028	bc2002_g13397.t1	dicty_g6865.t1
OG0004033	bc2002_g12605.t1	dicty_g7608.t1
OG0004034	bc2002_g10451.t1	dicty_g5119.t1
OG0004036	bc2002_g19243.t1	dicty_g5730.t1
OG0004037	bc2002_g19187.t1	dicty_g9268.t1
OG0004039	bc2002_g18471.t1	dicty_g7987.t1
OG0004040	bc2002_g19239.t1	dicty_g6068.t1
OG0004041	bc2002_g19321.t1	dicty_g1768.t1
OG0004044	bc2002_g1471.t1	dicty_g8085.t1
OG0004045	bc2002_g11911.t1	dicty_g7026.t1
OG0004047	bc2002_g20064.t1	dicty_g4492.t1
OG0004050	bc2002_g7315.t1	dicty_g7297.t1
OG0004051	bc2002_g19858.t1	dicty_g8595.t1
OG0004052	bc2002_g128.t1	dicty_g3057.t1
OG0004054	bc2002_g203.t1	dicty_g1382.t1
OG0004055	bc2002_g221.t1	dicty_g7985.t1
OG0004056	bc2002_g16620.t1	dicty_g8720.t1
OG0004058	bc2002_g18180.t1	dicty_g4539.t2
OG0004059	bc2002_g12527.t1	dicty_g8985.t1
OG0004060	bc2002_g7982.t1	dicty_g10802.t1
OG0004061	bc2002_g19210.t1	dicty_g8558.t1
OG0004062	bc2002_g184.t1	dicty_g5271.t1
OG0004063	bc2002_g14552.t1	dicty_g5658.t1
OG0004066	bc2002_g19558.t1	dicty_g4805.t1
OG0004067	bc2002_g5753.t1	dicty_g6061.t1
OG0004068	bc2002_g5293.t1	dicty_g280.t1
OG0004069	bc2002_g13611.t1	dicty_g4564.t1
OG0004071	bc2002_g855.t1	dicty_g10849.t1
OG0004072	bc2002_g18874.t1	dicty_g11022.t1
OG0004075	bc2002_g7013.t1	dicty_g9562.t1
OG0004079	bc2002_g20144.t2	dicty_g11361.t1
OG0004080	bc2002_g8526.t1	dicty_g10336.t1
OG0004081	bc2002_g11824.t1	dicty_g8143.t1
OG0004082	bc2002_g6133.t1	dicty_g7775.t1
OG0004083	bc2002_g15941.t1	dicty_g10445.t1
OG0004084	bc2002_g11828.t1	dicty_g1213.t1
OG0004085	bc2002_g3648.t1	dicty_g11398.t1
OG0004086	bc2002_g983.t1	dicty_g9834.t1
OG0004087	bc2002_g1969.t1	dicty_g9548.t1
OG0004088	bc2002_g19857.t1	dicty_g2444.t1
OG0004090	bc2002_g11906.t1	dicty_g778.t1
OG0004091	bc2002_g18654.t1	dicty_g3751.t1
OG0004092	bc2002_g10884.t1	dicty_g6602.t1
OG0004093	bc2002_g14651.t1	dicty_g546.t1
OG0004094	bc2002_g9825.t1	dicty_g1587.t1
OG0004095	bc2002_g12596.t1	dicty_g5161.t1
OG0004096	bc2002_g1982.t1	dicty_g8846.t1
OG0004097	bc2002_g12223.t1	dicty_g4621.t1
OG0004098	bc2002_g16347.t1	dicty_g11039.t1
OG0004100	bc2002_g9859.t1	dicty_g8750.t1
OG0004103	bc2002_g5417.t1	dicty_g5474.t1
OG0004104	bc2002_g8868.t1	dicty_g9863.t1
OG0004105	bc2002_g17313.t1	dicty_g4701.t1
OG0004106	bc2002_g15300.t1	dicty_g5519.t1
OG0004107	bc2002_g8543.t1	dicty_g6787.t1
OG0004109	bc2002_g14480.t1	dicty_g3075.t1
OG0004110	bc2002_g17505.t1	dicty_g4665.t1
OG0004111	bc2002_g13224.t1	dicty_g1778.t1
OG0004112	bc2002_g10269.t1	dicty_g5943.t1
OG0004113	bc2002_g13202.t1	dicty_g9251.t1
OG0004115	bc2002_g19735.t1	dicty_g8017.t1
OG0004117	bc2002_g222.t1	dicty_g1157.t1
OG0004119	bc2002_g9645.t1	dicty_g10097.t1
OG0004120	bc2002_g4688.t1	dicty_g7022.t1
OG0004122	bc2002_g7293.t1	dicty_g9014.t1
OG0004123	bc2002_g18210.t1	dicty_g4349.t1
OG0004124	bc2002_g9247.t1	dicty_g7604.t1
OG0004126	bc2002_g2710.t1	dicty_g3185.t1
OG0004127	bc2002_g11120.t1	dicty_g5059.t1
OG0004128	bc2002_g9702.t1	dicty_g6000.t1
OG0004129	bc2002_g11022.t1	dicty_g7491.t1
OG0004130	bc2002_g4805.t1	dicty_g8545.t1
OG0004131	bc2002_g16608.t1	dicty_g973.t1
OG0004133	bc2002_g14127.t1	dicty_g10944.t1
OG0004134	bc2002_g1684.t1	dicty_g5282.t1
OG0004135	bc2002_g12230.t1	dicty_g5652.t1
OG0004136	bc2002_g8448.t1	dicty_g2393.t1
OG0004138	bc2002_g11461.t1	dicty_g9761.t1
OG0004139	bc2002_g8439.t1	dicty_g8560.t1
OG0004145	bc2002_g8451.t1	dicty_g10755.t1
OG0004146	bc2002_g8565.t1	dicty_g2454.t1
OG0004147	bc2002_g17480.t1	dicty_g8818.t1
OG0004150	bc2002_g9704.t1	dicty_g5295.t1
OG0004151	bc2002_g18281.t1	dicty_g9244.t1
OG0004152	bc2002_g8458.t1	dicty_g3771.t1
OG0004153	bc2002_g5751.t1	dicty_g2418.t1
OG0004154	bc2002_g5388.t1	dicty_g4161.t1
OG0004155	bc2002_g9027.t1	dicty_g5447.t1
OG0004156	bc2002_g13721.t1	dicty_g10018.t1
OG0004157	bc2002_g12856.t1	dicty_g6212.t1
OG0004158	bc2002_g12841.t1	dicty_g10869.t1
OG0004159	bc2002_g12832.t1	dicty_g330.t1
OG0004162	bc2002_g15925.t1	dicty_g3647.t1
OG0004163	bc2002_g12855.t1	dicty_g6208.t1
OG0004164	bc2002_g12836.t1	dicty_g776.t1
OG0004165	bc2002_g11023.t1	dicty_g1457.t1
OG0004168	bc2002_g2263.t1	dicty_g5540.t1
OG0004169	bc2002_g9388.t1	dicty_g943.t1
OG0004170	bc2002_g7819.t1	dicty_g11462.t1
OG0004171	bc2002_g6367.t1	dicty_g415.t1
OG0004175	bc2002_g8602.t1	dicty_g1134.t1
OG0004178	bc2002_g18924.t1	dicty_g1263.t1
OG0004179	bc2002_g5295.t1	dicty_g584.t1
OG0004180	bc2002_g6832.t1	dicty_g10756.t1
OG0004181	bc2002_g19233.t1	dicty_g678.t1
OG0004184	bc2002_g14381.t1	dicty_g10235.t1
OG0004185	bc2002_g9184.t1	dicty_g3121.t1
OG0004189	bc2002_g19541.t1	dicty_g8538.t1
OG0004190	bc2002_g4809.t1	dicty_g957.t1
OG0004192	bc2002_g490.t1	dicty_g10774.t1
OG0004193	bc2002_g13246.t1	dicty_g7625.t1
OG0004194	bc2002_g10680.t1	dicty_g7953.t1
OG0004196	bc2002_g15915.t1	dicty_g7732.t1
OG0004198	bc2002_g20027.t1	dicty_g3032.t1
OG0004200	bc2002_g6711.t1	dicty_g8982.t1
OG0004202	bc2002_g761.t1	dicty_g3930.t1
OG0004203	bc2002_g6190.t1	dicty_g11083.t1
OG0004204	bc2002_g20024.t1	dicty_g6542.t1
OG0004205	bc2002_g5412.t1	dicty_g10848.t1
OG0004206	bc2002_g11114.t1	dicty_g7360.t1
OG0004207	bc2002_g5321.t1	dicty_g781.t1
OG0004208	bc2002_g16180.t1	dicty_g8071.t1
OG0004209	bc2002_g19342.t1	dicty_g10813.t1
OG0004210	bc2002_g17633.t1	dicty_g8679.t1
OG0004211	bc2002_g16995.t2	dicty_g10893.t1
OG0004212	bc2002_g10449.t1	dicty_g10895.t1
OG0004213	bc2002_g6741.t1	dicty_g9309.t1
OG0004214	bc2002_g7801.t1	dicty_g6686.t1
OG0004216	bc2002_g8437.t1	dicty_g6127.t1
OG0004218	bc2002_g16227.t1	dicty_g5446.t1
OG0004219	bc2002_g13398.t1	dicty_g221.t1
OG0004220	bc2002_g14776.t1	dicty_g6105.t1
OG0004221	bc2002_g9102.t1	dicty_g2133.t1
OG0004222	bc2002_g11019.t1	dicty_g9086.t1
OG0004224	bc2002_g5230.t1	dicty_g10686.t1
OG0004225	bc2002_g2062.t1	dicty_g8233.t1
OG0004226	bc2002_g19680.t1	dicty_g801.t1
OG0004227	bc2002_g9023.t1	dicty_g7439.t1
OG0004230	bc2002_g13225.t1	dicty_g6319.t1
OG0004231	bc2002_g6189.t1	dicty_g4327.t1
OG0004232	bc2002_g9022.t1	dicty_g10341.t1
OG0004235	bc2002_g6900.t1	dicty_g8274.t1
OG0004238	bc2002_g8022.t1	dicty_g332.t1
OG0004239	bc2002_g16536.t1	dicty_g5081.t1
OG0004241	bc2002_g4698.t1	dicty_g8461.t1
OG0004244	bc2002_g13084.t1	dicty_g5965.t1
OG0004245	bc2002_g10789.t1	dicty_g1322.t1
OG0004248	bc2002_g2144.t1	dicty_g4288.t1
OG0004250	bc2002_g11438.t1	dicty_g8932.t1
OG0004251	bc2002_g5924.t3	dicty_g9786.t1
OG0004252	bc2002_g9451.t1	dicty_g5765.t1
OG0004253	bc2002_g7514.t1	dicty_g3763.t1
OG0004254	bc2002_g15803.t1	dicty_g4088.t1
OG0004255	bc2002_g16476.t1	dicty_g6336.t1
OG0004256	bc2002_g18800.t1	dicty_g3754.t1
OG0004257	bc2002_g13163.t1	dicty_g3002.t1
OG0004259	bc2002_g11404.t1	dicty_g10272.t1
OG0004261	bc2002_g6952.t1	dicty_g3549.t1
OG0004262	bc2002_g1134.t1	dicty_g5515.t1
OG0004263	bc2002_g10389.t1	dicty_g5130.t1
OG0004265	bc2002_g14663.t1	dicty_g1304.t1
OG0004266	bc2002_g16832.t1	dicty_g9541.t1
OG0004270	bc2002_g4488.t1	dicty_g3045.t1
OG0004272	bc2002_g987.t1	dicty_g3603.t1
OG0004273	bc2002_g6955.t1	dicty_g9306.t1
OG0004274	bc2002_g6956.t1	dicty_g4634.t1
OG0004275	bc2002_g6505.t1	dicty_g6160.t2
