Orthogroup	Species	acastellanii_braker	Orthologs
OG0002216	bc2001_braker	acastellanii_g6879.t1	bc2001_g4228.t2, bc2001_g4228.t1, bc2001_g4228.t3
OG0002216	bc2002_braker	acastellanii_g6879.t1	bc2002_g2705.t1, bc2002_g2705.t2
OG0002217	dicty_braker	acastellanii_g6781.t1	dicty_g2438.t1
OG0002217	vvermcdc19_braker	acastellanii_g6781.t1	vverm_g10289.t2, vverm_g10289.t1
OG0002217	bc2002_braker	acastellanii_g6781.t1	bc2002_g16884.t1
OG0002217	bc2001_braker	acastellanii_g6781.t1	bc2001_g10148.t2, bc2001_g10148.t1
OG0002218	dicty_braker	acastellanii_g6722.t1	dicty_g10958.t1
OG0002218	bc2001_braker	acastellanii_g6722.t1	bc2001_g4647.t1, bc2001_g4647.t2
OG0002218	bc2002_braker	acastellanii_g6722.t1	bc2002_g6257.t1
OG0002218	vvermcdc19_braker	acastellanii_g6722.t1	vverm_g4024.t1, vverm_g8844.t1
OG0002219	dicty_braker	acastellanii_g6724.t1	dicty_g8809.t1
OG0002219	vvermcdc19_braker	acastellanii_g6724.t1	vverm_g13457.t1
OG0002219	bc2001_braker	acastellanii_g6724.t1	bc2001_g915.t1, bc2001_g1949.t1
OG0002219	bc2002_braker	acastellanii_g6724.t1	bc2002_g11208.t1, bc2002_g7390.t1
OG0002220	dicty_braker	acastellanii_g6736.t3	dicty_g3516.t1
OG0002220	vvermcdc19_braker	acastellanii_g6736.t3	vverm_g12484.t1, vverm_g13128.t1
OG0002220	bc2002_braker	acastellanii_g6736.t3	bc2002_g2666.t1
OG0002220	bc2001_braker	acastellanii_g6736.t3	bc2001_g4265.t1, bc2001_g4265.t2
OG0002221	dicty_braker	acastellanii_g6030.t1	dicty_g9423.t1
OG0002221	vvermcdc19_braker	acastellanii_g6030.t1	vverm_g334.t1
OG0002221	bc2002_braker	acastellanii_g6030.t1	bc2002_g14538.t1
OG0002221	bc2001_braker	acastellanii_g6030.t1	bc2001_g13804.t3, bc2001_g13804.t1, bc2001_g13804.t2
OG0002222	dicty_braker	acastellanii_g6051.t1, acastellanii_g6051.t2	dicty_g2371.t1
OG0002222	vvermcdc19_braker	acastellanii_g6051.t1, acastellanii_g6051.t2	vverm_g4293.t1, vverm_g11700.t1
OG0002222	bc2001_braker	acastellanii_g6051.t1, acastellanii_g6051.t2	bc2001_g11101.t1
OG0002222	bc2002_braker	acastellanii_g6051.t1, acastellanii_g6051.t2	bc2002_g10274.t1
OG0002223	dicty_braker	acastellanii_g6052.t1, acastellanii_g5303.t1	dicty_g5328.t1
OG0002223	bc2002_braker	acastellanii_g6052.t1, acastellanii_g5303.t1	bc2002_g9795.t1
OG0002223	bc2001_braker	acastellanii_g6052.t1, acastellanii_g5303.t1	bc2001_g9528.t1, bc2001_g9528.t2
OG0002223	vvermcdc19_braker	acastellanii_g6052.t1, acastellanii_g5303.t1	vverm_g3148.t3
OG0002224	dicty_braker	acastellanii_g6061.t1	dicty_g10737.t1
OG0002224	vvermcdc19_braker	acastellanii_g6061.t1	vverm_g1482.t1
OG0002224	bc2001_braker	acastellanii_g6061.t1	bc2001_g15192.t1, bc2001_g15128.t1
OG0002224	bc2002_braker	acastellanii_g6061.t1	bc2002_g18905.t1, bc2002_g18964.t1
OG0002225	dicty_braker	acastellanii_g6122.t1	dicty_g2685.t1, dicty_g1380.t1, dicty_g2792.t1
OG0002225	vvermcdc19_braker	acastellanii_g6122.t1	vverm_g94.t1
OG0002225	bc2002_braker	acastellanii_g6122.t1	bc2002_g16264.t1
OG0002225	bc2001_braker	acastellanii_g6122.t1	bc2001_g14442.t1
OG0002226	dicty_braker	acastellanii_g6144.t1	dicty_g5912.t1, dicty_g1318.t1
OG0002226	vvermcdc19_braker	acastellanii_g6144.t1	vverm_g10310.t1, vverm_g10310.t2
OG0002226	bc2001_braker	acastellanii_g6144.t1	bc2001_g10222.t1
OG0002226	bc2002_braker	acastellanii_g6144.t1	bc2002_g16810.t1
OG0002227	dicty_braker	acastellanii_g6159.t1	dicty_g909.t1
OG0002227	vvermcdc19_braker	acastellanii_g6159.t1	vverm_g6567.t1
OG0002227	bc2002_braker	acastellanii_g6159.t1	bc2002_g3464.t1, bc2002_g3464.t2
OG0002227	bc2001_braker	acastellanii_g6159.t1	bc2001_g5172.t1, bc2001_g5172.t2
OG0002228	dicty_braker	acastellanii_g6199.t1	dicty_g4698.t1
OG0002228	bc2002_braker	acastellanii_g6199.t1	bc2002_g145.t1, bc2002_g145.t2
OG0002228	bc2001_braker	acastellanii_g6199.t1	bc2001_g8321.t1, bc2001_g8321.t2
OG0002228	vvermcdc19_braker	acastellanii_g6199.t1	vverm_g11979.t1
OG0002229	dicty_braker	acastellanii_g6224.t1	dicty_g8725.t1
OG0002229	bc2001_braker	acastellanii_g6224.t1	bc2001_g6531.t2, bc2001_g6531.t1
OG0002229	bc2002_braker	acastellanii_g6224.t1	bc2002_g10691.t2, bc2002_g10691.t1
OG0002229	vvermcdc19_braker	acastellanii_g6224.t1	vverm_g7027.t1
OG0002230	dicty_braker	acastellanii_g6237.t1	dicty_g5977.t1
OG0002230	bc2002_braker	acastellanii_g6237.t1	bc2002_g18127.t1
OG0002230	vvermcdc19_braker	acastellanii_g6237.t1	vverm_g3720.t1, vverm_g3719.t1
OG0002230	bc2001_braker	acastellanii_g6237.t1	bc2001_g9711.t1, bc2001_g9710.t1
OG0002231	vvermcdc19_braker	acastellanii_g6290.t1	vverm_g2966.t1, vverm_g12867.t1, vverm_g14666.t1, vverm_g13900.t1, vverm_g6754.t1, vverm_g16461.t1
OG0002232	dicty_braker	acastellanii_g6316.t1	dicty_g8484.t1
OG0002232	vvermcdc19_braker	acastellanii_g6316.t1	vverm_g3188.t2, vverm_g3188.t1
OG0002232	bc2002_braker	acastellanii_g6316.t1	bc2002_g4405.t1
OG0002232	bc2001_braker	acastellanii_g6316.t1	bc2001_g14816.t1, bc2001_g14816.t2
OG0002233	dicty_braker	acastellanii_g6318.t1, acastellanii_g6318.t2	dicty_g5740.t1
OG0002233	vvermcdc19_braker	acastellanii_g6318.t1, acastellanii_g6318.t2	vverm_g3661.t2, vverm_g3661.t1
OG0002233	bc2002_braker	acastellanii_g6318.t1, acastellanii_g6318.t2	bc2002_g18185.t1
OG0002233	bc2001_braker	acastellanii_g6318.t1, acastellanii_g6318.t2	bc2001_g9654.t1
OG0002234	dicty_braker	acastellanii_g6335.t2, acastellanii_g6335.t1	dicty_g1373.t1
OG0002234	vvermcdc19_braker	acastellanii_g6335.t2, acastellanii_g6335.t1	vverm_g12980.t1
OG0002234	bc2002_braker	acastellanii_g6335.t2, acastellanii_g6335.t1	bc2002_g4923.t1
OG0002234	bc2001_braker	acastellanii_g6335.t2, acastellanii_g6335.t1	bc2001_g7202.t1, bc2001_g7202.t2
OG0002235	dicty_braker	acastellanii_g6344.t1	dicty_g8088.t1
OG0002235	vvermcdc19_braker	acastellanii_g6344.t1	vverm_g3930.t1, vverm_g3132.t1
OG0002235	bc2002_braker	acastellanii_g6344.t1	bc2002_g9805.t1
OG0002235	bc2001_braker	acastellanii_g6344.t1	bc2001_g9538.t2, bc2001_g9538.t1
OG0002236	bc2001_braker	acastellanii_g6422.t1	bc2001_g9669.t1
OG0002236	bc2002_braker	acastellanii_g6422.t1	bc2002_g18170.t1
OG0002236	vvermcdc19_braker	acastellanii_g6422.t1	vverm_g3706.t2, vverm_g3706.t1
OG0002236	vvermcdc19_braker	acastellanii_g574.t1	vverm_g6534.t1
OG0002237	dicty_braker	acastellanii_g6448.t1, acastellanii_g6448.t2	dicty_g5704.t1
OG0002237	vvermcdc19_braker	acastellanii_g6448.t1, acastellanii_g6448.t2	vverm_g16379.t1
OG0002237	bc2001_braker	acastellanii_g6448.t1, acastellanii_g6448.t2	bc2001_g18931.t1
OG0002237	bc2002_braker	acastellanii_g6448.t1, acastellanii_g6448.t2	bc2002_g3852.t1, bc2002_g3851.t1
OG0002238	dicty_braker	acastellanii_g6472.t2, acastellanii_g6472.t1	dicty_g8020.t1
OG0002238	vvermcdc19_braker	acastellanii_g6472.t2, acastellanii_g6472.t1	vverm_g11493.t1
OG0002238	bc2002_braker	acastellanii_g6472.t2, acastellanii_g6472.t1	bc2002_g19545.t1
OG0002238	bc2001_braker	acastellanii_g6472.t2, acastellanii_g6472.t1	bc2001_g17284.t2, bc2001_g17284.t1
OG0002239	dicty_braker	acastellanii_g6492.t1	dicty_g10414.t1
OG0002239	bc2002_braker	acastellanii_g6492.t1	bc2002_g6270.t2, bc2002_g6270.t1
OG0002239	bc2001_braker	acastellanii_g6492.t1	bc2001_g4660.t2, bc2001_g4660.t1
OG0002239	vvermcdc19_braker	acastellanii_g6492.t1	vverm_g16251.t1
OG0002240	dicty_braker	acastellanii_g6494.t1	dicty_g2763.t1, dicty_g2715.t1
OG0002240	vvermcdc19_braker	acastellanii_g6494.t1	vverm_g3420.t1, vverm_g3420.t2
OG0002240	bc2001_braker	acastellanii_g6494.t1	bc2001_g18971.t1
OG0002240	bc2002_braker	acastellanii_g6494.t1	bc2002_g15661.t1
OG0002241	dicty_braker	acastellanii_g6497.t1	dicty_g1749.t1
OG0002241	bc2001_braker	acastellanii_g6497.t1	bc2001_g1066.t2, bc2001_g1066.t1
OG0002241	bc2002_braker	acastellanii_g6497.t1	bc2002_g4264.t3, bc2002_g4264.t1
OG0002241	vvermcdc19_braker	acastellanii_g6497.t1	vverm_g5290.t1
OG0002242	dicty_braker	acastellanii_g6523.t1	dicty_g1052.t1, dicty_g9058.t1
OG0002242	vvermcdc19_braker	acastellanii_g6523.t1	vverm_g6543.t1
OG0002242	bc2002_braker	acastellanii_g6523.t1	bc2002_g3250.t1
OG0002242	bc2001_braker	acastellanii_g6523.t1	bc2001_g16860.t1, bc2001_g16860.t2
OG0002243	dicty_braker	acastellanii_g6524.t1	dicty_g5154.t1
OG0002243	vvermcdc19_braker	acastellanii_g6524.t1	vverm_g10555.t1, vverm_g10736.t1
OG0002243	bc2001_braker	acastellanii_g6524.t1	bc2001_g18073.t1
OG0002243	bc2002_braker	acastellanii_g6524.t1	bc2002_g15763.t1, bc2002_g15764.t1
OG0002244	dicty_braker	acastellanii_g6534.t1	dicty_g2184.t1
OG0002244	vvermcdc19_braker	acastellanii_g6534.t1	vverm_g1487.t1
OG0002244	bc2001_braker	acastellanii_g6534.t1	bc2001_g1263.t2, bc2001_g1263.t1
OG0002244	bc2002_braker	acastellanii_g6534.t1	bc2002_g13791.t1, bc2002_g13791.t2
OG0002245	dicty_braker	acastellanii_g6535.t1	dicty_g2745.t1, dicty_g2733.t1
OG0002245	vvermcdc19_braker	acastellanii_g6535.t1	vverm_g1531.t1
OG0002245	bc2001_braker	acastellanii_g6535.t1	bc2001_g9604.t1
OG0002245	bc2002_braker	acastellanii_g6535.t1	bc2002_g9869.t2, bc2002_g9869.t1
OG0002246	dicty_braker	acastellanii_g6539.t2, acastellanii_g6539.t1	dicty_g470.t1
OG0002246	bc2001_braker	acastellanii_g6539.t2, acastellanii_g6539.t1	bc2001_g5310.t1
OG0002246	bc2002_braker	acastellanii_g6539.t2, acastellanii_g6539.t1	bc2002_g6839.t1
OG0002246	vvermcdc19_braker	acastellanii_g6539.t2, acastellanii_g6539.t1	vverm_g2603.t1, vverm_g2603.t2
OG0002247	bc2002_braker	acastellanii_g6544.t1, acastellanii_g6544.t2	bc2002_g7086.t1
OG0002247	bc2001_braker	acastellanii_g6544.t1, acastellanii_g6544.t2	bc2001_g15352.t1
OG0002247	vvermcdc19_braker	acastellanii_g6544.t1, acastellanii_g6544.t2	vverm_g7261.t1
OG0002247	dicty_braker	acastellanii_g6544.t1, acastellanii_g6544.t2	dicty_g410.t1, dicty_g2198.t1
OG0002248	dicty_braker	acastellanii_g6622.t1	dicty_g133.t1
OG0002248	vvermcdc19_braker	acastellanii_g6622.t1	vverm_g13312.t3, vverm_g7409.t3
OG0002248	bc2002_braker	acastellanii_g6622.t1	bc2002_g7663.t1
OG0002248	bc2001_braker	acastellanii_g6622.t1	bc2001_g12987.t2, bc2001_g12987.t1
OG0002249	dicty_braker	acastellanii_g954.t1, acastellanii_g6636.t1	dicty_g10038.t1
OG0002249	bc2002_braker	acastellanii_g954.t1	bc2002_g16824.t1
OG0002249	bc2001_braker	acastellanii_g954.t1	bc2001_g10208.t1
OG0002249	vvermcdc19_braker	acastellanii_g954.t1	vverm_g10318.t1
OG0002249	vvermcdc19_braker	acastellanii_g6636.t1	vverm_g11114.t1
OG0002250	dicty_braker	acastellanii_g6639.t1	dicty_g10078.t1
OG0002250	bc2002_braker	acastellanii_g6639.t1	bc2002_g9406.t1
OG0002250	bc2001_braker	acastellanii_g6639.t1	bc2001_g8437.t1
OG0002250	vvermcdc19_braker	acastellanii_g6639.t1	vverm_g9458.t1, vverm_g12149.t2, vverm_g12149.t1
OG0002251	bc2001_braker	acastellanii_g6644.t1, acastellanii_g6644.t2	bc2001_g6365.t1, bc2001_g6365.t2
OG0002251	vvermcdc19_braker	acastellanii_g6644.t1, acastellanii_g6644.t2	vverm_g39.t1, vverm_g3806.t1
OG0002251	bc2002_braker	acastellanii_g6644.t1, acastellanii_g6644.t2	bc2002_g3545.t1
OG0002252	bc2002_braker	acastellanii_g6683.t1	bc2002_g15773.t1
OG0002252	bc2001_braker	acastellanii_g6683.t1	bc2001_g18066.t1
OG0002252	vvermcdc19_braker	acastellanii_g6683.t1	vverm_g10681.t1
OG0002252	dicty_braker	acastellanii_g6683.t1	dicty_g3545.t1
OG0002253	dicty_braker	acastellanii_g5901.t1	dicty_g8891.t1
OG0002253	vvermcdc19_braker	acastellanii_g5901.t1	vverm_g2258.t1, vverm_g2258.t2
OG0002253	bc2002_braker	acastellanii_g5901.t1	bc2002_g2301.t1
OG0002253	bc2001_braker	acastellanii_g5901.t1	bc2001_g7750.t1, bc2001_g7750.t3
OG0002254	vvermcdc19_braker	acastellanii_g5792.t1, acastellanii_g5792.t2	vverm_g15640.t2, vverm_g15640.t1
OG0002254	bc2002_braker	acastellanii_g5792.t1, acastellanii_g5792.t2	bc2002_g14978.t1
OG0002254	bc2001_braker	acastellanii_g5792.t1, acastellanii_g5792.t2	bc2001_g2495.t1, bc2001_g2495.t2
OG0002255	dicty_braker	acastellanii_g5795.t2, acastellanii_g5795.t1	dicty_g9116.t1
OG0002255	bc2002_braker	acastellanii_g5795.t2, acastellanii_g5795.t1	bc2002_g2142.t1
OG0002255	bc2001_braker	acastellanii_g5795.t2, acastellanii_g5795.t1	bc2001_g2296.t1, bc2001_g2296.t2
OG0002255	vvermcdc19_braker	acastellanii_g5795.t2, acastellanii_g5795.t1	vverm_g11252.t1
OG0002256	dicty_braker	acastellanii_g5805.t1, acastellanii_g5805.t2	dicty_g981.t1
OG0002256	bc2002_braker	acastellanii_g5805.t1, acastellanii_g5805.t2	bc2002_g2139.t1
OG0002256	bc2001_braker	acastellanii_g5805.t1, acastellanii_g5805.t2	bc2001_g2295.t1, bc2001_g2295.t2
OG0002256	vvermcdc19_braker	acastellanii_g5805.t1, acastellanii_g5805.t2	vverm_g11251.t1
OG0002257	dicty_braker	acastellanii_g5842.t1	dicty_g3051.t1
OG0002257	vvermcdc19_braker	acastellanii_g5842.t1	vverm_g15878.t1
OG0002257	bc2001_braker	acastellanii_g5842.t1	bc2001_g11508.t2, bc2001_g11508.t1
OG0002257	bc2002_braker	acastellanii_g5842.t1	bc2002_g12575.t2, bc2002_g12575.t1
OG0002258	vvermcdc19_braker	acastellanii_g3709.t1, acastellanii_g2063.t1, acastellanii_g2090.t2, acastellanii_g2090.t1, acastellanii_g5696.t1, acastellanii_g2106.t1	vverm_g16613.t1
OG0002259	dicty_braker	acastellanii_g5714.t1	dicty_g1480.t1
OG0002259	vvermcdc19_braker	acastellanii_g5714.t1	vverm_g1654.t1
OG0002259	bc2002_braker	acastellanii_g5714.t1	bc2002_g11838.t1, bc2002_g11838.t2
OG0002259	bc2001_braker	acastellanii_g5714.t1	bc2001_g2993.t1, bc2001_g2993.t2
OG0002260	dicty_braker	acastellanii_g5753.t1, acastellanii_g305.t1	dicty_g2075.t1
OG0002260	bc2001_braker	acastellanii_g5753.t1, acastellanii_g305.t1	bc2001_g16255.t1
OG0002260	bc2002_braker	acastellanii_g5753.t1, acastellanii_g305.t1	bc2002_g8525.t1
OG0002260	vvermcdc19_braker	acastellanii_g5753.t1, acastellanii_g305.t1	vverm_g16115.t1, vverm_g16115.t2
OG0002261	vvermcdc19_braker	acastellanii_g5548.t1	vverm_g11640.t1, vverm_g11640.t2, vverm_g11640.t3
OG0002261	bc2001_braker	acastellanii_g5548.t1	bc2001_g11030.t1
OG0002261	bc2002_braker	acastellanii_g5548.t1	bc2002_g5247.t2, bc2002_g5247.t1
OG0002262	vvermcdc19_braker	acastellanii_g5554.t1	vverm_g5936.t1
OG0002262	dicty_braker	acastellanii_g5554.t1	dicty_g5425.t2, dicty_g5425.t3, dicty_g5425.t1, dicty_g3712.t1, dicty_g9428.t1
OG0002263	dicty_braker	acastellanii_g5592.t1	dicty_g3168.t1
OG0002263	vvermcdc19_braker	acastellanii_g5592.t1	vverm_g9905.t1
OG0002263	bc2001_braker	acastellanii_g5592.t1	bc2001_g3868.t2, bc2001_g3868.t1
OG0002263	bc2002_braker	acastellanii_g5592.t1	bc2002_g13451.t2, bc2002_g13451.t1
OG0002264	bc2001_braker	acastellanii_g5629.t1	bc2001_g18405.t2, bc2001_g18405.t1
OG0002264	bc2002_braker	acastellanii_g5629.t1	bc2002_g16102.t1
OG0002264	vvermcdc19_braker	acastellanii_g5629.t1	vverm_g13421.t2, vverm_g2164.t1, vverm_g13421.t1
OG0002265	dicty_braker	acastellanii_g5645.t1, acastellanii_g3618.t1	dicty_g10331.t1
OG0002265	bc2001_braker	acastellanii_g5645.t1, acastellanii_g3618.t1	bc2001_g19091.t1
OG0002265	bc2002_braker	acastellanii_g5645.t1, acastellanii_g3618.t1	bc2002_g6706.t1
OG0002265	vvermcdc19_braker	acastellanii_g5645.t1, acastellanii_g3618.t1	vverm_g1889.t1, vverm_g1889.t2
OG0002266	dicty_braker	acastellanii_g5661.t1	dicty_g6471.t1, dicty_g4710.t1
OG0002266	bc2001_braker	acastellanii_g5661.t1	bc2001_g17226.t1
OG0002266	bc2002_braker	acastellanii_g5661.t1	bc2002_g7853.t1
OG0002266	vvermcdc19_braker	acastellanii_g5661.t1	vverm_g15924.t1, vverm_g9543.t1
OG0002267	dicty_braker	acastellanii_g5668.t1	dicty_g9242.t1
OG0002267	bc2001_braker	acastellanii_g5668.t1	bc2001_g195.t3, bc2001_g195.t2, bc2001_g195.t1
OG0002267	bc2002_braker	acastellanii_g5668.t1	bc2002_g14407.t1, bc2002_g14407.t2
OG0002268	dicty_braker	acastellanii_g5671.t2, acastellanii_g5671.t1	dicty_g9272.t1
OG0002268	vvermcdc19_braker	acastellanii_g5671.t2, acastellanii_g5671.t1	vverm_g9560.t2, vverm_g9560.t1
OG0002268	bc2002_braker	acastellanii_g5671.t2, acastellanii_g5671.t1	bc2002_g18975.t1
OG0002268	bc2001_braker	acastellanii_g5671.t2, acastellanii_g5671.t1	bc2001_g15117.t1
OG0002269	dicty_braker	acastellanii_g5483.t1	dicty_g670.t1, dicty_g670.t2
OG0002269	vvermcdc19_braker	acastellanii_g5483.t1	vverm_g3699.t1
OG0002269	bc2001_braker	acastellanii_g5483.t1	bc2001_g9684.t1, bc2001_g9685.t1
OG0002269	bc2002_braker	acastellanii_g5483.t1	bc2002_g18154.t1
OG0002270	vvermcdc19_braker	acastellanii_g479.t1, acastellanii_g5486.t1	vverm_g3472.t1, vverm_g3084.t1, vverm_g3471.t1
OG0002270	bc2001_braker	acastellanii_g479.t1, acastellanii_g5486.t1	bc2001_g17485.t1
OG0002270	bc2002_braker	acastellanii_g479.t1, acastellanii_g5486.t1	bc2002_g15460.t1
OG0002271	vvermcdc19_braker	acastellanii_g4980.t1, acastellanii_g2978.t2, acastellanii_g2978.t1, acastellanii_g5463.t1, acastellanii_g4979.t1	vverm_g9058.t1, vverm_g9055.t1
OG0002272	dicty_braker	acastellanii_g4977.t1, acastellanii_g5464.t1	dicty_g2574.t1, dicty_g2902.t1
OG0002272	vvermcdc19_braker	acastellanii_g4977.t1, acastellanii_g5464.t1	vverm_g9586.t1
OG0002272	bc2002_braker	acastellanii_g4977.t1, acastellanii_g5464.t1	bc2002_g18931.t1
OG0002272	bc2001_braker	acastellanii_g4977.t1, acastellanii_g5464.t1	bc2001_g15165.t1
OG0002273	vvermcdc19_braker	acastellanii_g5455.t1, acastellanii_g5455.t2	vverm_g6763.t2, vverm_g6763.t1
OG0002273	bc2002_braker	acastellanii_g5455.t1, acastellanii_g5455.t2	bc2002_g3642.t1
OG0002273	bc2001_braker	acastellanii_g5455.t1, acastellanii_g5455.t2	bc2001_g13945.t1, bc2001_g13945.t2
OG0002274	dicty_braker	acastellanii_g5326.t1	dicty_g4884.t1, dicty_g4884.t2
OG0002274	vvermcdc19_braker	acastellanii_g5326.t1	vverm_g16169.t1
OG0002274	bc2002_braker	acastellanii_g5326.t1	bc2002_g17099.t1
OG0002274	bc2001_braker	acastellanii_g5326.t1	bc2001_g8550.t2, bc2001_g8550.t1
OG0002276	dicty_braker	acastellanii_g5150.t2, acastellanii_g5150.t1, acastellanii_g5034.t1	dicty_g4831.t1
OG0002276	vvermcdc19_braker	acastellanii_g5150.t2, acastellanii_g5150.t1, acastellanii_g5034.t1	vverm_g11851.t1
OG0002276	bc2001_braker	acastellanii_g5150.t2, acastellanii_g5150.t1, acastellanii_g5034.t1	bc2001_g2170.t1
OG0002276	bc2002_braker	acastellanii_g5150.t2, acastellanii_g5150.t1, acastellanii_g5034.t1	bc2002_g11419.t1
OG0002277	dicty_braker	acastellanii_g452.t1, acastellanii_g5158.t1	dicty_g8819.t1
OG0002277	bc2001_braker	acastellanii_g452.t1, acastellanii_g5158.t1	bc2001_g17069.t1
OG0002277	bc2002_braker	acastellanii_g452.t1, acastellanii_g5158.t1	bc2002_g7983.t1
OG0002277	vvermcdc19_braker	acastellanii_g452.t1, acastellanii_g5158.t1	vverm_g16463.t1, vverm_g16463.t2
OG0002278	dicty_braker	acastellanii_g5174.t1	dicty_g3474.t1
OG0002278	bc2002_braker	acastellanii_g5174.t1	bc2002_g16367.t1
OG0002278	bc2001_braker	acastellanii_g5174.t1	bc2001_g13100.t1, bc2001_g13101.t1
OG0002278	vvermcdc19_braker	acastellanii_g5174.t1	vverm_g124.t1, vverm_g123.t1
OG0002279	dicty_braker	acastellanii_g5182.t1	dicty_g7004.t1
OG0002279	vvermcdc19_braker	acastellanii_g5182.t1	vverm_g7789.t1
OG0002279	bc2001_braker	acastellanii_g5182.t1	bc2001_g7881.t1, bc2001_g7881.t2
OG0002279	bc2002_braker	acastellanii_g5182.t1	bc2002_g19237.t1, bc2002_g19237.t2
OG0002280	dicty_braker	acastellanii_g5018.t1, acastellanii_g5018.t2	dicty_g10892.t1
OG0002280	vvermcdc19_braker	acastellanii_g5018.t1, acastellanii_g5018.t2	vverm_g8951.t2, vverm_g8951.t1
OG0002280	bc2001_braker	acastellanii_g5018.t1, acastellanii_g5018.t2	bc2001_g4506.t2
OG0002280	bc2002_braker	acastellanii_g5018.t1, acastellanii_g5018.t2	bc2002_g10401.t1
OG0002281	vvermcdc19_braker	acastellanii_g100.t1, acastellanii_g5074.t1, acastellanii_g100.t2	vverm_g3000.t1
OG0002281	bc2002_braker	acastellanii_g100.t1, acastellanii_g5074.t1, acastellanii_g100.t2	bc2002_g15054.t2, bc2002_g15054.t1
OG0002281	bc2001_braker	acastellanii_g100.t1, acastellanii_g5074.t1, acastellanii_g100.t2	bc2001_g10684.t1
OG0002282	dicty_braker	acastellanii_g4954.t1	dicty_g6428.t2, dicty_g6428.t1
OG0002282	vvermcdc19_braker	acastellanii_g4954.t1	vverm_g16409.t1, vverm_g16409.t2
OG0002282	bc2002_braker	acastellanii_g4954.t1	bc2002_g3849.t1
OG0002282	bc2001_braker	acastellanii_g4954.t1	bc2001_g18929.t1
OG0002283	dicty_braker	acastellanii_g4955.t1, acastellanii_g12.t1	dicty_g8557.t1
OG0002283	vvermcdc19_braker	acastellanii_g4955.t1, acastellanii_g12.t1	vverm_g15701.t1
OG0002283	bc2001_braker	acastellanii_g4955.t1, acastellanii_g12.t1	bc2001_g2984.t1, bc2001_g2984.t2
OG0002283	bc2002_braker	acastellanii_g4955.t1, acastellanii_g12.t1	bc2002_g11847.t1
OG0002284	bc2002_braker	acastellanii_g4938.t1	bc2002_g8835.t1
OG0002284	bc2001_braker	acastellanii_g4938.t1	bc2001_g54.t1
OG0002284	vvermcdc19_braker	acastellanii_g4938.t1	vverm_g14147.t3, vverm_g12987.t2, vverm_g14148.t1, vverm_g14148.t2
OG0002285	dicty_braker	acastellanii_g4868.t1	dicty_g11129.t1
OG0002285	vvermcdc19_braker	acastellanii_g4868.t1	vverm_g2132.t1
OG0002285	bc2001_braker	acastellanii_g4868.t1	bc2001_g9221.t2, bc2001_g9221.t1
OG0002285	bc2002_braker	acastellanii_g4868.t1	bc2002_g18411.t1, bc2002_g18411.t2
OG0002286	dicty_braker	acastellanii_g4879.t1	dicty_g6698.t1
OG0002286	bc2002_braker	acastellanii_g4879.t1	bc2002_g19224.t2, bc2002_g19224.t1
OG0002286	bc2001_braker	acastellanii_g4879.t1	bc2001_g7895.t2, bc2001_g7895.t1
OG0002286	vvermcdc19_braker	acastellanii_g4879.t1	vverm_g7188.t1
OG0002287	dicty_braker	acastellanii_g4883.t1	dicty_g7527.t1
OG0002287	bc2001_braker	acastellanii_g4883.t1	bc2001_g8598.t1
OG0002287	bc2002_braker	acastellanii_g4883.t1	bc2002_g17155.t1
OG0002287	vvermcdc19_braker	acastellanii_g4883.t1	vverm_g3644.t1, vverm_g16607.t1, vverm_g14008.t1
OG0002288	dicty_braker	acastellanii_g4776.t1	dicty_g1967.t1
OG0002288	vvermcdc19_braker	acastellanii_g4776.t1	vverm_g6313.t1
OG0002288	bc2001_braker	acastellanii_g4776.t1	bc2001_g2851.t1, bc2001_g2851.t2
OG0002288	bc2002_braker	acastellanii_g4776.t1	bc2002_g11498.t1, bc2002_g11498.t2
OG0002289	bc2001_braker	acastellanii_g4780.t1, acastellanii_g4781.t1	bc2001_g2750.t1
OG0002289	bc2002_braker	acastellanii_g4780.t1, acastellanii_g4781.t1	bc2002_g18893.t1
OG0002289	vvermcdc19_braker	acastellanii_g4780.t1, acastellanii_g4781.t1	vverm_g1905.t1, vverm_g12844.t2, vverm_g12844.t1
OG0002290	dicty_braker	acastellanii_g4804.t1	dicty_g1376.t3, dicty_g1376.t2, dicty_g1376.t1
OG0002290	bc2001_braker	acastellanii_g4804.t1	bc2001_g9266.t1
OG0002290	bc2002_braker	acastellanii_g4804.t1	bc2002_g18463.t1
OG0002290	vvermcdc19_braker	acastellanii_g4804.t1	vverm_g5639.t1
OG0002291	bc2001_braker	acastellanii_g4654.t2, acastellanii_g4654.t1, acastellanii_g4655.t1	bc2001_g2490.t1
OG0002291	bc2002_braker	acastellanii_g4654.t2, acastellanii_g4654.t1, acastellanii_g4655.t1	bc2002_g14982.t1
OG0002291	vvermcdc19_braker	acastellanii_g4654.t2, acastellanii_g4654.t1, acastellanii_g4655.t1	vverm_g15621.t2, vverm_g15621.t1
OG0002292	dicty_braker	acastellanii_g4670.t1, acastellanii_g4669.t1, acastellanii_g4672.t1	dicty_g7482.t1
OG0002292	bc2001_braker	acastellanii_g4670.t1, acastellanii_g4669.t1, acastellanii_g4672.t1	bc2001_g10557.t1
