Orthogroup	Species	dicty_braker	Orthologs
OG0002980	bc2001_braker	dicty_g9026.t1, dicty_g9026.t3	bc2001_g4639.t1
OG0002980	vvermcdc19_braker	dicty_g9026.t1, dicty_g9026.t3	vverm_g11117.t1
OG0002982	acastellanii_braker	dicty_g4075.t1	acastellanii_g10796.t1
OG0002982	vvermcdc19_braker	dicty_g4075.t1	vverm_g10909.t1, vverm_g10984.t1
OG0002982	bc2001_braker	dicty_g4075.t1	bc2001_g1939.t1
OG0002982	bc2002_braker	dicty_g4075.t1	bc2002_g7380.t1
OG0002984	acastellanii_braker	dicty_g5092.t1	acastellanii_g10814.t1, acastellanii_g6643.t1
OG0002984	vvermcdc19_braker	dicty_g5092.t1	vverm_g12635.t1
OG0002984	bc2001_braker	dicty_g5092.t1	bc2001_g4849.t1
OG0002984	bc2002_braker	dicty_g5092.t1	bc2002_g10798.t1
OG0002985	acastellanii_braker	dicty_g2560.t1, dicty_g2916.t1	acastellanii_g10834.t1
OG0002985	vvermcdc19_braker	dicty_g2560.t1, dicty_g2916.t1	vverm_g11957.t1
OG0002985	bc2001_braker	dicty_g2560.t1, dicty_g2916.t1	bc2001_g8293.t1
OG0002985	bc2002_braker	dicty_g2560.t1, dicty_g2916.t1	bc2002_g178.t1
OG0002986	vvermcdc19_braker	dicty_g7131.t1	vverm_g8993.t1
OG0002986	bc2001_braker	dicty_g7131.t1	bc2001_g10801.t1
OG0002986	bc2002_braker	dicty_g7131.t1	bc2002_g10529.t1, bc2002_g10530.t1
OG0002986	acastellanii_braker	dicty_g7131.t1	acastellanii_g10835.t1
OG0002989	acastellanii_braker	dicty_g4403.t1	acastellanii_g10672.t1
OG0002989	vvermcdc19_braker	dicty_g4403.t1	vverm_g7632.t1, vverm_g7632.t2
OG0002989	bc2001_braker	dicty_g4403.t1	bc2001_g12286.t1
OG0002989	bc2002_braker	dicty_g4403.t1	bc2002_g12077.t1
OG0002991	acastellanii_braker	dicty_g7811.t1	acastellanii_g10608.t1
OG0002991	vvermcdc19_braker	dicty_g7811.t1	vverm_g9161.t1
OG0002991	bc2001_braker	dicty_g7811.t1	bc2001_g12881.t1
OG0002991	bc2002_braker	dicty_g7811.t1	bc2002_g2905.t1, bc2002_g2905.t2
OG0002992	acastellanii_braker	dicty_g5236.t1	acastellanii_g10620.t1
OG0002992	bc2002_braker	dicty_g5236.t1	bc2002_g992.t1
OG0002992	bc2001_braker	dicty_g5236.t1	bc2001_g5818.t1
OG0002992	vvermcdc19_braker	dicty_g5236.t1	vverm_g14805.t1, vverm_g14805.t2
OG0002993	vvermcdc19_braker	dicty_g5408.t1	vverm_g13433.t1
OG0002993	bc2002_braker	dicty_g5408.t1	bc2002_g7413.t1
OG0002993	bc2001_braker	dicty_g5408.t1	bc2001_g1970.t1
OG0002993	acastellanii_braker	dicty_g5408.t1	acastellanii_g10631.t1, acastellanii_g10628.t1
OG0002994	vvermcdc19_braker	dicty_g10066.t1, dicty_g4975.t1	vverm_g8379.t1
OG0002994	bc2002_braker	dicty_g10066.t1, dicty_g4975.t1	bc2002_g15050.t1
OG0002994	bc2001_braker	dicty_g10066.t1, dicty_g4975.t1	bc2001_g10688.t1
OG0002994	acastellanii_braker	dicty_g10066.t1, dicty_g4975.t1	acastellanii_g10594.t1
OG0002995	vvermcdc19_braker	dicty_g6488.t1	vverm_g3619.t1
OG0002995	bc2001_braker	dicty_g6488.t1	bc2001_g9675.t1
OG0002995	bc2002_braker	dicty_g6488.t1	bc2002_g18164.t1, bc2002_g18164.t2
OG0002995	acastellanii_braker	dicty_g6488.t1	acastellanii_g10567.t1
OG0002996	vvermcdc19_braker	dicty_g8880.t1	vverm_g11027.t1
OG0002996	bc2001_braker	dicty_g8880.t1	bc2001_g1878.t1
OG0002996	bc2002_braker	dicty_g8880.t1	bc2002_g7317.t1, bc2002_g7316.t1
OG0002996	acastellanii_braker	dicty_g8880.t1	acastellanii_g10425.t1
OG0002997	acastellanii_braker	dicty_g730.t1	acastellanii_g10438.t2, acastellanii_g10438.t1
OG0002997	vvermcdc19_braker	dicty_g730.t1	vverm_g12089.t1, vverm_g1388.t1, vverm_g1388.t2
OG0002998	vvermcdc19_braker	dicty_g6570.t1	vverm_g4734.t1
OG0002998	bc2001_braker	dicty_g6570.t1	bc2001_g9377.t1
OG0002998	bc2002_braker	dicty_g6570.t1	bc2002_g2366.t1
OG0002998	acastellanii_braker	dicty_g6570.t1	acastellanii_g10455.t1, acastellanii_g10455.t2
OG0002999	acastellanii_braker	dicty_g5215.t1, dicty_g6856.t1, dicty_g10566.t1	acastellanii_g10459.t1
OG0002999	vvermcdc19_braker	dicty_g5215.t1, dicty_g6856.t1, dicty_g10566.t1	vverm_g3021.t2, vverm_g3021.t1
OG0003000	acastellanii_braker	dicty_g10920.t1, dicty_g167.t1	acastellanii_g10465.t1
OG0003000	bc2001_braker	dicty_g10920.t1, dicty_g167.t1	bc2001_g3495.t2, bc2001_g3495.t1
OG0003000	vvermcdc19_braker	dicty_g10920.t1, dicty_g167.t1	vverm_g10280.t1
OG0003001	acastellanii_braker	dicty_g9827.t2, dicty_g9827.t1	acastellanii_g10491.t1
OG0003001	bc2001_braker	dicty_g9827.t2, dicty_g9827.t1	bc2001_g14097.t1
OG0003001	bc2002_braker	dicty_g9827.t2, dicty_g9827.t1	bc2002_g11004.t1
OG0003001	vvermcdc19_braker	dicty_g9827.t2, dicty_g9827.t1	vverm_g1406.t1
OG0003002	bc2001_braker	dicty_g4586.t1	bc2001_g6412.t1
OG0003002	bc2002_braker	dicty_g4586.t1	bc2002_g10561.t1
OG0003002	vvermcdc19_braker	dicty_g4586.t1	vverm_g12321.t1
OG0003002	acastellanii_braker	dicty_g4586.t1	acastellanii_g10494.t1, acastellanii_g3054.t1
OG0003003	acastellanii_braker	dicty_g7441.t1	acastellanii_g10512.t1
OG0003003	vvermcdc19_braker	dicty_g7441.t1	vverm_g7032.t1
OG0003003	bc2002_braker	dicty_g7441.t1	bc2002_g10686.t1
OG0003003	bc2001_braker	dicty_g7441.t1	bc2001_g6526.t1, bc2001_g6526.t2
OG0003004	acastellanii_braker	dicty_g5651.t1	acastellanii_g10527.t1
OG0003004	vvermcdc19_braker	dicty_g5651.t1	vverm_g2121.t1
OG0003004	bc2002_braker	dicty_g5651.t1	bc2002_g18403.t1
OG0003004	bc2001_braker	dicty_g5651.t1	bc2001_g9211.t2, bc2001_g9211.t1
OG0003005	bc2002_braker	dicty_g11232.t1	bc2002_g15361.t1
OG0003005	bc2001_braker	dicty_g11232.t1	bc2001_g13293.t1
OG0003005	vvermcdc19_braker	dicty_g11232.t1	vverm_g7165.t1
OG0003005	acastellanii_braker	dicty_g11232.t1	acastellanii_g10260.t1, acastellanii_g1170.t1
OG0003006	acastellanii_braker	dicty_g5115.t1	acastellanii_g10270.t1
OG0003006	vvermcdc19_braker	dicty_g5115.t1	vverm_g8798.t1
OG0003006	bc2002_braker	dicty_g5115.t1	bc2002_g16183.t1
OG0003006	bc2001_braker	dicty_g5115.t1	bc2001_g18484.t2, bc2001_g18484.t1
OG0003008	acastellanii_braker	dicty_g5292.t1	acastellanii_g10313.t1, acastellanii_g3280.t1
OG0003008	vvermcdc19_braker	dicty_g5292.t1	vverm_g4743.t1
OG0003008	bc2001_braker	dicty_g5292.t1	bc2001_g8854.t1
OG0003008	bc2002_braker	dicty_g5292.t1	bc2002_g9097.t1
OG0003009	acastellanii_braker	dicty_g2952.t1, dicty_g2523.t1	acastellanii_g10321.t1
OG0003009	vvermcdc19_braker	dicty_g2952.t1, dicty_g2523.t1	vverm_g8170.t1
OG0003009	bc2002_braker	dicty_g2952.t1, dicty_g2523.t1	bc2002_g9282.t1
OG0003009	bc2001_braker	dicty_g2952.t1, dicty_g2523.t1	bc2001_g13616.t1
OG0003010	acastellanii_braker	dicty_g2382.t1	acastellanii_g10335.t1
OG0003010	vvermcdc19_braker	dicty_g2382.t1	vverm_g14779.t2, vverm_g14779.t1
OG0003010	bc2001_braker	dicty_g2382.t1	bc2001_g5915.t1
OG0003010	bc2002_braker	dicty_g2382.t1	bc2002_g1085.t1
OG0003011	acastellanii_braker	dicty_g1861.t1	acastellanii_g10344.t2, acastellanii_g10344.t1
OG0003011	vvermcdc19_braker	dicty_g1861.t1	vverm_g1158.t1
OG0003011	bc2002_braker	dicty_g1861.t1	bc2002_g18489.t1
OG0003011	bc2001_braker	dicty_g1861.t1	bc2001_g9290.t1
OG0003012	acastellanii_braker	dicty_g4863.t1	acastellanii_g10029.t1, acastellanii_g10017.t1
OG0003012	vvermcdc19_braker	dicty_g4863.t1	vverm_g3222.t1
OG0003012	bc2001_braker	dicty_g4863.t1	bc2001_g11752.t1
OG0003012	bc2002_braker	dicty_g4863.t1	bc2002_g13716.t1
OG0003013	vvermcdc19_braker	dicty_g6150.t1	vverm_g9814.t1, vverm_g9814.t2
OG0003013	bc2001_braker	dicty_g6150.t1	bc2001_g92.t1
OG0003013	bc2002_braker	dicty_g6150.t1	bc2002_g8796.t1
OG0003013	acastellanii_braker	dicty_g6150.t1	acastellanii_g10025.t1
OG0003014	vvermcdc19_braker	dicty_g6593.t1	vverm_g3004.t1
OG0003014	bc2001_braker	dicty_g6593.t1	bc2001_g19372.t1
OG0003014	bc2002_braker	dicty_g6593.t1	bc2002_g2848.t2, bc2002_g2848.t1
OG0003014	acastellanii_braker	dicty_g6593.t1	acastellanii_g10046.t1
OG0003015	acastellanii_braker	dicty_g9839.t1	acastellanii_g10047.t1, acastellanii_g10047.t2
OG0003015	bc2001_braker	dicty_g9839.t1	bc2001_g989.t1
OG0003015	bc2002_braker	dicty_g9839.t1	bc2002_g11126.t1
OG0003015	vvermcdc19_braker	dicty_g9839.t1	vverm_g14286.t1
OG0003016	acastellanii_braker	dicty_g2066.t1	acastellanii_g10059.t1
OG0003016	vvermcdc19_braker	dicty_g2066.t1	vverm_g119.t2, vverm_g119.t1
OG0003016	bc2001_braker	dicty_g2066.t1	bc2001_g13105.t1
OG0003016	bc2002_braker	dicty_g2066.t1	bc2002_g16371.t1
OG0003017	acastellanii_braker	dicty_g859.t1	acastellanii_g10077.t1
OG0003017	bc2002_braker	dicty_g859.t1	bc2002_g5131.t1
OG0003017	bc2001_braker	dicty_g859.t1	bc2001_g12357.t1
OG0003017	vvermcdc19_braker	dicty_g859.t1	vverm_g4395.t1, vverm_g4395.t2
OG0003018	acastellanii_braker	dicty_g7619.t1, dicty_g7619.t2	acastellanii_g10091.t1
OG0003018	bc2001_braker	dicty_g7619.t1, dicty_g7619.t2	bc2001_g592.t1
OG0003018	bc2002_braker	dicty_g7619.t1, dicty_g7619.t2	bc2002_g1642.t1
OG0003018	vvermcdc19_braker	dicty_g7619.t1, dicty_g7619.t2	vverm_g2768.t1
OG0003019	acastellanii_braker	dicty_g7187.t1	acastellanii_g10094.t1
OG0003019	vvermcdc19_braker	dicty_g7187.t1	vverm_g2801.t2, vverm_g2801.t1
OG0003019	bc2001_braker	dicty_g7187.t1	bc2001_g5148.t1
OG0003019	bc2002_braker	dicty_g7187.t1	bc2002_g3486.t1
OG0003020	acastellanii_braker	dicty_g6053.t1	acastellanii_g10099.t2, acastellanii_g10099.t1
OG0003020	bc2002_braker	dicty_g6053.t1	bc2002_g18219.t1
OG0003020	bc2001_braker	dicty_g6053.t1	bc2001_g9623.t1
OG0003020	vvermcdc19_braker	dicty_g6053.t1	vverm_g3589.t1
OG0003021	bc2001_braker	dicty_g7590.t1	bc2001_g17627.t1
OG0003021	bc2002_braker	dicty_g7590.t1	bc2002_g16460.t1
OG0003021	vvermcdc19_braker	dicty_g7590.t1	vverm_g4897.t2, vverm_g4897.t1
OG0003021	acastellanii_braker	dicty_g7590.t1	acastellanii_g10104.t1
OG0003022	acastellanii_braker	dicty_g10652.t1	acastellanii_g10109.t1
OG0003022	vvermcdc19_braker	dicty_g10652.t1	vverm_g2491.t1, vverm_g2491.t2
OG0003022	bc2001_braker	dicty_g10652.t1	bc2001_g5044.t1
OG0003022	bc2002_braker	dicty_g10652.t1	bc2002_g19741.t1
OG0003023	bc2001_braker	dicty_g843.t1	bc2001_g2928.t3
OG0003023	bc2002_braker	dicty_g843.t1	bc2002_g11578.t2
OG0003023	vvermcdc19_braker	dicty_g843.t1	vverm_g6293.t2, vverm_g6293.t1
OG0003023	acastellanii_braker	dicty_g843.t1	acastellanii_g10149.t1
OG0003024	acastellanii_braker	dicty_g213.t1	acastellanii_g10151.t1, acastellanii_g10151.t2
OG0003024	bc2001_braker	dicty_g213.t1	bc2001_g5882.t1
OG0003024	bc2002_braker	dicty_g213.t1	bc2002_g1050.t1
OG0003024	vvermcdc19_braker	dicty_g213.t1	vverm_g14873.t1
OG0003025	acastellanii_braker	dicty_g9874.t1	acastellanii_g10157.t2, acastellanii_g10157.t1
OG0003025	vvermcdc19_braker	dicty_g9874.t1	vverm_g4748.t1
OG0003025	bc2002_braker	dicty_g9874.t1	bc2002_g16435.t1
OG0003025	bc2001_braker	dicty_g9874.t1	bc2001_g17602.t1
OG0003026	acastellanii_braker	dicty_g5972.t1	acastellanii_g10161.t2, acastellanii_g10161.t1
OG0003026	vvermcdc19_braker	dicty_g5972.t1	vverm_g11202.t1
OG0003026	bc2002_braker	dicty_g5972.t1	bc2002_g2964.t1
OG0003026	bc2001_braker	dicty_g5972.t1	bc2001_g12825.t1
OG0003028	acastellanii_braker	dicty_g2950.t1, dicty_g2525.t1	acastellanii_g10200.t1
OG0003028	vvermcdc19_braker	dicty_g2950.t1, dicty_g2525.t1	vverm_g7820.t1
OG0003028	bc2001_braker	dicty_g2950.t1, dicty_g2525.t1	bc2001_g7898.t1
OG0003028	bc2002_braker	dicty_g2950.t1, dicty_g2525.t1	bc2002_g19221.t1
OG0003029	acastellanii_braker	dicty_g4109.t1	acastellanii_g10206.t1
OG0003029	vvermcdc19_braker	dicty_g4109.t1	vverm_g9108.t1, vverm_g10312.t1
OG0003029	bc2001_braker	dicty_g4109.t1	bc2001_g3978.t1
OG0003029	bc2002_braker	dicty_g4109.t1	bc2002_g1402.t1
OG0003031	acastellanii_braker	dicty_g8661.t1	acastellanii_g10235.t1
OG0003031	vvermcdc19_braker	dicty_g8661.t1	vverm_g2789.t1
OG0003031	bc2001_braker	dicty_g8661.t1	bc2001_g5142.t2, bc2001_g5142.t1
OG0003031	bc2002_braker	dicty_g8661.t1	bc2002_g3493.t1
OG0003032	acastellanii_braker	dicty_g2239.t1	acastellanii_g4851.t1, acastellanii_g10246.t1
OG0003032	bc2002_braker	dicty_g2239.t1	bc2002_g11589.t1
OG0003032	bc2001_braker	dicty_g2239.t1	bc2001_g2937.t1
OG0003032	vvermcdc19_braker	dicty_g2239.t1	vverm_g6291.t1
OG0003033	acastellanii_braker	dicty_g9042.t1	acastellanii_g9988.t1, acastellanii_g9988.t2
OG0003033	bc2001_braker	dicty_g9042.t1	bc2001_g7570.t1
OG0003033	bc2002_braker	dicty_g9042.t1	bc2002_g14013.t1
OG0003033	vvermcdc19_braker	dicty_g9042.t1	vverm_g15517.t1
OG0003034	acastellanii_braker	dicty_g8840.t1	acastellanii_g9596.t1, acastellanii_g9596.t2
OG0003034	vvermcdc19_braker	dicty_g8840.t1	vverm_g9605.t1
OG0003034	bc2001_braker	dicty_g8840.t1	bc2001_g16895.t1
OG0003034	bc2002_braker	dicty_g8840.t1	bc2002_g3285.t1
OG0003035	bc2001_braker	dicty_g5657.t1	bc2001_g16846.t1
OG0003035	bc2002_braker	dicty_g5657.t1	bc2002_g3234.t1
OG0003035	vvermcdc19_braker	dicty_g5657.t1	vverm_g602.t3
OG0003035	acastellanii_braker	dicty_g5657.t1	acastellanii_g9608.t1, acastellanii_g6100.t1
OG0003036	acastellanii_braker	dicty_g5095.t1	acastellanii_g1573.t1, acastellanii_g9610.t1
OG0003036	vvermcdc19_braker	dicty_g5095.t1	vverm_g11303.t1
OG0003036	bc2002_braker	dicty_g5095.t1	bc2002_g11445.t1
OG0003036	bc2001_braker	dicty_g5095.t1	bc2001_g2803.t1
OG0003038	vvermcdc19_braker	dicty_g1493.t1	vverm_g11268.t1
OG0003038	bc2001_braker	dicty_g1493.t1	bc2001_g2324.t1
OG0003038	bc2002_braker	dicty_g1493.t1	bc2002_g2173.t1
OG0003038	acastellanii_braker	dicty_g1493.t1	acastellanii_g9642.t2, acastellanii_g9642.t1
OG0003039	acastellanii_braker	dicty_g5077.t1, dicty_g9210.t1	acastellanii_g9649.t1
OG0003039	bc2002_braker	dicty_g5077.t1, dicty_g9210.t1	bc2002_g15660.t1
OG0003039	bc2001_braker	dicty_g5077.t1, dicty_g9210.t1	bc2001_g18970.t1
OG0003039	vvermcdc19_braker	dicty_g5077.t1, dicty_g9210.t1	vverm_g3431.t1
OG0003041	bc2001_braker	dicty_g10945.t1	bc2001_g6529.t1
OG0003041	bc2002_braker	dicty_g10945.t1	bc2002_g10689.t1
OG0003041	vvermcdc19_braker	dicty_g10945.t1	vverm_g7029.t1, vverm_g7029.t2
OG0003041	acastellanii_braker	dicty_g10945.t1	acastellanii_g9726.t1
OG0003043	bc2001_braker	dicty_g7791.t1	bc2001_g9552.t1
OG0003043	bc2002_braker	dicty_g7791.t1	bc2002_g9817.t1
OG0003043	vvermcdc19_braker	dicty_g7791.t1	vverm_g4540.t2, vverm_g4540.t1
OG0003043	acastellanii_braker	dicty_g7791.t1	acastellanii_g9731.t1
OG0003044	bc2001_braker	dicty_g612.t1	bc2001_g2377.t1
OG0003044	bc2002_braker	dicty_g612.t1	bc2002_g2229.t1
OG0003044	vvermcdc19_braker	dicty_g612.t1	vverm_g2541.t1, vverm_g4698.t1
OG0003044	acastellanii_braker	dicty_g612.t1	acastellanii_g9735.t1
OG0003045	acastellanii_braker	dicty_g6088.t1	acastellanii_g9738.t1
OG0003045	vvermcdc19_braker	dicty_g6088.t1	vverm_g97.t1
OG0003045	bc2002_braker	dicty_g6088.t1	bc2002_g16274.t1
OG0003045	bc2001_braker	dicty_g6088.t1	bc2001_g14432.t1, bc2001_g14432.t2
OG0003046	acastellanii_braker	dicty_g9579.t1	acastellanii_g9747.t1
OG0003046	vvermcdc19_braker	dicty_g9579.t1	vverm_g3106.t2, vverm_g3106.t1
OG0003046	bc2001_braker	dicty_g9579.t1	bc2001_g9499.t1
OG0003046	bc2002_braker	dicty_g9579.t1	bc2002_g9766.t1
OG0003047	acastellanii_braker	dicty_g2029.t1	acastellanii_g9750.t1
OG0003047	vvermcdc19_braker	dicty_g2029.t1	vverm_g7778.t2, vverm_g7778.t1
OG0003047	bc2002_braker	dicty_g2029.t1	bc2002_g19228.t1
OG0003047	bc2001_braker	dicty_g2029.t1	bc2001_g7891.t1
OG0003050	acastellanii_braker	dicty_g8465.t1	acastellanii_g9819.t1
OG0003050	bc2002_braker	dicty_g8465.t1	bc2002_g9923.t1
OG0003050	bc2001_braker	dicty_g8465.t1	bc2001_g8163.t1
OG0003050	vvermcdc19_braker	dicty_g8465.t1	vverm_g1570.t1, vverm_g1570.t2
OG0003052	bc2001_braker	dicty_g11110.t1	bc2001_g16689.t1
OG0003052	bc2002_braker	dicty_g11110.t1	bc2002_g17517.t1, bc2002_g17517.t2
OG0003052	acastellanii_braker	dicty_g11110.t1	acastellanii_g8633.t1, acastellanii_g9842.t1
OG0003053	acastellanii_braker	dicty_g5578.t1	acastellanii_g9846.t1, acastellanii_g9846.t2
OG0003053	vvermcdc19_braker	dicty_g5578.t1	vverm_g9481.t1
OG0003053	bc2002_braker	dicty_g5578.t1	bc2002_g9768.t1
OG0003053	bc2001_braker	dicty_g5578.t1	bc2001_g9501.t1
OG0003054	acastellanii_braker	dicty_g1689.t1	acastellanii_g9870.t1, acastellanii_g9870.t2
OG0003054	vvermcdc19_braker	dicty_g1689.t1	vverm_g13348.t1
OG0003054	bc2001_braker	dicty_g1689.t1	bc2001_g18447.t1
OG0003054	bc2002_braker	dicty_g1689.t1	bc2002_g16142.t1
OG0003057	bc2001_braker	dicty_g3541.t1	bc2001_g4511.t1, bc2001_g3715.t1
OG0003057	bc2002_braker	dicty_g3541.t1	bc2002_g10396.t1
OG0003057	vvermcdc19_braker	dicty_g3541.t1	vverm_g8956.t1
OG0003057	acastellanii_braker	dicty_g3541.t1	acastellanii_g9955.t1
OG0003058	bc2001_braker	dicty_g2279.t1	bc2001_g3018.t2, bc2001_g3018.t1
OG0003058	bc2002_braker	dicty_g2279.t1	bc2002_g11813.t1
OG0003058	acastellanii_braker	dicty_g2279.t1	acastellanii_g9336.t1, acastellanii_g9336.t2
OG0003060	bc2002_braker	dicty_g8799.t1, dicty_g8799.t2	bc2002_g3299.t1
OG0003060	vvermcdc19_braker	dicty_g8799.t1, dicty_g8799.t2	vverm_g9611.t1
OG0003060	acastellanii_braker	dicty_g8799.t1, dicty_g8799.t2	acastellanii_g9349.t2, acastellanii_g9349.t1
OG0003062	vvermcdc19_braker	dicty_g5610.t1	vverm_g2281.t1
OG0003062	acastellanii_braker	dicty_g5610.t1	acastellanii_g9356.t1
OG0003062	bc2002_braker	dicty_g5610.t1	bc2002_g10773.t1
OG0003062	bc2001_braker	dicty_g5610.t1	bc2001_g4824.t1, bc2001_g4824.t2
OG0003064	acastellanii_braker	dicty_g7753.t1	acastellanii_g9409.t1
OG0003064	vvermcdc19_braker	dicty_g7753.t1	vverm_g2993.t1
OG0003064	bc2002_braker	dicty_g7753.t1	bc2002_g2857.t2, bc2002_g2857.t1
OG0003064	bc2001_braker	dicty_g7753.t1	bc2001_g19362.t1
OG0003066	bc2001_braker	dicty_g8699.t1	bc2001_g13672.t1
OG0003066	bc2002_braker	dicty_g8699.t1	bc2002_g5811.t1
OG0003066	vvermcdc19_braker	dicty_g8699.t1	vverm_g11661.t1
OG0003066	acastellanii_braker	dicty_g8699.t1	acastellanii_g9414.t1, acastellanii_g9414.t2
OG0003067	bc2001_braker	dicty_g4241.t1	bc2001_g1068.t1
OG0003067	bc2002_braker	dicty_g4241.t1	bc2002_g4262.t1
OG0003067	vvermcdc19_braker	dicty_g4241.t1	vverm_g5170.t1
OG0003067	acastellanii_braker	dicty_g4241.t1	acastellanii_g9427.t1, acastellanii_g9427.t2
OG0003068	acastellanii_braker	dicty_g11156.t1	acastellanii_g9432.t1, acastellanii_g9432.t2
OG0003068	bc2002_braker	dicty_g11156.t1	bc2002_g16401.t1
OG0003068	bc2001_braker	dicty_g11156.t1	bc2001_g13137.t1
OG0003068	vvermcdc19_braker	dicty_g11156.t1	vverm_g10595.t1
OG0003069	acastellanii_braker	dicty_g2266.t1	acastellanii_g9435.t1
OG0003069	bc2001_braker	dicty_g2266.t1	bc2001_g3985.t1
OG0003069	bc2002_braker	dicty_g2266.t1	bc2002_g1396.t1
OG0003069	vvermcdc19_braker	dicty_g2266.t1	vverm_g9042.t2, vverm_g9042.t1
OG0003070	bc2002_braker	dicty_g11021.t1	bc2002_g10577.t1
OG0003070	bc2001_braker	dicty_g11021.t1	bc2001_g6428.t1
OG0003070	vvermcdc19_braker	dicty_g11021.t1	vverm_g9041.t1
OG0003070	acastellanii_braker	dicty_g11021.t1	acastellanii_g9436.t1, acastellanii_g9436.t2
OG0003071	acastellanii_braker	dicty_g1223.t1	acastellanii_g9443.t1
OG0003071	bc2002_braker	dicty_g1223.t1	bc2002_g13905.t1
OG0003071	bc2001_braker	dicty_g1223.t1	bc2001_g7468.t1
OG0003071	vvermcdc19_braker	dicty_g1223.t1	vverm_g15475.t2, vverm_g15475.t1
OG0003073	acastellanii_braker	dicty_g6812.t1	acastellanii_g9461.t2, acastellanii_g9461.t1
OG0003073	vvermcdc19_braker	dicty_g6812.t1	vverm_g16190.t1
OG0003073	bc2002_braker	dicty_g6812.t1	bc2002_g8576.t1
OG0003073	bc2001_braker	dicty_g6812.t1	bc2001_g16309.t1
OG0003074	bc2002_braker	dicty_g6714.t1	bc2002_g10453.t1
OG0003074	bc2001_braker	dicty_g6714.t1	bc2001_g4459.t1, bc2001_g4459.t2
OG0003074	vvermcdc19_braker	dicty_g6714.t1	vverm_g8945.t1
OG0003074	acastellanii_braker	dicty_g6714.t1	acastellanii_g9466.t1
OG0003075	bc2002_braker	dicty_g3323.t1	bc2002_g10576.t1
OG0003075	bc2001_braker	dicty_g3323.t1	bc2001_g6427.t1
OG0003075	vvermcdc19_braker	dicty_g3323.t1	vverm_g12517.t1, vverm_g13152.t1
OG0003075	acastellanii_braker	dicty_g3323.t1	acastellanii_g9480.t1
OG0003076	acastellanii_braker	dicty_g8501.t1	acastellanii_g9497.t1
OG0003076	vvermcdc19_braker	dicty_g8501.t1	vverm_g6140.t1, vverm_g3967.t1
OG0003076	bc2002_braker	dicty_g8501.t1	bc2002_g13609.t1
OG0003076	bc2001_braker	dicty_g8501.t1	bc2001_g18658.t1
OG0003078	acastellanii_braker	dicty_g8550.t2, dicty_g8550.t1	acastellanii_g9514.t1
OG0003078	vvermcdc19_braker	dicty_g8550.t2, dicty_g8550.t1	vverm_g7940.t1
OG0003078	bc2002_braker	dicty_g8550.t2, dicty_g8550.t1	bc2002_g11959.t1
OG0003078	bc2001_braker	dicty_g8550.t2, dicty_g8550.t1	bc2001_g9891.t1
OG0003080	acastellanii_braker	dicty_g4325.t1	acastellanii_g9516.t1
OG0003080	bc2002_braker	dicty_g4325.t1	bc2002_g10970.t1
OG0003080	bc2001_braker	dicty_g4325.t1	bc2001_g14061.t1, bc2001_g14062.t1
OG0003080	vvermcdc19_braker	dicty_g4325.t1	vverm_g12696.t1
OG0003082	acastellanii_braker	dicty_g6598.t1	acastellanii_g9550.t1
OG0003082	vvermcdc19_braker	dicty_g6598.t1	vverm_g5147.t1
OG0003082	bc2002_braker	dicty_g6598.t1	bc2002_g766.t1
OG0003082	bc2001_braker	dicty_g6598.t1	bc2001_g10529.t2, bc2001_g10529.t1
OG0003083	bc2001_braker	dicty_g4581.t1	bc2001_g3214.t2, bc2001_g3214.t1
OG0003083	acastellanii_braker	dicty_g4581.t1	acastellanii_g9567.t1
OG0003083	vvermcdc19_braker	dicty_g4581.t1	vverm_g16858.t1, vverm_g16859.t1
OG0003084	vvermcdc19_braker	dicty_g4289.t1	vverm_g11447.t1
OG0003084	bc2002_braker	dicty_g4289.t1	bc2002_g19444.t1
OG0003084	bc2001_braker	dicty_g4289.t1	bc2001_g17380.t2, bc2001_g17380.t1
OG0003084	acastellanii_braker	dicty_g4289.t1	acastellanii_g9570.t1
OG0003085	bc2001_braker	dicty_g6929.t1, dicty_g5662.t1	bc2001_g3592.t1
OG0003085	bc2002_braker	dicty_g6929.t1, dicty_g5662.t1	bc2002_g9883.t1
OG0003085	vvermcdc19_braker	dicty_g6929.t1, dicty_g5662.t1	vverm_g1561.t1
OG0003085	acastellanii_braker	dicty_g6929.t1, dicty_g5662.t1	acastellanii_g9287.t1
OG0003086	vvermcdc19_braker	dicty_g6274.t1, dicty_g4756.t1	vverm_g10191.t1
OG0003086	bc2002_braker	dicty_g6274.t1, dicty_g4756.t1	bc2002_g2424.t1
OG0003086	bc2001_braker	dicty_g6274.t1, dicty_g4756.t1	bc2001_g9109.t1
OG0003086	acastellanii_braker	dicty_g6274.t1, dicty_g4756.t1	acastellanii_g9288.t1
OG0003087	bc2002_braker	dicty_g2409.t1	bc2002_g8689.t1
OG0003087	bc2001_braker	dicty_g2409.t1	bc2001_g6596.t2, bc2001_g6596.t1
OG0003087	vvermcdc19_braker	dicty_g2409.t1	vverm_g8093.t1
OG0003087	acastellanii_braker	dicty_g2409.t1	acastellanii_g9289.t1
OG0003088	acastellanii_braker	dicty_g5685.t1	acastellanii_g9279.t1
OG0003088	bc2002_braker	dicty_g5685.t1	bc2002_g10302.t1
OG0003088	bc2001_braker	dicty_g5685.t1	bc2001_g6764.t1
