Orthogroup	Species	vvermcdc19_braker	Orthologs
OG0004526	dicty_braker	vverm_g10291.t1	dicty_g4418.t1
OG0004526	acastellanii_braker	vverm_g10291.t1	acastellanii_g9552.t1
OG0004526	bc2001_braker	vverm_g10291.t1	bc2001_g10149.t1
OG0004526	bc2002_braker	vverm_g10291.t1	bc2002_g16883.t1
OG0004527	acastellanii_braker	vverm_g12850.t1	acastellanii_g9564.t1
OG0004527	bc2002_braker	vverm_g12850.t1	bc2002_g13037.t1
OG0004527	bc2001_braker	vverm_g12850.t1	bc2001_g6276.t2, bc2001_g6276.t1
OG0004528	dicty_braker	vverm_g10141.t1, vverm_g10141.t2	dicty_g7276.t1
OG0004528	acastellanii_braker	vverm_g10141.t1, vverm_g10141.t2	acastellanii_g9291.t1
OG0004528	bc2001_braker	vverm_g10141.t1, vverm_g10141.t2	bc2001_g16072.t1
OG0004529	dicty_braker	vverm_g1698.t1	dicty_g9160.t1
OG0004529	acastellanii_braker	vverm_g1698.t1	acastellanii_g9299.t1
OG0004529	bc2001_braker	vverm_g1698.t1	bc2001_g3025.t1
OG0004529	bc2002_braker	vverm_g1698.t1	bc2002_g11808.t1
OG0004530	dicty_braker	vverm_g5828.t1	dicty_g7751.t1
OG0004530	acastellanii_braker	vverm_g5828.t1	acastellanii_g9253.t1
OG0004530	bc2001_braker	vverm_g5828.t1	bc2001_g480.t1
OG0004530	bc2002_braker	vverm_g5828.t1	bc2002_g19140.t1
OG0004531	acastellanii_braker	vverm_g13370.t1	acastellanii_g9209.t1, acastellanii_g9255.t1
OG0004531	bc2001_braker	vverm_g13370.t1	bc2001_g18442.t2, bc2001_g18442.t1
OG0004532	acastellanii_braker	vverm_g10561.t1, vverm_g8307.t1, vverm_g8307.t2, vverm_g10742.t1	acastellanii_g9258.t1
OG0004533	dicty_braker	vverm_g6555.t1	dicty_g6513.t1
OG0004533	acastellanii_braker	vverm_g6555.t1	acastellanii_g9220.t1
OG0004533	bc2001_braker	vverm_g6555.t1	bc2001_g5212.t1
OG0004533	bc2002_braker	vverm_g6555.t1	bc2002_g3419.t1
OG0004534	dicty_braker	vverm_g15028.t1	dicty_g511.t2
OG0004534	acastellanii_braker	vverm_g15028.t1	acastellanii_g9221.t1
OG0004534	bc2001_braker	vverm_g15028.t1	bc2001_g4289.t1
OG0004534	bc2002_braker	vverm_g15028.t1	bc2002_g2642.t1
OG0004535	dicty_braker	vverm_g14334.t1	dicty_g10837.t1
OG0004535	acastellanii_braker	vverm_g14334.t1	acastellanii_g9226.t1
OG0004535	bc2002_braker	vverm_g14334.t1	bc2002_g7986.t1
OG0004535	bc2001_braker	vverm_g14334.t1	bc2001_g17073.t1
OG0004536	dicty_braker	vverm_g13186.t1	dicty_g4227.t1
OG0004536	acastellanii_braker	vverm_g13186.t1	acastellanii_g9238.t1
OG0004536	bc2001_braker	vverm_g13186.t1	bc2001_g7379.t1
OG0004536	bc2002_braker	vverm_g13186.t1	bc2002_g4620.t1
OG0004537	acastellanii_braker	vverm_g13158.t1, vverm_g12523.t1, vverm_g11997.t1	acastellanii_g5866.t1, acastellanii_g9155.t1
OG0004538	dicty_braker	vverm_g10964.t1	dicty_g7206.t1
OG0004538	acastellanii_braker	vverm_g10964.t1	acastellanii_g9186.t1
OG0004538	bc2002_braker	vverm_g10964.t1	bc2002_g19532.t1
OG0004538	bc2001_braker	vverm_g10964.t1	bc2001_g17297.t1
OG0004539	acastellanii_braker	vverm_g3369.t2, vverm_g3369.t3, vverm_g3369.t1	acastellanii_g9113.t1, acastellanii_g7108.t1
OG0004541	dicty_braker	vverm_g3211.t1	dicty_g4269.t1
OG0004541	acastellanii_braker	vverm_g3211.t1	acastellanii_g9097.t1
OG0004541	bc2002_braker	vverm_g3211.t1	bc2002_g4418.t1
OG0004541	bc2001_braker	vverm_g3211.t1	bc2001_g14831.t1
OG0004542	dicty_braker	vverm_g7191.t1	dicty_g8923.t1
OG0004542	bc2002_braker	vverm_g7191.t1	bc2002_g19361.t1
OG0004542	bc2001_braker	vverm_g7191.t1	bc2001_g14921.t1
OG0004542	acastellanii_braker	vverm_g7191.t1	acastellanii_g9080.t1
OG0004543	acastellanii_braker	vverm_g12350.t1	acastellanii_g8745.t1
OG0004543	bc2002_braker	vverm_g12350.t1	bc2002_g6520.t1
OG0004543	bc2001_braker	vverm_g12350.t1	bc2001_g16213.t1, bc2001_g4620.t1
OG0004544	dicty_braker	vverm_g15680.t1	dicty_g4217.t1
OG0004544	acastellanii_braker	vverm_g15680.t1	acastellanii_g8752.t1
OG0004544	bc2001_braker	vverm_g15680.t1	bc2001_g3947.t1
OG0004544	bc2002_braker	vverm_g15680.t1	bc2002_g14755.t1
OG0004545	acastellanii_braker	vverm_g1888.t1, vverm_g1888.t2	acastellanii_g8753.t1
OG0004545	bc2002_braker	vverm_g1888.t1, vverm_g1888.t2	bc2002_g6707.t1
OG0004545	bc2001_braker	vverm_g1888.t1, vverm_g1888.t2	bc2001_g19090.t1
OG0004546	dicty_braker	vverm_g11955.t1	dicty_g8957.t1
OG0004546	acastellanii_braker	vverm_g11955.t1	acastellanii_g8771.t1
OG0004546	bc2001_braker	vverm_g11955.t1	bc2001_g1228.t1
OG0004546	bc2002_braker	vverm_g11955.t1	bc2002_g13822.t1
OG0004547	dicty_braker	vverm_g1083.t1	dicty_g3865.t1
OG0004547	acastellanii_braker	vverm_g1083.t1	acastellanii_g8773.t1
OG0004547	bc2002_braker	vverm_g1083.t1	bc2002_g5954.t1
OG0004547	bc2001_braker	vverm_g1083.t1	bc2001_g9780.t1
OG0004548	acastellanii_braker	vverm_g9749.t1	acastellanii_g8788.t1, acastellanii_g8788.t2
OG0004548	bc2001_braker	vverm_g9749.t1	bc2001_g59.t1
OG0004548	bc2002_braker	vverm_g9749.t1	bc2002_g8830.t1
OG0004549	dicty_braker	vverm_g1925.t1	dicty_g4278.t1
OG0004549	acastellanii_braker	vverm_g1925.t1	acastellanii_g8807.t1
OG0004549	bc2002_braker	vverm_g1925.t1	bc2002_g6691.t1
OG0004549	bc2001_braker	vverm_g1925.t1	bc2001_g19107.t1
OG0004550	dicty_braker	vverm_g11827.t1	dicty_g7190.t1
OG0004550	acastellanii_braker	vverm_g11827.t1	acastellanii_g8815.t1
OG0004550	bc2001_braker	vverm_g11827.t1	bc2001_g10945.t1
OG0004550	bc2002_braker	vverm_g11827.t1	bc2002_g5327.t1
OG0004551	dicty_braker	vverm_g7960.t1	dicty_g2299.t1
OG0004551	acastellanii_braker	vverm_g7960.t1	acastellanii_g8820.t1
OG0004551	bc2002_braker	vverm_g7960.t1	bc2002_g11941.t1
OG0004551	bc2001_braker	vverm_g7960.t1	bc2001_g9872.t1
OG0004553	dicty_braker	vverm_g12425.t1	dicty_g3062.t1
OG0004553	acastellanii_braker	vverm_g12425.t1	acastellanii_g8840.t1
OG0004553	bc2001_braker	vverm_g12425.t1	bc2001_g2064.t1
OG0004553	bc2002_braker	vverm_g12425.t1	bc2002_g8280.t1
OG0004554	dicty_braker	vverm_g9601.t1	dicty_g3417.t1
OG0004554	acastellanii_braker	vverm_g9601.t1	acastellanii_g8844.t1
OG0004554	bc2001_braker	vverm_g9601.t1	bc2001_g6067.t1
OG0004554	bc2002_braker	vverm_g9601.t1	bc2002_g12810.t1
OG0004555	acastellanii_braker	vverm_g7876.t1	acastellanii_g8852.t2, acastellanii_g8852.t1
OG0004555	bc2002_braker	vverm_g7876.t1	bc2002_g8532.t1
OG0004555	bc2001_braker	vverm_g7876.t1	bc2001_g16262.t1
OG0004556	dicty_braker	vverm_g14126.t1	dicty_g4045.t1
OG0004556	acastellanii_braker	vverm_g14126.t1	acastellanii_g8853.t1
OG0004556	bc2001_braker	vverm_g14126.t1	bc2001_g8750.t1
OG0004556	bc2002_braker	vverm_g14126.t1	bc2002_g17316.t1
OG0004557	dicty_braker	vverm_g4851.t1	dicty_g7649.t2
OG0004557	acastellanii_braker	vverm_g4851.t1	acastellanii_g8863.t1
OG0004557	bc2001_braker	vverm_g4851.t1	bc2001_g19681.t1
OG0004557	bc2002_braker	vverm_g4851.t1	bc2002_g16667.t1
OG0004559	dicty_braker	vverm_g7999.t1	dicty_g2423.t1
OG0004559	acastellanii_braker	vverm_g7999.t1	acastellanii_g8895.t1
OG0004559	bc2002_braker	vverm_g7999.t1	bc2002_g16902.t1
OG0004559	bc2001_braker	vverm_g7999.t1	bc2001_g10130.t1
OG0004560	acastellanii_braker	vverm_g2888.t1, vverm_g13563.t1, vverm_g13563.t2, vverm_g2889.t1	acastellanii_g8899.t1
OG0004561	dicty_braker	vverm_g9475.t1	dicty_g9097.t1
OG0004561	acastellanii_braker	vverm_g9475.t1	acastellanii_g8904.t1
OG0004561	bc2001_braker	vverm_g9475.t1	bc2001_g15666.t1
OG0004561	bc2002_braker	vverm_g9475.t1	bc2002_g17925.t1
OG0004562	dicty_braker	vverm_g4982.t1	dicty_g3714.t1
OG0004562	acastellanii_braker	vverm_g4982.t1	acastellanii_g8905.t1
OG0004562	bc2001_braker	vverm_g4982.t1	bc2001_g543.t1
OG0004562	bc2002_braker	vverm_g4982.t1	bc2002_g16527.t1
OG0004563	dicty_braker	vverm_g5013.t1	dicty_g9135.t1
OG0004563	acastellanii_braker	vverm_g5013.t1	acastellanii_g8907.t1
OG0004563	bc2001_braker	vverm_g5013.t1	bc2001_g561.t1
OG0004563	bc2002_braker	vverm_g5013.t1	bc2002_g16543.t1
OG0004564	dicty_braker	vverm_g2650.t1	dicty_g739.t1
OG0004564	acastellanii_braker	vverm_g2650.t1	acastellanii_g8908.t1
OG0004564	bc2001_braker	vverm_g2650.t1	bc2001_g17717.t1
OG0004564	bc2002_braker	vverm_g2650.t1	bc2002_g529.t1
OG0004565	acastellanii_braker	vverm_g4186.t1	acastellanii_g8919.t1
OG0004565	bc2001_braker	vverm_g4186.t1	bc2001_g9881.t1, bc2001_g9881.t2
OG0004565	bc2002_braker	vverm_g4186.t1	bc2002_g11950.t1
OG0004566	dicty_braker	vverm_g4862.t1	dicty_g618.t1
OG0004566	acastellanii_braker	vverm_g4862.t1	acastellanii_g8920.t1
OG0004566	bc2002_braker	vverm_g4862.t1	bc2002_g16414.t1
OG0004566	bc2001_braker	vverm_g4862.t1	bc2001_g17585.t1
OG0004567	dicty_braker	vverm_g3190.t2, vverm_g3190.t1	dicty_g10926.t1
OG0004567	acastellanii_braker	vverm_g3190.t2, vverm_g3190.t1	acastellanii_g8925.t1
OG0004567	bc2001_braker	vverm_g3190.t2, vverm_g3190.t1	bc2001_g14818.t1
OG0004568	dicty_braker	vverm_g14485.t1	dicty_g10643.t1
OG0004568	bc2001_braker	vverm_g14485.t1	bc2001_g5305.t1
OG0004568	bc2002_braker	vverm_g14485.t1	bc2002_g6834.t1
OG0004568	acastellanii_braker	vverm_g14485.t1	acastellanii_g8936.t1
OG0004569	dicty_braker	vverm_g4817.t1	dicty_g7180.t1
OG0004569	acastellanii_braker	vverm_g4817.t1	acastellanii_g8944.t1
OG0004569	bc2001_braker	vverm_g4817.t1	bc2001_g12264.t1
OG0004569	bc2002_braker	vverm_g4817.t1	bc2002_g12098.t1
OG0004570	dicty_braker	vverm_g4874.t1	dicty_g6800.t1
OG0004570	acastellanii_braker	vverm_g4874.t1	acastellanii_g8954.t1
OG0004570	bc2001_braker	vverm_g4874.t1	bc2001_g17584.t1
OG0004570	bc2002_braker	vverm_g4874.t1	bc2002_g16413.t1
OG0004571	dicty_braker	vverm_g12670.t1	dicty_g2082.t1
OG0004571	acastellanii_braker	vverm_g12670.t1	acastellanii_g8958.t1
OG0004571	bc2002_braker	vverm_g12670.t1	bc2002_g10922.t1
OG0004571	bc2001_braker	vverm_g12670.t1	bc2001_g14010.t1
OG0004573	dicty_braker	vverm_g2277.t1	dicty_g7408.t2, dicty_g7408.t1
OG0004573	acastellanii_braker	vverm_g2277.t1	acastellanii_g8979.t2, acastellanii_g8979.t1
OG0004574	dicty_braker	vverm_g8311.t1	dicty_g9446.t1
OG0004574	acastellanii_braker	vverm_g8311.t1	acastellanii_g8983.t1
OG0004574	bc2002_braker	vverm_g8311.t1	bc2002_g7005.t1
OG0004574	bc2001_braker	vverm_g8311.t1	bc2001_g5471.t1
OG0004575	dicty_braker	vverm_g4872.t1	dicty_g9096.t1
OG0004575	bc2002_braker	vverm_g4872.t1	bc2002_g16430.t1
OG0004575	bc2001_braker	vverm_g4872.t1	bc2001_g17597.t1
OG0004575	acastellanii_braker	vverm_g4872.t1	acastellanii_g8987.t1
OG0004576	dicty_braker	vverm_g12658.t1	dicty_g8496.t1
OG0004576	acastellanii_braker	vverm_g12658.t1	acastellanii_g9003.t1
OG0004576	bc2002_braker	vverm_g12658.t1	bc2002_g17962.t1
OG0004576	bc2001_braker	vverm_g12658.t1	bc2001_g15699.t1
OG0004577	acastellanii_braker	vverm_g3193.t1	acastellanii_g9005.t2, acastellanii_g9005.t1
OG0004577	bc2002_braker	vverm_g3193.t1	bc2002_g4409.t1
OG0004577	bc2001_braker	vverm_g3193.t1	bc2001_g14821.t1
OG0004578	acastellanii_braker	vverm_g2179.t1	acastellanii_g9048.t1, acastellanii_g9048.t2
OG0004578	bc2001_braker	vverm_g2179.t1	bc2001_g1728.t3, bc2001_g1728.t1
OG0004579	acastellanii_braker	vverm_g2602.t1	acastellanii_g9053.t1
OG0004579	bc2002_braker	vverm_g2602.t1	bc2002_g6840.t1
OG0004579	bc2001_braker	vverm_g2602.t1	bc2001_g5311.t1, bc2001_g5311.t2
OG0004580	dicty_braker	vverm_g306.t1	dicty_g6223.t1
OG0004580	bc2002_braker	vverm_g306.t1	bc2002_g14479.t1
OG0004580	bc2001_braker	vverm_g306.t1	bc2001_g13744.t1
OG0004580	acastellanii_braker	vverm_g306.t1	acastellanii_g9055.t1
OG0004581	acastellanii_braker	vverm_g1425.t1, vverm_g1425.t2	acastellanii_g659.t1, acastellanii_g2680.t1, acastellanii_g8710.t1
OG0004582	dicty_braker	vverm_g84.t2, vverm_g84.t1	dicty_g5186.t1
OG0004582	acastellanii_braker	vverm_g84.t2, vverm_g84.t1	acastellanii_g8678.t1
OG0004582	bc2002_braker	vverm_g84.t2, vverm_g84.t1	bc2002_g16229.t1
OG0004583	dicty_braker	vverm_g12953.t1	dicty_g7087.t1
OG0004583	acastellanii_braker	vverm_g12953.t1	acastellanii_g8647.t1
OG0004583	bc2001_braker	vverm_g12953.t1	bc2001_g7156.t1
OG0004583	bc2002_braker	vverm_g12953.t1	bc2002_g4869.t1
OG0004584	acastellanii_braker	vverm_g10099.t1	acastellanii_g8655.t1, acastellanii_g8655.t2
OG0004584	bc2001_braker	vverm_g10099.t1	bc2001_g12082.t1
OG0004584	bc2002_braker	vverm_g10099.t1	bc2002_g12287.t1
OG0004586	dicty_braker	vverm_g5417.t1	dicty_g3937.t1
OG0004586	acastellanii_braker	vverm_g5417.t1	acastellanii_g8443.t1
OG0004586	bc2002_braker	vverm_g5417.t1	bc2002_g12097.t1
OG0004586	bc2001_braker	vverm_g5417.t1	bc2001_g12265.t1
OG0004587	acastellanii_braker	vverm_g2402.t1, vverm_g2402.t2	acastellanii_g8455.t1
OG0004587	bc2001_braker	vverm_g2402.t1, vverm_g2402.t2	bc2001_g18072.t1
OG0004587	bc2002_braker	vverm_g2402.t1, vverm_g2402.t2	bc2002_g15765.t1
OG0004588	dicty_braker	vverm_g9133.t1	dicty_g1078.t1
OG0004588	acastellanii_braker	vverm_g9133.t1	acastellanii_g8457.t1
OG0004588	bc2001_braker	vverm_g9133.t1	bc2001_g14735.t1
OG0004588	bc2002_braker	vverm_g9133.t1	bc2002_g9648.t1
OG0004589	dicty_braker	vverm_g8760.t1	dicty_g9755.t1
OG0004589	acastellanii_braker	vverm_g8760.t1	acastellanii_g8460.t1
OG0004589	bc2001_braker	vverm_g8760.t1	bc2001_g16524.t1
OG0004589	bc2002_braker	vverm_g8760.t1	bc2002_g17678.t1
OG0004590	dicty_braker	vverm_g9124.t1	dicty_g2155.t1
OG0004590	acastellanii_braker	vverm_g9124.t1	acastellanii_g8464.t1
OG0004590	bc2002_braker	vverm_g9124.t1	bc2002_g9658.t1
OG0004590	bc2001_braker	vverm_g9124.t1	bc2001_g14725.t1
OG0004591	dicty_braker	vverm_g9076.t1	dicty_g9347.t1
OG0004591	acastellanii_braker	vverm_g9076.t1	acastellanii_g8466.t1
OG0004591	bc2001_braker	vverm_g9076.t1	bc2001_g4049.t1
OG0004591	bc2002_braker	vverm_g9076.t1	bc2002_g6562.t1
OG0004592	dicty_braker	vverm_g3986.t1	dicty_g11426.t1
OG0004592	acastellanii_braker	vverm_g3986.t1	acastellanii_g8469.t1
OG0004592	bc2002_braker	vverm_g3986.t1	bc2002_g6353.t1
OG0004592	bc2001_braker	vverm_g3986.t1	bc2001_g11276.t1
OG0004593	dicty_braker	vverm_g1121.t1, vverm_g2222.t1	dicty_g11243.t1
OG0004593	acastellanii_braker	vverm_g1121.t1, vverm_g2222.t1	acastellanii_g8470.t1
OG0004593	bc2001_braker	vverm_g1121.t1, vverm_g2222.t1	bc2001_g3493.t1
OG0004594	dicty_braker	vverm_g9106.t1	dicty_g8243.t1
OG0004594	acastellanii_braker	vverm_g9106.t1	acastellanii_g8477.t1
OG0004594	bc2001_braker	vverm_g9106.t1	bc2001_g13780.t1
OG0004594	bc2002_braker	vverm_g9106.t1	bc2002_g14514.t1
OG0004595	dicty_braker	vverm_g13991.t1	dicty_g3900.t1
OG0004595	acastellanii_braker	vverm_g13991.t1	acastellanii_g8486.t2, acastellanii_g8486.t1
OG0004595	bc2002_braker	vverm_g13991.t1	bc2002_g18284.t1
OG0004596	dicty_braker	vverm_g927.t1	dicty_g4604.t1
OG0004596	acastellanii_braker	vverm_g927.t1	acastellanii_g8494.t1
OG0004596	bc2001_braker	vverm_g927.t1	bc2001_g8223.t1
OG0004596	bc2002_braker	vverm_g927.t1	bc2002_g249.t1
OG0004597	dicty_braker	vverm_g1285.t1	dicty_g6255.t1
OG0004597	acastellanii_braker	vverm_g1285.t1	acastellanii_g8502.t1
OG0004597	bc2002_braker	vverm_g1285.t1	bc2002_g10129.t1
OG0004597	bc2001_braker	vverm_g1285.t1	bc2001_g12500.t1
OG0004598	dicty_braker	vverm_g2646.t1	dicty_g8587.t1
OG0004598	acastellanii_braker	vverm_g2646.t1	acastellanii_g8530.t1
OG0004598	bc2001_braker	vverm_g2646.t1	bc2001_g8402.t1
OG0004598	bc2002_braker	vverm_g2646.t1	bc2002_g9374.t1
OG0004599	acastellanii_braker	vverm_g16465.t1, vverm_g16465.t2	acastellanii_g8531.t1
OG0004599	dicty_braker	vverm_g16465.t1, vverm_g16465.t2	dicty_g6967.t1, dicty_g648.t1
OG0004600	dicty_braker	vverm_g5081.t1	dicty_g9047.t1
OG0004600	acastellanii_braker	vverm_g5081.t1	acastellanii_g8533.t1
OG0004600	bc2001_braker	vverm_g5081.t1	bc2001_g1551.t1
OG0004600	bc2002_braker	vverm_g5081.t1	bc2002_g15260.t1
OG0004601	dicty_braker	vverm_g9010.t1	dicty_g3499.t1
OG0004601	acastellanii_braker	vverm_g9010.t1	acastellanii_g8535.t1
OG0004601	bc2002_braker	vverm_g9010.t1	bc2002_g17229.t1
OG0004601	bc2001_braker	vverm_g9010.t1	bc2001_g8667.t1
OG0004602	dicty_braker	vverm_g15757.t1	dicty_g7940.t1
OG0004602	acastellanii_braker	vverm_g15757.t1	acastellanii_g8547.t1
OG0004602	bc2001_braker	vverm_g15757.t1	bc2001_g11654.t1
OG0004602	bc2002_braker	vverm_g15757.t1	bc2002_g12424.t1
OG0004603	dicty_braker	vverm_g16544.t1	dicty_g6362.t1
OG0004603	acastellanii_braker	vverm_g16544.t1	acastellanii_g8552.t1
OG0004603	bc2001_braker	vverm_g16544.t1	bc2001_g8862.t1
OG0004603	bc2002_braker	vverm_g16544.t1	bc2002_g9089.t1
OG0004604	dicty_braker	vverm_g13933.t2, vverm_g13933.t1	dicty_g9245.t1, dicty_g4865.t1
OG0004604	acastellanii_braker	vverm_g13933.t2, vverm_g13933.t1	acastellanii_g8554.t1
OG0004605	dicty_braker	vverm_g16231.t1	dicty_g1267.t1
OG0004605	acastellanii_braker	vverm_g16231.t1	acastellanii_g8555.t1
OG0004605	bc2002_braker	vverm_g16231.t1	bc2002_g3932.t1
OG0004605	bc2001_braker	vverm_g16231.t1	bc2001_g9073.t1
OG0004608	dicty_braker	vverm_g15304.t1	dicty_g8638.t1
OG0004608	acastellanii_braker	vverm_g15304.t1	acastellanii_g8623.t1
OG0004608	bc2001_braker	vverm_g15304.t1	bc2001_g10587.t1
OG0004608	bc2002_braker	vverm_g15304.t1	bc2002_g713.t1
OG0004609	dicty_braker	vverm_g15041.t1	dicty_g8623.t1
OG0004609	acastellanii_braker	vverm_g15041.t1	acastellanii_g8044.t1
OG0004609	bc2001_braker	vverm_g15041.t1	bc2001_g4292.t1
OG0004609	bc2002_braker	vverm_g15041.t1	bc2002_g2638.t1
OG0004610	dicty_braker	vverm_g6799.t1	dicty_g4290.t1
OG0004610	acastellanii_braker	vverm_g6799.t1	acastellanii_g8055.t1
OG0004610	bc2001_braker	vverm_g6799.t1	bc2001_g11489.t1
OG0004610	bc2002_braker	vverm_g6799.t1	bc2002_g12592.t1
OG0004611	acastellanii_braker	vverm_g11589.t1, vverm_g9845.t1	acastellanii_g8057.t1
OG0004611	bc2001_braker	vverm_g11589.t1, vverm_g9845.t1	bc2001_g11275.t1
OG0004611	bc2002_braker	vverm_g11589.t1, vverm_g9845.t1	bc2002_g6352.t1
OG0004612	acastellanii_braker	vverm_g12849.t1	acastellanii_g8062.t1
OG0004612	dicty_braker	vverm_g12849.t1	dicty_g4943.t1, dicty_g3512.t1, dicty_g10741.t1
OG0004613	dicty_braker	vverm_g12140.t1	dicty_g974.t1
OG0004613	acastellanii_braker	vverm_g12140.t1	acastellanii_g8063.t1
OG0004613	bc2001_braker	vverm_g12140.t1	bc2001_g8442.t1
OG0004613	bc2002_braker	vverm_g12140.t1	bc2002_g9411.t1
OG0004614	acastellanii_braker	vverm_g14890.t2, vverm_g14890.t1	acastellanii_g8077.t1
OG0004614	bc2002_braker	vverm_g14890.t2, vverm_g14890.t1	bc2002_g1051.t1
OG0004614	bc2001_braker	vverm_g14890.t2, vverm_g14890.t1	bc2001_g5883.t2
OG0004615	dicty_braker	vverm_g12950.t1	dicty_g10595.t1
OG0004615	acastellanii_braker	vverm_g12950.t1	acastellanii_g8078.t1
OG0004615	bc2001_braker	vverm_g12950.t1	bc2001_g7147.t1
OG0004615	bc2002_braker	vverm_g12950.t1	bc2002_g4861.t1
OG0004616	dicty_braker	vverm_g4105.t1	dicty_g11328.t1
OG0004616	acastellanii_braker	vverm_g4105.t1	acastellanii_g8091.t1
OG0004616	bc2001_braker	vverm_g4105.t1	bc2001_g3638.t1
OG0004616	bc2002_braker	vverm_g4105.t1	bc2002_g6128.t1
OG0004617	dicty_braker	vverm_g12271.t1	dicty_g10558.t1
OG0004617	acastellanii_braker	vverm_g12271.t1	acastellanii_g8106.t1
OG0004617	bc2002_braker	vverm_g12271.t1	bc2002_g9473.t1
OG0004617	bc2001_braker	vverm_g12271.t1	bc2001_g8503.t1
OG0004620	acastellanii_braker	vverm_g8776.t1	acastellanii_g8141.t1, acastellanii_g8141.t2
OG0004620	bc2002_braker	vverm_g8776.t1	bc2002_g17716.t1
OG0004620	bc2001_braker	vverm_g8776.t1	bc2001_g16486.t1
OG0004621	dicty_braker	vverm_g3994.t1	dicty_g6324.t1
OG0004621	acastellanii_braker	vverm_g3994.t1	acastellanii_g8142.t1
OG0004621	bc2002_braker	vverm_g3994.t1	bc2002_g6292.t1
OG0004621	bc2001_braker	vverm_g3994.t1	bc2001_g4683.t1
OG0004622	dicty_braker	vverm_g12139.t1	dicty_g8112.t1
OG0004622	acastellanii_braker	vverm_g12139.t1	acastellanii_g8152.t1
OG0004622	bc2001_braker	vverm_g12139.t1	bc2001_g8441.t1
OG0004622	bc2002_braker	vverm_g12139.t1	bc2002_g9410.t1
OG0004623	dicty_braker	vverm_g12228.t1	dicty_g420.t1
OG0004623	acastellanii_braker	vverm_g12228.t1	acastellanii_g8155.t1
OG0004623	bc2002_braker	vverm_g12228.t1	bc2002_g9422.t1
OG0004623	bc2001_braker	vverm_g12228.t1	bc2001_g8453.t1
OG0004624	dicty_braker	vverm_g6831.t1	dicty_g11183.t1
OG0004624	acastellanii_braker	vverm_g6831.t1	acastellanii_g8164.t1
OG0004624	bc2002_braker	vverm_g6831.t1	bc2002_g12556.t1
OG0004624	bc2001_braker	vverm_g6831.t1	bc2001_g11525.t1
OG0004625	dicty_braker	vverm_g11470.t1	dicty_g9550.t1
OG0004625	acastellanii_braker	vverm_g11470.t1	acastellanii_g8170.t1
OG0004625	bc2002_braker	vverm_g11470.t1	bc2002_g19511.t1
OG0004625	bc2001_braker	vverm_g11470.t1	bc2001_g17316.t1
OG0004627	dicty_braker	vverm_g15238.t1	dicty_g3286.t1
OG0004627	acastellanii_braker	vverm_g15238.t1	acastellanii_g8181.t1
OG0004627	bc2001_braker	vverm_g15238.t1	bc2001_g3990.t1
OG0004627	bc2002_braker	vverm_g15238.t1	bc2002_g1391.t1
OG0004628	dicty_braker	vverm_g8628.t1	dicty_g2346.t1
OG0004628	acastellanii_braker	vverm_g8628.t1	acastellanii_g8237.t1
OG0004628	bc2002_braker	vverm_g8628.t1	bc2002_g3931.t1
OG0004628	bc2001_braker	vverm_g8628.t1	bc2001_g9072.t1
OG0004629	acastellanii_braker	vverm_g3664.t1	acastellanii_g8259.t1
OG0004629	bc2002_braker	vverm_g3664.t1	bc2002_g18160.t1
OG0004629	bc2001_braker	vverm_g3664.t1	bc2001_g9678.t1, bc2001_g9678.t2
OG0004630	acastellanii_braker	vverm_g14693.t1, vverm_g15182.t1	acastellanii_g8264.t1
OG0004630	bc2001_braker	vverm_g14693.t1, vverm_g15182.t1	bc2001_g11564.t1
OG0004630	bc2002_braker	vverm_g14693.t1, vverm_g15182.t1	bc2002_g12518.t1
OG0004631	dicty_braker	vverm_g8360.t1	dicty_g10750.t1
OG0004631	acastellanii_braker	vverm_g8360.t1	acastellanii_g8270.t1
OG0004631	bc2001_braker	vverm_g8360.t1	bc2001_g11593.t1
OG0004631	bc2002_braker	vverm_g8360.t1	bc2002_g12487.t1
OG0004632	dicty_braker	vverm_g13407.t1	dicty_g8991.t1
OG0004632	acastellanii_braker	vverm_g13407.t1	acastellanii_g8285.t1
OG0004632	bc2001_braker	vverm_g13407.t1	bc2001_g18380.t1
OG0004632	bc2002_braker	vverm_g13407.t1	bc2002_g16073.t1
OG0004633	dicty_braker	vverm_g6798.t1	dicty_g5565.t1
OG0004633	acastellanii_braker	vverm_g6798.t1	acastellanii_g8294.t1
OG0004633	bc2001_braker	vverm_g6798.t1	bc2001_g11483.t1
OG0004633	bc2002_braker	vverm_g6798.t1	bc2002_g12598.t1
OG0004634	dicty_braker	vverm_g8796.t1	dicty_g9516.t1
OG0004634	acastellanii_braker	vverm_g8796.t1	acastellanii_g8298.t1
OG0004634	bc2001_braker	vverm_g8796.t1	bc2001_g19619.t1
OG0004634	bc2002_braker	vverm_g8796.t1	bc2002_g2074.t1
OG0004635	dicty_braker	vverm_g15888.t1	dicty_g2005.t1
OG0004635	acastellanii_braker	vverm_g15888.t1	acastellanii_g8309.t1
OG0004635	bc2002_braker	vverm_g15888.t1	bc2002_g5927.t1
OG0004635	bc2001_braker	vverm_g15888.t1	bc2001_g3103.t1
OG0004636	dicty_braker	vverm_g5174.t1	dicty_g7728.t1
OG0004636	acastellanii_braker	vverm_g5174.t1	acastellanii_g8316.t1
OG0004636	bc2001_braker	vverm_g5174.t1	bc2001_g1082.t1
